TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
59101TRNSB1525L	1312210416234	000094746	METHOXONE	TRI	2012	LOVELAND PRODUCTS INC-BILLINGS (FORMERLY TRANSBAS)	1525 LOCKWOOD RD	BILLINGS	YELLOWSTONE	MT	591017320	YES	NO	NO	NO								325320						45.805831	-108.446136									AGRIUM INC	249568056	|PRAI:Variable is MCPA used.|TPRL:MCPA rinse generated in late 2011 was recycled early in 2012.	NO	DIANA.GRASSEL@CPSAGU.COM			NO	 	
59101TRNSB1525L	1312210416032	000094757	2,4-D	TRI	2012	LOVELAND PRODUCTS INC-BILLINGS (FORMERLY TRANSBAS)	1525 LOCKWOOD RD	BILLINGS	YELLOWSTONE	MT	591017320	YES	NO	NO	NO								325320						45.805831	-108.446136									AGRIUM INC	249568056	In 2012, LPI proactively removed  25,522,860 lbs. of soil and remaining stabilized sludge containing 2,4D. Under a workplan approved by Montana DEQ the material was excavated from a regulated unit and transferred to US Ecology as a CAMU (corrective action management unit) eligible waste. The regulated unit consisted of 3 surface impoundment ponds that were in post closure since 1986.|PRAI: The variable used to calculate production ratio is: 2,4d acid used.|TOTRL:LPI sent wastewater containing 1220 lbs. of 2,4D to Vickery in 2012.This was a different TSDF and treatment method than previously used.	NO	DIANA.GRASSEL@CPSAGU.COM			NO	 	
59101TRNSB1525L	1312210416095	001928434	2,4-D 2-ETHYLHEXYL ESTER	TRI	2012	LOVELAND PRODUCTS INC-BILLINGS (FORMERLY TRANSBAS)	1525 LOCKWOOD RD	BILLINGS	YELLOWSTONE	MT	591017320	YES	NO	NO	NO								325320						45.805831	-108.446136									AGRIUM INC	249568056	In 2012, LPI sent a portion of a stream that had in the past been sent to an incinerator and accounted for in 8.7 to a deep-well which is accounted for 305 lbs.  in 8.1c.|PRAI:2,4D 2EH usage |TOTRL:LPI added a new TSDF and disposal method in 2012 accounting for 305 lbs. disposed of this constituent.|TARL:The productivity index 2.18 shows an increase in 2012 for this constituent.	NO	DIANA.GRASSEL@CPSAGU.COM			NO	 	
59270LWSCLSOFSI	1312210457192	007664393	HYDROGEN FLUORIDE	TRI	2012	LEWIS & CLARK STATION	35023 HWY 23	SIDNEY	RICHLAND	MT	59270	YES	NO	NO	NO								221112						47.681389	-104.154444									MDU RESOURCES GROUP INC	006962286	|PRAI:Plant runtime activity variable	NO	MARK.HANSON@MDURESOURCES.COM			NO	 	
59025SPRNGLAKES	1312210668378	N420	LEAD COMPOUNDS	PBT	2012	SPRING CREEK COAL LLC	LAKE SHORE DR	DECKER	BIG HORN	MT	59025	YES	NO	NO	NO								212111						45.10056	-106.86306	832086412								CLOUD PEAK ENERGY INC	832086412	Cloud Peak Energy and Spring Creek Mine have implemented the help of an outside consultant (GaiaTech) to streamline the data gathering and reporting process to create more accurate data more efficiently. |PRAI:decrease from 19085119 tons coal in 2011 to 17199996 tons in 2012	NO	BECKI.DALE@CLDPK.COM			YES	 	
59270LWSCLSOFSI	1312210457204	N420	LEAD COMPOUNDS	PBT	2012	LEWIS & CLARK STATION	35023 HWY 23	SIDNEY	RICHLAND	MT	59270	YES	NO	NO	NO								221112						47.681389	-104.154444									MDU RESOURCES GROUP INC	006962286	2012 fuel analyisis data  results indicated an increase in the concentration of lead within the fuel.  Which increased the resulting releases of lead through a mass balance. |PRAI:2012 fuel analyisis data  results indicated an increase in the concentration of lead within the fuel.  Which increased the resulting releases of lead through a mass balance.	NO	MARK.HANSON@MDURESOURCES.COM			YES	 	
59601CNCHL3180H	1312210343036	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2012	PHILLIPS 66 HELENA PRODUCT TERMINAL	3180  HWY 12 E	HELENA	LEWIS AND CLARK	MT	596010000	YES	NO	NO	NO								424710						46.5916	-111.9811	078378505		MTT000622274						PHILLIPS 66 CO	078378505	THIS FACILITY DID NOT REPORT LAST YEAR DUE TO NUMBER OF EMPLOYEE HOURS LESS THAN THRESHOLD AMOUNT SO THERE IS NO DATA TO COMPARE OR PRODUCTION RATIO	NO	DENNIS.H.NUSS@P66.COM			NO	 	
59025DCKRC12LAK	1312210182275	000107211	ETHYLENE GLYCOL	TRI	2012	DECKER COAL CO	12 LAKESHORE DR	DECKER	BIG HORN	MT	59025	YES	NO	NO	NO								212111						45.051944	-106.791389	070729517								KCP		|PRAI:Mine Production (Coal Tonnage/2012 vs. 2011)	NO	S.KETCHAM@AECOAL.COM			NO	 	
59270LWSCLSOFSI	1312210457216	N450	MANGANESE COMPOUNDS	TRI	2012	LEWIS & CLARK STATION	35023 HWY 23	SIDNEY	RICHLAND	MT	59270	YES	NO	NO	NO								221112						47.681389	-104.154444									MDU RESOURCES GROUP INC	006962286	MN is calculated on a mass balance from fuel analysis.  A large quantity of the bottom ash was given away for beneficial reuse in 2012.  This left a small amount of Mn on site.  The amount left on site is less than the amount of Mn calculated to leave the site through our water discharge point.  Since a negative amount of Mn was calculated, 0 was entered in for 2012.	NO	MARK.HANSON@MDURESOURCES.COM			YES	 	
59101CNCBL401SO	1312210700946	000074908	HYDROGEN CYANIDE	TRI	2012	PHILLIPS 66 CO BILLINGS REFINERY	401 S 23RD ST	BILLINGS	YELLOWSTONE	MT	59101	YES	NO	NO	NO								324110						45.776389	-108.484444	006229405								PHILLIPS 66 CO	078378508	This report includes an increase in HCN emissions from previous reports.  This is due to a change in estimating methodology based on a pro-active analysis of stack test data from other facilities.  This data may not be directly applicable to the operations of this facility.  Site-specific data may be collected in the future to further assist in making a reasonable estimate of HCN emissions from this facility.	NO	COLIN.FRANKS@P66.COM			NO	 	
