TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
77340MTRNC7629S	1311209253057	000077736	DICYCLOPENTADIENE	TRI	2011	MATERIA INC	7629 STATE HWY 75 S	HUNTSVILLE	WALKER	TX	77340	YES	NO	NO	NO								325199						30.667388	-95.514124	019308779								MATERIA INC		CODE W58   - OTHER PROCESS MODIFICATIONS AND T-11 - OTHER HAVE BEEN PROVIDED AS SOURCE REDUCTION METHODS FOR THIS FACILITY.	NO	STONER@MATERIA-INC.COM			NO	 	
75606XLSNN110IN	1311209089426	007440020	NICKEL	TRI	2011	WEATHERFORD ARTIFICIAL LIFT SYSTEMS	216 INDUSTRIAL BLVD	LONGVIEW	HARRISON	TX	75602	YES	NO	NO	NO								333132						32.501791	-94.686429	062157284								WEATHERFORD INTERNATIONAL	062157284	MANGANESE-PHOSPHATE PROCESS ELIMINATED ON-SITE.  MATERIAL ARRIVES ON-SITE ALREADY COATED.	NO	JOE.DANDY@WEATHERFORD.COM			YES	 	
7872WSTNMN4616W	1311209093210	N420	LEAD COMPOUNDS	PBT	2011	AUSTIN MANUFACTURING SERVICES	4616 W HOWARD LANE, BLDG 5, STE. 550	AUSTIN	TRAVIS	TX	78728	YES	NO	NO	NO								334418						30.443982	-97.708846	113966109										WE HAVE SEEN SOME REDUCTION IN THE DEMAND FOR LEAD-BASED SOLDER USAGE, BUT WE DO CONTINUE TO SEE A VIABLE MARKET THAT USES LEAD-BASED SOLDER FOR MANUFACTURING. WE ARE QUITE SURE THAT HAS SOMETHING TO DO WITH INHERENT RELIABILITY ISSUES WITH PURE TIN SOLDERS. WE ACTUALLY USED MORE LEADED SOLDER THIS YEAR DUE TO A GROWING PRODUCT MIX THAT USES LEADED SOLDERS TO MAINTAIN EXTENDED PRODUCT RELIABILITY.	NO	BRADS@AUSTINMFG.COM			YES	 	
75061WNSCR201NN	1311209590518	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2011	OWENS CORNING ROOFING & ASPHALT LLC IRVING	201 N NURSERY RD	IRVING	DALLAS	TX	75061	YES	NO	NO	NO								324122						32.815414	-96.93434	095190377								OWENS CORNING	001317452	WE FOUND A VENDOR WHO COULD TAKE OUR WASTE SHINGLES, GRIND THEM UP, AND USE THEM IN THEIR MANUFACTURING PROCESS.	NO	STEVEN.COWAN@OWENSCORNING.COM			NO	 	
75455FRNCD1300I	1311209475146	N420	LEAD COMPOUNDS	PBT	2011	DEKORON WIRE & CABLE INC	1300 INDUSTRIAL BLVD	MOUNT PLEASANT	TITUS	TX	75455	YES	NO	NO	NO								335929						33.167855	-94.963215	004170833								BERKSHIRE HATHAWAY	010216679	IN RY2011, DEKORON WAS SUCCESSFULL IN LOCATING A NEW VENDOR CAPABLE OF SUPPLYING US WITH A ROHS COMPLIANT MATERIAL THAT HAS REPLACED OUR LAST REMAINING COMPOUND THAT CONTAINED LEAD.  AS A RESULT, RY2011 WILL BE THE LAST YEAR DEKORON FILES A FORM R FOR LEAD AS WE ARE NOW A LEAD FREE FACILITY.  OUR REPORTED USAGE WAS SLIGHTLY HIGHER THAN INITIALLY EXPECTED FOR RY2011 AS WE TOOK AN EXTRA MEASURE OF CAPTURING AND SCRAPPING ADDTIONAL ROHS COMPLIANT MATERIAL IN AN EFFORT TO MAKE SURE WE REMOVED THE REMAINING COMPOUND AND SCRAP MATERIAL THAT CONTAINED LEAD.-W42:THE LEAD WAS REMOVED FROM THE FORMULATION OF OUR NEW ROHS COMPLIANT MATERIAL.	NO	A.DENSON@DEKORONCABLE.COM			YES	 	
77960CLTCRFMRD2	1311209313725	N982	ZINC COMPOUNDS	TRI	2011	COLETO CREEK POWER STATION	45 FM 2987	FANNIN	GOLIAD	TX	77960	YES	NO	NO	NO								221112						28.713333	-97.213333											CHANGES FROM PRIOR YEAR DUE TO LOWER CAPACITY RATE AND VARIBILITY IN FUEL SUPPLY.	NO	ROBERT.STEVENS@GDFSUEZNA.COM			YES	 	
75119PLYGR3801H	1311209063130	000108883	TOLUENE	TRI	2011	POLYGUARD PRODUCTS	3801 S INTERSTATE HWY 45	ENNIS	ELLIS	TX	75119	YES	NO	NO	NO								324122						32.307817	-96.592011	064559438								MUNCASTER CAPITAL OF TEXAS INC	174987750	MADE 28 MORE BATCHES OF PRIMER CONTAINING TOLUENE.	NO	SEASTHAM@POLYGUARDPRODUCTS.COM			NO	 	
77630JMHBRFM736	1311209425091	000191242	BENZO(G,H,I)PERYLENE	PBT	2011	ORION ENGINEERED CARBONS ORANGE PLANT	1513 ECHO RD	ORANGE	ORANGE	TX	77632	YES	NO	NO	NO								325182						30.153872	-93.727108	134498364								ORION ENGINEERED CARBONS LLC	130382208	NO ADDITIONAL OPTIONAL INFORMATION TO PROVIDE FOR THIS REPORTING YEAR.	NO	RUSSELL.WEBB@ORIONCARBONS.COM			NO	 	
75042SSTTR4030F	1311209287630	000067561	METHANOL	TRI	2011	SST TRUCK CO LLC	4030 FOREST LN	GARLAND	DALLAS	TX	75042	YES	NO	NO	NO								336120						32.90903	-96.691224	965708183								NAVISTAR INTERNATIONAL CORP	161984646	WE FILL OUR NEW TRUCKS EACH WITH ONE GALLON OF WINDSHIELD FLUID (CONTAINING 45% OF METHANOL). THE VOLUME OF USAGE INCREASE / DECREASE WITH THE VOLUME OF PRODUCTION. WE HAVE RECYCLED ALL THE OTHER RECYCLABLE SUCH AS CARDBOARD, PLASTICS, SCRAPS METALS, WOOD PALLETS, USED OIL ETC AT 100% LEVEL.	NO	NH.HUA@NAVISTAR.COM			NO	 	
77015DCNCX16661	1311209002512	007440473	CHROMIUM	TRI	2011	DUCO INC	16661 JACINTOPORT BLVD	HOUSTON	HARRIS	TX	77015	YES	NO	NO	NO								332996	333132					29.75509	-95.10363											STARTED REPORTING USING RANGES WHEN POSSIBLE	NO	BCMARTIN@DUCOINC.COM			YES	 	
79008PHLLPSTATE	1311209709803	007664393	HYDROGEN FLUORIDE	TRI	2011	PHILLLIPS 66 CO BORGER REFINERY	STATE HWY SPUR 119 N	BORGER	HUTCHINSON	TX	790080271	YES	NO	NO	NO								324110						35.696945	-101.366882	039045307								PHILLIPS 66 CO	078378508	A MODEL HAS BEEN CREATED INTERNAL TO THE COMPANY THAT HAS BEEN VALIDATED WITH FIELD MEASUREMENTS TO BETTER ESTIMATE FUGITIVE HF EMISSIONS.  THE BORGER REFINERY HAS FEWER COMPONENTS IN HF SERVICE THAN THE PILLIPS 66 ALLIANCE REFINERY WHERE THE TESTING WAS DONE.  SINCE THE BORGER REFINERY HAS FEWER COMPONENTS AND FOLLOWS THE SAME RIGIOROUS CONTROL METHODS, WE ARE CONSERVITIVELY REPORTING THE SAME FUGITVE HF EMISSIONS AS THE PHILLIPS 66 ALLIANCE REFINERY.	NO	ANDREW.D.STOW@PHILLIPS66.COM			NO	 	
75507SDDRDSDSRR	1311209386135	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2011	US ARMY RED RIVER ARMY DEPOT	100 JAMES CARLOW DR TARR-OL (BLDG 303B)	TEXARKANA	BOWIE	TX	755075000	YES	NO	YES	NO								928110						33.42	-94.04351									US DEPARTMENT OF DEFENSE		THIS CHEMICAL IS PART OF THE PRODUCTION PROCESS.  DID NOT EXCEED THRESHOLD FOR REPORTING IN THE PREVIOUS YEAR.	YES	ADRIENNE.M.BROWN14.CIV@MAIL.MIL			YES	 	
76063HNSLY800S5	1311209371867	007440473	CHROMIUM	TRI	2011	HENSLEY ATTACHMENTS	800 S FIFTH ST	MANSFIELD	TARRANT	TX	76063	YES	NO	NO	NO								333120						32.551388	-97.148055	062887237								KOMATSU AMERICA CORP		-T06:CHANGES MADE UNDER COMPANY'S 5S PROGRAM.	NO	JCARLETON@HENSLEYIND.COM			YES	 	
