TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
57216NRTHR48416	1311209333576	000110543	N-HEXANE	TRI	Pounds																		2011	NO	NORTHERN LIGHTS ETHANOL LLC (DBA POET BIOREFINING BIG STONE)	48416 144TH ST	BIG STONE CITY	GRANT	SD	57216	YES	NO	NO	NO								325193						45.301333	-96.511361											0		NA												NO	BLAINE.GOMER@POET.COM			NO	 	
57216NRTHR48416	1311209333525	000107028	ACROLEIN	TRI	Pounds																		2011	NO	NORTHERN LIGHTS ETHANOL LLC (DBA POET BIOREFINING BIG STONE)	48416 144TH ST	BIG STONE CITY	GRANT	SD	57216	YES	NO	NO	NO								325193						45.301333	-96.511361											0		NA												NO	BLAINE.GOMER@POET.COM			NO	 	
57216NRTHR48416	1311209333564	000067561	METHANOL	TRI	Pounds																		2011	NO	NORTHERN LIGHTS ETHANOL LLC (DBA POET BIOREFINING BIG STONE)	48416 144TH ST	BIG STONE CITY	GRANT	SD	57216	YES	NO	NO	NO								325193						45.301333	-96.511361											0		NA												NO	BLAINE.GOMER@POET.COM			NO	 	
57216NRTHR48416	1311209333513	000075070	ACETALDEHYDE	TRI	Pounds																		2011	NO	NORTHERN LIGHTS ETHANOL LLC (DBA POET BIOREFINING BIG STONE)	48416 144TH ST	BIG STONE CITY	GRANT	SD	57216	YES	NO	NO	NO								325193						45.301333	-96.511361											0		NA												NO	BLAINE.GOMER@POET.COM			NO	 	
57216NRTHR48416	1311209333552	000050000	FORMALDEHYDE	TRI	Pounds																		2011	NO	NORTHERN LIGHTS ETHANOL LLC (DBA POET BIOREFINING BIG STONE)	48416 144TH ST	BIG STONE CITY	GRANT	SD	57216	YES	NO	NO	NO								325193						45.301333	-96.511361											0		NA												NO	BLAINE.GOMER@POET.COM			NO	 	
57350TLLCT601AR	1311209053154	007439965	MANGANESE	TRI	Pounds																		2011	NO	TEREX SOUTH DAKOTA INC	601 ARIZONA AVE NW	HURON	BEADLE	SD	57350	YES	NO	NO	NO								333120						44.37075	-98.2294	022574552								TEREX UTILITIES	022574552	0	E2	HURON - CITY OF	1280 9TH STREET SOUTHEAST	HURON	SD	BEADLE	57350							NO	MATT.SHEPSTONE@TEREX.COM			YES	 	
57701SCMFG222DI	1311209698620	007439921	LEAD	TRI	Pounds																		2011	NO	SYMCOM INC	222 DISK DR	RAPID CITY	PENNINGTON	SD	57701	YES	NO	NO	NO								335314						44.10489	-103.21714	068673235										0		NA												NO	DAVID.SMITH@SYMCOM.COM			YES	 	
57006DKTRN33132	1311209329491	007439921	LEAD	TRI	Pounds																		2011	NO	DAKTRONICS INC	331 32ND AVE	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								339950						44.308363	-96.751715	049521511								DAKTRONICS INC		0		NA												NO	TOM.KENEFICK@DAKTRONICS.COM			YES	 	
57445JMSVL44251	1311209441120	000075070	ACETALDEHYDE	TRI	Pounds																		2011	NO	POET BIOREFINING	40425 133RD ST	GROTON	BROWN	SD	57445	YES	NO	NO	NO								312140						45.454167	-98.140278									POET BIOREFINING		0		NA												NO	KELLY.KJELDEN@POET.COM			NO	 	
57445JMSVL44251	1311209441157	000067561	METHANOL	TRI	Pounds																		2011	NO	POET BIOREFINING	40425 133RD ST	GROTON	BROWN	SD	57445	YES	NO	NO	NO								312140						45.454167	-98.140278									POET BIOREFINING		0		NA												NO	KELLY.KJELDEN@POET.COM			NO	 	
57445JMSVL44251	1311209441169	000110543	N-HEXANE	TRI	Pounds																		2011	NO	POET BIOREFINING	40425 133RD ST	GROTON	BROWN	SD	57445	YES	NO	NO	NO								312140						45.454167	-98.140278									POET BIOREFINING		0		NA												NO	KELLY.KJELDEN@POET.COM			NO	 	
57445JMSVL44251	1311209441132	000107028	ACROLEIN	TRI	Pounds																		2011	NO	POET BIOREFINING	40425 133RD ST	GROTON	BROWN	SD	57445	YES	NO	NO	NO								312140						45.454167	-98.140278									POET BIOREFINING		0		NA												NO	KELLY.KJELDEN@POET.COM			NO	 	
57042GHLC 915SW	1311209529205	007440020	NICKEL	TRI	Pounds																		2011	NO	MANITOU AMERICAS INC	915 SW 7TH ST	MADISON	LAKE	SD	57042	YES	NO	NO	NO								333120						43.997407	-97.125391									MANITOU AMERICAS INC	006070031	0		NA												NO	D.WILLIAMS@MANITOU-GROUP.COM			YES	 	
57042GHLC 915SW	1311209529167	007440473	CHROMIUM	TRI	Pounds																		2011	NO	MANITOU AMERICAS INC	915 SW 7TH ST	MADISON	LAKE	SD	57042	YES	NO	NO	NO								333120						43.997407	-97.125391									MANITOU AMERICAS INC	006070031	0		NA												NO	D.WILLIAMS@MANITOU-GROUP.COM			YES	 	
57042GHLC 915SW	1311209529181	007439965	MANGANESE	TRI	Pounds																		2011	NO	MANITOU AMERICAS INC	915 SW 7TH ST	MADISON	LAKE	SD	57042	YES	NO	NO	NO								333120						43.997407	-97.125391									MANITOU AMERICAS INC	006070031	0		NA												NO	D.WILLIAMS@MANITOU-GROUP.COM			YES	 	
57274DKTFB1720C	1311209469220	000100425	STYRENE	TRI	Pounds																		2011	NO	DAKOTA FIBERGLASS INC	1720 COMMERCE LN	WEBSTER	DAY	SD	57274	YES	NO	NO	NO								326199						45.344579	-97.524914	045647612										0		NA												NO	DAKFIBER@ITCTEL.COM			NO	 	
57709MRLLT4300S	1311209389434	000050000	FORMALDEHYDE	TRI	Pounds																		2011	NO	MIDWEST MANUFACTURING INC (DBA DAKOTA PANEL)	1651CULVERT ST	RAPID CITY	PENNINGTON	SD	57701	YES	NO	NO	NO								321219						44.04244	-103.19027									COUNTERTOPS INC		0		NA												NO	WBUNGE@DAKOTAPANEL.COM			NO	 	
57078WLSNTHWY81	1311209389358	007440473	CHROMIUM	TRI	Pounds																		2011	NO	WILSON TRAILER CO	3602 BROADWAY HWY 81 N	YANKTON	YANKTON	SD	57078	YES	NO	NO	NO								336212						42.891667	-97.391667	007257322								WILSON TRAILER CO		0		NA												NO				YES	 	
57078WLSNTHWY81	1311209389384	007440020	NICKEL	TRI	Pounds																		2011	NO	WILSON TRAILER CO	3602 BROADWAY HWY 81 N	YANKTON	YANKTON	SD	57078	YES	NO	NO	NO								336212						42.891667	-97.391667	007257322								WILSON TRAILER CO		0		NA												NO				YES	 	
57078WLSNTHWY81	1311209389396	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	WILSON TRAILER CO	3602 BROADWAY HWY 81 N	YANKTON	YANKTON	SD	57078	YES	NO	NO	NO								336212						42.891667	-97.391667	007257322								WILSON TRAILER CO		0		NA												NO				YES	 	
57078WLSNTHWY81	1311209389372	007439965	MANGANESE	TRI	Pounds																		2011	NO	WILSON TRAILER CO	3602 BROADWAY HWY 81 N	YANKTON	YANKTON	SD	57078	YES	NO	NO	NO								336212						42.891667	-97.391667	007257322								WILSON TRAILER CO		0		NA												NO				YES	 	
57078WLSNTHWY81	1311209389360	007440508	COPPER	TRI	Pounds																		2011	NO	WILSON TRAILER CO	3602 BROADWAY HWY 81 N	YANKTON	YANKTON	SD	57078	YES	NO	NO	NO								336212						42.891667	-97.391667	007257322								WILSON TRAILER CO		0		NA												NO				YES	 	
57071SDKTS100CA	1311209107717	000110543	N-HEXANE	TRI	Pounds																		2011	NO	SOUTH DAKOTA SOYBEAN PROCESSORS	100 CASPIAN AVE	VOLGA	BROOKINGS	SD	57071	YES	NO	NO	NO								311222						44.323639	-96.904694	929301653										0		NA												NO	TOM.KERSTING@SDSBP.COM			NO	 	
57078DLLCTEASTH	1311209474612	007440508	COPPER	TRI	Pounds																		2011	NO	VISHAY-DALE ELECTRONICS	1505 E HWY 50	YANKTON	YANKTON	SD	57078	YES	NO	NO	NO								334416	334417					42.872806	-97.369556	077262215								VISHAY INTERTECHNOLOGY INC	022327484	0		NA												NO	GREG.MEIER@VISHAY.COM			YES	 	
57078DLLCTEASTH	1311209474624	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	VISHAY-DALE ELECTRONICS	1505 E HWY 50	YANKTON	YANKTON	SD	57078	YES	NO	NO	NO								334416	334417					42.872806	-97.369556	077262215								VISHAY INTERTECHNOLOGY INC	022327484	0		NA												NO	GREG.MEIER@VISHAY.COM			YES	 	
57401HRTLN38469	1311209049523	000050000	FORMALDEHYDE	TRI	Pounds																		2011	NO	ABE SOUTH DAKOTA LLC	38469 133RD ST	ABERDEEN	BROWN	SD	57401	YES	NO	NO	NO								325193						45.459806	-98.532833	793453754								ADVANCED BIOENERGY LLC	606983398	0		NA												NO				NO	 	
57401HRTLN38469	1311209049446	000075070	ACETALDEHYDE	TRI	Pounds																		2011	NO	ABE SOUTH DAKOTA LLC	38469 133RD ST	ABERDEEN	BROWN	SD	57401	YES	NO	NO	NO								325193						45.459806	-98.532833	793453754								ADVANCED BIOENERGY LLC	606983398	0		NA												NO				NO	 	
57401HRTLN38469	1311209049497	007664417	AMMONIA	TRI	Pounds																		2011	NO	ABE SOUTH DAKOTA LLC	38469 133RD ST	ABERDEEN	BROWN	SD	57401	YES	NO	NO	NO								325193						45.459806	-98.532833	793453754								ADVANCED BIOENERGY LLC	606983398	0		NA												NO				NO	 	
