TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
35640CRRWR201TH	1312209974272	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2012	NO	CERRO WIRE LLC	1099 THOMPSON RD SE	HARTSELLE	MORGAN	AL	35640	YES	NO	NO	NO								331422						34.41389	-86.91805	146710702								BERKSHIRE HATHAWAY		0		NA												NO	DHADLEY@CERROWIRE.COM			YES	 	
35640CRRWR201TH	1312209974435	007440508	COPPER	TRI	Pounds																		2012	NO	CERRO WIRE LLC	1099 THOMPSON RD SE	HARTSELLE	MORGAN	AL	35640	YES	NO	NO	NO								331422						34.41389	-86.91805	146710702								BERKSHIRE HATHAWAY		0		NA												NO	DHADLEY@CERROWIRE.COM			YES	 	
35806TLDYN7400H	1312209974637	007440473	CHROMIUM	TRI	Pounds																		2012	NO	WAH CHANG ALABAMA	7400 HWY 20 W	HUNTSVILLE	MADISON	AL	358062053	YES	NO	NO	NO								331491						34.697139	-86.700372									TDY INDUSTRIES LLC	949262737	.024	M2	DEPARTMENT OF UTILITIES ATTN: MARK HUBER	P.O. BOX 308	HUNTSVILLE	AL	MADISON	358040308							NO	PAUL.MORRIS@ATIMETALS.COM			YES	 	
35806TLDYN7400H	1312209974649	007440508	COPPER	TRI	Pounds																		2012	NO	WAH CHANG ALABAMA	7400 HWY 20 W	HUNTSVILLE	MADISON	AL	358062053	YES	NO	NO	NO								331491						34.697139	-86.700372									TDY INDUSTRIES LLC	949262737	.713	M2	DEPARTMENT OF UTILITIES ATTN: MARK HUBER	P.O. BOX 308	HUNTSVILLE	AL	MADISON	358040308							NO	PAUL.MORRIS@ATIMETALS.COM			YES	 	
35806TLDYN7400H	1312209974652	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2012	NO	WAH CHANG ALABAMA	7400 HWY 20 W	HUNTSVILLE	MADISON	AL	358062053	YES	NO	NO	NO								331491						34.697139	-86.700372									TDY INDUSTRIES LLC	949262737	0		NA												NO	PAUL.MORRIS@ATIMETALS.COM			NO	 	
35806TLDYN7400H	1312209974664	007440020	NICKEL	TRI	Pounds																		2012	NO	WAH CHANG ALABAMA	7400 HWY 20 W	HUNTSVILLE	MADISON	AL	358062053	YES	NO	NO	NO								331491						34.697139	-86.700372									TDY INDUSTRIES LLC	949262737	.743	M2	DEPARTMENT OF UTILITIES ATTN: MARK HUBER	P.O. BOX 308	HUNTSVILLE	AL	MADISON	358040308							NO	PAUL.MORRIS@ATIMETALS.COM			YES	 	
35806TLDYN7400H	1312209974676	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	WAH CHANG ALABAMA	7400 HWY 20 W	HUNTSVILLE	MADISON	AL	358062053	YES	NO	NO	NO								331491						34.697139	-86.700372									TDY INDUSTRIES LLC	949262737	167132	C 	DEPARTMENT OF UTILITIES ATTN: MARK HUBER	P.O. BOX 308	HUNTSVILLE	AL	MADISON	358040308							NO	PAUL.MORRIS@ATIMETALS.COM			NO	 	
35806TLDYN7400H	1312209974688	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	WAH CHANG ALABAMA	7400 HWY 20 W	HUNTSVILLE	MADISON	AL	358062053	YES	NO	NO	NO								331491						34.697139	-86.700372									TDY INDUSTRIES LLC	949262737	0		NA												NO	PAUL.MORRIS@ATIMETALS.COM			NO	 	
36207FTCXX13NAT	1312209978927	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	FITCO	103 NATIONAL DR	ANNISTON	CALHOUN	AL	36207	YES	NO	NO	NO								311615						33.6175	-85.770833	640619240								AMERICAN DEHYDRATED FOODS INC	096745880	40134	C 	ANNISTON WATER WORKS & SEWER	131 WEST 11TH STREET	ANNISTON	AL	CALHOUN	36201							NO	FSILFEE@FITCO.COM			NO	 	
36207FTCXX13NAT	1312209978939	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	FITCO	103 NATIONAL DR	ANNISTON	CALHOUN	AL	36207	YES	NO	NO	NO								311615						33.6175	-85.770833	640619240								AMERICAN DEHYDRATED FOODS INC	096745880	0	C 	ANNISTON WATER WORKS & SEWER	131 WEST 11TH STREET	ANNISTON	AL	CALHOUN	36201							NO	FSILFEE@FITCO.COM			NO	 	
