TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
35023NTDST2023S	1312210634440	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	US PIPE & FOUNDRY CO LLC	2023 ST LOUIS AVE	BESSEMER	JEFFERSON	AL	35020	YES	NO	NO	NO								331511						33.41702	-86.97085									USP HOLDINGS INC.	078476771	|W52:Xylene is contained in Asphalt based coating sprayed on some of the ductile iron pipes produced. We are working to improve the coating process to optumize the amount of coating that is applied, while meeting customer specifications.	NO	SALER@USPIPE.COM			NO	 	
35023NTDST2023S	1312210634390	007439976	MERCURY	PBT	2012	US PIPE & FOUNDRY CO LLC	2023 ST LOUIS AVE	BESSEMER	JEFFERSON	AL	35020	YES	NO	NO	NO								331511						33.41702	-86.97085									USP HOLDINGS INC.	078476771	|W29:Purchasing contract requires auto scrap have mercury switches removed prior to shreading	NO	SALER@USPIPE.COM			YES	 	
35023NTDST2023S	1312210634477	007440666	ZINC (FUME OR DUST)	TRI	2012	US PIPE & FOUNDRY CO LLC	2023 ST LOUIS AVE	BESSEMER	JEFFERSON	AL	35020	YES	NO	NO	NO								331511						33.41702	-86.97085									USP HOLDINGS INC.	078476771	Zinc wire is purchased and used to line (electroplate) water pipes for certain customers that specify zinc coated pipes for their water systems. The demand for zinc coated pipe can vary greatly from year to year. Zinc dust is generated when ductile iron water pipes are zinc coated. This zinc dust is collected in baghouses. It is recycled when ever we can find an offsite zinc manufacturers that can use the material.	NO	SALER@USPIPE.COM			YES	 	
35023NTDST2023S	1312210634527	N982	ZINC COMPOUNDS	TRI	2012	US PIPE & FOUNDRY CO LLC	2023 ST LOUIS AVE	BESSEMER	JEFFERSON	AL	35020	YES	NO	NO	NO								331511						33.41702	-86.97085									USP HOLDINGS INC.	078476771	SRNA:US Pipe purchases scrap metal as the raw material to make ductile iron water pipe.  Scrap metal conatins a small amount of zinc in it as an impurity. The zinc is removed from the scrap as it is melted. The zinc ends up in foundry waste and is disposed of. It is at too low of a concentration in the foundry waste to make recovery feasible.	NO	SALER@USPIPE.COM			YES	 	
35023NTDST2023S	1312210634352	N420	LEAD COMPOUNDS	PBT	2012	US PIPE & FOUNDRY CO LLC	2023 ST LOUIS AVE	BESSEMER	JEFFERSON	AL	35020	YES	NO	NO	NO								331511						33.41702	-86.97085									USP HOLDINGS INC.	078476771	|T01:Scrap purchace contract requires scrap suppliers to remove lead wheel weights, batteries, etc. from auto scrap	NO	SALER@USPIPE.COM			YES	 	
36105HGRHN150FO	1312210359206	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2012	HAGER COS	150 FOLMAR PKWY	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								332510						32.263	-86.3684	006274765										Implemented a solution recovery process.	NO	AFISCHER@HAGERCO.COM			YES	 	
36105HGRHN150FO	1312210359232	N420	LEAD COMPOUNDS	PBT	2012	HAGER COS	150 FOLMAR PKWY	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								332510						32.263	-86.3684	006274765										Prior year shipments off site included off specification material.	NO	AFISCHER@HAGERCO.COM			YES	 	
36105HGRHN150FO	1312210359257	N495	NICKEL COMPOUNDS	TRI	2012	HAGER COS	150 FOLMAR PKWY	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								332510						32.263	-86.3684	006274765										Implemented a solution recovery system.	NO	AFISCHER@HAGERCO.COM			YES	 	
35950HDSNFUSHIG	1312210140000	000079210	PERACETIC ACID	TRI	2012	TYSON FOODS INC ALBERTVILLE PROCESSING PLANT	6600 HWY 431 S	ALBERTVILLE	MARSHALL	AL	35950	YES	NO	NO	NO								311615						34.271667	-86.196944	139661003		ALD982080798		ALG150015				TYSON FOODS INC	006903702	First year to use this chemical for process water treatment.	NO	MIKE.GARNER@TYSON.COM			NO	 	
35150PRSLL1413W	1312210678076	N120	DIISOCYANATES	TRI	2012	AGRIUM ADVANCED TECHNOLOGIES INC	1413 W EDWARDS ST	SYLACAUGA	TALLADEGA	AL	35150	YES	NO	NO	NO								325314						33.1706	-86.274167									AGRIUM INC		All Diisocyanates are reacted in the production process, thus none are emitted or disposed of from the facility.	NO	KBERTRAND@AGRIUMAT.COM			NO	 	
