TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
70340BKRHGHWY66	1307206106407	007439921	LEAD	PBT	Pounds																		2007	NO	NOV TUBOSCOPE AMELIA COATING & INSPECTION (NORTH & SOUTH	2112 HWY 662 & 1844  HWY 662	AMELIA	ASSUMPTION	LA	70340	YES	NO	NO	NO														29.688361	-91.093056									NATIONAL OILWELL VARCO LP	161681044	0														NO	CLAUDELL.RAMAGOS@NOV.COM	RR5		YES	
70340BKRHGHWY66	1307206106419	000108883	TOLUENE	TRI	Pounds																		2007	NO	NOV TUBOSCOPE AMELIA COATING & INSPECTION (NORTH & SOUTH	2112 HWY 662 & 1844  HWY 662	AMELIA	ASSUMPTION	LA	70340	YES	NO	NO	NO														29.688361	-91.093056									NATIONAL OILWELL VARCO LP	161681044	0														NO	CLAUDELL.RAMAGOS@NOV.COM	RR5		NO	
70340BKRHGHWY66	1307206106421	000108101	METHYL ISOBUTYL KETONE	TRI	Pounds																		2007	NO	NOV TUBOSCOPE AMELIA COATING & INSPECTION (NORTH & SOUTH	2112 HWY 662 & 1844  HWY 662	AMELIA	ASSUMPTION	LA	70340	YES	NO	NO	NO														29.688361	-91.093056									NATIONAL OILWELL VARCO LP	161681044	0														NO	CLAUDELL.RAMAGOS@NOV.COM	RR5		NO	
70340BKRHGHWY66	1307206106433	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2007	NO	NOV TUBOSCOPE AMELIA COATING & INSPECTION (NORTH & SOUTH	2112 HWY 662 & 1844  HWY 662	AMELIA	ASSUMPTION	LA	70340	YES	NO	NO	NO														29.688361	-91.093056									NATIONAL OILWELL VARCO LP	161681044	0														NO	CLAUDELL.RAMAGOS@NOV.COM	RR5		NO	
70785SNLND30103	1307205757800	007440473	CHROMIUM	TRI	Pounds																		2007	NO	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO														30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	0														NO	KENT.SHEPHERD@SHAWGRP.COM			YES	
70785SNLND30103	1307205757812	007440508	COPPER	TRI	Pounds																		2007	NO	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO														30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	0														NO	KENT.SHEPHERD@SHAWGRP.COM			YES	
70785SNLND30103	1307205757824	007439921	LEAD	PBT	Pounds																		2007	NO	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO														30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	0														NO	KENT.SHEPHERD@SHAWGRP.COM			YES	
70785SNLND30103	1307205757836	007439965	MANGANESE	TRI	Pounds																		2007	NO	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO														30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	0														NO	KENT.SHEPHERD@SHAWGRP.COM			YES	
70785SNLND30103	1307205757851	000067561	METHANOL	TRI	Pounds																		2007	NO	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO														30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	0														NO	KENT.SHEPHERD@SHAWGRP.COM			NO	
70785SNLND30103	1307205757863	007440020	NICKEL	TRI	Pounds																		2007	NO	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO														30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	0														NO	KENT.SHEPHERD@SHAWGRP.COM			YES	
70785SNLND30103	1307205757875	000108883	TOLUENE	TRI	Pounds																		2007	NO	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO														30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	0														NO	KENT.SHEPHERD@SHAWGRP.COM			NO	
70785SNLND30103	1307205757887	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2007	NO	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO														30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	0														NO	KENT.SHEPHERD@SHAWGRP.COM			NO	
70791GRNTCHWY61	1307206091326	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	FERRO CORP BATON ROUGE SITE	111 W IRENE RD	ZACHARY	EAST BATON ROUGE	LA	70791	YES	NO	NO	NO														30.612078	-91.232506	008208514										0														NO	BRIGNACS@FERRO.COM			YES	
70791GRNTCHWY61	1307206091338	000123911	1,4-DIOXANE	TRI	Pounds																		2007	NO	FERRO CORP BATON ROUGE SITE	111 W IRENE RD	ZACHARY	EAST BATON ROUGE	LA	70791	YES	NO	NO	NO														30.612078	-91.232506	008208514										0														NO	BRIGNACS@FERRO.COM			NO	
70791GRNTCHWY61	1307206091340	000110805	2-ETHOXYETHANOL	TRI	Pounds																		2007	NO	FERRO CORP BATON ROUGE SITE	111 W IRENE RD	ZACHARY	EAST BATON ROUGE	LA	70791	YES	NO	NO	NO														30.612078	-91.232506	008208514										0														NO	BRIGNACS@FERRO.COM			NO	
70791GRNTCHWY61	1307206091353	000109864	2-METHOXYETHANOL	TRI	Pounds																		2007	NO	FERRO CORP BATON ROUGE SITE	111 W IRENE RD	ZACHARY	EAST BATON ROUGE	LA	70791	YES	NO	NO	NO														30.612078	-91.232506	008208514										0														NO	BRIGNACS@FERRO.COM			NO	
70791GRNTCHWY61	1307206091365	000071432	BENZENE	TRI	Pounds																		2007	NO	FERRO CORP BATON ROUGE SITE	111 W IRENE RD	ZACHARY	EAST BATON ROUGE	LA	70791	YES	NO	NO	NO														30.612078	-91.232506	008208514										0														NO	BRIGNACS@FERRO.COM			NO	
