REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
2007	NO	70340BKRHGHWY66	NOV TUBOSCOPE AMELIA COATING & INSPECTION (NORTH & SOUTH	2112 HWY 662 & 1844  HWY 662	AMELIA	ASSUMPTION	LA	70340	YES	NO	NO	NO								332812						29.688361	-91.093056									NATIONAL OILWELL VARCO LP	161681044	1307206106407	007439921	LEAD	PBT	Pounds																		8	13	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	8	13	10	10	NO	CLAUDELL.RAMAGOS@NOV.COM	RR5		YES	
2007	NO	70340BKRHGHWY66	NOV TUBOSCOPE AMELIA COATING & INSPECTION (NORTH & SOUTH	2112 HWY 662 & 1844  HWY 662	AMELIA	ASSUMPTION	LA	70340	YES	NO	NO	NO								332812						29.688361	-91.093056									NATIONAL OILWELL VARCO LP	161681044	1307206106419	000108883	TOLUENE	TRI	Pounds																		21200	5550	5500	5500	0	0	0	0	15000	19800	18000	18000	0	0	0	0	0	0	0	0	0	19500	19500	19500	0	0	0	0		1	NA	NA																															0	0	0	0	21200	5550	5500	5500	0	0	0	0	0	0	0	0	NO	CLAUDELL.RAMAGOS@NOV.COM	RR5		NO	
2007	NO	70340BKRHGHWY66	NOV TUBOSCOPE AMELIA COATING & INSPECTION (NORTH & SOUTH	2112 HWY 662 & 1844  HWY 662	AMELIA	ASSUMPTION	LA	70340	YES	NO	NO	NO								332812						29.688361	-91.093056									NATIONAL OILWELL VARCO LP	161681044	1307206106421	000108101	METHYL ISOBUTYL KETONE	TRI	Pounds																		0	3000	3000	3000	0	0	0	0	0	7050	0	0	0	0	0	0	0	0	0	0	0	7500	7500	7500	0	0	0	0		1	NA	NA																															0	0	0	0	0	3000	3000	3000	0	0	0	0	0	0	0	0	NO	CLAUDELL.RAMAGOS@NOV.COM	RR5		NO	
2007	NO	70340BKRHGHWY66	NOV TUBOSCOPE AMELIA COATING & INSPECTION (NORTH & SOUTH	2112 HWY 662 & 1844  HWY 662	AMELIA	ASSUMPTION	LA	70340	YES	NO	NO	NO								332812						29.688361	-91.093056									NATIONAL OILWELL VARCO LP	161681044	1307206106433	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		0	7250	7500	7500	0	0	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	0	17500	17500	17500	0	0	0	0		1	NA	NA																															0	0	0	0	0	7250	7500	7500	0	0	0	0	0	0	0	0	NO	CLAUDELL.RAMAGOS@NOV.COM	RR5		NO	
2007	NO	70785SNLND30103	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO								332996						30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	1307205757800	007440473	CHROMIUM	TRI	Pounds																		.84	2.04	2.5	2.5	0	0	0	0	0	0	0	0	0	0	0	0	79542	63043.6	70000	70000	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	.84	2.04	2.5	2.5	0	0	0	0	0	0	0	0	NO	KENT.SHEPHERD@SHAWGRP.COM			YES	
2007	NO	70785SNLND30103	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO								332996						30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	1307205757812	007440508	COPPER	TRI	Pounds																		220	17.86	20	20	0	0	0	0	0	0	0	0	0	0	0	0	16826	13336	15000	15000	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	220	17.86	20	20	0	0	0	0	0	0	0	0	NO	KENT.SHEPHERD@SHAWGRP.COM			YES	
2007	NO	70785SNLND30103	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO								332996						30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	1307205757824	007439921	LEAD	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1223	970	1000	1000	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	KENT.SHEPHERD@SHAWGRP.COM			YES	
2007	NO	70785SNLND30103	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO								332996						30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	1307205757836	007439965	MANGANESE	TRI	Pounds																		39.46	1368.08	40	40	0	0	0	0	0	0	0	0	0	0	0	0	5659	4485	6000	6000	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	39.46	1368.08	40	40	0	0	0	0	0	0	0	0	NO	KENT.SHEPHERD@SHAWGRP.COM			YES	
2007	NO	70785SNLND30103	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO								332996						30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	1307205757851	000067561	METHANOL	TRI	Pounds																		1432.5	4204.17	4300	4300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	1432.5	4204.17	4300	4300	0	0	0	0	0	0	0	0	NO	KENT.SHEPHERD@SHAWGRP.COM			NO	
2007	NO	70785SNLND30103	SHAW SUNLAND FABRICATORS INC	30103 SUNLAND DR	WALKER	LIVINGSTON	LA	70785	YES	NO	NO	NO								332996						30.436389	-91.177222	557102662								SHAW GROUP INC	180038382	1307205757863	007440020	NICKEL	TRI	Pounds																		220	3113.06	3200	3200	0	0	0	0	0	0	0	0	0	0	0	0	76636	6074	6100	6100	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	220	3113.06	3200	3200	0	0	0	0	0	0	0	0	NO	KENT.SHEPHERD@SHAWGRP.COM			YES	
