TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
33056BFGDR3201N	1311209281967	007439921	LEAD	TRI	2011	GOODRICH CORP	3201 NW 167 ST	OPA LOCKA	MIAMI-DADE	FL	33056	YES	NO	NO	NO								336413						25.92643	-80.25263									GOODRICH CORP		-W36:INSTALLATION OF NEW LEVEL CONTROL DEVICE TO PREVENT SPILLS.;T01:IMPLEMENTED NEW PM PROGRAM;T06:EMPLOYEE TRAINING.;T10:VENDORS CONTACTED FOR REDUCTION OPPORTUNITIES.;W19:BETTER SUPERVISION.;T01:ADDITIONAL QUALITY AUDITS CONDUCTED.;T06:EMPLOYEE TRAINING.;T10:VENDORS CONTACTED FOR REDUCTION OPPORTUNITIES.	NO	BRUCE.DUNNETT@GOODRICH.COM			YES	 	
33056BFGDR3201N	1311209281979	000079016	TRICHLOROETHYLENE	TRI	2011	GOODRICH CORP	3201 NW 167 ST	OPA LOCKA	MIAMI-DADE	FL	33056	YES	NO	NO	NO								336413						25.92643	-80.25263									GOODRICH CORP		-W13:NEW PREVENTATIVE MAINTENANCE PROGRAM INTRODUCED.;T01:ADDITIONAL QUALITY AUDITS CONDUCTED.;T06:ADDITIONAL TRAINING.;T10:CONTACTED VENDORS FOR SOURCE REDUCTION.;W42:COMBINED STREAMS WHERE POSSIBLE.;T06:ADDITIONAL TRAINING.;T10:CONTACTED VENDORS FOR SOURCE REDUCTION.;W19:ADDITIONAL TRAINING.;T01:ADDITIONAL QUALITY AUDITS CONDUCTED.;T04:ADDITIONAL TRAINING.;T10:CONTACTED VENDORS FOR SOURCE REDUCTION.	NO	BRUCE.DUNNETT@GOODRICH.COM			NO	 	
32501RCHHL407SO	1311209255177	000108101	METHYL ISOBUTYL KETONE	TRI	2011	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.407231	-87.241979	001220904								REICHHOLD INC	001220904	QUALITY CONTROL REDUCED WASTE PRODUCT CONTAINING MIBK SENT OFF SITE	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32501RCHHL407SO	1311209255140	000100414	ETHYLBENZENE	TRI	2011	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.407231	-87.241979	001220904								REICHHOLD INC	001220904	CONTINUE TO RECOVER PRODUCT FROM RECYCLING THAT IS USED AS IS BY 3RD PARTY	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32501RCHHL407SO	1311209255191	000085449	PHTHALIC ANHYDRIDE	TRI	2011	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.407231	-87.241979	001220904								REICHHOLD INC	001220904	CONTINUED PREVENTATIVE MAINTENANCE ON MOLTEN PUMPING SYSTEM, BUT SHORTAGE OF MATERIAL CAUSED NEED TO USE BAG MATERIAL WHICH CAUSED SMALL AMOUNT OF FUGITIVE EMISSIONS.	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32501RCHHL407SO	1311209255215	000108883	TOLUENE	TRI	2011	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.407231	-87.241979	001220904								REICHHOLD INC	001220904	TOLUENE AS FORMULA COMPONENT NOT REQUIRING DISPOSAL AS OFTEN	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32501RCHHL407SO	1311209255227	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.407231	-87.241979	001220904								REICHHOLD INC	001220904	CONTINUE TO RECOVER PRODUCT FROM RECYCLING THAT IS USED AS IS BY 3RD PARTY	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
33069CHMCL2700S	1311209491063	000422560	3,3-DICHLORO-1,1,1,2,2-PENTAFLUOROPROPANE	TRI	2011	CHEMICAL PACKAGING CORP	2700 SW 14TH ST	POMPANO BEACH	BROWARD	FL	33069	YES	NO	NO	NO								325998						26.212426	-80.158919	044131421										ALL USE OF THIS CHEMICAL AT THIS FACILITY CEASED DURING 2Q OF CY2012.	NO	BPARLIMENT@CPCAEROSCIENCE.COM			NO	 	
33069CHMCL2700S	1311209491075	000075092	DICHLOROMETHANE	TRI	2011	CHEMICAL PACKAGING CORP	2700 SW 14TH ST	POMPANO BEACH	BROWARD	FL	33069	YES	NO	NO	NO								325998						26.212426	-80.158919	044131421										USE OF THIS CHEMICAL AT THIS FACILITY CEASED IN 2Q OF CY 2012.	NO	BPARLIMENT@CPCAEROSCIENCE.COM			NO	 	
33069CHMCL2700S	1311209491101	000079016	TRICHLOROETHYLENE	TRI	2011	CHEMICAL PACKAGING CORP	2700 SW 14TH ST	POMPANO BEACH	BROWARD	FL	33069	YES	NO	NO	NO								325998						26.212426	-80.158919	044131421										USE OF THIS CHEMCIAL AT THIS FACILITY CEASED IN 2Q OF CY 2012.	NO	BPARLIMENT@CPCAEROSCIENCE.COM			NO	 	
