TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
32501RCHHL407SO	1311209255138	N230	CERTAIN GLYCOL ETHERS	TRI	2011	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.407231	-87.241979	001220904								REICHHOLD INC	001220904	GLYCOL ETHERS WERE USED LESS AS FORMULATION COMPONENT CHEMICALS, BUT CONTINUED TO BE USED AS AN ANCILLARY REACTOR CLEANING CHEMICALS. CLEANING SOLVENTS CONTINUED TO BE RECYCLED WHERE AS THE PRODUCTION RATIO WENT DOWN DUE TO THE REDUCED FORMULATION USAGE AND ALSO REDUCED EMISSIONS.	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32501RCHHL407SO	1311209255191	000085449	PHTHALIC ANHYDRIDE	TRI	2011	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.407231	-87.241979	001220904								REICHHOLD INC	001220904	OVER-SIZED BATCHES CAUSED LOSS OF PRODUCT COMPONENT AND REQUIRED DISPOSAL (BATCH SIZES REDUCED IN 2012)	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32501RCHHL407SO	1311209255215	000108883	TOLUENE	TRI	2011	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.407231	-87.241979	001220904								REICHHOLD INC	001220904	ONE TIME RECOVERY OF STRIPPED TOLUENE MADE IN 2010; NONE IN 2011	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32671DYCPR3100M	1311208974915	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2011	FLUID ROUTING SOLUTIONS INC	3100 S E MARICAMP RD	OCALA	MARION	FL	34471	YES	NO	NO	NO								326220						29.162063	-82.095497	096588942								FLUID ROUTING SOLUTIONS	800439429	LISTED CHEMICAL IS ONLY A TRACE COMPONENT OF A THINNER USED IN OUR PRODUCTION PROCESS.	NO	PAT.SHALLOW@FLUIDROUTING.COM			NO	 	
32671DYCPR3100M	1311208974927	000056235	CARBON TETRACHLORIDE	TRI	2011	FLUID ROUTING SOLUTIONS INC	3100 S E MARICAMP RD	OCALA	MARION	FL	34471	YES	NO	NO	NO								326220						29.162063	-82.095497	096588942								FLUID ROUTING SOLUTIONS	800439429	THIS CHEMICAL IS A COMPONENT OF RAW MATERIAL USED TO PRODUCE OUR PRODUCT.	NO	PAT.SHALLOW@FLUIDROUTING.COM			NO	 	
32671DYCPR3100M	1311208974939	000100414	ETHYLBENZENE	TRI	2011	FLUID ROUTING SOLUTIONS INC	3100 S E MARICAMP RD	OCALA	MARION	FL	34471	YES	NO	NO	NO								326220						29.162063	-82.095497	096588942								FLUID ROUTING SOLUTIONS	800439429	CHEMICAL IS PART OF AN ADHESIVE THAT IS BLENDED INTO OUR PRODUCT.	NO	PAT.SHALLOW@FLUIDROUTING.COM			NO	 	
32671DYCPR3100M	1311208974941	000075650	TERT-BUTYL ALCOHOL	TRI	2011	FLUID ROUTING SOLUTIONS INC	3100 S E MARICAMP RD	OCALA	MARION	FL	34471	YES	NO	NO	NO								326220						29.162063	-82.095497	096588942								FLUID ROUTING SOLUTIONS	800439429	CHEMICAL FOUND IN OUR RAW MATERIALS USED TO TO PRODUCE OUR PRODUCT.	NO	PAT.SHALLOW@FLUIDROUTING.COM			NO	 	
32671DYCPR3100M	1311208974954	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	FLUID ROUTING SOLUTIONS INC	3100 S E MARICAMP RD	OCALA	MARION	FL	34471	YES	NO	NO	NO								326220						29.162063	-82.095497	096588942								FLUID ROUTING SOLUTIONS	800439429	CHEMICAL LISTED IS A COMPONENT OF A MANUFACTURING BONDING AGENT CONTAINED WITHIN THE FINISHED PRODUCT.	NO	PAT.SHALLOW@FLUIDROUTING.COM			NO	 	
32671DYCPR3100M	1311208974966	N982	ZINC COMPOUNDS	TRI	2011	FLUID ROUTING SOLUTIONS INC	3100 S E MARICAMP RD	OCALA	MARION	FL	34471	YES	NO	NO	NO								326220						29.162063	-82.095497	096588942								FLUID ROUTING SOLUTIONS	800439429	ZINC IS DISCHARGED THROUGH WASTE WATER EFFLUENT TO THE CITY OF OCALA WATER CONTROL.  THE ZINC LEVEL IS CALCULATED FROM ATOMIC ANALYSIS AND RECORDED WATER VOLUME DISCHARGED THROUGHOUT THE CALENDAR YEAR.	NO	PAT.SHALLOW@FLUIDROUTING.COM			YES	 	
33605GLFMR1200S	1311209181508	N100	COPPER COMPOUNDS	TRI	2011	GULF MARINE REPAIR CORP	1800 GRANT ST	TAMPA	HILLSBOROUGH	FL	33605	YES	NO	NO	NO								336611						27.944743	-82.440681	185713369										THIS CHEMICAL, COPPER COMPOUNDS, WAS NOT USED IN REPORTABLE QUANTITIES LAST YEAR.	NO	PREUBEN@GULFMARINEREPAIR.COM			YES	 	
