TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
71833WYRHSHIGHW	1307205310776	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2007	NO	WEYERHAEUSER CO	120 MAIN AVE	DIERKS	HOWARD	AR	71833	YES	NO	NO	NO														34.117222	-94.015556	049662752								WEYERHAEUSER CO	001306992	0														NO	SHANE.WELLS@WEYERHAEUSER.COM			NO	
71833WYRHSHIGHW	1307205310788	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	WEYERHAEUSER CO	120 MAIN AVE	DIERKS	HOWARD	AR	71833	YES	NO	NO	NO														34.117222	-94.015556	049662752								WEYERHAEUSER CO	001306992	0														NO	SHANE.WELLS@WEYERHAEUSER.COM			YES	
71833WYRHSHIGHW	1307205310790	000067561	METHANOL	TRI	Pounds																		2007	NO	WEYERHAEUSER CO	120 MAIN AVE	DIERKS	HOWARD	AR	71833	YES	NO	NO	NO														34.117222	-94.015556	049662752								WEYERHAEUSER CO	001306992	0														NO	SHANE.WELLS@WEYERHAEUSER.COM			NO	
71923SPLST35MCC	1307205243153	000080626	METHYL METHACRYLATE	TRI	Pounds																		2007	NO	SIPLAST - PMMA PRODUCTION	35 MCCELLAN BLVD	ARKADELPHIA	CLARK	AR	71923	YES	NO	NO	NO														0	0	071007908										0														NO	USTFR@ICOPAL.COM			NO	
71944TYSNFHIGHW	1307205235551	007664417	AMMONIA	TRI	Pounds																		2007	NO	TYSON FOODS INC. GRANNIS PROCESSING PLANT	HWY 71 S	GRANNIS	POLK	AR	71944	YES	NO	NO	NO														34.240278	-94.335278	157159013								TYSON FOODS INC.	006903702	0														NO	COBY.MOKE@TYSON.COM			NO	
71944TYSNFHIGHW	1307205235563	N511	NITRATE COMPOUNDS	TRI	Pounds																		2007	NO	TYSON FOODS INC. GRANNIS PROCESSING PLANT	HWY 71 S	GRANNIS	POLK	AR	71944	YES	NO	NO	NO														34.240278	-94.335278	157159013								TYSON FOODS INC.	006903702	0														NO	COBY.MOKE@TYSON.COM			NO	
71944TYSNFHIGHW	1307205235575	000079210	PERACETIC ACID	TRI	Pounds																		2007	NO	TYSON FOODS INC. GRANNIS PROCESSING PLANT	HWY 71 S	GRANNIS	POLK	AR	71944	YES	NO	NO	NO														34.240278	-94.335278	157159013								TYSON FOODS INC.	006903702	0														NO	COBY.MOKE@TYSON.COM			NO	
72010RKNSS102MI	1307205532157	000094360	BENZOYL PEROXIDE	TRI	Pounds																		2007	NO	ARKANSAS GENERAL INDUSTRIES	102 MILLER ST	BALD KNOB	WHITE	AR	72010	YES	NO	NO	NO														35.311011	-91.562877	048340780										0														NO	NA			NO	
72010RKNSS102MI	1307205532169	000075092	DICHLOROMETHANE	TRI	Pounds																		2007	NO	ARKANSAS GENERAL INDUSTRIES	102 MILLER ST	BALD KNOB	WHITE	AR	72010	YES	NO	NO	NO														35.311011	-91.562877	048340780										0														NO	NA			NO	
72010RKNSS102MI	1307205532171	000100414	ETHYLBENZENE	TRI	Pounds																		2007	NO	ARKANSAS GENERAL INDUSTRIES	102 MILLER ST	BALD KNOB	WHITE	AR	72010	YES	NO	NO	NO														35.311011	-91.562877	048340780										0														NO	NA			NO	
