TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
30916MCPRF3702C	1313211039540	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2013	SOLVAY SPECIALTY POLYMERS USA LLC	3702 CLANTON RD	AUGUSTA	RICHMOND	GA	30906			YES	NO	NO	NO								325211						33.370141	-82.014006	148311582								SOLVAY SPECIALTY POLYMERS USA LLC	094731705	Made modifications that improve raw material recovery	NO	WILLIAM.WALLS@SOLVAY.COM			NO	 	
30916MCPRF3702C	1313211039538	000108907	CHLOROBENZENE	TRI	2013	SOLVAY SPECIALTY POLYMERS USA LLC	3702 CLANTON RD	AUGUSTA	RICHMOND	GA	30906			YES	NO	NO	NO								325211						33.370141	-82.014006	148311582								SOLVAY SPECIALTY POLYMERS USA LLC	094731705	Replaced pumps with leakless/sealess design	NO	WILLIAM.WALLS@SOLVAY.COM			NO	 	
30269HSHZK618HW	1313211319189	007440508	COPPER	TRI	2013	HOSHIZAKI AMERICA INC	618 HWY 74 S	PEACHTREE CITY	FAYETTE	GA	30269			YES	NO	NO	NO								333415						33.375267	-84.571733	061586129								HOSHIZAKI ELECTRIC CO LTD		Approximately 15% less copper tubing was recycled in 2013 than in past years.	NO	MRROBINSON@HOSHIZAKI.COM			YES	 	
31401HRCLSOLDLO	1313211647159	000106898	EPICHLOROHYDRIN	TRI	2013	HERCULES INC	3000 LOUISVILLE RD	SAVANNAH	CHATHAM	GA	31415			YES	NO	NO	NO								325998						32.088889	-81.149722	001315647								ASHLAND INC	001315647	|T04:Team members conduct monthly above ground storage tanks and piping inspection of areas.  Deficiencies are noted and corrective measures are implemented and tracked to completion.|T03:Routine cycle counts are performed to ensure raw materials are utilized and stored.|T11:Continue to perform Leak detection and Repair Monitoring each quarter to ensure no leaks at reactor, pumps, and flanges.	NO	GLRHODES@ASHLAND.COM			NO	 	
31647MCRFLROUTE	1313211707880	000091203	NAPHTHALENE	TRI	2013	BASF CORP	14284 HWY 41 N	SPARKS	COOK	GA	31647			YES	NO	NO	NO								325320						31.18539	-83.437843	071014385								BASF CORP	001307032	|SRNA:Operation has reduced most all 313 chemicals from our formulations except napthalene.	NO	THOMAS.MISTRETTA@BASF.COM			NO	 	
30279STNDR145ST	1313211452103	N420	LEAD COMPOUNDS	PBT	2013	STANDRIDGE COLOR CORP	145 STANDRIDGE DR	SOCIAL CIRCLE	WALTON	GA	30025			YES	NO	NO	NO								325991						33.654285	-83.69184	088602917								STANDRIDGE COLOR CORP	088602917	Our facility has replaced lead based pigments with greener chemistries. We have worked with vendors to find alternatives.	NO	ACLARK@STANDRIDGECOLOR.COM			YES	 	
31408MCLCMFOUND	1313211457650	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	NUSTAR ASPHALT REFINING LLC	7 FOUNDATION DR	SAVANNAH	CHATHAM	GA	31408			YES	NO	NO	NO								324110						32.10967	-81.128	848110701								NUSTAR ENERGY LP	848110701	Shut down refinery/units in 2012 and transitioned to a terminal.|W58:Shut down refinery/units in 2012 and transitioned to a terminal.|T11:Shut down refinery/units in 2012 and transitioned to a terminal.	NO	LAWRENCE.BRISTOW@NUSTARASPHALT.COM			NO	 	
31408MCLCMFOUND	1313211457611	007783064	HYDROGEN SULFIDE	TRI	2013	NUSTAR ASPHALT REFINING LLC	7 FOUNDATION DR	SAVANNAH	CHATHAM	GA	31408			YES	NO	NO	NO								324110						32.10967	-81.128	848110701								NUSTAR ENERGY LP	848110701	Shut down refinery/units in 2012 and transitioned to a terminal.|W58:Shut down refinery/units in 2012 and transitioned to a terminal.|T11:Shut down refinery/units in 2012 and transitioned to a terminal.	NO	LAWRENCE.BRISTOW@NUSTARASPHALT.COM			NO	 	
31408MCLCMFOUND	1313211457573	000191242	BENZO(G,H,I)PERYLENE	PBT	2013	NUSTAR ASPHALT REFINING LLC	7 FOUNDATION DR	SAVANNAH	CHATHAM	GA	31408			YES	NO	NO	NO								324110						32.10967	-81.128	848110701								NUSTAR ENERGY LP	848110701	Shut down refinery/units in 2012 and transitioned to a terminal.|W58:Shut down refinery/units in 2012 and transitioned to a terminal.|T11:Shut down refinery/units in 2012 and transitioned to a terminal.	NO	LAWRENCE.BRISTOW@NUSTARASPHALT.COM			NO	 	
31408MCLCMFOUND	1313211457635	000110543	N-HEXANE	TRI	2013	NUSTAR ASPHALT REFINING LLC	7 FOUNDATION DR	SAVANNAH	CHATHAM	GA	31408			YES	NO	NO	NO								324110						32.10967	-81.128	848110701								NUSTAR ENERGY LP	848110701	Shut down the Refinery/Units in 2012 and transitioned into a terminal in 2013.|T11:Shut down the Refinery/Units in 2012 and transitioned into a terminal in 2013.	NO	LAWRENCE.BRISTOW@NUSTARASPHALT.COM			NO	 	
30474TRN  712MC	1313211678154	N120	DIISOCYANATES	TRI	2013	TRANE	712 MCNATT ST	VIDALIA	TOOMBS	GA	30474			YES	NO	NO	NO								333415						32.19947	-82.38501									INGERSOLL-RAND CO	001344621	Engineering / product design plans not implemented until 2014|SRNA:Other	NO	RICHARD.PETERSON@IRCO.COM			NO	 	
