TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
30120MPCTC100AM	1313211002237	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	AMPACET CORP	100 AMPACET DR	CARTERSVILLE	BARTOW	GA	30120			YES	NO	NO	NO								325991						34.14653	-84.83838	081002871								AMPACET CORP	081002871	1	C 	CARTERSVILLE WASTE WATER POLLUTION CONTROL PLANT	102 WALNUT GROVE ROAD	CARTERSVILLE	GA	BARTOW	30120							NO	DENISE.HOLL@AMPACET.COM			YES	 	
30721FBRCH1804D	1313211002643	000108316	MALEIC ANHYDRIDE	TRI	Pounds																		2013	NO	MFG CHEMICAL INC	1804 KIMBERLY PARK DR	DALTON	WHITFIELD	GA	30721			YES	NO	NO	NO								325613	325199					34.80342	-85.00018	789380354										0		NA												NO	JSTAFFORD@MFGCHEMICAL.COM			NO	 	
30721FBRCH1804D	1313211002668	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	MFG CHEMICAL INC	1804 KIMBERLY PARK DR	DALTON	WHITFIELD	GA	30721			YES	NO	NO	NO								325613	325199					34.80342	-85.00018	789380354										0		NA												NO	JSTAFFORD@MFGCHEMICAL.COM			NO	 	
30720PRCHM117CA	1313211002670	000079107	ACRYLIC ACID	TRI	Pounds																		2013	NO	MFG CHEMICAL INC CALLAHAN ROAD	453 CALLAHAN RD	DALTON	WHITFIELD	GA	307219006			YES	NO	NO	NO								325613	325199					34.711969	-84.973554	789380354								MANUFACTURING CHEMICAL INC		0		NA												NO	JSTAFFORD@MFGCHEMICAL.COM			NO	 	
30720PRCHM117CA	1313211002682	000108316	MALEIC ANHYDRIDE	TRI	Pounds																		2013	NO	MFG CHEMICAL INC CALLAHAN ROAD	453 CALLAHAN RD	DALTON	WHITFIELD	GA	307219006			YES	NO	NO	NO								325613	325199					34.711969	-84.973554	789380354								MANUFACTURING CHEMICAL INC		0		NA												NO	JSTAFFORD@MFGCHEMICAL.COM			NO	 	
30720PRCHM117CA	1313211002706	000108054	VINYL ACETATE	TRI	Pounds																		2013	NO	MFG CHEMICAL INC CALLAHAN ROAD	453 CALLAHAN RD	DALTON	WHITFIELD	GA	307219006			YES	NO	NO	NO								325613	325199					34.711969	-84.973554	789380354								MANUFACTURING CHEMICAL INC		0		NA												NO	JSTAFFORD@MFGCHEMICAL.COM			NO	 	
30721MNFCT1200B	1313211002757	000108316	MALEIC ANHYDRIDE	TRI	Pounds																		2013	NO	MFG CHEMICAL INC BROOKS ROAD	1200 BROOKS RD	DALTON	WHITFIELD	GA	30721			YES	NO	NO	NO								325613	325199					34.755764	-84.948498	066924424								MANUFACTURING CHEMICAL INC		0		NA												NO	JSTAFFORD@MFGCHEMICAL.COM			NO	 	
30620HRRSNSTATE	1313211004027	007664417	AMMONIA	TRI	Pounds																		2013	NO	HARRISON POULTRY INC	107 E STAR ST	BETHLEHEM	BARROW	GA	30620			YES	NO	NO	NO								311615						33.929974	-83.705849	003292281								HARRISON POULTRY INC		0		NA												NO				NO	 	
30620HRRSNSTATE	1313211004039	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	HARRISON POULTRY INC	107 E STAR ST	BETHLEHEM	BARROW	GA	30620			YES	NO	NO	NO								311615						33.929974	-83.705849	003292281								HARRISON POULTRY INC		0		NA												NO				NO	 	
30680THRLLHIGHW	1313211071865	007439965	MANGANESE	TRI	Pounds																		2013	NO	MCCONWAY & TORLEY LLC PLANT NO 2494	880 AIRPORT RD	WINDER	BARROW	GA	306800648			YES	NO	NO	NO								336510						33.97842	-83.66836			GAD087519997						TRINITY INDUSTRIES INC	007324254	0		NA												NO	THEIS.RICE@TRIN.NET			YES	 	
