TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
43338GRCHF7004V	1313211091715	000100425	STYRENE	TRI	2013	GERICH FIBERGLASS INC	7004 US HWY 42	MOUNT GILEAD	MORROW	OH	43338			YES	NO	NO	NO								326199						40.624547	-82.659923											|SRNA:Reduction in production due to lack of orders	NO	INFO@FIBRECORE.COM			NO	 	
44652SFBRG2660A	1313210917631	000100425	STYRENE	TRI	2013	US FIBERGLASS PRODUCTS INC	2660 APPLEGROVE NE	MIDDLEBRANCH	STARK	OH	44652			YES	NO	NO	NO								326130						40.889358	-81.333388											|T10:Vendor working to reduce overall styrene content.	NO	MCOOMES308@YAHOO.COM			NO	 	
44667SMTHD230NO	1313211773597	007697372	NITRIC ACID	TRI	2013	SMITH DAIRY PRODUCTS CO	230 N VINE ST	ORRVILLE	WAYNE	OH	44667			YES	NO	NO	NO								311511	311520					40.842015	-81.765064									DAIRY ENTERPRISES INC		|SRNA:Nitric acid is used as a cleaning/sanitizing compound in a process that is closely monitored by our chemical supplier and regulatory agencies. We do not use any greater quantities than necessary.	NO	ADAMLEIMEISTER@SMITHDAIRY.COM			NO	 	
45804SPLML122SM	1313211531696	N770	VANADIUM COMPOUNDS	TRI	2013	ISP LIMA LLC	1220 S METCALF ST	LIMA	ALLEN	OH	45804			YES	NO	NO	NO								325199						40.718333	-84.116389	363150108								ASHLAND INC	005003264	|SRNA:limitation due to current catalyst technology	NO	CGASPERETTI@ASHLAND.COM			YES	 	
45804SPLML122SM	1313211531672	000067561	METHANOL	TRI	2013	ISP LIMA LLC	1220 S METCALF ST	LIMA	ALLEN	OH	45804			YES	NO	NO	NO								325199						40.718333	-84.116389	363150108								ASHLAND INC	005003264	|SRNA:limitation due to current catalyst technology and the resulting chemistry	NO	CGASPERETTI@ASHLAND.COM			NO	 	
45804SPLML122SM	1313211531684	000110543	N-HEXANE	TRI	2013	ISP LIMA LLC	1220 S METCALF ST	LIMA	ALLEN	OH	45804			YES	NO	NO	NO								325199						40.718333	-84.116389	363150108								ASHLAND INC	005003264	|SRNA:limitation due to current catalyst technology and the resulting chemistry	NO	CGASPERETTI@ASHLAND.COM			NO	 	
45804SPLML122SM	1313211531660	000064186	FORMIC ACID	TRI	2013	ISP LIMA LLC	1220 S METCALF ST	LIMA	ALLEN	OH	45804			YES	NO	NO	NO								325199						40.718333	-84.116389	363150108								ASHLAND INC	005003264	|SRNA:limitation due to current catalyst technology and the resulting chemistry	NO	CGASPERETTI@ASHLAND.COM			NO	 	
43606BTLSP2112S	1313211136609	007664417	AMMONIA	TRI	2013	TEMBEC BTLSR INC	2112 SYLVAN AVE	TOLEDO	LUCAS	OH	436062570			YES	NO	NO	NO								325211						41.661944	-83.572778	154279582								TEMBEC N.A.		|SRNA:All ammonia materials added to the end of the process is chemically bound 100% in the finished resin and becomes inert.  Therefore, it is assumed the 0% ammonia is released to the stacks as fugitive emission, streams or anything on-site based on past test data.	NO	LARRY.ROWLEY@TEMBEC.COM			NO	 	
43228CNCRN4200S	1313211105414	007782505	CHLORINE	TRI	2013	CONAGRA FOODS	4200 SULLIVANT AVE	COLUMBUS	FRANKLIN	OH	43228			YES	NO	NO	NO								311211						39.944722	-83.106667	007258908								CONAGRA FOODS INC	007258908	|W81:Stopped making cake flour.	NO	RICHARD.BAILLIE@ARDENTMILLS.COM			NO	 	
43207CPTLR324DE	1313211669876	000067561	METHANOL	TRI	2013	CAPITAL RESIN CORP	324 DERING AVE	COLUMBUS	FRANKLIN	OH	43207			YES	NO	NO	NO								325211						39.912778	-82.987222	081292070										NA	NO	ATYLER@CAPITALRESIN.COM			NO	 	
43207CPTLR324DE	1313211669852	000050000	FORMALDEHYDE	TRI	2013	CAPITAL RESIN CORP	324 DERING AVE	COLUMBUS	FRANKLIN	OH	43207			YES	NO	NO	NO								325211						39.912778	-82.987222	081292070										NA	NO	ATYLER@CAPITALRESIN.COM			NO	 	
43207CPTLR324DE	1313211669914	000108883	TOLUENE	TRI	2013	CAPITAL RESIN CORP	324 DERING AVE	COLUMBUS	FRANKLIN	OH	43207			YES	NO	NO	NO								325211						39.912778	-82.987222	081292070										NA	NO	ATYLER@CAPITALRESIN.COM			NO	 	
43207CPTLR324DE	1313211669888	000071363	N-BUTYL ALCOHOL	TRI	2013	CAPITAL RESIN CORP	324 DERING AVE	COLUMBUS	FRANKLIN	OH	43207			YES	NO	NO	NO								325211						39.912778	-82.987222	081292070										NA	NO	ATYLER@CAPITALRESIN.COM			NO	 	
43207CPTLR324DE	1313211669890	000108952	PHENOL	TRI	2013	CAPITAL RESIN CORP	324 DERING AVE	COLUMBUS	FRANKLIN	OH	43207			YES	NO	NO	NO								325211						39.912778	-82.987222	081292070										NA	NO	ATYLER@CAPITALRESIN.COM			NO	 	
44646FDWYS1301S	1313211460148	007697372	NITRIC ACID	TRI	2013	HEINZ FROZEN FOOD CO	1301 OBERLIN ST SW	MASSILLON	STARK	OH	44647			YES	NO	NO	NO								311412						40.777778	-81.538889	005828822								H J HEINZ CO	004318846	|SRNA:Concern for food quality and consumer safety required a change in process cleaning chemicals used which increased our usage of nitric acid for the calendar year	NO	KENNETH.STIFFLER@US.HJHEINZ.COM			NO	 	
44646FDWYS1301S	1313211460136	N511	NITRATE COMPOUNDS	TRI	2013	HEINZ FROZEN FOOD CO	1301 OBERLIN ST SW	MASSILLON	STARK	OH	44647			YES	NO	NO	NO								311412						40.777778	-81.538889	005828822								H J HEINZ CO	004318846	|SRNA:Concern with food quality and safety for consumers resulted in a change of process cleaning chemicals used.  This increased the production of the by-product Nitrate compounds.	NO	KENNETH.STIFFLER@US.HJHEINZ.COM			NO	 	
44012BFGDRMOORE	1313211132307	000872504	N-METHYL-2-PYRROLIDONE	TRI	2013	LUBRIZOL ADVANCED MATERIALS	550 MOORE RD	AVON LAKE	LORAIN	OH	440120134			YES	NO	NO	NO								325211	325199					41.493333	-82.046667	004165171								BERKSHIRE HATHAWAY	001024314	|W15:Team identified a method for extending the life of the vessel cleaning solvent. Improved solids management and methods for storing the solvent.|T04:See above	NO	JOHN.UPTMOR@LUBRIZOL.COM			NO	 	
