TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
43616NVRSF876OT	1313211178037	007440508	COPPER	TRI	2013	ENVIROSAFE SERVICES OF OHIO I NC	876 OTTER CREEK RD	OREGON	LUCAS	OH	43616			YES	NO	NO	NO								562211	562112					41.66864	-83.464759	045247905								ENVIROSOURCE TECHNOLOGIES INC		|PRAI:Based on tons of waste received in current year and prior year that contain Copper.|TPRL:Waste receipts vary from year to year as does the concentration of constituents contained in the waste.|TOTRL:Waste receipts vary from year to year as does the concentration of constituents contained in the waste.	NO	D.ROBERTS@ENVIROSAFESERVICES.COM			YES	 	
43616NVRSF876OT	1313211178025	007440473	CHROMIUM	TRI	2013	ENVIROSAFE SERVICES OF OHIO I NC	876 OTTER CREEK RD	OREGON	LUCAS	OH	43616			YES	NO	NO	NO								562211	562112					41.66864	-83.464759	045247905								ENVIROSOURCE TECHNOLOGIES INC		|PRAI:Based on tons of waste received in current year and prior year that contain Chromium.	NO	D.ROBERTS@ENVIROSAFESERVICES.COM			YES	 	
43616NVRSF876OT	1313211178013	007440393	BARIUM	TRI	2013	ENVIROSAFE SERVICES OF OHIO I NC	876 OTTER CREEK RD	OREGON	LUCAS	OH	43616			YES	NO	NO	NO								562211	562112					41.66864	-83.464759	045247905								ENVIROSOURCE TECHNOLOGIES INC		|PRAI:Based on tons of waste received in current year and prior year that contain Barium.|TOTRL:Waste receipts vary from year to year as does the concentration of constituents contained in the waste.|TPRL:Waste receipts vary from year to year as does the concentration of constituents contained in the waste.	NO	D.ROBERTS@ENVIROSAFESERVICES.COM			YES	 	
43616NVRSF876OT	1313211178001	001344281	ALUMINUM OXIDE (FIBROUS FORMS)	TRI	2013	ENVIROSAFE SERVICES OF OHIO I NC	876 OTTER CREEK RD	OREGON	LUCAS	OH	43616			YES	NO	NO	NO								562211	562112					41.66864	-83.464759	045247905								ENVIROSOURCE TECHNOLOGIES INC		|PRAI:Based on total tons of waste received in previous and current years.|NPYF:Waste receipts vary from year to year as does the concentration of constituents contained in the waste.	NO	D.ROBERTS@ENVIROSAFESERVICES.COM			YES	 	
43616NVRSF876OT	1313211178090	007440666	ZINC (FUME OR DUST)	TRI	2013	ENVIROSAFE SERVICES OF OHIO I NC	876 OTTER CREEK RD	OREGON	LUCAS	OH	43616			YES	NO	NO	NO								562211	562112					41.66864	-83.464759	045247905								ENVIROSOURCE TECHNOLOGIES INC		|PRAI:Based on tons of waste received in current year and prior year that contain Zinc.	NO	D.ROBERTS@ENVIROSAFESERVICES.COM			YES	 	
43616NVRSF876OT	1313211178049	007439921	LEAD	TRI	2013	ENVIROSAFE SERVICES OF OHIO I NC	876 OTTER CREEK RD	OREGON	LUCAS	OH	43616			YES	NO	NO	NO								562211	562112					41.66864	-83.464759	045247905								ENVIROSOURCE TECHNOLOGIES INC		|PRAI:Based on tons of waste received in current year and prior year that contain Lead.|TPRL:Waste receipts vary from year to year as does the concentration of constituents contained in the waste.|TOTRL:Waste receipts vary from year to year as does the concentration of constituents contained in the waste.	NO	D.ROBERTS@ENVIROSAFESERVICES.COM			YES	 	
43616NVRSF876OT	1313211178076	007440020	NICKEL	TRI	2013	ENVIROSAFE SERVICES OF OHIO I NC	876 OTTER CREEK RD	OREGON	LUCAS	OH	43616			YES	NO	NO	NO								562211	562112					41.66864	-83.464759	045247905								ENVIROSOURCE TECHNOLOGIES INC		|PRAI:Based on tons of waste received in current year and prior year that contain Nickel.	NO	D.ROBERTS@ENVIROSAFESERVICES.COM			YES	 	
43616NVRSF876OT	1313211178052	007439965	MANGANESE	TRI	2013	ENVIROSAFE SERVICES OF OHIO I NC	876 OTTER CREEK RD	OREGON	LUCAS	OH	43616			YES	NO	NO	NO								562211	562112					41.66864	-83.464759	045247905								ENVIROSOURCE TECHNOLOGIES INC		|PRAI:Based on tons of waste received in current year and prior year that contain Manganese.|TPRL:Waste receipts vary from year to year as does the concentration of constituents contained in the waste.|TOTRL:Waste receipts vary from year to year as does the concentration of constituents contained in the waste.	NO	D.ROBERTS@ENVIROSAFESERVICES.COM			YES	 	
43616NVRSF876OT	1313211177985	007429905	ALUMINUM (FUME OR DUST)	TRI	2013	ENVIROSAFE SERVICES OF OHIO I NC	876 OTTER CREEK RD	OREGON	LUCAS	OH	43616			YES	NO	NO	NO								562211	562112					41.66864	-83.464759	045247905								ENVIROSOURCE TECHNOLOGIES INC		|PRAI:Based on total tons of waste received in previous and current years.|NPYF:Waste receipts vary from year to year as does the concentration of constituents contained in the waste.	NO	D.ROBERTS@ENVIROSAFESERVICES.COM			YES	 	
43616NVRSF876OT	1313211178088	001336363	POLYCHLORINATED BIPHENYLS	PBT	2013	ENVIROSAFE SERVICES OF OHIO I NC	876 OTTER CREEK RD	OREGON	LUCAS	OH	43616			YES	NO	NO	NO								562211	562112					41.66864	-83.464759	045247905								ENVIROSOURCE TECHNOLOGIES INC		|PRAI:Based on total tons of waste received in previous and current years.|NPYF:Waste receipts vary from year to year as does the concentration of constituents contained in the waste.	NO	D.ROBERTS@ENVIROSAFESERVICES.COM			NO	 	
43616NVRSF876OT	1313211178064	007439976	MERCURY	PBT	2013	ENVIROSAFE SERVICES OF OHIO I NC	876 OTTER CREEK RD	OREGON	LUCAS	OH	43616			YES	NO	NO	NO								562211	562112					41.66864	-83.464759	045247905								ENVIROSOURCE TECHNOLOGIES INC		|PRAI:Based on tons of waste received in current year and prior year that contain Mercury.	NO	D.ROBERTS@ENVIROSAFESERVICES.COM			YES	 	
44667SMTHD230NO	1313211773597	007697372	NITRIC ACID	TRI	2013	SMITH DAIRY PRODUCTS CO	230 N VINE ST	ORRVILLE	WAYNE	OH	44667			YES	NO	NO	NO								311511	311520					40.842015	-81.765064									DAIRY ENTERPRISES INC		|NPYF:Paper copies of the Form R were submitted last year (reporting year 2012) They were mailed and signed for via Certified mail.	NO	ADAMLEIMEISTER@SMITHDAIRY.COM			NO	 	
45804SPLML122SM	1313211531696	N770	VANADIUM COMPOUNDS	TRI	2013	ISP LIMA LLC	1220 S METCALF ST	LIMA	ALLEN	OH	45804			YES	NO	NO	NO								325199						40.718333	-84.116389	363150108								ASHLAND INC	005003264	|TOTRL:ISP Lima experienced unforeseen additional maintenance activities.|TPRL:ISP Lima experienced unforeseen additional maintenance activities.	NO	CGASPERETTI@ASHLAND.COM			YES	 	
45804SPLML122SM	1313211531658	000079107	ACRYLIC ACID	TRI	2013	ISP LIMA LLC	1220 S METCALF ST	LIMA	ALLEN	OH	45804			YES	NO	NO	NO								325199						40.718333	-84.116389	363150108								ASHLAND INC	005003264	ISP Lima used updated emission factor from recent site-specific Performance Test.|TPRL:ISP Lima conducted Performance Testing and has established new site-specific emission factor.|TOTRL:ISP Lima conducted Performance Testing and has established new site-specific emissions factor.|TARL:ISP Lima conducted Performance Testing and has established new site-specific emission factor.	NO	CGASPERETTI@ASHLAND.COM			NO	 	
45804SPLML122SM	1313211531684	000110543	N-HEXANE	TRI	2013	ISP LIMA LLC	1220 S METCALF ST	LIMA	ALLEN	OH	45804			YES	NO	NO	NO								325199						40.718333	-84.116389	363150108								ASHLAND INC	005003264	ISP Lima conducted Performance Testing and has established new site specific emission factor.|TPRL:ISP Lima conducted Performance Testing and has established new site specific emission factor.|TOTRL:ISP Lima conducted Performance Testing and has established new site specific emission factor.|TARL:ISP Lima conducted Performance Testing and has established new site specific emission factor.	NO	CGASPERETTI@ASHLAND.COM			NO	 	
43351BRDGS245CO	1313211415967	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	2013	BRIDGESTONE APM - UPPER SANDUSKY FPD	245 COMMERCE WAY	UPPER SANDUSKY	WYANDOT	OH	43351			YES	NO	NO	NO								326150						40.852778	-83.268056	186928255								BRIDGESTONE JAPAN		|TOTRL:The reason the change is so great is we did not have any large spills inside the plant unlike during the previous year.|TARL:The reason the change is so great is we did not have any large spills inside the plant unlike during the previous year.	NO	JWCLARK@BAPM.COM			NO	 	
43351BRDGS235CO	1313211675703	000100414	ETHYLBENZENE	TRI	2013	BRIDGESTONE APM UPPER SANDUSKY AVD	235 COMMERCE WAY	UPPER SANDUSKY	WYANDOT	OH	43351			YES	NO	NO	NO								326291						40.852778	-83.268056									BRIDGESTONE AMERICAS HOLDING INC		|PRAI:Total parts produced comparison	NO	JWCLARK@BAPM.COM			NO	 	
43228CNCRN4200S	1313211105414	007782505	CHLORINE	TRI	2013	CONAGRA FOODS	4200 SULLIVANT AVE	COLUMBUS	FRANKLIN	OH	43228			YES	NO	NO	NO								311211						39.944722	-83.106667	007258908								CONAGRA FOODS INC	007258908	|NPYF:Physical form was submitted.  This is the first year an electronic form was submitted.	NO	RICHARD.BAILLIE@ARDENTMILLS.COM			NO	 	
44109MCGNR2910H	1313210974212	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2013	MCGEAN-ROHCO INC	2910 HARVARD AVE	CLEVELAND	CUYAHOGA	OH	441053010			YES	NO	NO	NO								325998						41.446944	-81.665833	077758753								MCGEAN-ROHCO INC	071112593	|TPRL:Better data has become available to estimate the amount of Chromium compounds in waste materials.|TOTRL:Better data has become available to estimate the amount of Chromium compounds in waste materials.|TARL:The best estimate available at the moment is the newest estimate.	NO	TOM.EDMUNDS@MCGEAN.COM			YES	 	
44109MCGNR2910H	1313210974352	000075650	TERT-BUTYL ALCOHOL	TRI	2013	MCGEAN-ROHCO INC	2910 HARVARD AVE	CLEVELAND	CUYAHOGA	OH	441053010			YES	NO	NO	NO								325998						41.446944	-81.665833	077758753								MCGEAN-ROHCO INC	071112593	|TPRL:Waste handling and analysis improved over 2013.	NO	TOM.EDMUNDS@MCGEAN.COM			NO	 	
44109MCGNR2910H	1313210974287	000067561	METHANOL	TRI	2013	MCGEAN-ROHCO INC	2910 HARVARD AVE	CLEVELAND	CUYAHOGA	OH	441053010			YES	NO	NO	NO								325998						41.446944	-81.665833	077758753								MCGEAN-ROHCO INC	071112593	|TOTRL:In previous years I used an estimate.  The usuages do not change much, so a code submission was used.	NO	TOM.EDMUNDS@MCGEAN.COM			NO	 	
44109MCGNR2910H	1313210974364	000108883	TOLUENE	TRI	2013	MCGEAN-ROHCO INC	2910 HARVARD AVE	CLEVELAND	CUYAHOGA	OH	441053010			YES	NO	NO	NO								325998						41.446944	-81.665833	077758753								MCGEAN-ROHCO INC	071112593	|TPRL:Began a new procedure to test toluene after first use.  If it is within specifications, then it is used multiple times.	NO	TOM.EDMUNDS@MCGEAN.COM			NO	 	
44109MCGNR2910H	1313210974313	N511	NITRATE COMPOUNDS	TRI	2013	MCGEAN-ROHCO INC	2910 HARVARD AVE	CLEVELAND	CUYAHOGA	OH	441053010			YES	NO	NO	NO								325998						41.446944	-81.665833	077758753								MCGEAN-ROHCO INC	071112593	|TOTRL:Nitrate usuage was up 358%|TPRL:Several nitrate compounds are used in our toll processes.  The amounts used changed a lot in 2013 over 2012.  In 2013, most was aqueous solutions and there was not much waste.	NO	TOM.EDMUNDS@MCGEAN.COM			NO	 	
44109MCGNR2910H	1313210974186	007664417	AMMONIA	TRI	2013	MCGEAN-ROHCO INC	2910 HARVARD AVE	CLEVELAND	CUYAHOGA	OH	441053010			YES	NO	NO	NO								325998						41.446944	-81.665833	077758753								MCGEAN-ROHCO INC	071112593	|TOTRL:In 2013, the entirety of ammonia waste product was recylced offsite.|TPRL:In 2013, the entirety of ammonia waste by product was recycled.	NO	TOM.EDMUNDS@MCGEAN.COM			NO	 	
45052DPNTF11215	1313211502632	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2013	DUPONT FORT HILL PLANT	11215 BROWER RD	NORTH BEND	HAMILTON	OH	45052			YES	NO	NO	NO								325188						39.115278	-84.796111	088656525								E I DU PONT DE NEMOURS & CO	001315704	|PRAI:Non-fuming, Oleum, and SO3 production	NO	GERALD.A.THOMAS@DUPONT.COM			NO	 	
