TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
70669LNCRP960I1	1311209562697	007664417	AMMONIA	TRI	2011	ARCH CHEMICALS INC	960 I-10 W	WESTLAKE	CALCASIEU	LA	70669	YES	NO	NO	NO								325188						30.232861	-93.271722	054639591								LONZA INC	001643170	THE MANUFACTURING OPERATION RAN ONE MONTH IN 2011. THE OTHER MONTHS OF 2011 AND THE PRECEEDING YEAR AND FOLLOWING YEARS, ONLY THE PACKAGING OPERATIONS RAN OR WILL RUN.	NO	MARK.KERN@LONZA.COM			NO	 	
70669LNCRP960I1	1311209562711	000302012	HYDRAZINE	TRI	2011	ARCH CHEMICALS INC	960 I-10 W	WESTLAKE	CALCASIEU	LA	70669	YES	NO	NO	NO								325188						30.232861	-93.271722	054639591								LONZA INC	001643170	.THE MANUFACTURING OPERATION RAN ONE MONTH IN 2011. THE OTHER MONTHS OF 2011 AND THE PRECEEDING YEAR AND FOLLOWING YEARS, ONLY THE PACKAGING OPERATIONS RAN OR WILL RUN.	NO	MARK.KERN@LONZA.COM			NO	 	
70669LNCRP960I1	1311209562709	007782505	CHLORINE	TRI	2011	ARCH CHEMICALS INC	960 I-10 W	WESTLAKE	CALCASIEU	LA	70669	YES	NO	NO	NO								325188						30.232861	-93.271722	054639591								LONZA INC	001643170	THE MANUFACTURING OPERATION RAN ONE MONTH IN 2011. THE OTHER MONTHS OF 2011 AND THE PRECEEDING YEAR AND FOLLOWING YEARS, ONLY THE PACKAGING OPERATIONS RAN OR WILL RUN.	NO	MARK.KERN@LONZA.COM			NO	 	
70669LNCRP960I1	1311209562723	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	ARCH CHEMICALS INC	960 I-10 W	WESTLAKE	CALCASIEU	LA	70669	YES	NO	NO	NO								325188						30.232861	-93.271722	054639591								LONZA INC	001643170	MANUFACTURING PROCESS RAN ONE MONTH IN 2011. ACID USED TO TREAT WASTEWATERFROM MANUFACTURING PROCESS.	NO	MARK.KERN@LONZA.COM			NO	 	
70776BPRDC3830H	1311209126857	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	BCP INGREDIENTS INC	3830 HWY 30	SAINT GABRIEL	IBERVILLE	LA	707764608	YES	NO	NO	NO								311119						30.24916	-91.08888	041992728								BALCHEM CORP	041992728	QUANTITY TREATED ON-SITE INCREASED BY 6,121 LBS OVER RY2010.  THIS INCREASE IS DUE TO THE ADDITION OF A TANK (LIQ-TK-020) THAT CONTAINS SOME HCL VAPOR.  THIS VAPOR IS ROUTED TO THE SCRUBBER, THUS IT IS LISTED AS BEING TREATED ON-SITE.	NO	DYAZDANI@BALCHEM.COM			NO	 	
70767WSTSD3520S	1311209303700	N982	ZINC COMPOUNDS	TRI	2011	AZZ GALVANIZING-WESTSIDE	3520 S RIVERVIEW	PORT ALLEN	WEST BATON ROUGE	LA	707673520	YES	NO	NO	NO								332812						30.500053	-91.226817	098598360								AZZ INC	008012148	RELEASES ARE BASED OFF ANALYSIS OF WASTE AND AMOUNT GENERATED IN THE YEAR AND REPORTED. THIS AMOUNT IS NOT SOLELY REFLECTIVE OF PRODUCTION AND VARIES GREATLY FROM ONE YEAR TO NEXT.	NO	JASONPENCE@AZZGALV.COM			YES	 	
70767WSTSD3520S	1311209303698	007439921	LEAD	TRI	2011	AZZ GALVANIZING-WESTSIDE	3520 S RIVERVIEW	PORT ALLEN	WEST BATON ROUGE	LA	707673520	YES	NO	NO	NO								332812						30.500053	-91.226817	098598360								AZZ INC	008012148	RELEASES ARE BASED OFF ANALYSIS OF WASTE AND AMOUNT GENERATED IN THE YEAR AND REPORTED. THIS AMOUNT IS NOT SOLELY REFLECTIVE OF PRODUCTION AND VARIES GREATLY FROM ONE YEAR TO NEXT.	NO	JASONPENCE@AZZGALV.COM			YES	 	
70373NRTHM800IN	1311209426547	007439965	MANGANESE	TRI	2011	NORTH AMERICAN SHIPBUILDING LLC - LAROSE SHIPYARD	800 INDUSTRIAL PARK RD	LAROSE	LAFOURCHE	LA	70373	YES	NO	NO	NO								336611						29.585278	-90.375833	069518868								EDISON CHOUEST		MANGANESE EMISSION DECREASED BECAUSE THE FACILITY BUILT AN ICEBREAKER AND DIFFERENT WELDING RODS AND PLATE WERE USED FOR THIS TYPE SHIP THAN WERE UTLIZED LAST YEAR.	NO	JOHNIE.ROBERTSON@CHOUEST.COM			YES	 	
70373NRTHM800IN	1311209426523	007440508	COPPER	TRI	2011	NORTH AMERICAN SHIPBUILDING LLC - LAROSE SHIPYARD	800 INDUSTRIAL PARK RD	LAROSE	LAFOURCHE	LA	70373	YES	NO	NO	NO								336611						29.585278	-90.375833	069518868								EDISON CHOUEST		COPPER EMISSION INCREASED BECAUSE THE FACILITY BUILT AN ICEBREAKER AND DIFFERENT PAINTS WERE USED FOR THIS TYPE SHIP THAN WERE UTLIZED LAST YEAR.	NO	JOHNIE.ROBERTSON@CHOUEST.COM			YES	 	
70037HBSNG2402E	1311209332170	N982	ZINC COMPOUNDS	TRI	2011	AZZ GALVANIZING-HOBSON	2402 ENGINEERS RD	BELLE CHASSE	PLAQUEMINES	LA	70037	YES	NO	NO	NO								332812						29.84316	-90.03898	834034258								AZZ INC	008012148	RELEASES ARE BASED OFF ANALYSIS OF WASTE AND AMOUNT GENERATED IN THE YEAR AND REPORTED. THIS AMOUNT IS NOT SOLELY REFLECTIVE OF PRODUCTION AND VARIES GREATLY FROM ONE YEAR TO NEXT.	NO	JASONPENCE@AZZGALV.COM			YES	 	
70037HBSNG2402E	1311209332168	007439921	LEAD	TRI	2011	AZZ GALVANIZING-HOBSON	2402 ENGINEERS RD	BELLE CHASSE	PLAQUEMINES	LA	70037	YES	NO	NO	NO								332812						29.84316	-90.03898	834034258								AZZ INC	008012148	RELEASES ARE BASED OFF ANALYSIS OF WASTE AND AMOUNT GENERATED IN THE YEAR AND REPORTED. THIS AMOUNT IS NOT SOLELY REFLECTIVE OF PRODUCTION AND VARIES GREATLY FROM ONE YEAR TO NEXT.	NO	JASONPENCE@AZZGALV.COM			YES	 	
71201STLFB2101B	1311209089869	007439965	MANGANESE	TRI	2011	STEEL FABRICATORS OF MONROE LLC	2101 BOOTH ST	MONROE	OUACHITA	LA	71201	YES	NO	NO	NO								332312						32.50617	-92.08577	078563939										STEEL FAB OF MONROE DID NOT EXCEED ANY THRESHOLD QUANTITIES DURING 2010; AS SUCH, NO TRI REPORT REQUIRED	NO	JPBROWN@STEELFAB.COM			YES	 	
70669KRNSL3300B	1311209477898	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	LOUISIANA PIGMENT CO LP	3300 BAYOU D'INDE RD	WESTLAKE	CALCASIEU	LA	70669	YES	NO	NO	NO								325131						30.194833	-93.308694	809154958										THE SARA HOTLINE WAS CONTACTED ON JUNE 20, 2012 TO DISCUSS THE TREATMENT SYSTEM FOR HCL THAT ENDS AT THE OFF-GAS INCINERATOR (SECTION 7A.1A). IN PREVIOUS YEARS THE AMOUNT OF HCL TREATED (REPORTED IN SECTION 8.6) HAS BEEN INCORRECTLY CALCULATED BECAUSE THE TREATMENT SYSTEM TOOK THE HCL PRESENT FROM THE DUST CYCLONE TO INCINERATION.  THEREFORE THE AMOUNT OF HCL TREATED IN SECTION 8.6 INCORRECTLY INCLUDED THE AMOUNT OF HCL THAT WAS PROCESSED AS A BY-PRODUCT. THE TREATMENT SYSTEM FOR HCL PRIOR TO EMISSION TO THE ATMOSPHERE BEGINS AT THE CAUSTIC SCRUBBER AND PROCEEDS TO INCINERATION. THEREFORE, SECTION 7A HAS BEEN CHANGED TO ACCURATELY REFLECT THE TREATMENT SYSTEM FOR HCL TO INCINERATION AND SECTION 8.6 IS ACCURATELY REFLECTS THE AMOUNT OF HCL REMAINING IN THE OFF-GAS AFTER HCL IS REMOVED FROM THE OFF-GAS, CONDENSED TO HYDROCHLORIC ACID, AND SEPARATED AS A BY-PRODUCT. AS A RESULT, SECTION 8.6 IS SUBSTANTIALLY LOWER THAN PREVIOUSLY REPORTED. CORRECTIONS TO PREVIOUS YEARS ARE BEING SUBMITTED.	NO	TIM.HALL@LAPIGMENT.COM	RR4		NO	 	
70086CHVRNHWY18	1311209386933	001332214	ASBESTOS (FRIABLE)	TRI	2011	AMERICAS STYRENICS LLC	9901 HWY 18	SAINT JAMES	ST JAMES	LA	70086	YES	NO	NO	NO								325110						30.082915	-90.913046	825292100								AMERICAS STYRENICS LLC	825292100	N/A	NO	GWWARD@AMSTYRENICS.COM			YES	 	
70807XXNCH11675	1311209697869	000141322	BUTYL ACRYLATE	TRI	2011	EXXONMOBIL CHEMICAL - BATON ROUGE PLASTICS PLANT	11675 SCOTLAND AVE	BATON ROUGE	EAST BATON ROUGE	LA	70807	YES	NO	NO	NO								325211	325212	325991	493110			30.550278	-91.186111	037966090								EXXON MOBIL CORP	001213214	THIS REVISION IS TO CORRECT 8.6 AMOUNT FOR RY11 THAT WAS INADVERTANTLY OMITTED IN FIRST SUBMITTAL.  ORIGINAL SUBMITTAL AMOUNT OF 4,000 WAS NOT SAVED PROPERLY WHEN ENTERING AND APPEARED IN SUBMITTAL AS 0.  IT WAS CAUGHT DURING EFDP REVIEW.	NO	HEIDI.E.HOLMES@EXXONMOBIL.COM	RR5		NO	 	
70807XXNCH11675	1311209697871	000096333	METHYL ACRYLATE	TRI	2011	EXXONMOBIL CHEMICAL - BATON ROUGE PLASTICS PLANT	11675 SCOTLAND AVE	BATON ROUGE	EAST BATON ROUGE	LA	70807	YES	NO	NO	NO								325211	325212	325991	493110			30.550278	-91.186111	037966090								EXXON MOBIL CORP	001213214	THIS REVISION IS TO CORRECT RY11 8.6 DATA THAT WAS INADVERTANTLY OMMITED IN ORIGINAL SUBMITTAL. THE ORIGINAL SUBMITTAL AMOUNT OF 110,000 WAS NOT SAVED PROPERLY AND APPEARED AS 0 IN THE SUBMITTAL.  THE ERROR WAS CAUGHT DURING THE EFDP REVIEW.	NO	HEIDI.E.HOLMES@EXXONMOBIL.COM	RR5		NO	 	
70776CBGGYRIVER	1311209201540	007782505	CHLORINE	TRI	2011	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	YES	NO	NO	NO								325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	PRODUCTION INCREASE COMPARED TO PRIOR YEAR RESULTED IN THE INCREASES TO TREATMENT AND EMISSIONS.  CHLORINE WATER EMISSIONS SHOWN ARE BASED ON FREE CHLORINE ANALYSIS IN WASTEWATER DISCHARGES.	NO	TODD.BARTOW@SYNGENTA.COM			NO	 	
70776CBGGYRIVER	1311209201666	N511	NITRATE COMPOUNDS	TRI	2011	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	YES	NO	NO	NO								325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NITRATE IONS ARE PRIMARILY FORMED IN THE SITE'S WASTEWATER TREATMENT PROCESS BY A BACTERIAL PROCESS.  THE FORMATION OF NITRATE IONS IN THE WASTEWATER TREATMENT PROCESS IS DEPENDENT ON NITROGEN BEARING WASTEWATER QUANTITIES AS WELL AS THE HEALTH OF THE BACTERIA.  QUANITIES RELEASED ARE NOT CLOSELY TIED TO PRODUCTION RATES.  THE INCREASE IN EMISSIONS IS PRIMARILY DUE TO INCREASED BACTERIAL CONVERSION OF NITROGEN BEARING WASTEWATERS TO NITRATE IONS.	NO	TODD.BARTOW@SYNGENTA.COM			NO	 	
70776CBGGYRIVER	1311209201641	000872504	N-METHYL-2-PYRROLIDONE	TRI	2011	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	YES	NO	NO	NO								325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	PRODUCTION INCREASE COMPARED TO PRIOR YEAR RESULTED IN THE INCREASES TO TREATMENT AND DISPOSAL.	NO	TODD.BARTOW@SYNGENTA.COM			NO	 	
70776CBGGYRIVER	1311209201704	000108883	TOLUENE	TRI	2011	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	YES	NO	NO	NO								325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	PRODUCTION INCREASE IN COMPARISION TO PRIOR YEAR IS PRIMARY INCREASE TO TREATMENT, RECYCLING AND DISPOSAL INCREASES.	NO	TODD.BARTOW@SYNGENTA.COM			NO	 	
70776CBGGYRIVER	1311209201476	000107131	ACRYLONITRILE	TRI	2011	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	YES	NO	NO	NO								325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	PRODUCTION INCREASE COMPARED TO PRIOR YEAR RESULTED IN THE INCREASES TO TREATMENT AND EMISSIONS.	NO	TODD.BARTOW@SYNGENTA.COM			NO	 	
70776CBGGYRIVER	1311209201526	000056235	CARBON TETRACHLORIDE	TRI	2011	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	YES	NO	NO	NO								325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	PRODUCTION INCREASE COMPARED TO PRIOR YEAR RESULTED IN THE INCREASES TO EMISSIONS.	NO	TODD.BARTOW@SYNGENTA.COM			NO	 	
