TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
57078GHLPW900FE	1313211306802	007440473	CHROMIUM	TRI	2013	MANITOU AMERICAS INC	900 FERDIG AVE	YANKTON	YANKTON	SD	57078			YES	NO	NO	NO								333120						42.87925	-97.370944									MANITOU AMERICAS INC	006070031	|T04:Continuous Source reduction discussions throughout the year.	NO	D.EWALD@MANITOU-GROUP.COM			YES	 	
57702BHPLB409DE	1313211429903	N040	BARIUM COMPOUNDS	TRI	2013	BLACK HILLS CORP - BEN FRENCH POWER PLANT	409 DEADWOOD AVE	RAPID CITY	PENNINGTON	SD	57702			YES	NO	NO	NO								221112						44.089222	-103.265194	007920333								BLACK HILLS CORP	007920333	|SRNA:The coal fired boiler at this facility discontinued operating in 2012 and did not operate in 2013. It was permenantely closed on March 21, 2014. This is the reason no data is reported for this chemical. It will not be reported in the future.	NO	TROGERS@BH-CORP.COM			YES	 	
57702BHPLB409DE	1313211429927	007439976	MERCURY	PBT	2013	BLACK HILLS CORP - BEN FRENCH POWER PLANT	409 DEADWOOD AVE	RAPID CITY	PENNINGTON	SD	57702			YES	NO	NO	NO								221112						44.089222	-103.265194	007920333								BLACK HILLS CORP	007920333	|SRNA:The coal fired boiler at this facility discontinued operating in 2012 and did not operate in 2013. It was permenantely closed on March 21, 2014. This is the reason no data is reported for this chemical. It will not be reported in the future.	NO	TROGERS@BH-CORP.COM			YES	 	
57702BHPLB409DE	1313211429915	007439921	LEAD	TRI	2013	BLACK HILLS CORP - BEN FRENCH POWER PLANT	409 DEADWOOD AVE	RAPID CITY	PENNINGTON	SD	57702			YES	NO	NO	NO								221112						44.089222	-103.265194	007920333								BLACK HILLS CORP	007920333	|SRNA:The coal fired boiler at this facility discontinued operating in 2012 and did not operate in 2013. It was permenantely closed on March 21, 2014. This is the reason no data is reported for this chemical. It will not be reported in the future.	NO	TROGERS@BH-CORP.COM			YES	 	
57104GRCNC3501N	1313211419041	007440484	COBALT	TRI	2013	GRACO INC SIOUX FALLS	3501 N 4TH ST	SIOUX FALLS	MINNEHAHA	SD	57104			YES	NO	NO	NO								333911						43.58454	-96.72139	006253223								GRACO INC	006253223	|SRNA:Naturally present in metals machined.	NO	ELILLYBLAD@GRACO.COM			YES	 	
57104GRCNC3501N	1313211419193	007440020	NICKEL	TRI	2013	GRACO INC SIOUX FALLS	3501 N 4TH ST	SIOUX FALLS	MINNEHAHA	SD	57104			YES	NO	NO	NO								333911						43.58454	-96.72139	006253223								GRACO INC	006253223	|SRNA:Naturally present in metals machined.	NO	ELILLYBLAD@GRACO.COM			YES	 	
57104GRCNC3501N	1313211419080	007440508	COPPER	TRI	2013	GRACO INC SIOUX FALLS	3501 N 4TH ST	SIOUX FALLS	MINNEHAHA	SD	57104			YES	NO	NO	NO								333911						43.58454	-96.72139	006253223								GRACO INC	006253223	|SRNA:Naturally present in metals machined.	NO	ELILLYBLAD@GRACO.COM			YES	 	
57104GRCNC3501N	1313211419116	007439921	LEAD	TRI	2013	GRACO INC SIOUX FALLS	3501 N 4TH ST	SIOUX FALLS	MINNEHAHA	SD	57104			YES	NO	NO	NO								333911						43.58454	-96.72139	006253223								GRACO INC	006253223	|SRNA:Naturally present in metals machined.	NO	ELILLYBLAD@GRACO.COM			YES	 	
57104GRCNC3501N	1313211419167	007439965	MANGANESE	TRI	2013	GRACO INC SIOUX FALLS	3501 N 4TH ST	SIOUX FALLS	MINNEHAHA	SD	57104			YES	NO	NO	NO								333911						43.58454	-96.72139	006253223								GRACO INC	006253223	|SRNA:Naturally present in metals machined.	NO	ELILLYBLAD@GRACO.COM			YES	 	
57104GRCNC3501N	1313211419027	007440473	CHROMIUM	TRI	2013	GRACO INC SIOUX FALLS	3501 N 4TH ST	SIOUX FALLS	MINNEHAHA	SD	57104			YES	NO	NO	NO								333911						43.58454	-96.72139	006253223								GRACO INC	006253223	|SRNA:Naturally present in metals machined.	NO	ELILLYBLAD@GRACO.COM			YES	 	
57006MCMPN60122	1313211168594	000110543	N-HEXANE	TRI	2013	3M CO BROOKINGS	601 22ND AVE S	BROOKINGS	BROOKINGS	SD	57006			YES	NO	NO	NO								339113	339112					44.296035	-96.764546	078668696								3M CO	006173082	|SRNA:Concern that product quality may decline as a result of source reduction	NO	ARGETTING@MMM.COM			NO	 	
57006MCMPN60122	1313211168632	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	3M CO BROOKINGS	601 22ND AVE S	BROOKINGS	BROOKINGS	SD	57006			YES	NO	NO	NO								339113	339112					44.296035	-96.764546	078668696								3M CO	006173082	|SRNA:Concern that product quality may decline as a result of source reduction.	NO	ARGETTING@MMM.COM			NO	 	
57006MCMPN60122	1313211168556	000100414	ETHYLBENZENE	TRI	2013	3M CO BROOKINGS	601 22ND AVE S	BROOKINGS	BROOKINGS	SD	57006			YES	NO	NO	NO								339113	339112					44.296035	-96.764546	078668696								3M CO	006173082	|SRNA:Concern that product quality may decline as a result of source reduction	NO	ARGETTING@MMM.COM			NO	 	
57006MCMPN60122	1313211168644	N982	ZINC COMPOUNDS	TRI	2013	3M CO BROOKINGS	601 22ND AVE S	BROOKINGS	BROOKINGS	SD	57006			YES	NO	NO	NO								339113	339112					44.296035	-96.764546	078668696								3M CO	006173082	|SRNA:concern that product quality may decline as a result of source reduction	NO	ARGETTING@MMM.COM			YES	 	
57006MCMPN60122	1313211168618	000108883	TOLUENE	TRI	2013	3M CO BROOKINGS	601 22ND AVE S	BROOKINGS	BROOKINGS	SD	57006			YES	NO	NO	NO								339113	339112					44.296035	-96.764546	078668696								3M CO	006173082	|SRNA:Concern that product quality may decline as a result of source reduction.	NO	ARGETTING@MMM.COM			NO	 	
