REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
2007	NO	20664BMSRV12620	BMA SERVICES LLC / MORGANTOWN PLANT	12620 CRAIN HWY	NEWBURG	CHARLES	MD	20664	YES	NO	NO	NO								324199						38.361944	-76.982222									OAK MOUNTAIN ACQUISITION CO HOLDINGS,LLC		1307205292788	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JAVERETT@HOTMAIL.COM			NO	
2007	NO	20664BMSRV12620	BMA SERVICES LLC / MORGANTOWN PLANT	12620 CRAIN HWY	NEWBURG	CHARLES	MD	20664	YES	NO	NO	NO								324199						38.361944	-76.982222									OAK MOUNTAIN ACQUISITION CO HOLDINGS,LLC		1307205292790	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		0	.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	.1	0	0	0	0	0	0	0	0	0	0	NO	JAVERETT@HOTMAIL.COM			NO	
2007	NO	20695WLDRF6309T	WALDORF MARBLE INC	4317 CHARLES CROSSING DR	WHITE PLAINS	CHARLES	MD	20695	YES	NO	NO	NO								326191						38.5913	-76.9464	083987057								WALDORF MARBLE INC	083987057	1307205912619	000100425	STYRENE	TRI	Pounds																		1135	913	1089	1143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.05	NA	NA																															0	0	0	0	1135	913	1089	1143	0	0	0	0	0	0	0	0	NO	PAULWALDORFMARBLE@GMAIL.COM			NO	
2007	NO	20705GGPRS11642	EATON AEROSPACE	11642 OLD BALTIMORE PIKE	BELTSVILLE	PRINCE GEORGES	MD	20705	YES	NO	NO	NO								332912						39.04579	-76.89389	001053610								EATON CORP		1307205834029	007440473	CHROMIUM	TRI	Pounds																		1231	1322	1401	1401	0	0	0	0	0	0	0	0	200	200	200	200	46100	42800	42800	42800	0	0	0	0	0	0	0	0		1.05	W58	OTHER PROCESS MODIFICATIONS	T04	PARTICIPATIVE TEAM MANAGEMENT					NA	NA																							0	0	0	0	51	0	1	1	0	0	0	0	1180	1322	1400	1400	NO	JEFFREYSWENSEN@EATON.COM			YES	
2007	NO	20705GGPRS11642	EATON AEROSPACE	11642 OLD BALTIMORE PIKE	BELTSVILLE	PRINCE GEORGES	MD	20705	YES	NO	NO	NO								332912						39.04579	-76.89389	001053610								EATON CORP		1307205834031	007439921	LEAD	PBT	Pounds																		368	314	401	401	0	0	0	0	0	0	0	0	0	0	0	0	32	52	40	40	0	0	0	0	0	0	0	0		1.05	W13	IMPROVED MAINTENANCE SCHEDULING, RECORDKEEPING, OR PROCEDURES	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)					W29	OTHER CHANGES IN INVENTORY CONTROL	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)					NA	NA															0	0	0	0	158	0	1	1	0	0	0	0	210	314	400	400	NO	JEFFREYSWENSEN@EATON.COM			YES	
2007	NO	20705GGPRS11642	EATON AEROSPACE	11642 OLD BALTIMORE PIKE	BELTSVILLE	PRINCE GEORGES	MD	20705	YES	NO	NO	NO								332912						39.04579	-76.89389	001053610								EATON CORP		1307205834043	007440020	NICKEL	TRI	Pounds																		738	690	710	710	0	0	0	0	0	0	0	0	0	0	0	0	62030	5900	61000	61000	0	0	0	0	0	0	0	0		1.05	W29	OTHER CHANGES IN INVENTORY CONTROL	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)					NA	NA																							0	0	0	0	78	0	0	0	0	680	700	700	660	10	10	10	NO	JEFFREYSWENSEN@EATON.COM			YES	
2007	NO	20705MNRLP7011M	ROCKWOOD PIGMENTS NORTH AMERICA INC	7011 MUIRKIRK RD	BELTSVILLE	PRINCE GEORGES	MD	20705	YES	NO	NO	NO								325188						39.060542	-76.882685	047547690								ROCKWOOD PIGMENTS NA INC.	047547690	1307205275579	N040	BARIUM COMPOUNDS	TRI	Pounds																		0	5	12010	12010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA																															0	0	0	0	0	0	0	0	0	5	10	10	0	0	12000	12000	NO	D.AHILLEN@RPIGMENTS.COM			YES	
2007	NO	20705MNRLP7011M	ROCKWOOD PIGMENTS NORTH AMERICA INC	7011 MUIRKIRK RD	BELTSVILLE	PRINCE GEORGES	MD	20705	YES	NO	NO	NO								325188						39.060542	-76.882685	047547690								ROCKWOOD PIGMENTS NA INC.	047547690	1307205275631	N078	CADMIUM COMPOUNDS	TRI	Pounds																		125	125	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	125	125	500	500	NO	D.AHILLEN@RPIGMENTS.COM			YES	
2007	NO	20705MNRLP7011M	ROCKWOOD PIGMENTS NORTH AMERICA INC	7011 MUIRKIRK RD	BELTSVILLE	PRINCE GEORGES	MD	20705	YES	NO	NO	NO								325188						39.060542	-76.882685	047547690								ROCKWOOD PIGMENTS NA INC.	047547690	1307205275656	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		1908.98	1367.82	10010	10010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	NA	NA																															0	0	0	0	3.98	2.1	10	10	0	0	0	0	1905	1365.72	10000	10000	NO	D.AHILLEN@RPIGMENTS.COM			YES	
2007	NO	20705MNRLP7011M	ROCKWOOD PIGMENTS NORTH AMERICA INC	7011 MUIRKIRK RD	BELTSVILLE	PRINCE GEORGES	MD	20705	YES	NO	NO	NO								325188						39.060542	-76.882685	047547690								ROCKWOOD PIGMENTS NA INC.	047547690	1307205275668	N420	LEAD COMPOUNDS	PBT	Pounds																		14.32	19.67	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA																															0	0	0	0	12.5	13.26	15	15	0	0	0	0	1.82	6.41	10	10	NO	D.AHILLEN@RPIGMENTS.COM			YES	
2007	NO	20705MNRLP7011M	ROCKWOOD PIGMENTS NORTH AMERICA INC	7011 MUIRKIRK RD	BELTSVILLE	PRINCE GEORGES	MD	20705	YES	NO	NO	NO								325188						39.060542	-76.882685	047547690								ROCKWOOD PIGMENTS NA INC.	047547690	1307205275670	N450	MANGANESE COMPOUNDS	TRI	Pounds																		142.69	115.18	150	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16	NA	NA																															0	0	0	0	142.69	115.18	150	150	0	0	0	0	0	0	0	0	NO	D.AHILLEN@RPIGMENTS.COM			YES	
2007	NO	20705MNRLP7011M	ROCKWOOD PIGMENTS NORTH AMERICA INC	7011 MUIRKIRK RD	BELTSVILLE	PRINCE GEORGES	MD	20705	YES	NO	NO	NO								325188						39.060542	-76.882685	047547690								ROCKWOOD PIGMENTS NA INC.	047547690	1307205275682	N982	ZINC COMPOUNDS	TRI	Pounds																		897.35	1789.38	1750	1750	0	0	0	0	0	0	0	0	8000	10000	12000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	.69	NA	NA																															0	0	0	0	106.35	104.47	250	250	0	0	0	0	791	1684.91	1500	1500	NO	D.AHILLEN@RPIGMENTS.COM			YES	
2007	NO	20740STNND51STA	STONE INDUSTRIAL	9207 51ST AVE	COLLEGE PARK	PRINCE GEORGES	MD	20740	YES	NO	NO	NO								322299	326199					39.002912	-76.921637	797854460								PRECISION PRODUCTS GROUP	797854460	1307206120368	000108883	TOLUENE	TRI	Pounds																		1160	1380	1380	1380	0	0	0	0	11739	16145	15000	15000	48580	53580	54000	54000	0	0	0	0	0	0	0	0	0	0	0	0		.8	NA	NA																															0	0	0	0	1160	1380	1380	1380	0	0	0	0	0	0	0	0	NO	BGRAY@PPGINTL.COM			NO	
2007	NO	20774NWDWN16001	NEW DAWN MANUFACTURING CO	16001 TRADE ZONE AVE	UPPER MARLBORO	PRINCE GEORGES	MD	20774	YES	NO	NO	NO								325611	325612					38.880488	-76.72431	049575215								P4 CORP	024230302	1307205389380	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		3167.4	25.44	22	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.07	W42	SUBSTITUTED RAW MATERIALS	T05	EMPLOYEE RECOMMENDATION (INDEPENDENT OF A FORMAL COMPANY PROGRAM)	T10	VENDOR ASSISTANCE																											0	0	0	0	3167.4	25.44	22	20	0	0	0	0	0	0	0	0	NO	CHRISTOPHER.SWENSEN@DAYCON.COM			NO	
2007	NO	20774NWDWN16001	NEW DAWN MANUFACTURING CO	16001 TRADE ZONE AVE	UPPER MARLBORO	PRINCE GEORGES	MD	20774	YES	NO	NO	NO								325611	325612					38.880488	-76.72431	049575215								P4 CORP	024230302	1307205389392	000067561	METHANOL	TRI	Pounds																		0	100.51	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.93	W42	SUBSTITUTED RAW MATERIALS	T05	EMPLOYEE RECOMMENDATION (INDEPENDENT OF A FORMAL COMPANY PROGRAM)	T10	VENDOR ASSISTANCE																											0	0	0	0	0	100.51	80	80	0	0	0	0	0	0	0	0	NO	CHRISTOPHER.SWENSEN@DAYCON.COM			NO	
2007	NO	20794LTSPC7151M	ELITE SPICE INC.	7151 MONTEVIDEO RD	JESSUP	HOWARD	MD	20794	YES	NO	NO	NO								311942						39.173909	-76.776269	182893370										1307205824978	000075218	ETHYLENE OXIDE	TRI	Pounds																		194	144	150	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38800	36000	37500	42500	0	0	0	0		1.07	W14	CHANGED PRODUCTION SCHEDULE TO MINIMIZE EQUIPMENT AND FEEDSTOCK CHANGEOVERS	T04	PARTICIPATIVE TEAM MANAGEMENT	T10	VENDOR ASSISTANCE			W42	SUBSTITUTED RAW MATERIALS	T04	PARTICIPATIVE TEAM MANAGEMENT	T10	VENDOR ASSISTANCE			NA	NA															0	0	0	0	194	144	150	170	0	0	0	0	0	0	0	0	NO	GMEYER@ELITESPICE.COM			NO	
2007	NO	20794LTSPC7151M	ELITE SPICE INC.	7151 MONTEVIDEO RD	JESSUP	HOWARD	MD	20794	YES	NO	NO	NO								311942						39.173909	-76.776269	182893370										1307205824980	000075569	PROPYLENE OXIDE	TRI	Pounds																		1325	606	650	690	0	0	0	0	0	0	0	0	1000	0	2000	3000	0	0	0	0	132492	121252	129750	138000	0	0	0	0		1.07	W74	IMPROVED APPLICATION TECHNIQUES	T04	PARTICIPATIVE TEAM MANAGEMENT	T10	VENDOR ASSISTANCE			NA	NA																							0	0	0	0	1325	606	650	690	0	0	0	0	0	0	0	0	NO	GMEYER@ELITESPICE.COM			NO	
