TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
36633GLFLMPOBOX	1313210906261	N100	COPPER COMPOUNDS	TRI	Pounds																		2013	NO	SCOTCH GULF LUMBER LLC	1850 CONCEPTION ST RD	MOBILE	MOBILE	AL	36610			YES	NO	NO	NO								321114						30.725047	-88.075076									GULF LUMBER CO		0		NA												NO	PWITTER@SCOTCHGULF.COM			YES	 	
35570NTNBWROUTE	1313210917783	007440473	CHROMIUM	TRI	Pounds																		2013	NO	NTN-BOWER CORP	2086 MILITARY ST S	HAMILTON	MARION	AL	35570			YES	NO	NO	NO								332991						34.1129	-87.98934	075457309								NTN USA CORP	147351092	0		NA												NO	JESSIE_PAYNE@NTN-BOWER.COM			YES	 	
35570NTNBWROUTE	1313210917795	007439965	MANGANESE	TRI	Pounds																		2013	NO	NTN-BOWER CORP	2086 MILITARY ST S	HAMILTON	MARION	AL	35570			YES	NO	NO	NO								332991						34.1129	-87.98934	075457309								NTN USA CORP	147351092	0		NA												NO	JESSIE_PAYNE@NTN-BOWER.COM			YES	 	
35570NTNBWROUTE	1313210917807	007440020	NICKEL	TRI	Pounds																		2013	NO	NTN-BOWER CORP	2086 MILITARY ST S	HAMILTON	MARION	AL	35570			YES	NO	NO	NO								332991						34.1129	-87.98934	075457309								NTN USA CORP	147351092	0		NA												NO	JESSIE_PAYNE@NTN-BOWER.COM			YES	 	
3516WFCTLL565EA	1313210921730	007439921	LEAD	TRI	Pounds																		2013	NO	FCI TALLADEGA	565 E RENFROE RD	TALLADEGA	TALLADEGA	AL	35160			YES	NO	YES	NO								922140						33.425128	-86.145894									US DEPARTMENT OF JUSTICE		0		NA												YES	MBLOUNT@BOP.GOV			YES	 	
35986GSLCT1369M	1313210923571	007440508	COPPER	TRI	Pounds																		2013	NO	APPLETON GROUP LLC	1369 MAIN ST E	RAINSVILLE	DEKALB	AL	35986			YES	NO	NO	NO								335311						34.485443	-85.82588	005121686		ALD041380973						EMERSON ELECTRIC CO	006269633	0		NA												NO	JIMMY.OWENS@EMERSON.COM			YES	 	
35986GSLCT1369M	1313210923619	000100425	STYRENE	TRI	Pounds																		2013	NO	APPLETON GROUP LLC	1369 MAIN ST E	RAINSVILLE	DEKALB	AL	35986			YES	NO	NO	NO								335311						34.485443	-85.82588	005121686		ALD041380973						EMERSON ELECTRIC CO	006269633	0		NA												NO	JIMMY.OWENS@EMERSON.COM			NO	 	
35570HMLTNHWY78	1313210926996	000100425	STYRENE	TRI	Pounds																		2013	NO	HAMILTON BATHWARE	2291 MILITARY ST S	HAMILTON	MARION	AL	35570			YES	NO	NO	NO								326191						34.11033	-87.98925	018238829								PRAXIS COS LLC	018238829	0		NA												NO	JMILLS@MARIONSOAL.COM			NO	 	
35603MTCHS331MA	1313210940654	007439965	MANGANESE	TRI	Pounds																		2013	NO	STEEL TECHNOLOGIES LLC	3301 MALLARD FOX DR	DECATUR	MORGAN	AL	35603			YES	NO	NO	NO								331221						34.65328	-87.07016	112064324								MITSUI USA	001664523	0		NA												NO	DNARON@STTXNA.COM			YES	 	
35055MCSHV24007	1313210948562	007440508	COPPER	TRI	Pounds																		2013	NO	CASH ACME INC	2400 7TH AVE SW	CULLMAN	CULLMAN	AL	35055			YES	NO	NO	NO								332913						34.13136	-86.85145									RELIANCE WORLDWIDE CORP		0		NA												NO	RLG@CASHACME.COM			YES	 	
36633LBMBLHWY90	1313210949816	000071432	BENZENE	TRI	Pounds																		2013	NO	ALABAMA BULK TERMINAL CO LLC	HWY 90/98 BLAKELY ISLAND	MOBILE	MOBILE	AL	36633			YES	NO	NO	NO								424710						30.693889	-88.028333	622481281								HUNT CRUDE OIL SUPPLY CO A CORP	084952365	0		NA												NO	DALTEMARA@HUNTREFINING.COM			NO	 	
36633LBMBLHWY90	1313210949828	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2013	NO	ALABAMA BULK TERMINAL CO LLC	HWY 90/98 BLAKELY ISLAND	MOBILE	MOBILE	AL	36633			YES	NO	NO	NO								424710						30.693889	-88.028333	622481281								HUNT CRUDE OIL SUPPLY CO A CORP	084952365	0		NA												NO	DALTEMARA@HUNTREFINING.COM			NO	 	
36633LBMBLHWY90	1313210949830	000110827	CYCLOHEXANE	TRI	Pounds																		2013	NO	ALABAMA BULK TERMINAL CO LLC	HWY 90/98 BLAKELY ISLAND	MOBILE	MOBILE	AL	36633			YES	NO	NO	NO								424710						30.693889	-88.028333	622481281								HUNT CRUDE OIL SUPPLY CO A CORP	084952365	0		NA												NO	DALTEMARA@HUNTREFINING.COM			NO	 	
36633LBMBLHWY90	1313210949842	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	ALABAMA BULK TERMINAL CO LLC	HWY 90/98 BLAKELY ISLAND	MOBILE	MOBILE	AL	36633			YES	NO	NO	NO								424710						30.693889	-88.028333	622481281								HUNT CRUDE OIL SUPPLY CO A CORP	084952365	0		NA												NO	DALTEMARA@HUNTREFINING.COM			NO	 	
36633LBMBLHWY90	1313210949867	000110543	N-HEXANE	TRI	Pounds																		2013	NO	ALABAMA BULK TERMINAL CO LLC	HWY 90/98 BLAKELY ISLAND	MOBILE	MOBILE	AL	36633			YES	NO	NO	NO								424710						30.693889	-88.028333	622481281								HUNT CRUDE OIL SUPPLY CO A CORP	084952365	0		NA												NO	DALTEMARA@HUNTREFINING.COM			NO	 	
36633LBMBLHWY90	1313210949881	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2013	NO	ALABAMA BULK TERMINAL CO LLC	HWY 90/98 BLAKELY ISLAND	MOBILE	MOBILE	AL	36633			YES	NO	NO	NO								424710						30.693889	-88.028333	622481281								HUNT CRUDE OIL SUPPLY CO A CORP	084952365	0		NA												NO	DALTEMARA@HUNTREFINING.COM			NO	 	
36633LBMBLHWY90	1313210949905	000108883	TOLUENE	TRI	Pounds																		2013	NO	ALABAMA BULK TERMINAL CO LLC	HWY 90/98 BLAKELY ISLAND	MOBILE	MOBILE	AL	36633			YES	NO	NO	NO								424710						30.693889	-88.028333	622481281								HUNT CRUDE OIL SUPPLY CO A CORP	084952365	0		NA												NO	DALTEMARA@HUNTREFINING.COM			NO	 	
36633LBMBLHWY90	1313210949929	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	ALABAMA BULK TERMINAL CO LLC	HWY 90/98 BLAKELY ISLAND	MOBILE	MOBILE	AL	36633			YES	NO	NO	NO								424710						30.693889	-88.028333	622481281								HUNT CRUDE OIL SUPPLY CO A CORP	084952365	0		NA												NO	DALTEMARA@HUNTREFINING.COM			NO	 	
36207FTCXX13NAT	1313210950768	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	FITCO	103 NATIONAL DR	ANNISTON	CALHOUN	AL	36207			YES	NO	NO	NO								311615						33.6191	-85.77072	640619240								AMERICAN DEHYDRATED FOODS INC	096745880	55412	C 	ANNISTON WATER WORKS & SEWER	131 WEST 11TH STREET	ANNISTON	AL	CALHOUN	36201							NO	FSILFEE@FITCO.COM			NO	 	
36207FTCXX13NAT	1313210950770	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	FITCO	103 NATIONAL DR	ANNISTON	CALHOUN	AL	36207			YES	NO	NO	NO								311615						33.6191	-85.77072	640619240								AMERICAN DEHYDRATED FOODS INC	096745880	0	C 	ANNISTON WATER WORKS & SEWER	131 WEST 11TH STREET	ANNISTON	AL	CALHOUN	36201							NO	FSILFEE@FITCO.COM			NO	 	
36260LGCYC100LE	1313210951861	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	LEGACY CABINETS INC	285 LEGACY BLVD	EASTABOGA	TALLADEGA	AL	36260			YES	NO	NO	NO								337110						33.583075	-86.039635											0		NA												NO	CFREEMAN@LEGACYCABINETSLLC.COM			NO	 	
36260LGCYC100LE	1313210951911	000108883	TOLUENE	TRI	Pounds																		2013	NO	LEGACY CABINETS INC	285 LEGACY BLVD	EASTABOGA	TALLADEGA	AL	36260			YES	NO	NO	NO								337110						33.583075	-86.039635											0		NA												NO	CFREEMAN@LEGACYCABINETSLLC.COM			NO	 	
36260LGCYC100LE	1313210951935	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	LEGACY CABINETS INC	285 LEGACY BLVD	EASTABOGA	TALLADEGA	AL	36260			YES	NO	NO	NO								337110						33.583075	-86.039635											0		NA												NO	CFREEMAN@LEGACYCABINETSLLC.COM			NO	 	
35124VLCNT10CRO	1313210953663	007440473	CHROMIUM	TRI	Pounds																		2013	NO	VULCAN THREADED PRODUCTS INC	10 CROSS CREEK TRAIL	PELHAM	SHELBY	AL	35124			YES	NO	NO	NO								332722						33.312375	-86.802329											0		NA												NO	BHOLLIDAY@VULC.COM			YES	 	
35124VLCNT10CRO	1313210953675	007439965	MANGANESE	TRI	Pounds																		2013	NO	VULCAN THREADED PRODUCTS INC	10 CROSS CREEK TRAIL	PELHAM	SHELBY	AL	35124			YES	NO	NO	NO								332722						33.312375	-86.802329											0		NA												NO	BHOLLIDAY@VULC.COM			YES	 	
35215BLZRF4466P	1313210953713	007440473	CHROMIUM	TRI	Pounds																		2013	NO	SOUTHEASTERN PLATEWORKS LLC	4466 PINSON VALLEY PKWY	BIRMINGHAM	JEFFERSON	AL	35215			YES	NO	NO	NO								332999						33.6529	-86.71523									SOUTHEASTERN PLATEWORKS LLC		0		NA												NO	RLYON@SOUTHEASTERNPLATEWORKS.COM			YES	 	
35215BLZRF4466P	1313210953737	007439965	MANGANESE	TRI	Pounds																		2013	NO	SOUTHEASTERN PLATEWORKS LLC	4466 PINSON VALLEY PKWY	BIRMINGHAM	JEFFERSON	AL	35215			YES	NO	NO	NO								332999						33.6529	-86.71523									SOUTHEASTERN PLATEWORKS LLC		0		NA												NO	RLYON@SOUTHEASTERNPLATEWORKS.COM			YES	 	
35215BLZRF4466P	1313210953749	007440020	NICKEL	TRI	Pounds																		2013	NO	SOUTHEASTERN PLATEWORKS LLC	4466 PINSON VALLEY PKWY	BIRMINGHAM	JEFFERSON	AL	35215			YES	NO	NO	NO								332999						33.6529	-86.71523									SOUTHEASTERN PLATEWORKS LLC		0		NA												NO	RLYON@SOUTHEASTERNPLATEWORKS.COM			YES	 	
35094CBPPN1710P	1313210953853	007439965	MANGANESE	TRI	Pounds																		2013	NO	C & B PIPING	8804 PKWY DR	LEEDS	JEFFERSON	AL	35094			YES	NO	NO	NO								423510	332996					33.54653	-86.517835											0		NA												NO	MCARROLL@CBPIPING.COM			YES	 	
35094CBPPN1710P	1313210953865	007440020	NICKEL	TRI	Pounds																		2013	NO	C & B PIPING	8804 PKWY DR	LEEDS	JEFFERSON	AL	35094			YES	NO	NO	NO								423510	332996					33.54653	-86.517835											0		NA												NO	MCARROLL@CBPIPING.COM			YES	 	
