TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
36614MRCNCCYANA	1313211566930	000079061	ACRYLAMIDE	TRI	2013	KEMIRA WATER SOLUTIONS INC	1 CYANAMID RD	MOBILE	MOBILE	AL	36610			YES	NO	NO	NO								325199						30.748056	-88.064167	786659222								KEMIRA WATER SOLUTIONS INC	786659222	|W21:With the use of SAP and inventory control, materials are used "first in and first out".|T03:Use SAP to track all chemicals.|T04:Everyone on the Management team contribute to reducing waste and use their departments to watch waste generation.	NO	BOBBY.BAGGETT@KEMIRA.COM			NO	 	
36265PRKRHHWY21	1313211295466	007440020	NICKEL	TRI	2013	PARKER HANNIFIN CORP IPD	2651 AL HWY 21 N	JACKSONVILLE	CALHOUN	AL	36265			YES	NO	NO	NO								332911						33.849545	-85.765243	004175550								PARKER HANNIFIN CORP	004175550	|SRNA:Concern that product quality may decline as a result of source reduction.  A minimum amount of nickel is required in our raw material.	NO	BDTUCKER@PARKER.COM			YES	 	
36265PRKRHHWY21	1313211295441	007440473	CHROMIUM	TRI	2013	PARKER HANNIFIN CORP IPD	2651 AL HWY 21 N	JACKSONVILLE	CALHOUN	AL	36265			YES	NO	NO	NO								332911						33.849545	-85.765243	004175550								PARKER HANNIFIN CORP	004175550	|SRNA:Concern that product quality may decline as a result of source reduction.  We need to maintain a certain level of chromium in our stainless steel raw material.	NO	BDTUCKER@PARKER.COM			YES	 	
36265PRKRHHWY21	1313211295454	007440508	COPPER	TRI	2013	PARKER HANNIFIN CORP IPD	2651 AL HWY 21 N	JACKSONVILLE	CALHOUN	AL	36265			YES	NO	NO	NO								332911						33.849545	-85.765243	004175550								PARKER HANNIFIN CORP	004175550	|SRNA:Concern that product quality may decline as a result of source reduction.  Our raw material needs a minimum quantity of copper.	NO	BDTUCKER@PARKER.COM			YES	 	
36521NBRCK715AR	1313211692367	007440473	CHROMIUM	TRI	2013	NIBROCK INC	7105 ARDEN RD	CHUNCHULA	MOBILE	AL	36521			YES	NO	NO	NO								332313						30.87351	-88.20975											|SRNA:Source reduction activities were attempted including using alternative material.  The alternative material eliminated other components that were on the RCRA list, but did not eliminate the primary component. Test have been run on samples of the material to determine if time would have reduced the consistency or potency of the component but was unsuccessful.  We will continue to look at alternative materials to use in the process.	NO	BEELMORE@AOL.COM			YES	 	
35217MTLPL75744	1313211305851	N982	ZINC COMPOUNDS	TRI	2013	METALPLATE GALVANIZING LP	4450 7TH AVE N	BIRMINGHAM	JEFFERSON	AL	352122135			YES	NO	NO	NO								332812						33.53686	-86.77232	126469600								METALPLATE GALVANIZING LP	003398575	Improved management of resources	NO	PFLYNES@PAULLYNES.COM			YES	 	
36362SVNCFNOVOS	1313211056003	007440508	COPPER	TRI	2013	US ARMY AVIATION CENTER OFEXCELLENCE & FORT RUCKER FIRING RNG	BLDG 1121 DILLY BRANCH RD ATTN: IMSE-RCK-PWE	FORT RUCKER	DALE	AL	36362			YES	NO	YES	NO								928110						31.337222	-85.733889	144579695				AL0002178				US DEPARTMENT OF DEFENSE		|SRNA:Copper is a component of military munitions, which are used for training purposes. Reducing Copper's otherwise use is not an option at this time.	YES	LISA.E.EICHHORN2.CIV@MAIL.MIL			YES	 	
36362SVNCFNOVOS	1313211056039	000055630	NITROGLYCERIN	TRI	2013	US ARMY AVIATION CENTER OFEXCELLENCE & FORT RUCKER FIRING RNG	BLDG 1121 DILLY BRANCH RD ATTN: IMSE-RCK-PWE	FORT RUCKER	DALE	AL	36362			YES	NO	YES	NO								928110						31.337222	-85.733889	144579695				AL0002178				US DEPARTMENT OF DEFENSE		|SRNA:Nitroglycerin is a component of military munitions which are used for training purposes. Reducing Nitroglycerin's otherwise use is not an option at this time.	YES	LISA.E.EICHHORN2.CIV@MAIL.MIL			NO	 	
36362SVNCFNOVOS	1313211056015	N420	LEAD COMPOUNDS	PBT	2013	US ARMY AVIATION CENTER OFEXCELLENCE & FORT RUCKER FIRING RNG	BLDG 1121 DILLY BRANCH RD ATTN: IMSE-RCK-PWE	FORT RUCKER	DALE	AL	36362			YES	NO	YES	NO								928110						31.337222	-85.733889	144579695				AL0002178				US DEPARTMENT OF DEFENSE		|SRNA:Lead Compounds are components of military munitions, which are used for training purposes. Reducing Lead Compound's otherwise use is not an option at this time.	YES	LISA.E.EICHHORN2.CIV@MAIL.MIL			YES	 	
36505MTCHMHWY43	1313211698004	000067561	METHANOL	TRI	2013	ARKEMA INC	13755 U.S. HWY 43 N	AXIS	MOBILE	AL	365050099			YES	NO	NO	NO								325211	325199					30.979167	-88.028833	016988222								ARKEMA DELAWARE INC	622121697	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible	NO	JOHN.LAKENAN@ARKEMA.COM			NO	 	
