TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
68524SRFRC2411W	1307205557628	000091203	NAPHTHALENE	TRI	Pounds																		2007	NO	US AIR FORCE NEBRASKA ANG	2411 W BUTLER AVE	LINCOLN	LANCASTER	NE	68524	YES	NO	YES	NO														40.841539	-96.753958									U.S. DEPARTMENT OF DEFENSE		0														YES	KEVIN.HYNES@US.ARMY.MIL			NO	
68601DLLCT22101	1307205194246	007440508	COPPER	TRI	Pounds																		2007	NO	VISHAY-DALE PLANT 8	2210 13TH ST	COLUMBUS	PLATTE	NE	686010609	YES	NO	NO	NO														41.429306	-97.354395	007265382								VISHAY INTERTECHNOLOGY	002327484	0														NO	WAYNE.SMITH@VISHAY.COM			YES	
68620VRSNL26152	1307205873654	000075070	ACETALDEHYDE	TRI	Pounds																		2007	NO	VERASUN ALBION LLC	2615 260TH ST	ALBION	BOONE	NE	68620	YES	NO	NO	NO														41.6775	-97.982222									VERASUN ENERGY CORP	067206164	0														NO	NA			NO	
68620VRSNL26152	1307205873666	000107028	ACROLEIN	TRI	Pounds																		2007	NO	VERASUN ALBION LLC	2615 260TH ST	ALBION	BOONE	NE	68620	YES	NO	NO	NO														41.6775	-97.982222									VERASUN ENERGY CORP	067206164	0														NO	NA			NO	
68620VRSNL26152	1307205873678	007664417	AMMONIA	TRI	Pounds																		2007	NO	VERASUN ALBION LLC	2615 260TH ST	ALBION	BOONE	NE	68620	YES	NO	NO	NO														41.6775	-97.982222									VERASUN ENERGY CORP	067206164	0														NO	NA			NO	
68620VRSNL26152	1307205873692	000064186	FORMIC ACID	TRI	Pounds																		2007	NO	VERASUN ALBION LLC	2615 260TH ST	ALBION	BOONE	NE	68620	YES	NO	NO	NO														41.6775	-97.982222									VERASUN ENERGY CORP	067206164	0														NO	NA			NO	
68620VRSNL26152	1307205873704	000067561	METHANOL	TRI	Pounds																		2007	NO	VERASUN ALBION LLC	2615 260TH ST	ALBION	BOONE	NE	68620	YES	NO	NO	NO														41.6775	-97.982222									VERASUN ENERGY CORP	067206164	0														NO	NA			NO	
68701GDYRT2701W	1307205400942	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2007	NO	VEYANCE TECHNOLOGIES INC	2701 W OMAHA AVE	NORFOLK	MADISON	NE	68701	YES	NO	NO	NO														42.018456	-97.373868	805574923								VEYANCE TECHNOLOGIES INC.	805574923	0														NO	DAN_FINN@VEYANCE.COM			NO	
68701GDYRT2701W	1307205400955	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2007	NO	VEYANCE TECHNOLOGIES INC	2701 W OMAHA AVE	NORFOLK	MADISON	NE	68701	YES	NO	NO	NO														42.018456	-97.373868	805574923								VEYANCE TECHNOLOGIES INC.	805574923	100.3	C 	CITY OF NORFOLK	610 E. MONROE AVENUE	NORFOLK	NE	MADISON	68701							NO	DAN_FINN@VEYANCE.COM			YES	
68701GDYRT2701W	1307205400967	000137268	THIRAM	TRI	Pounds																		2007	NO	VEYANCE TECHNOLOGIES INC	2701 W OMAHA AVE	NORFOLK	MADISON	NE	68701	YES	NO	NO	NO														42.018456	-97.373868	805574923								VEYANCE TECHNOLOGIES INC.	805574923	36.09	O 	CITY OF NORFOLK	610 E. MONROE AVENUE	NORFOLK	NE	MADISON	68701							NO	DAN_FINN@VEYANCE.COM			NO	
68701GDYRT2701W	1307205400979	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	Pounds																		2007	NO	VEYANCE TECHNOLOGIES INC	2701 W OMAHA AVE	NORFOLK	MADISON	NE	68701	YES	NO	NO	NO														42.018456	-97.373868	805574923								VEYANCE TECHNOLOGIES INC.	805574923	328.54	O 	CITY OF NORFOLK	610 E. MONROE AVENUE	NORFOLK	NE	MADISON	68701							NO	DAN_FINN@VEYANCE.COM			NO	
68701GDYRT2701W	1307205400981	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	VEYANCE TECHNOLOGIES INC	2701 W OMAHA AVE	NORFOLK	MADISON	NE	68701	YES	NO	NO	NO														42.018456	-97.373868	805574923								VEYANCE TECHNOLOGIES INC.	805574923	683.68	C 	CITY OF NORFOLK	610 E. MONROE AVENUE	NORFOLK	NE	MADISON	68701							NO	DAN_FINN@VEYANCE.COM			YES	
68701GDYRT2701W	1307205400993	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2007	NO	VEYANCE TECHNOLOGIES INC	2701 W OMAHA AVE	NORFOLK	MADISON	NE	68701	YES	NO	NO	NO														42.018456	-97.373868	805574923								VEYANCE TECHNOLOGIES INC.	805574923	0														NO	DAN_FINN@VEYANCE.COM			NO	
68701GDYRT2701W	1307205401007	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2007	NO	VEYANCE TECHNOLOGIES INC	2701 W OMAHA AVE	NORFOLK	MADISON	NE	68701	YES	NO	NO	NO														42.018456	-97.373868	805574923								VEYANCE TECHNOLOGIES INC.	805574923	0														NO	DAN_FINN@VEYANCE.COM			NO	
68701GDYRT2701W	1307205401019	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2007	NO	VEYANCE TECHNOLOGIES INC	2701 W OMAHA AVE	NORFOLK	MADISON	NE	68701	YES	NO	NO	NO														42.018456	-97.373868	805574923								VEYANCE TECHNOLOGIES INC.	805574923	0														NO	DAN_FINN@VEYANCE.COM			NO	
68701GDYRT2701W	1307205401021	000131113	DIMETHYL PHTHALATE	TRI	Pounds																		2007	NO	VEYANCE TECHNOLOGIES INC	2701 W OMAHA AVE	NORFOLK	MADISON	NE	68701	YES	NO	NO	NO														42.018456	-97.373868	805574923								VEYANCE TECHNOLOGIES INC.	805574923	32.26	C 													NO	DAN_FINN@VEYANCE.COM			NO	
