TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
04416CHMPNMAINS	1313211419712	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2013	NO	VERSO PAPER BUCKSPORT MILL	2 RIVER RD	BUCKSPORT	HANCOCK	ME	044161200			YES	NO	NO	NO								322121	322110					44.576944	-68.805556	784378452								VERSO PAPER CORP	826480902	0		NA												NO	WILLIAN.COHEN@VERSOPAPER.COM			NO	 	
04416CHMPNMAINS	1313211419647	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2013	NO	VERSO PAPER BUCKSPORT MILL	2 RIVER RD	BUCKSPORT	HANCOCK	ME	044161200			YES	NO	NO	NO								322121	322110					44.576944	-68.805556	784378452								VERSO PAPER CORP	826480902	0		NA												NO	WILLIAN.COHEN@VERSOPAPER.COM			NO	 	
04416CHMPNMAINS	1313211419674	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	VERSO PAPER BUCKSPORT MILL	2 RIVER RD	BUCKSPORT	HANCOCK	ME	044161200			YES	NO	NO	NO								322121	322110					44.576944	-68.805556	784378452								VERSO PAPER CORP	826480902	0		NA												NO	WILLIAN.COHEN@VERSOPAPER.COM			YES	 	
04416CHMPNMAINS	1313211419662	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	VERSO PAPER BUCKSPORT MILL	2 RIVER RD	BUCKSPORT	HANCOCK	ME	044161200			YES	NO	NO	NO								322121	322110					44.576944	-68.805556	784378452								VERSO PAPER CORP	826480902	0		NA												NO	WILLIAN.COHEN@VERSOPAPER.COM			NO	 	
04416CHMPNMAINS	1313211419698	000067561	METHANOL	TRI	Pounds																		2013	NO	VERSO PAPER BUCKSPORT MILL	2 RIVER RD	BUCKSPORT	HANCOCK	ME	044161200			YES	NO	NO	NO								322121	322110					44.576944	-68.805556	784378452								VERSO PAPER CORP	826480902	0		NA												NO	WILLIAN.COHEN@VERSOPAPER.COM			NO	 	
04416CHMPNMAINS	1313211419700	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	VERSO PAPER BUCKSPORT MILL	2 RIVER RD	BUCKSPORT	HANCOCK	ME	044161200			YES	NO	NO	NO								322121	322110					44.576944	-68.805556	784378452								VERSO PAPER CORP	826480902	0		NA												NO	WILLIAN.COHEN@VERSOPAPER.COM			NO	 	
04416CHMPNMAINS	1313211419650	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	VERSO PAPER BUCKSPORT MILL	2 RIVER RD	BUCKSPORT	HANCOCK	ME	044161200			YES	NO	NO	NO								322121	322110					44.576944	-68.805556	784378452								VERSO PAPER CORP	826480902	0		NA												NO	WILLIAN.COHEN@VERSOPAPER.COM			NO	 	
04416CHMPNMAINS	1313211419686	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2013	NO	VERSO PAPER BUCKSPORT MILL	2 RIVER RD	BUCKSPORT	HANCOCK	ME	044161200			YES	NO	NO	NO								322121	322110					44.576944	-68.805556	784378452								VERSO PAPER CORP	826480902	0		NA												NO	WILLIAN.COHEN@VERSOPAPER.COM			YES	 	
04274LDCST481SP	1313211020565	001582098	TRIFLURALIN	PBT	Pounds																		2013	NO	OLDCASTLE LAWN & GARDEN	481 SPRINGWATER RD	POLAND SPRING	ANDROSCOGGIN	ME	04274			YES	NO	NO	NO								321999						44.028771	-70.329097									OLDCASTLE LAWN & GARDEN APG	852849529	0		NA												NO	AARON.BOONE@OLDCASTLE.COM			NO	 	
04274LDCST481SP	1313211020553	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	OLDCASTLE LAWN & GARDEN	481 SPRINGWATER RD	POLAND SPRING	ANDROSCOGGIN	ME	04274			YES	NO	NO	NO								321999						44.028771	-70.329097									OLDCASTLE LAWN & GARDEN APG	852849529	0		NA												NO	AARON.BOONE@OLDCASTLE.COM			YES	 	
