TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
7066WTDCLL28LDS	1313211443522	007783064	HYDROGEN SULFIDE	TRI	2013	TDC LLC - WESTLAKE PLANT	2800 OLD SPANISH TRAIL	WESTLAKE	CALCASIEU	LA	70669			YES	NO	NO	NO								325188						30.241889	-93.282167	002165096								GENESIS ENERGY LP	962965406	Last year the emissions were based solely on calculated values, and this year we monitored fugitive component to ensure that there were actually no leaks.|TPRL:Previous year numbers were based on calculation, this year data was based on monitoring.|TOTRL:Previous year numbers were based on calculation, this year data was based on monitoring.|TARL:Previous year numbers were based on calculation, this year data was based on monitoring.	NO	KRISTI.UNZICKER@GENLP.COM			NO	 	
70075MRPHY2500E	1313211747720	000107211	ETHYLENE GLYCOL	TRI	2013	VALERO REFINING - MERAUX LLC MERAUX REFINERY	2500 E ST BERNARD HWY	MERAUX	ST BERNARD	LA	70075			YES	NO	NO	NO								324110	424710					29.930278	-89.943889	900752293								VALERO ENERGY CORP	082686916	|NPYF:Prior year usage below Otherwise used threshold.	NO				NO	 	
70075MRPHY2500E	1313211747769	007783064	HYDROGEN SULFIDE	TRI	2013	VALERO REFINING - MERAUX LLC MERAUX REFINERY	2500 E ST BERNARD HWY	MERAUX	ST BERNARD	LA	70075			YES	NO	NO	NO								324110	424710					29.930278	-89.943889	900752293								VALERO ENERGY CORP	082686916	|TPRL:The calculations are correct.	NO				NO	 	
70075MRPHY2500E	1313211747631	000075150	CARBON DISULFIDE	TRI	2013	VALERO REFINING - MERAUX LLC MERAUX REFINERY	2500 E ST BERNARD HWY	MERAUX	ST BERNARD	LA	70075			YES	NO	NO	NO								324110	424710					29.930278	-89.943889	900752293								VALERO ENERGY CORP	082686916	Changed from Treated on Site to Energy Recovery on Site due to heating value greater than 5000 Btu/lb.	NO				NO	 	
70075MRPHY2500E	1313211747744	000074908	HYDROGEN CYANIDE	TRI	2013	VALERO REFINING - MERAUX LLC MERAUX REFINERY	2500 E ST BERNARD HWY	MERAUX	ST BERNARD	LA	70075			YES	NO	NO	NO								324110	424710					29.930278	-89.943889	900752293								VALERO ENERGY CORP	082686916	New emissions factor for emissions from Fluid Catalytic Cracker Unit based on sampling done at other refineries.	NO				NO	 	
70075MRPHY2500E	1313211747910	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	VALERO REFINING - MERAUX LLC MERAUX REFINERY	2500 E ST BERNARD HWY	MERAUX	ST BERNARD	LA	70075			YES	NO	NO	NO								324110	424710					29.930278	-89.943889	900752293								VALERO ENERGY CORP	082686916	Added Xylene combusted in flares to treated on site.	NO				NO	 	
70805LBMRLGULFS	1313211504790	000110827	CYCLOHEXANE	TRI	2013	ALBEMARLE CORP	GULF STATES RD AT KCS RAILROAD	BATON ROUGE	EAST BATON ROUGE	LA	70805			YES	NO	NO	NO								325199	325188					30.49375	-91.17874	825080096								ALBEMARLE CORP	825080096	|PRAI:There was a mistake in the data from the prior year.  This has been corrected.	NO	KARL.MEYER@ALBEMARLE.COM			NO	 	
70404SNDRSHWY19	1313211048285	000079210	PERACETIC ACID	TRI	2013	SANDERSON FARMS INC	HWY 190 W	HAMMOND	TANGIPAHOA	LA	70401			YES	NO	NO	NO								311615						30.506944	-90.5075	008172512								SANDERSON FARMS INC	096043708	|REV:improperly reported onsite waste treatment methods and efficiency	NO	EERICKSON@SANDERSONFARMS.COM	RR5		NO	 	
70776RPRDCHIGHW	1313211330218	N511	NITRATE COMPOUNDS	TRI	2013	TAMINCO US INC	3790 LA HWY 30	SAINT GABRIEL	IBERVILLE	LA	70776			YES	NO	NO	NO								325199						30.250833	-91.092278	785983235								TAMINCO INC	373135123	Method of reporting the production ratio was refined for 2013 in order to better reflect overall facility production that can contribute to production of nitrates in the waste treatment plant.	NO	CHRIS.MARKERSON@TAMINCO.COM			NO	 	
70776RPRDCHIGHW	1313211330182	000074851	ETHYLENE	TRI	2013	TAMINCO US INC	3790 LA HWY 30	SAINT GABRIEL	IBERVILLE	LA	70776			YES	NO	NO	NO								325199						30.250833	-91.092278	785983235								TAMINCO INC	373135123	The increase in ethylene reported over previous years as used for onsite energy recovery is due to a more refined and more accurate method for data gathering to estimate the amount of ethylene coincidentally manufactured.	NO	CHRIS.MARKERSON@TAMINCO.COM			NO	 	
