TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
70776DLTDS7200H	1313211360704	000108883	TOLUENE	TRI	Pounds																		2013	NO	BRENNTAG SOUTHWEST INC ST GABRIEL	7200 HWY 74	SAINT GABRIEL	IBERVILLE	LA	70776			YES	NO	NO	NO								424690						30.260003	-91.071329	117432922								BRENNTAG N.A. INC	145865148	0		NA												NO	GCUNNINGHAM@BRENNTAG.COM			NO	 	
70776DLTDS7200H	1313211360730	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	BRENNTAG SOUTHWEST INC ST GABRIEL	7200 HWY 74	SAINT GABRIEL	IBERVILLE	LA	70776			YES	NO	NO	NO								424690						30.260003	-91.071329	117432922								BRENNTAG N.A. INC	145865148	0		NA												NO	GCUNNINGHAM@BRENNTAG.COM			NO	 	
70381MRNCNSTATI	1313211049869	007440473	CHROMIUM	TRI	Pounds																		2013	NO	MCDERMOTT INC	2317 HWY 662 S	AMELIA	ASSUMPTION	LA	70340			YES	NO	NO	NO								332312						29.644581	-91.104431	878411271								MCDERMOTT INTERNATIONAL INC	047758503	0		NA												NO	BJHEBERT@MCDERMOTT.COM			YES	 	
70381MRNCNSTATI	1313211049895	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	MCDERMOTT INC	2317 HWY 662 S	AMELIA	ASSUMPTION	LA	70340			YES	NO	NO	NO								332312						29.644581	-91.104431	878411271								MCDERMOTT INTERNATIONAL INC	047758503	0		NA												NO	BJHEBERT@MCDERMOTT.COM			NO	 	
70381MRNCNSTATI	1313211049871	007439965	MANGANESE	TRI	Pounds																		2013	NO	MCDERMOTT INC	2317 HWY 662 S	AMELIA	ASSUMPTION	LA	70340			YES	NO	NO	NO								332312						29.644581	-91.104431	878411271								MCDERMOTT INTERNATIONAL INC	047758503	0		NA												NO	BJHEBERT@MCDERMOTT.COM			YES	 	
70381MRNCNSTATI	1313211049883	007440020	NICKEL	TRI	Pounds																		2013	NO	MCDERMOTT INC	2317 HWY 662 S	AMELIA	ASSUMPTION	LA	70340			YES	NO	NO	NO								332312						29.644581	-91.104431	878411271								MCDERMOTT INTERNATIONAL INC	047758503	0		NA												NO	BJHEBERT@MCDERMOTT.COM			YES	 	
70776GRFBRHWY30	1313211634163	000080626	METHYL METHACRYLATE	TRI	Pounds																		2013	NO	DELTA COS GROUP ST GABRIEL	3950 HWY 30	SAINT GABRIEL	IBERVILLE	LA	70776			YES	NO	NO	NO								424690						30.249722	-91.084722	008176364								GREIF INC	137884672	0		NA												NO	CHRISTI.NELSON@DELTACOGROUP.COM			NO	 	
70776GRFBRHWY30	1313211634175	000079016	TRICHLOROETHYLENE	TRI	Pounds																		2013	NO	DELTA COS GROUP ST GABRIEL	3950 HWY 30	SAINT GABRIEL	IBERVILLE	LA	70776			YES	NO	NO	NO								424690						30.249722	-91.084722	008176364								GREIF INC	137884672	0		NA												NO	CHRISTI.NELSON@DELTACOGROUP.COM			NO	 	
71018KRRMCLA7SO	1313211665740	000110543	N-HEXANE	TRI	Pounds																		2013	NO	CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY	1756 OLD HWY 7	COTTON VALLEY	WEBSTER	LA	71018			YES	NO	NO	NO								324110						32.800556	-93.412778	039049408								CALUMET LUBRICANTS CO LP	620499699	0		NA												NO	CHARLES.COST@CALUMETSPECIALTY.COM			NO	 	
71018KRRMCLA7SO	1313211665714	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY	1756 OLD HWY 7	COTTON VALLEY	WEBSTER	LA	71018			YES	NO	NO	NO								324110						32.800556	-93.412778	039049408								CALUMET LUBRICANTS CO LP	620499699	0		NA												NO	CHARLES.COST@CALUMETSPECIALTY.COM			NO	 	
