TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
7307WPDMNT1513N	1313211079330	007439921	LEAD	TRI	2013	GCC-PIEDMONT	15130 NW EXPRESSWAY	PIEDMONT	CANADIAN	OK	73078			YES	NO	NO	NO								327320						35.631869	-97.809429	809895894								GCC OF AMERICA	809895894	This facility employees a strong housekeeping program and other Best Management Practices (BMPs).	NO	FKIBRIA@GCC.COM			YES	 	
73520GLSPR1WEVA	1313211396597	000100425	STYRENE	TRI	2013	ELLIOTT MANUFACTURED HOMES INC	100 W EVA	ADDINGTON	JEFFERSON	OK	73520			YES	NO	NO	NO								326191						34.247447	-97.966973											N/A|SRNA:N/A	NO	RWITZKE@SOLITAIREHOMES.COM			NO	 	
74728HBRNG1JAME	1313211312210	000067561	METHANOL	TRI	2013	HUBERENGINEERED WOODS LLC	1070 W STATE HWY 3	BROKEN BOW	MCCURTAIN	OK	74728			YES	NO	NO	NO								321219						34.03228	-94.77012	002554459								JM HUBER CORP	002554459	|SRNA:Concern that product quality may decline as a result of source reduction.	NO	KEITH.DONALDSON@HUBER.COM			NO	 	
74728HBRNG1JAME	1313211312184	N120	DIISOCYANATES	TRI	2013	HUBERENGINEERED WOODS LLC	1070 W STATE HWY 3	BROKEN BOW	MCCURTAIN	OK	74728			YES	NO	NO	NO								321219						34.03228	-94.77012	002554459								JM HUBER CORP	002554459	|SRNA:Concern that product quality may decline as a result of source reduction.	NO	KEITH.DONALDSON@HUBER.COM			NO	 	
74728HBRNG1JAME	1313211312196	000050000	FORMALDEHYDE	TRI	2013	HUBERENGINEERED WOODS LLC	1070 W STATE HWY 3	BROKEN BOW	MCCURTAIN	OK	74728			YES	NO	NO	NO								321219						34.03228	-94.77012	002554459								JM HUBER CORP	002554459	|SRNA:Concern that product quality may decline as a result of source reduction.	NO	KEITH.DONALDSON@HUBER.COM			NO	 	
74728HBRNG1JAME	1313211312208	N420	LEAD COMPOUNDS	PBT	2013	HUBERENGINEERED WOODS LLC	1070 W STATE HWY 3	BROKEN BOW	MCCURTAIN	OK	74728			YES	NO	NO	NO								321219						34.03228	-94.77012	002554459								JM HUBER CORP	002554459	|SRNA:Concern that product quality may decline as a result of source reduction.	NO	KEITH.DONALDSON@HUBER.COM			YES	 	
73013RLSTN13700	1313211356492	N982	ZINC COMPOUNDS	TRI	2013	NESTLE PURINA PETCARE CO	13900 N LINCOLN BLVD	OKLAHOMA CITY	OKLAHOMA	OK	73114			YES	NO	NO	NO								311111						35.6127	-97.50485	006266811								NESTLE USA INC	006266811	|SRNA:This is a required mineral and vitamin pre-mix.	NO	JAMES.STEWART@PURINA.NESTLE.COM			YES	 	
7312WBLNCR3245S	1313210991485	000108883	TOLUENE	TRI	2013	BALON CORP	3245 S HATTIE AVE	OKLAHOMA CITY	OKLAHOMA	OK	73129			YES	NO	NO	NO								332911						35.43258	-97.48794									BALON CORP		|W42:Although production level (in gallons used) was slightly higher than last year's, Toluene emissions were lower than previous year.  This was mainly due to raw material modifications (low HAP coatings) that we initiated in second quarter of 2012.|T10:Balon works very closely with our chemical materials providers on alternative chemicals to improve safety of our employees and impact on environment.	NO	MABDULHAFID@BALON.COM			NO	 	
7310WHSPNT181WR	1313211730320	000107211	ETHYLENE GLYCOL	TRI	2013	HIS PAINT MANUFACTURING CO	1801 W RENO	OKLAHOMA CITY	OKLAHOMA	OK	73106			YES	NO	NO	NO								325510						35.46423	-97.54623	957711152								HIS PAINT MANUFACTURING CO	957711152	|W49:Re-formulation of existing products	NO	JKENT@HISPAINT.COM			NO	 	
7312WNTDNG5555W	1313211422605	000107211	ETHYLENE GLYCOL	TRI	2013	UNITED ENGINES LLC	5555 W RENO AVE	OKLAHOMA CITY	CANADIAN	OK	73127			YES	NO	NO	NO								333618						35.46443	-97.61444									KIRBY CORP	020797296	The waste being reported is sent offsite for recycling and is not directly disposed of to the environment.|SRNA:Generation of waste reported for this facility is directly related to work orders and is not a function of process efficiency.	NO	BBERRY@UNITEDENGINES.COM			NO	 	
