TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
73801DPWTR1210A	1313211330752	000067561	METHANOL	TRI	Pounds																		2013	NO	DEEPWATER CHEMICALS INC	1210 AIRPARK RD	WOODWARD	WOODWARD	OK	73801			YES	NO	NO	NO								325199	325180					36.435037	-99.512057	929874634								TOYOTA TSUSHO CORP		0		NA												NO	BSTANLEY@DEEPWATERCHEMICALS.COM			NO	 	
73801DPWTR1210A	1313211330764	000074884	METHYL IODIDE	TRI	Pounds																		2013	NO	DEEPWATER CHEMICALS INC	1210 AIRPARK RD	WOODWARD	WOODWARD	OK	73801			YES	NO	NO	NO								325199	325180					36.435037	-99.512057	929874634								TOYOTA TSUSHO CORP		0		NA												NO	BSTANLEY@DEEPWATERCHEMICALS.COM			NO	 	
73127MNFCT1NW2N	1313211428545	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2013	NO	UE MANUFACTURING LLC	10000 NW 2ND ST	OKLAHOMA CITY	CANADIAN	OK	73127			YES	NO	NO	NO								333911						35.469396	-97.693166									KIRBY CORP	020797296	0		NA												NO	JLINCOLN@UNITEDENGINES.COM			NO	 	
7307WPDMNT1513N	1313211079330	007439921	LEAD	TRI	Pounds																		2013	NO	GCC-PIEDMONT	15130 NW EXPRESSWAY	PIEDMONT	CANADIAN	OK	73078			YES	NO	NO	NO								327320						35.631869	-97.809429	809895894								GCC OF AMERICA	809895894	0		NA												NO	FKIBRIA@GCC.COM			YES	 	
73859CHMCR312MI	1313210941528	000067561	METHANOL	TRI	Pounds																		2013	NO	IOCHEM CORP	3.5 MILES E ON U.S. HWY 60	VICI	DEWEY	OK	73859			YES	NO	NO	NO									325188					36.143611	-99.242222	177012945										0		NA												NO	BVAVERKA@VICIHORIZON.COM			NO	 	
73859CHMCR312MI	1313210941516	000050000	FORMALDEHYDE	TRI	Pounds																		2013	NO	IOCHEM CORP	3.5 MILES E ON U.S. HWY 60	VICI	DEWEY	OK	73859			YES	NO	NO	NO									325188					36.143611	-99.242222	177012945										0		NA												NO	BVAVERKA@VICIHORIZON.COM			NO	 	
73859CHMCR312MI	1313210941504	007782505	CHLORINE	TRI	Pounds																		2013	NO	IOCHEM CORP	3.5 MILES E ON U.S. HWY 60	VICI	DEWEY	OK	73859			YES	NO	NO	NO									325188					36.143611	-99.242222	177012945										0		NA												NO	BVAVERKA@VICIHORIZON.COM			NO	 	
74063FBRCS25SOU	1313211042813	000100425	STYRENE	TRI	Pounds																		2013	NO	FIBER GLASS SYSTEMS	25 S MAIN ST	SAND SPRINGS	TULSA	OK	74063			YES	NO	NO	NO								326122						36.136315	-96.108415	947884896								NATIONAL OILWELL VARCO LP	947884896	0		NA												NO	PATRICIA.FISHER@NOV.COM			NO	 	
73801WDWRD8MILE	1313211187048	007664417	AMMONIA	TRI	Pounds																		2013	NO	WOODWARD IODINE CORP	8 MI. N HWY 34 & 3 MI. E	WOODWARD	WOODWARD	OK	73801			YES	NO	NO	NO								325998						36.5025	-99.350833	119060903								ISE CHEMICALS CORP		0		NA												NO	WWIODINE@CNECONNECT.COM			NO	 	
73801WDWRD8MILE	1313211187051	007782505	CHLORINE	TRI	Pounds																		2013	NO	WOODWARD IODINE CORP	8 MI. N HWY 34 & 3 MI. E	WOODWARD	WOODWARD	OK	73801			YES	NO	NO	NO								325998						36.5025	-99.350833	119060903								ISE CHEMICALS CORP		0		NA												NO	WWIODINE@CNECONNECT.COM			NO	 	
