TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
17026FRMRS154WM	1312209974361	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	FARMER'S PRIDE INC	154 W MAIN ST	FREDERICKSBURG	LEBANON	PA	17026	YES	NO	NO	NO								311615						40.44462	-76.43467	008935892										0		NA												NO	SMAIN@FARMERSPRIDE.COM			NO	 	
16738LLGHN14EGB	1312209975349	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	ALLEGHENY SURFACE TECHNOLOGY	14 EGBERT LN	LEWIS RUN	MCKEAN	PA	16738	YES	NO	NO	NO								332813						41.868333	-78.6525	059958983		PAD055054316						ALLEGHENY BRADFORD CORP	059958983	0		NA												NO	DMCCUNE@ALLEGHENYBRADFORD.COM			NO	 	
18015LQDCR145SH	1312209975426	000074851	ETHYLENE	TRI	Pounds																		2012	NO	PRAXAIR DISTRIBUTION MID ATLANTIC LLC (DBA GTS-WELCO)	145 SHIMERSVILLE RD	BETHLEHEM	NORTHAMPTON	PA	180159544	YES	NO	NO	NO								424690						40.617696	-75.335358	808461896	028883788	PAD987339447		PAR232234				PRAXAIR DISTRIBUTION MID ATLANTIC LLC	808461896	0		NA												NO	LEO_DESROSIERS@PRAXAIR.COM			NO	 	
19067MGNDS1399N	1312209975438	000115071	PROPYLENE	TRI	Pounds																		2012	NO	PRAXAIR DISTRIBUTION MID-ATLANTIC LLC DBA GTS-WELCO	ONE STEEL RD E	MORRISVILLE	BUCKS	PA	19067	YES	NO	NO	NO								424690						40.175926	-74.766602	808461896								PRAXAIR DESTRIBUTION MID ATLANTIC LLC DBA GTS-WELCO	808461896	0		NA												NO	LEO_DESROSIERS@PRAXAIR.COM			NO	 	
16686QLTYCINDUS	1312209979374	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2012	NO	ALBEMARLE CORP	2858 BACK VAIL RD	TYRONE	BLAIR	PA	166860216	YES	NO	NO	NO								325110						40.693119	-78.230157	825080096								ALBEMARLE CORP		0		NA												NO	JENNIFER_FORDICK@ALBEMARLE.COM			NO	 	
16686QLTYCINDUS	1312209979487	000075058	ACETONITRILE	TRI	Pounds																		2012	NO	ALBEMARLE CORP	2858 BACK VAIL RD	TYRONE	BLAIR	PA	166860216	YES	NO	NO	NO								325110						40.693119	-78.230157	825080096								ALBEMARLE CORP		0		NA												NO	JENNIFER_FORDICK@ALBEMARLE.COM			NO	 	
16686QLTYCINDUS	1312209979552	007664417	AMMONIA	TRI	Pounds																		2012	NO	ALBEMARLE CORP	2858 BACK VAIL RD	TYRONE	BLAIR	PA	166860216	YES	NO	NO	NO								325110						40.693119	-78.230157	825080096								ALBEMARLE CORP		73	E2	TYRONE WASTEWATER TREATMENT PLANT	1100 LOGAN AVE	TYRONE	PA	BLAIR	166861624							NO	JENNIFER_FORDICK@ALBEMARLE.COM			NO	 	
16686QLTYCINDUS	1312209979614	007782505	CHLORINE	TRI	Pounds																		2012	NO	ALBEMARLE CORP	2858 BACK VAIL RD	TYRONE	BLAIR	PA	166860216	YES	NO	NO	NO								325110						40.693119	-78.230157	825080096								ALBEMARLE CORP		0		NA												NO	JENNIFER_FORDICK@ALBEMARLE.COM			NO	 	
16686QLTYCINDUS	1312209979640	000075092	DICHLOROMETHANE	TRI	Pounds																		2012	NO	ALBEMARLE CORP	2858 BACK VAIL RD	TYRONE	BLAIR	PA	166860216	YES	NO	NO	NO								325110						40.693119	-78.230157	825080096								ALBEMARLE CORP		0		NA												NO	JENNIFER_FORDICK@ALBEMARLE.COM			NO	 	
16686QLTYCINDUS	1312209979665	000050000	FORMALDEHYDE	TRI	Pounds																		2012	NO	ALBEMARLE CORP	2858 BACK VAIL RD	TYRONE	BLAIR	PA	166860216	YES	NO	NO	NO								325110						40.693119	-78.230157	825080096								ALBEMARLE CORP		0		NA												NO	JENNIFER_FORDICK@ALBEMARLE.COM			NO	 	
