REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
2012	NO	18974PRSSR9LUIS	PRESSURE PRODUCTS INDUSTRIES MILTON ROY	900 LOUIS DR	WARMINSTER	BUCKS	PA	18974	YES	NO	NO	NO								333912						40.205376	-75.082226	194598637										1312209981380	007440020	NICKEL	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14560	18068	18000	18000	0	0	0	0	0	0	0	0		1.37	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	DFRANKE@MILTONROY.COM			YES	 	
2012	NO	15845PNNTC100CE	DOMTAR - JOHNSONBURG MILL	100 CENTER ST	JOHNSONBURG	ELK	PA	15845	YES	NO	NO	NO								322121						41.492222	-78.676667	789245110								DOMTAR CORP	789245110	1312210426767	N450	MANGANESE COMPOUNDS	TRI	Pounds																		279782	283061	278962	274920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.99	NA	NA																															0	0	0	0	51413	59961	59093	58237	0	0	0	0	228369	223100	219869	216683	NO	ANDY.REDMOND@DOMTAR.COM			YES	 	
2012	NO	15061ZNCCR300FR	HORSEHEAD CORP MONACA SMELTER	300 FRANKFORT RD	MONACA	BEAVER	PA	150612295	YES	NO	NO	NO								331492						40.67058	-80.3365	609074703								HORSEHEAD HOLDING CORP		1312210555328	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		.43693	.14872	.1487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.06	NA	NA																															0	0	0	0	.43693	.14872	.1487	0	0	0	0	0	0	0	0	0	NO	AALAVI@HORSEHEAD.NET			NO	 	
2012	NO	15086GTNNC780CO	GATAN INC	780 COMMONWEALTH DR	WARRENDALE	BUTLER	PA	15086	YES	NO	NO	NO								334513						40.681944	-80.11									ROPER INDUSTRIES		1312209967571	N420	LEAD COMPOUNDS	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19600	18020	19000	19000	0	0	0	0	0	0	0	0		.92	W42	SUBSTITUTED RAW MATERIALS	T11	OTHER																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	BWEIGAND@GATAN.COM			YES	 	
2012	NO	17331RHSHP247EM	RH SHEPPARD CO INC	REAR 447 E MIDDLE ST	HANOVER	YORK	PA	17331	YES	NO	NO	NO								331511						39.805656	-76.972202	003008521								RH SHEPPARD CO INC	003008521	1312210175117	007440508	COPPER	TRI	Pounds																		1190	1060	1060	1060	0	0	0	0	0	0	0	0	0	0	0	0	35	30	30	30	0	0	0	0	0	0	0	0		.9	NA	NA																															0	0	0	0	0	0	0	0	1190	1060	1060	1060	0	0	0	0	NO	JLSMITH@RHSHEPPARD.COM			YES	 	
2012	NO	16148DVNCDONELL	CCL CONTAINER AEROSOL DIV	ONE LLODIO DR	HERMITAGE	MERCER	PA	16148	YES	NO	NO	NO								332431						41.196294	-80.47852	153743653										1312210037875	000091203	NAPHTHALENE	TRI	Pounds																		291	373	373	373	0	0	0	0	1215	1553	1553	1553	0	0	0	0	0	0	0	0	7060	9068	9068	9068	0	0	0	0		1.01	W74	IMPROVED APPLICATION TECHNIQUES	T04	PARTICIPATIVE TEAM MANAGEMENT					W14	CHANGED PRODUCTION SCHEDULE TO MINIMIZE EQUIPMENT AND FEEDSTOCK CHANGEOVERS	T04	PARTICIPATIVE TEAM MANAGEMENT					W23	ELIMINATED SHELF-LIFE REQUIREMENTS FOR STABLE MATERIALS	T04	PARTICIPATIVE TEAM MANAGEMENT					W52	MODIFIED EQUIPMENT, LAYOUT, OR PIPING	T04	PARTICIPATIVE TEAM MANAGEMENT					0	0	0	0	291	373	373	373	0	0	0	0	0	0	0	0	NO	EFRANTZ@CCLIND.COM			NO	 	
2012	NO	17821MNTRS18MCM	MONTOUR STEAM ELECTRIC STATION	18 MCMICHAEL RD	DANVILLE	MONTOUR	PA	17821	YES	NO	NO	NO								221122						41.069974	-76.665133	621528199								PPL CORP	144973083	1312210419545	N495	NICKEL COMPOUNDS	TRI	Pounds																		972.9	809	909	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3	NA	NA																															5.9	0	4	4	962	809	900	900	5	0	5	5	0	0	0	0	NO	JLMCCABE@PPLWEB.COM			YES	 	
2012	NO	19344RVNDS584PO	R-V INDUSTRIES INC	584 POPLAR RD	HONEY BROOK	CHESTER	PA	19344	YES	NO	NO	NO								332313						40.105556	-75.923611	075481234								R-V INDUSTRIES INC		1312210856074	007440020	NICKEL	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	61851	60000	60000	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO				YES	 	
2012	NO	17931WHLBRMOREA	WHEELABRATOR FRACKVILLE ENERGY CO INC	475 MOREA RD	FRACKVILLE	SCHUYLKILL	PA	17931	YES	NO	NO	NO								221112						40.7817	-76.1781	188414303								WASTE MANAGEMENT INC	047577416	1312210269522	N020	ARSENIC COMPOUNDS	TRI	Pounds																		9494.54	11541.27	10005	10005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.85	NA	NA																															0	0	0	0	1	5	5	5	9493.54	11536.27	10000	10000	0	0	0	0	NO				YES	 	
2012	NO	16701KNDLL77NKE	AMERICAN REFINING GROUP INC	77 N KENDALL AVE	BRADFORD	MCKEAN	PA	16701	YES	NO	NO	NO								324110						41.965472	-78.633108	021957329										1312210722866	000100414	ETHYLBENZENE	TRI	Pounds																		813.88	837.23	840	840	0	0	0	0	2.07	2.18	2	2	0	0	0	0	0	0	0	0	20.94	20.94	21	21	0	0	0	0		1.07	NA	NA																															0	0	0	0	813.88	837.23	840	840	0	0	0	0	0	0	0	0	NO	SSHERK@AMREF.COM			NO	 	
