TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
50138MNNST3406E	1311209119748	000108883	TOLUENE	TRI	2011	3M CO - KNOXVILLE	3406 E PLEASANT	KNOXVILLE	MARION	IA	50138	YES	NO	NO	NO								322222						41.320879	-93.082863	075846824								3M CO	006173082	HAD ISSUES WITH CONTROL AND STATIC PRESSURE WITH IN THE DUCTS.  EMISSIONS WERE STILL WITH IN PERMIT LIMITS BUT HAD HIGHER EMISSIONS IN 2011 BECAUSE OF THIS ISSUE. THIS WAS FIXED IN 3RD QUARTER 2011.	NO	GCOUVES@MMM.COM			NO	 	
50138MNNST3406E	1311209119698	000100414	ETHYLBENZENE	TRI	2011	3M CO - KNOXVILLE	3406 E PLEASANT	KNOXVILLE	MARION	IA	50138	YES	NO	NO	NO								322222						41.320879	-93.082863	075846824								3M CO	006173082	HAD SOME ISSUES WITH CAPTURE THIS YEAR THAT IS THE REASON THE TOTAL EMISSIONS WERE HIGHER STILL WELL WITH IN THE PERMIT LIMITATIONS.	NO	GCOUVES@MMM.COM			NO	 	
50447KFRBL305EA	1311209634207	N420	LEAD COMPOUNDS	PBT	2011	STELLAR HOLDINGS LLC (DBA KIEFER MANUFACTURING)	305 E FIRST ST	KANAWHA	HANCOCK	IA	50447	YES	NO	NO	NO								336214						42.93428	-93.789625	065215592								STELLAR HOLDINGS LLC	615125556	THIS FACILITY WAS PURCHASED BY THE PARENT COMPANY AND RESUMED PRODUCTION IN MARCH, 2011.	NO	BROBERTS@STELLARINDUSTRIES.COM			YES	 	
50702BRTCH4747C	1311209023290	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	BERTCH CABINET MFG INC	4747 CRESTWOOD DR	WATERLOO	BLACK HAWK	IA	50702	YES	NO	NO	NO								337110						42.44808	-92.29904	087132023										PRODUCTION DEMAND CONTINUED TO DECREASE IN 2011, REQUIRING A SIGNIFICANTLY REDUCED NEED FOR RAW MATERIALS SUCH AS LUMBER, STAINS, AND OTHER FINISH MATERIALS.	NO				NO	 	
50441WNNBG1401S	1311209549878	000100425	STYRENE	TRI	2011	WINNEBAGO INDUSTRIES INC	1280 OLIVE AVE	HAMPTON	FRANKLIN	IA	50441	YES	NO	NO	NO								336213						42.72541	-93.22222	005300751								WINNEBAGO INDUSTRIES INC		THIS FACILITY IS NO LONGER IN OPERATION.	NO	SDAVIS@WINNEBAGOIND.COM			NO	 	
51031WLLSD1212N	1311209327992	007697372	NITRIC ACID	TRI	2011	WELLS ENTERPRISES INC NORTH ICE CREAM PLANT	121 SECOND AVE SE	LE MARS	PLYMOUTH	IA	51031	YES	NO	NO	NO								311520						42.779611	-96.182444	044103372								WELLS ENTERPRISES INC		WELLS' DAIRY, INC. FORMALLY CHANGED ITS NAME TO WELLS ENTERPRISES, INC. THIS TOOK PLACE JANUARY OF 2010.  THE NAME CHANGE WAS EFFECTIVE FOR RY 2011.  IF DOCUMENTATION IS NECESSARY OF NAME CHANGE PLEASE CONTACT WELLS ENTERPRISES, INC. AT 712-546-4000.	NO	ALKONOPASE@BLUEBUNNY.COM			NO	 	
51031WLLSD1212N	1311209327980	N511	NITRATE COMPOUNDS	TRI	2011	WELLS ENTERPRISES INC NORTH ICE CREAM PLANT	121 SECOND AVE SE	LE MARS	PLYMOUTH	IA	51031	YES	NO	NO	NO								311520						42.779611	-96.182444	044103372								WELLS ENTERPRISES INC		WELLS' DAIRY, INC. FORMALLY CHANGED ITS NAME TO WELLS ENTERPRISES, INC. THIS TOOK PLACE JANUARY OF 2010.  THE NAME CHANGE WAS EFFECTIVE FOR RY 2011.  IF DOCUMENTATION IS NECESSARY OF NAME CHANGE PLEASE CONTACT WELLS ENTERPRISES, INC. AT 712-546-4000.	NO	ALKONOPASE@BLUEBUNNY.COM			NO	 	
52732STHNS1347B	1311209061288	007664417	AMMONIA	TRI	2011	SETHNESS PRODUCTS CO	1347 BEAVER CHANNEL PKWY	CLINTON	CLINTON	IA	52732	YES	NO	NO	NO								311999						41.813889	-90.216667	005117536								SETHNESS PRODUCTS CO	005117536	CHANGES IN INDUSTRY DEMAND CREATED CHANGE IN PRODUCT MIX THAT AFFECTED EMISSIONS CALCULATIONS.	NO	BEDWARDS@SETHNESS.COM			NO	 	
52101GMNNC7700F	1311209801164	007440508	COPPER	TRI	2011	GEMINI-DECORAH	101 WOMACK WAY	DECORAH	WINNESHIEK	IA	52101	YES	NO	NO	NO								339950	331521					43.298388	-91.737819	006257430								GEMINI INC	006257430	THE INCREASED PRODUCTION INDEX IS DUE TO THE INCREASED VOLUME OF PLAQUES MADE IN 2011 BY BUILDING 5	NO	BOBB@SIGNLETTERS.COM			YES	 	
52809GHRML7001B	1311209683604	N511	NITRATE COMPOUNDS	TRI	2011	PB LEINER USA	7001 BRADY ST	DAVENPORT	SCOTT	IA	52806	YES	NO	NO	NO								325199						41.59158	-90.56843	101381879								TESSENDERLO GROUP INC		CALCIUM NITRATE TETRAHYDRATE WAS USED IN A WASTEWATER TREATMENT TRIAL.  ESTIMATIONS FOR NEXT TWO YEARS ARE BASED ON THE POSSIBILITY OF FURTHER WASTEWATER TREATMENT CHEMICAL TRIALS.	NO	BRENT.BULLOCK@PBLEINER.COM			NO	 	
