TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
7704WCHMNL1414W	1312209973751	N100	COPPER COMPOUNDS	TRI	Pounds																		2012	NO	CHEM ONE LTD	14140 WESTFAIR E DR	HOUSTON	HARRIS	TX	770411104	YES	NO	NO	NO								424690						29.90211	-95.61339	805873569										0		NA												NO	TERRY@CHEMONE.COM			YES	 	
7704WCHMNL1414W	1312209973763	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	CHEM ONE LTD	14140 WESTFAIR E DR	HOUSTON	HARRIS	TX	770411104	YES	NO	NO	NO								424690						29.90211	-95.61339	805873569										0		NA												NO	TERRY@CHEMONE.COM			YES	 	
7704WCHMNL1414W	1312209973801	N982	ZINC COMPOUNDS	TRI	Pounds																		2012	NO	CHEM ONE LTD	14140 WESTFAIR E DR	HOUSTON	HARRIS	TX	770411104	YES	NO	NO	NO								424690						29.90211	-95.61339	805873569										0		NA												NO	TERRY@CHEMONE.COM			YES	 	
76102MPNC 1301C	1312209974017	N120	DIISOCYANATES	TRI	Pounds																		2012	NO	CREST FOAM	1301 COLD SPRINGS RD	FORT WORTH	TARRANT	TX	76102	YES	NO	NO	NO								326150						32.770278	-97.326667	007140064								LEGGETT & PLATT INC	007140064	0		NA												NO	JACINTO.RAMOS@LEGGETT.COM			NO	 	
76106VLKSW4401B	1312209974310	007440473	CHROMIUM	TRI	Pounds																		2012	NO	TRAULSEN & CO	4401 BLUE MOUND RD	FORT WORTH	TARRANT	TX	76106	YES	NO	NO	NO								333415						32.821947	-97.342656	044006471								PMI FOOD EQUIPMENT GROUP	001533082	0		NA												NO	RMORGAN@TRAULSEN.COM			YES	 	
76106VLKSW4401B	1312209974397	007440508	COPPER	TRI	Pounds																		2012	NO	TRAULSEN & CO	4401 BLUE MOUND RD	FORT WORTH	TARRANT	TX	76106	YES	NO	NO	NO								333415						32.821947	-97.342656	044006471								PMI FOOD EQUIPMENT GROUP	001533082	0		NA												NO	RMORGAN@TRAULSEN.COM			YES	 	
76106VLKSW4401B	1312209974450	N120	DIISOCYANATES	TRI	Pounds																		2012	NO	TRAULSEN & CO	4401 BLUE MOUND RD	FORT WORTH	TARRANT	TX	76106	YES	NO	NO	NO								333415						32.821947	-97.342656	044006471								PMI FOOD EQUIPMENT GROUP	001533082	0		NA												NO	RMORGAN@TRAULSEN.COM			NO	 	
76106VLKSW4401B	1312209974486	007439921	LEAD	TRI	Pounds																		2012	NO	TRAULSEN & CO	4401 BLUE MOUND RD	FORT WORTH	TARRANT	TX	76106	YES	NO	NO	NO								333415						32.821947	-97.342656	044006471								PMI FOOD EQUIPMENT GROUP	001533082	0		NA												NO	RMORGAN@TRAULSEN.COM			YES	 	
76106VLKSW4401B	1312209974512	007439965	MANGANESE	TRI	Pounds																		2012	NO	TRAULSEN & CO	4401 BLUE MOUND RD	FORT WORTH	TARRANT	TX	76106	YES	NO	NO	NO								333415						32.821947	-97.342656	044006471								PMI FOOD EQUIPMENT GROUP	001533082	0		NA												NO	RMORGAN@TRAULSEN.COM			YES	 	
76106VLKSW4401B	1312209974548	007440020	NICKEL	TRI	Pounds																		2012	NO	TRAULSEN & CO	4401 BLUE MOUND RD	FORT WORTH	TARRANT	TX	76106	YES	NO	NO	NO								333415						32.821947	-97.342656	044006471								PMI FOOD EQUIPMENT GROUP	001533082	0		NA												NO	RMORGAN@TRAULSEN.COM			YES	 	
