TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
77541NLCCHPODRA	1312210792305	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2012	NALCO CO	2322 COUNTY RD 229	FREEPORT	BRAZORIA	TX	77541	YES	NO	NO	NO								325199						28.9578	-95.335	008084600								NALCO HOLDING CO	004962403	We resampled our waste streams for 2013 and the analysis indicated a reduction in the toxic chemicals within our waste streams.  We also generated 3 less waste streams in 2012.  We also used a more accurate method of recording our air emissions than the previous years.	NO	CCBOYD@NALCO.COM			NO	 	
76712MRTHN8301I	1312209903083	N078	CADMIUM COMPOUNDS	TRI	2012	MARATHONNORCO AEROSPACE INC	8301 IMPERIAL DR	WACO	MCLENNAN	TX	767126588	YES	NO	NO	NO								335911						31.491233	-97.210416	054385018								TRANS DIGM INC	808784326	SRNA:Pollution prevention previously implemented.  Concern that product quality may decline as a result of additional source reduction.	NO	SRODRIGUEZ@MPTC.COM			YES	 	
75098CRLSL900HE	1312210677290	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2012	CARLISLE COATINGS & WATERPROOFING INC	900 HENSLEY LN	WYLIE	COLLIN	TX	75098	YES	NO	NO	NO								325510						33.00025	-96.5635	928472539								CARLISLE COS INC	003005766	|W14:products being phased out, no longer in production	NO	SAGER@SYNTEC.CARLISLE.COM			NO	 	
75119LKCRP202CE	1312210322917	000191242	BENZO(G,H,I)PERYLENE	PBT	2012	ELK CORP OF TEXAS	202 CEDAR RD	ENNIS	ELLIS	TX	75119	YES	NO	NO	NO								324122						32.375143	-96.628046	796277267								ELK CORP		Shingle recycling continued in 2012.  This resulted in less shingle waste going to the landfill.	NO				NO	 	
75160VSTWL803AI	1312210245383	000131113	DIMETHYL PHTHALATE	TRI	2012	OLDCASTLE BUILDING ENVELOPE - TEXAS FACILITY	803 AIRPORT RD	TERRELL	KAUFMAN	TX	75160	YES	NO	NO	NO								331316						32.716306	-96.265948	181140815								OLDCASTLE INC	181140815	In July we will start construction of a new paint line. The line will be 100 % capture. The existing line is only partial capture. This will result in a 90 % reduction in emissions of this chemical..	NO	RDUNN@OLDCASTLEBE.COM			NO	 	
77536SFTYK2027B	1312210643300	N084	CHLOROPHENOLS	TRI	2012	CLEAN HARBORS DEER PARK LLC	2027 INDEPENDENCE PKWY S	LA PORTE	HARRIS	TX	77571	YES	NO	NO	NO								562211						29.708492	-95.091149	157793639								CLEAN HARBORS INC	157793639	Clean Harbors Deer Park is a hazardous waste incinerator and is susceptible to various business cycles from year to year, as a result it is very difficult to perdict incoming waste quantities. Clean Harbors Deer Park is dependent on incoming customoer waste thus waste reduction is not technically feasible.|SRNA:Clean Harbors Deer Park is a hazardous waste incinerator and is susceptible to various business cycles from year to year, as a result it is very difficult to perdict incoming waste quantities. Clean Harbors Deer Park is dependent on incoming customoer waste thus waste reduction is not technically feasible.	NO	EAST.JAMES@CLEANHARBORS.COM			NO	 	
77630LLDSGFM100	1312210440018	007782505	CHLORINE	TRI	2012	HONEYWELL INTERNATIONAL INC	3927 FARM RD 1006	ORANGE	ORANGE	TX	77630	YES	NO	NO	NO								325211						30.05187	-93.764362	008080004								HONEYWELL INTERNATIONAL INC	139691877	|W43:Chlorine gas, currently used at the facility for the treatment of ground water for potable system (not drinking water) and surface water for cooling water and steam generation usage, will be replaced with a "bleach" injection system.|T11:This is part of a company initiative to completely eliminate chlorine gas from the facility in support of recommendations agreed upon with Homeland Security.	NO	SHAZIA.RAZVI@HONEYWELL.COM			NO	 	
77423LDCST212FM	1312210074682	007439921	LEAD	TRI	2012	OLDCASTLE PRECAST INC	2120 FM 359 S	BROOKSHIRE	WALLER	TX	77423	YES	NO	NO	NO								327390						29.76028	-95.95111									OLDCASTLE INC	037176591	SRNA:Chemical is considered an impurity in the material that we purchase from vendors.	NO	CARL.WUITSCHICK@OLDCASTLEPRECAST.COM			YES	 	
76084KTGLV2500C	1312210311876	N982	ZINC COMPOUNDS	TRI	2012	K-T GALVANIZING CO	2500 CHAMBERS ST	VENUS	JOHNSON	TX	76084	YES	NO	NO	NO								332812						32.53194	-97.11111	099385916								K-T GALVANIZING CO	099385916	The facility has source reduced and waste minimized as much as possible. Any further Source Reduction activity could impact product quality.|SRNA:The facility has source reduced and waste minimized as much as possible. Any further Source Reduction activity could impact product quality.  Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	TAD@KTGALVANIZING.COM			YES	 	
75050SRGRD23501	1312210494757	N740	SILVER COMPOUNDS	TRI	2012	ENGINEERED POLYMER SOLUTIONS INC D/B/A VALSPAR COATINGS	2350 114TH ST	GRAND PRAIRIE	TARRANT	TX	75050	YES	NO	NO	NO								325510						32.790154	-97.038905	005177345								THE VALSPAR CORP	050736453	|T11:Facility closed in 2012	NO	SETHIER@VALSPAR.COM			YES	 	
77705FDRLC543KA	1312210104966	007439921	LEAD	TRI	2012	FEDERAL CORRECTIONAL COMPLEX	5430 KANAUTH RD	BEAUMONT	JEFFERSON	TX	77705	YES	NO	YES	NO								922140						29.964825	-94.079189	947314761								US DEPARTMENT OF JUSTICE		Our facility has begun purchasing and utilizing lead free ammunition during our annual fire arms classes.  This change allowed us to make a reduction of approximately 70 pounds of lead impoundment for fiscal year 2012.  We fully intend to purchase more lead free ammunition to further reduce the amount of lead use.	YES	SENSLEY@BOP.GOV			YES	 	
75265BLDNG2600S	1312210227993	000191242	BENZO(G,H,I)PERYLENE	PBT	2012	GAF MATERIALS CORP	2600 SINGLETON BLVD	DALLAS	DALLAS	TX	75212	YES	NO	NO	NO								324122						32.777996	-96.863363									BUILDING MATERIALS CORP OF AMERICA		SRNA:6.  Pollution prevention previously implemented	NO				NO	 	
77536DSPSL2525B	1312210809986	000071556	1,1,1-TRICHLOROETHANE	TRI	2012	TM DEER PARK SERVICES LP	2525 BATTLEGROUND RD	DEER PARK	HARRIS	TX	77536	NO	YES	NO	NO								562211						29.736338	-95.091873	042400759	603396409	TXD987986734						TEXAS MOLECULAR LP	042400759	SRNA:TMDPS is a hazardous and non-hazardous waste facility that accepts waste and waters from a wide variety of customers containing a variety of chemicals. The amounts processed, disposed of on-site, and sent off-site for further waste management is largely dependant on our waste receipts and the efforts of our customers to reduce the TRI compounds associated with the wastes they ship to us. Although it does not reduce overall TRI chemicals and compounds disposed of, we segregate incoming wastewaters to reduce the generation of filtration solids for disposal by landfill or incineration.	NO	CPEREZ@TEXASMOLECULAR.COM			NO	 	
77536DSPSL2525B	1312210810519	000127184	TETRACHLOROETHYLENE	TRI	2012	TM DEER PARK SERVICES LP	2525 BATTLEGROUND RD	DEER PARK	HARRIS	TX	77536	NO	YES	NO	NO								562211						29.736338	-95.091873	042400759	603396409	TXD987986734						TEXAS MOLECULAR LP	042400759	SRNA:TMDPS is a hazardous and non-hazardous waste facility that accepts waste and waters from a wide variety of customers containing a variety of chemicals. The amounts processed, disposed of on-site, and sent off-site for further waste management is largely dependant on our waste receipts and the efforts of our customers to reduce the TRI compounds associated with the wastes they ship to us. Although it does not reduce overall TRI chemicals and compounds disposed of, we segregate incoming wastewaters to reduce the generation of filtration solids for disposal by landfill or incineration.	NO	CPEREZ@TEXASMOLECULAR.COM			NO	 	
77507HLDRT10010	1312210544122	N458	MERCURY COMPOUNDS	PBT	2012	HALDOR TOPSOE INC	10010 BAYPORT RD	PASADENA	HARRIS	TX	77507	YES	NO	NO	NO								325188						29.618446	-95.060188	077874162								HALDOR TOPSOE/ AS		SRNA:MERCURY COMPOUND SOURCE IS FROM THE DISPOSAL OF FLUORESCENT LAMPS	NO	RVY@TOPSOE.COM			YES	 	
76804MCMPNCAMPB	1312210817843	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	3M CO - BROWNWOOD	4501 HWY 377 S	BROWNWOOD	BROWN	TX	76801	YES	NO	NO	NO								326113	327212					31.671177	-98.996513	001806868								3M CO	006173082	|W14:Changeovers are sequenced to reduce the need to perform a clean-up.  This reduces the amount of cleaning solution used in the process as well as waste generated.	NO	EPCRA@MMM.COM			NO	 	
76503THGLD3410L	1312210592438	000110827	CYCLOHEXANE	TRI	2012	AKZONOBEL LIQUID NAILS ADHESIVES	3410 LUCIUS MCCELVEY	TEMPLE	BELL	TX	76504	YES	NO	NO	NO								325520						31.137399	-97.352227	178679890								AKZO NOBEL NV	151334422	NA|SRNA:NA	NO	LUIS.SANTIAGO@AKZONOBEL.COM			NO	 	
77536TXSLK730BA	1312210786733	N982	ZINC COMPOUNDS	TRI	2012	AKZO NOBEL POLYMER CHEMICALS LLC	730 INDEPENDENCE PKWY S	LA PORTE	HARRIS	TX	77571	YES	NO	NO	NO								325199						29.711339	-95.087708	040337206								AKZO NOBEL INC.	062999347	|W50:Improved efficiency of the process by minor piping modifications	NO	SCOTT.FOSSUM@AKZONOBEL.COM			YES	 	
79187BFPRDHWY60	1312210206470	007697372	NITRIC ACID	TRI	2012	BEEF PRODUCTS INC (AMA)	HWY 60 & MASTERSON RD	AMARILLO	POTTER	TX	79120	YES	NO	NO	NO								311612						35.258511	-101.649876									BEEF PRODUCTS INC		This facility has suspended operations early in 2012 due to lack of consumer demand for our product.  At this time there are no immediate plans to restart production at this facility.|SRNA:This facility has suspended operations early in 2012 due to lack of consumer demand for our product.  At this time there are no immediate plans to restart production at this facility.	NO	RJOCHUM@BEEFPRODUCTS.COM			NO	 	
79022HLMRC124US	1312210631154	N511	NITRATE COMPOUNDS	TRI	2012	HILMAR CHEESE CO DALHART	12400 US HWY 385	DALHART	DALLAM	TX	79022	YES	NO	NO	NO								311513						36.0891	-102.52	131602112								HILMAR CHEESE CO		|W19:Trained employees on looking for leaks and avoiding excess chemical going down the drain during refilling chemicals totes/barrels to reduce total usage. Corrective actions issued for employees who did not handle chemicals to proper standards.	NO	JMCDANIEL@HILMARCHEESE.COM			NO	 	
75963NTRNT2301S	1312210638449	007439921	LEAD	TRI	2012	NORBORD TEXAS (NACOGDOCHES) INC	2301 SE STALLINGS DR	NACOGDOCHES	NACOGDOCHES	TX	759611224	YES	NO	NO	NO								321219						31.580458	-94.650487	247847148								NORBORD INC	247847148	SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	JIM.WARD@NACOGDOCHES.NORBORD.COM			YES	 	
79007VNWTR601LO	1312209989829	000111422	DIETHANOLAMINE	TRI	2012	UNIVAR USA INC BORGER	601 S LOCUST ST	BORGER	HUTCHINSON	TX	79007	YES	NO	NO	NO								424690						35.662579	-101.385657	102971785								UNIVAR USA INC	102971785	Univar USA Inc. is a Chemical Distributor.   Volumes of chemicals repackaged and transferred vary year to year based upon market demands.  Univar implements pollution prevention activities and is conscientious regarding impact to the environment.  Univar USA Inc. uses currently available methods of treatment and/or disposal for hazardous wastes, which minimizes the present and future threat to human health and the environment. These methods are in the treatment standards and technologies contained in the RCRA hazardous waste regulations, or are the best demonstrated available technologies (BDAT).    The following Univar USA Inc. waste minimization program applies to all wastes    managed at the facility, including wastes generated from operations on-site and    waste received into storage:    1. Personnel have been trained in procedures to reduce the creation of waste resulting from poor operational practices, such as damage during warehousing.    2. A standard operating practice of rotating stock has been established to keep inventory from exceeding its recommended shelf life.    3. A standard operating practice has been established to maintain inventories at an appropriate level to only service our customer¿s needs, reducing the potential for product to exceed its recommended shelf life.    4. A standard operating practice has been established to identify excess product inventories and to sell products nearing their shelf-life dates.    5. A standard operating practice has been established which requires us to contact manufacturers of the products we warehouse to recycle out-of-date and damaged chemicals.    6. A standard operating practice of equipment dedication (as feasible) reduces the need to create line flush waste.    7. A standard operating practice has been established to reduce the amount of material used when flushing the lines before repackaging.    8. A standard operating practice has been established to develop customers that can beneficially use line flush as product.    9. A program for introducing new and innovative technology is in place to utilize equipment and develop operating practices which will reduce the amount of waste created (OSM 6.42).    10. A management team has been formed to develop methods of reducing waste generated.	NO	MARK.HESS@UNIVARUSA.COM			NO	 	
75050SRGRD23501	1312210494946	N982	ZINC COMPOUNDS	TRI	2012	ENGINEERED POLYMER SOLUTIONS INC D/B/A VALSPAR COATINGS	2350 114TH ST	GRAND PRAIRIE	TARRANT	TX	75050	YES	NO	NO	NO								325510						32.790154	-97.038905	005177345								THE VALSPAR CORP	050736453	|T11:Facility closed in 2012	NO	SETHIER@VALSPAR.COM			YES	 	
77013MTLPL10635	1312210420814	N982	ZINC COMPOUNDS	TRI	2012	METALPLATE GALVANIZING LP	10635 NEEDHAM ST	HOUSTON	HARRIS	TX	77013	YES	NO	NO	NO								332812						29.801392	-95.243926	124646287								METALPLATE GALVANIZING LP	003398575	SRNA:Pollution prevention previously implemented - additional reduction does not appear technically feasible	NO	PFLYNES@PAULLYNES.COM			YES	 	
76513MRCNS2505T	1312210459792	007440020	NICKEL	TRI	2012	AMERICAN SPINCAST INC	2505 TAYLORS VALLEY RD	BELTON	BELL	TX	76513	YES	NO	NO	NO								331513						31.04666	-97.42832	051211969								AMERICAN SPINCAST INC	051211969	All of our TRI chemicals are either sold to a outside recycling broker, or they go out in our final product.|SRNA:All of our TRI chemicals are either sold to a outside recycling broker, or they go out in our final product.	NO	JASONJ@AMSPINCAST.COM			YES	 	
75265BLDNG2600S	1312210228058	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	GAF MATERIALS CORP	2600 SINGLETON BLVD	DALLAS	DALLAS	TX	75212	YES	NO	NO	NO								324122						32.777996	-96.863363									BUILDING MATERIALS CORP OF AMERICA		SRNA:6. Pollution prevention previously implemented	NO				NO	 	
