REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
2007	NO	31069NTRSL21KEL	INTROSUL INC	201 KELLWOOD DR	PERRY	HOUSTON	GA	31069	YES	NO	NO	NO								326199						32.445409	-83.748184	102003821										1307205924020	000100425	STYRENE	TRI	Pounds																		40909	16380	16000	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.4	W41	INCREASED PURITY OR RAW MATERIALS	T10	VENDOR ASSISTANCE					NA	NA																							0	0	0	0	40909	16380	16000	18000	0	0	0	0	0	0	0	0	NO	NA			NO	
2007	NO	31082PRNTSKAOLI	PRENTISS INC	511 KAOLIN RD	SANDERSVILLE	WASHINGTON	GA	31082	YES	NO	NO	NO								325320						32.966974	-82.816719	043669951										1307205361191	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JMILLER@PRENTISS.COM			NO	
2007	NO	31082PRNTSKAOLI	PRENTISS INC	511 KAOLIN RD	SANDERSVILLE	WASHINGTON	GA	31082	YES	NO	NO	NO								325320						32.966974	-82.816719	043669951										1307205361239	000872504	N-METHYL-2-PYRROLIDONE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JMILLER@PRENTISS.COM			NO	
2007	NO	31082PRNTSKAOLI	PRENTISS INC	511 KAOLIN RD	SANDERSVILLE	WASHINGTON	GA	31082	YES	NO	NO	NO								325320						32.966974	-82.816719	043669951										1307205361241	052645531	PERMETHRIN	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JMILLER@PRENTISS.COM			NO	
2007	NO	31082PRNTSKAOLI	PRENTISS INC	511 KAOLIN RD	SANDERSVILLE	WASHINGTON	GA	31082	YES	NO	NO	NO								325320						32.966974	-82.816719	043669951										1307205361304	000051036	PIPERONYL BUTOXIDE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JMILLER@PRENTISS.COM			NO	
2007	NO	31082PRNTSKAOLI	PRENTISS INC	511 KAOLIN RD	SANDERSVILLE	WASHINGTON	GA	31082	YES	NO	NO	NO								325320						32.966974	-82.816719	043669951										1307205361316	000114261	PROPOXUR	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JMILLER@PRENTISS.COM			NO	
2007	NO	31088CSCDC104IN	CASCADE CORP	104 INDUSTRIAL PARK BLVD	WARNER ROBINS	HOUSTON	GA	31088	YES	NO	NO	NO								333924						32.582311	-83.588107	009031378								CASCADE CORP	009031378	1307205900234	007439965	MANGANESE	TRI	Pounds																		174	61	61	61	0	0	0	0	0	0	0	0	0	0	0	0	13079	4952	4952	5000	0	0	0	0	0	0	0	0		.9	NA	NA																															0	0	0	0	36	34	34	34	138	27	27	27	0	0	0	0	NO	NA			YES	
2007	NO	31089LMSNS900JO	LAMSON & SESSIONS	900 JOINER RD	TENNILLE	WASHINGTON	GA	31089	YES	NO	NO	NO								326122						32.928771	-82.820696	004196556								LAMSON & SESSIONS	004196556	1307205569724	N420	LEAD COMPOUNDS	PBT	Pounds																		.03	10.037	10.03	10.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.75	NA	NA																															0	0	0	0	.03	.037	.03	.03	0	10	10	10	0	0	0	0	NO	JAMES.PACAK@LAMSON-HOME.COM			YES	
2007	NO	31792MTCLFGEORG	HOOD INDUSTRIES INC.	1033 S REYNOLDS ST	METCALF	THOMAS	GA	31792	YES	NO	NO	NO								321113						30.883333	-83.983333									HOOD COS INC.	830479478	1307205521836	007439921	LEAD	PBT	Pounds																		67.3	51.7	54	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	62	48.7	50	50	5.3	3	4	4	0	0	0	0	NO	FPICKLE@HOODINDUSTRIES.COM			YES	
2007	NO	31792VRNYP216OA	CENTEK INDUSTRIES INC.	116 PLANTATION OAK DR	THOMASVILLE	THOMAS	GA	31792	YES	NO	NO	NO								339999						30.860802	-84.004679	004271961								INNOTECH INDUSTRIES INC.		1307205334586	000100425	STYRENE	TRI	Pounds																		6790	6719	6700	6700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.04	NA	NA																															0	0	0	0	6790	6719	6700	6700	0	0	0	0	0	0	0	0	NO	DOUGH@CENTEKINDUSTRIES.COM			NO	
2007	NO	31794HNDRXGOLDE	HENDRIX & DAIL INC.	900 W GOLDEN RD	TIFTON	TIFT	GA	31794	YES	NO	NO	NO								325320						31.430591	-83.50243	024606238										1307205191618	000076062	CHLOROPICRIN	TRI	Pounds																		60	80	100	100	0	0	0	0	0	0	0	0	500	670	700	700	0	0	0	0	0	0	0	0	0	0	0	0		1.34	NA	NA																															0	0	0	0	60	80	100	100	0	0	0	0	0	0	0	0	NO	FULLER@HENDRIXANDDAIL.COM			NO	
