TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
90503RPSCN285CL	1307205995513	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	RAPISCAN SECURITY PRODUCTS INC	2805 COLUMBIA ST	TORRANCE	LOS ANGELES	CA	90503	YES	NO	NO	NO														33.844882	-118.337333	802315069								OSI SYSTEMS INC.	178295812	0														NO	JNORTON@OSI-SYSTEMS.COM			YES	
90040SHLND6608E	1307205266214	000080057	4,4'-ISOPROPYLIDENEDIPHENOL	TRI	Pounds																		2007	NO	ASHLAND SPECIALTY CHEMICAL CO.	6608 E 26TH ST	LOS ANGELES	LOS ANGELES	CA	90040	YES	NO	NO	NO														33.983333	-118.13333	044046274								ASHLAND, INC.	005003264	0														NO	JEVITAK@ASHLAND.COM			NO	
90040SHLND6608E	1307205266253	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	Pounds																		2007	NO	ASHLAND SPECIALTY CHEMICAL CO.	6608 E 26TH ST	LOS ANGELES	LOS ANGELES	CA	90040	YES	NO	NO	NO														33.983333	-118.13333	044046274								ASHLAND, INC.	005003264	0														NO	JEVITAK@ASHLAND.COM			NO	
90040SHLND6608E	1307205266265	000077736	DICYCLOPENTADIENE	TRI	Pounds																		2007	NO	ASHLAND SPECIALTY CHEMICAL CO.	6608 E 26TH ST	LOS ANGELES	LOS ANGELES	CA	90040	YES	NO	NO	NO														33.983333	-118.13333	044046274								ASHLAND, INC.	005003264	0														NO	JEVITAK@ASHLAND.COM			NO	
90040SHLND6608E	1307205266277	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2007	NO	ASHLAND SPECIALTY CHEMICAL CO.	6608 E 26TH ST	LOS ANGELES	LOS ANGELES	CA	90040	YES	NO	NO	NO														33.983333	-118.13333	044046274								ASHLAND, INC.	005003264	0														NO	JEVITAK@ASHLAND.COM			NO	
90040SHLND6608E	1307205266289	000108316	MALEIC ANHYDRIDE	TRI	Pounds																		2007	NO	ASHLAND SPECIALTY CHEMICAL CO.	6608 E 26TH ST	LOS ANGELES	LOS ANGELES	CA	90040	YES	NO	NO	NO														33.983333	-118.13333	044046274								ASHLAND, INC.	005003264	0														NO	JEVITAK@ASHLAND.COM			NO	
90040SHLND6608E	1307205266291	000085449	PHTHALIC ANHYDRIDE	TRI	Pounds																		2007	NO	ASHLAND SPECIALTY CHEMICAL CO.	6608 E 26TH ST	LOS ANGELES	LOS ANGELES	CA	90040	YES	NO	NO	NO														33.983333	-118.13333	044046274								ASHLAND, INC.	005003264	0														NO	JEVITAK@ASHLAND.COM			NO	
90040SHLND6608E	1307205266303	000100425	STYRENE	TRI	Pounds																		2007	NO	ASHLAND SPECIALTY CHEMICAL CO.	6608 E 26TH ST	LOS ANGELES	LOS ANGELES	CA	90040	YES	NO	NO	NO														33.983333	-118.13333	044046274								ASHLAND, INC.	005003264	0														NO	JEVITAK@ASHLAND.COM			NO	
90040SHLND6608E	1307205266315	000079947	TETRABROMOBISPHENOL A	PBT	Pounds																		2007	NO	ASHLAND SPECIALTY CHEMICAL CO.	6608 E 26TH ST	LOS ANGELES	LOS ANGELES	CA	90040	YES	NO	NO	NO														33.983333	-118.13333	044046274								ASHLAND, INC.	005003264	0														NO	JEVITAK@ASHLAND.COM			NO	
90040VLLYP5900S	1307205588837	007440020	NICKEL	TRI	Pounds																		2007	NO	VALLEY PLATING WORKS INC	5900 SHEILA ST	COMMERCE	LOS ANGELES	CA	90040	YES	NO	NO	NO														33.996825	-118.152163											43	C 													NO	NA			YES	
90045NTRGN5760W	1307206053819	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2007	NO	NEUTROGENA CORP	5760 W 96TH ST	LOS ANGELES	LOS ANGELES	CA	90045	YES	NO	NO	NO														33.94944	-118.382269									JOHNSON & JOHNSON	001307081	0	C 	LA BUREAU OF SANITATION	2714 MEDIA CENTER DRIVE	LOS ANGELES	CA	LOS ANGELES	90065							NO	MCHU33@NEUUS.JNJ.COM			NO	
90045NTRGN5760W	1307206053821	000111422	DIETHANOLAMINE	TRI	Pounds																		2007	NO	NEUTROGENA CORP	5760 W 96TH ST	LOS ANGELES	LOS ANGELES	CA	90045	YES	NO	NO	NO														33.94944	-118.382269									JOHNSON & JOHNSON	001307081	0	C 	LA BUREAU OF SANITATION	2714 MEDIA CENTER DRIVE	LOS ANGELES	CA	LOS ANGELES	90065							NO	MCHU33@NEUUS.JNJ.COM			NO	
90045NTRGN5760W	1307206053833	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2007	NO	NEUTROGENA CORP	5760 W 96TH ST	LOS ANGELES	LOS ANGELES	CA	90045	YES	NO	NO	NO														33.94944	-118.382269									JOHNSON & JOHNSON	001307081	.02	C 	LA BUREAU OF SANITATION	2714 MEDIA CENTER DRIVE	LOS ANGELES	CA	LOS ANGELES	90065							NO	MCHU33@NEUUS.JNJ.COM			NO	
90051NTDLLPOBOX	1307206051753	007440508	COPPER	TRI	Pounds																		2007	NO	UNITED ALLOYS & METALS INC.	900 E SLAUSON AVE	LOS ANGELES	LOS ANGELES	CA	90011	YES	NO	NO	NO														33.989301	-118.259338											0														NO	BUTCH@CMSINC3.COM			YES	
90051NTDLLPOBOX	1307206051777	007440473	CHROMIUM	TRI	Pounds																		2007	NO	UNITED ALLOYS & METALS INC.	900 E SLAUSON AVE	LOS ANGELES	LOS ANGELES	CA	90011	YES	NO	NO	NO														33.989301	-118.259338											0														NO	BUTCH@CMSINC3.COM			YES	
90058CLGHR3049E	1307205947120	007664417	AMMONIA	TRI	Pounds																		2007	NO	CLOUGHERTY PACKING LLC	3049 E VERNON AVE	LOS ANGELES	LOS ANGELES	CA	90058	YES	NO	NO	NO														34.005503	-118.21977	008287534								HORMEL FOODS CORP.	006147383	28760	O 	COUNTY SANITATION DISTRICTS OF LOS ANGELES COUNTY	1955 WORKMAN MILL RD.	WHITTIER	CA	LOS ANGELES	90607							NO	MJGIRON@FARMERJOHN.COM			NO	
92821CNTRR428BE	1307205939402	007440508	COPPER	TRI	Pounds																		2007	NO	CONTOUR AEROSPACE CORP	423 BERRY WAY	BREA	ORANGE	CA	92821	YES	NO	NO	NO														33.926565	-117.904878									VOUGHT AIRCRAFT INDUSTRIES INC.	807408054	0														NO	ATORRES@CONTOURAEROSPACE.COM			YES	
92843DSCST11552	1307205352255	007697372	NITRIC ACID	TRI	Pounds																		2007	NO	D & S CUSTOM PLATING INC.	11552 ANABELL	GARDEN GROVE	ORANGE	CA	92843	YES	NO	NO	NO														33.762924	-117.928363											0														NO	NA			NO	
92865HGHTW29NGL	1307205249042	007440473	CHROMIUM	TRI	Pounds																		2007	NO	HIGHTOWER PLATING & MANUFACTURING CO INC	2090 N GLASSELL ST	ORANGE	ORANGE	CA	92865	YES	NO	NO	NO														33.822794	-117.853041											5	O 	ORANGE COUNTY SANITATION DISTRICT	10844 ELLIS AVENUE	FOUNTAIN VALLEY	CA	ORANGE	92728							NO	PLATING@ANILLOINC.COM			YES	
