TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
90040SHLND6608E	1307205266253	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	2007	ASHLAND SPECIALTY CHEMICAL CO.	6608 E 26TH ST	LOS ANGELES	LOS ANGELES	CA	90040	YES	NO	NO	NO								325211						33.983333	-118.13333	044046274								ASHLAND, INC.	005003264	Effective Sept. 2007 we ended using TDI on this site after cleaning out the former storage tank which the 1500  lbs for disposal is reflective of in this report.  .	NO	JEVITAK@ASHLAND.COM			NO	
90051NTDLLPOBOX	1307206051777	007440473	CHROMIUM	TRI	2007	UNITED ALLOYS & METALS INC.	900 E SLAUSON AVE	LOS ANGELES	LOS ANGELES	CA	90011	YES	NO	NO	NO								423930						33.989301	-118.259338											THIS SITE COLLECTS AND SORTS SCRAP METAL. THERE IS NO ROLLING, DRAWING OR EXTRUDING.	NO	BUTCH@CMSINC3.COM			YES	
95125LLYHR441PE	1307206082582	007664417	AMMONIA	TRI	2007	NITREX INC	441 PERRYMONT AVE	SAN JOSE	SANTA CLARA	CA	951251445	YES	NO	NO	NO								332811						37.299334	-121.871102											MINIMIZED PROCESS FLOW RATES.	NO	JOHN.BARNEY@NITREX.COM			NO	
90250TLDYN12525	1307206056830	007439921	LEAD	PBT	2007	TELEDYNE RELAYS	12525 DAPHNE AVE	HAWTHORNE	LOS ANGELES	CA	902503384	YES	NO	NO	NO								335314						33.919188	-118.320297	046460671								TELEDYNE TECHNOLOGIES INC	112358432	SOLDER USED FOR TESTING ARE REUSED FOR PRODUCTION.  SOME PRODUCTS ARE CHANGING TO LEAD-FREE SOLDER.	NO	HOGUE@TELEDYNE.COM			YES	
90262CRGLL2801L	1307205406477	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2007	HEXION SPECIALTY CHEMICALS INC	2801 LYNWOOD RD	LYNWOOD	LOS ANGELES	CA	90262	YES	NO	NO	NO								325211						33.930278	-118.22222	001338797								HEXION SPECIALTY CHEMICALS INC.		PRODUCTION DECREASE	NO	DARYL.DIERWECHTER@HEXION.COM			NO	
90262CRGLL2801L	1307205406489	N230	CERTAIN GLYCOL ETHERS	TRI	2007	HEXION SPECIALTY CHEMICALS INC	2801 LYNWOOD RD	LYNWOOD	LOS ANGELES	CA	90262	YES	NO	NO	NO								325211						33.930278	-118.22222	001338797								HEXION SPECIALTY CHEMICALS INC.		PRODUCTION DECREASE	NO	DARYL.DIERWECHTER@HEXION.COM			NO	
90262CRGLL2801L	1307205406491	000077736	DICYCLOPENTADIENE	TRI	2007	HEXION SPECIALTY CHEMICALS INC	2801 LYNWOOD RD	LYNWOOD	LOS ANGELES	CA	90262	YES	NO	NO	NO								325211						33.930278	-118.22222	001338797								HEXION SPECIALTY CHEMICALS INC.		PRODUCTION DECREASE	NO	DARYL.DIERWECHTER@HEXION.COM			NO	
90262CRGLL2801L	1307205406515	000107211	ETHYLENE GLYCOL	TRI	2007	HEXION SPECIALTY CHEMICALS INC	2801 LYNWOOD RD	LYNWOOD	LOS ANGELES	CA	90262	YES	NO	NO	NO								325211						33.930278	-118.22222	001338797								HEXION SPECIALTY CHEMICALS INC.		PRODUCTION DECREASE	NO	DARYL.DIERWECHTER@HEXION.COM			NO	
90262CRGLL2801L	1307205406527	000108316	MALEIC ANHYDRIDE	TRI	2007	HEXION SPECIALTY CHEMICALS INC	2801 LYNWOOD RD	LYNWOOD	LOS ANGELES	CA	90262	YES	NO	NO	NO								325211						33.930278	-118.22222	001338797								HEXION SPECIALTY CHEMICALS INC.		PRODUCTION DECREASE	NO	DARYL.DIERWECHTER@HEXION.COM			NO	
90262CRGLL2801L	1307205406539	000078922	SEC-BUTYL ALCOHOL	TRI	2007	HEXION SPECIALTY CHEMICALS INC	2801 LYNWOOD RD	LYNWOOD	LOS ANGELES	CA	90262	YES	NO	NO	NO								325211						33.930278	-118.22222	001338797								HEXION SPECIALTY CHEMICALS INC.		PRODUCTION DECREASE	NO	DARYL.DIERWECHTER@HEXION.COM			NO	
90262CRGLL2801L	1307205406541	000100425	STYRENE	TRI	2007	HEXION SPECIALTY CHEMICALS INC	2801 LYNWOOD RD	LYNWOOD	LOS ANGELES	CA	90262	YES	NO	NO	NO								325211						33.930278	-118.22222	001338797								HEXION SPECIALTY CHEMICALS INC.		PRODUCTION DECREASE	NO	DARYL.DIERWECHTER@HEXION.COM			NO	
90262CRGLL2801L	1307205406554	001330207	XYLENE (MIXED ISOMERS)	TRI	2007	HEXION SPECIALTY CHEMICALS INC	2801 LYNWOOD RD	LYNWOOD	LOS ANGELES	CA	90262	YES	NO	NO	NO								325211						33.930278	-118.22222	001338797								HEXION SPECIALTY CHEMICALS INC.		PRODUCTION DECREASE	NO	DARYL.DIERWECHTER@HEXION.COM			NO	
90262CRGLL2801L	1307205406566	000085449	PHTHALIC ANHYDRIDE	TRI	2007	HEXION SPECIALTY CHEMICALS INC	2801 LYNWOOD RD	LYNWOOD	LOS ANGELES	CA	90262	YES	NO	NO	NO								325211						33.930278	-118.22222	001338797								HEXION SPECIALTY CHEMICALS INC.		PRODUCTION DECREASE	NO	DARYL.DIERWECHTER@HEXION.COM			NO	
94538TRNDC44358	1307205742354	N100	COPPER COMPOUNDS	TRI	2007	TITAN PCB	44358 OLD WARM SPRINGS BLVD	FREMONT	ALAMEDA	CA	94538	YES	NO	NO	NO								334412						37.508117	-121.947895									TITAN GLOBAL HOLDINGS		USED THINNER COPPER FOIL IN CONSTRUCTION OF PRINTED CIRCUIT BOARDS.	NO	KEN@TITANPCB.COM			YES	
93033CTLYT1641F	1307205469846	N511	NITRATE COMPOUNDS	TRI	2007	CATALYTIC SOLUTIONS INC	1641 FISKE PL	OXNARD	VENTURA	CA	930331849	YES	NO	NO	NO								336399						34.180864	-119.161968	942388687										CATALYTIC SOLUTIONS REDESIGNED THE COMPOSITION OF A MAJOR PRODUCT MIXTURE IN 2007.  NITRATE MATERIALS IN THE MIXTURE WERE REPLACED WITH ANOTHER RAW MATERIAL SUCH THAT NITRATE MATERIAL MANUFACTURE AND PROCESSING DECREASED SIGNIFICANTLY IN 2007.	NO	ACURRIE@CATSOLNS.COM			NO	
93117PPLDM75ROB	1307205485408	000872504	N-METHYL-2-PYRROLIDONE	TRI	2007	INNOVATIVE MICRO TECHNOLOGY	75 ROBIN HILL RD	GOLETA	SANTA BARBARA	CA	93117	YES	NO	NO	NO								334413						34.434425	-119.84488	008342198										All of this material is utilized in a single bench in a clean room environment for cleaning of wafers during processing. The bench is set up in a counter current mode with three tanks utilized such that wafers can be cleaned in sucsessively cleaner tanks. The cleanest solvent is cycled into the dirtier tanks for reuse prior to disposal.  Employees were retrained on efficient use of the system during 2008 so some reduction in material use should occur for future reporting years.	NO	PSCHNEEKLOTH@IMTMEMS.COM	RR5		NO	
92705MBPLT2144S	1307206029682	007439921	LEAD	PBT	2007	EMBEE INC	2136-2168 S HATHAWAY	SANTA ANA	ORANGE	CA	92705	NO	YES	NO	NO								332813						33.718361	-117.851929											LESS ANODE CHANGE OUT FOR CHROME TANKS DURING FY 2007 EXPLAINS THE DROP IN TOTAL LEAD USED. FY 2006 INCLUDED AN INTENSIVE MAINTENANCE SCHEDULE ON ALL CHROME TANKS WHICH CAUSED INCREASED LEAD LEVELS TO BE SHIPPED TO OUR WASTE BROKER. LEVELS HAVE RETURNED TO FY 2005 USAGE RATE AND ARE EXPECTED TO BE THE SAME FOR FY 2008 AND FY 2009.	NO	ESTOLL@EMBEE.COM			YES	
92705STCHD3030S	1307205873298	007697372	NITRIC ACID	TRI	2007	ASTECH ENGINEERED PRODUCTS INC.	3030 RED HILL AVE	SANTA ANA	ORANGE	CA	92705	YES	NO	NO	NO								336412						33.705589	-117.843289	623878709								GKN AEROSPACE CHEM-TRONICS INC.	067655985	Sometimes nitric acid in full-strength baths from the pickle line can be re-used in the car wash line.	NO	JAMES.RILEY@USA.GKNAEROSPACE.COM			NO	
