TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
64024GLMRH140CO	1311209121250	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	Pounds																		2011	NO	ROBERT BOSCH TOOL CORP	140 CORUM RD	EXCELSIOR SPRINGS	CLAY	MO	64024	YES	NO	NO	NO								326220						39.334881	-94.249229	037132032								ROBERT BOSCH NORTH AMERICA	009000421	0		NA												NO	DAVID.LUEPKE@US.BOSCH.COM			NO	 	
64024GLMRH140CO	1311209121262	007439921	LEAD	TRI	Pounds																		2011	NO	ROBERT BOSCH TOOL CORP	140 CORUM RD	EXCELSIOR SPRINGS	CLAY	MO	64024	YES	NO	NO	NO								326220						39.334881	-94.249229	037132032								ROBERT BOSCH NORTH AMERICA	009000421	0		NA												NO	DAVID.LUEPKE@US.BOSCH.COM			YES	 	
64437GLDNT15053	1311209122757	000075070	ACETALDEHYDE	TRI	Pounds																		2011	NO	GOLDEN TRIANGLE ENERGY LLC	15053 HWY 111	CRAIG	HOLT	MO	64437	YES	NO	NO	NO								312140						40.179436	-95.371279	124073714										0		NA												NO	RHILL@GOLDENTRIANGLEENERGY.COM			NO	 	
64437GLDNT15053	1311209122769	007664417	AMMONIA	TRI	Pounds																		2011	NO	GOLDEN TRIANGLE ENERGY LLC	15053 HWY 111	CRAIG	HOLT	MO	64437	YES	NO	NO	NO								312140						40.179436	-95.371279	124073714										0		NA												NO	RHILL@GOLDENTRIANGLEENERGY.COM			NO	 	
64437GLDNT15053	1311209122771	000067561	METHANOL	TRI	Pounds																		2011	NO	GOLDEN TRIANGLE ENERGY LLC	15053 HWY 111	CRAIG	HOLT	MO	64437	YES	NO	NO	NO								312140						40.179436	-95.371279	124073714										0		NA												NO	RHILL@GOLDENTRIANGLEENERGY.COM			NO	 	
64116SRCLN20WES	1311209125083	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2011	NO	FUJIFILM NORTH AMERICA CORP	20 W 14TH AVE	NORTH KANSAS CITY	CLAY	MO	64116	YES	NO	NO	NO								325910						39.13424	-94.58178	188559769								FUJIFILM HOLDINGS AMERICA CORP		0		NA												NO	CPOGGENPOHL@FUJIFILM.COM			NO	 	
64116SRCLN20WES	1311209125095	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	FUJIFILM NORTH AMERICA CORP	20 W 14TH AVE	NORTH KANSAS CITY	CLAY	MO	64116	YES	NO	NO	NO								325910						39.13424	-94.58178	188559769								FUJIFILM HOLDINGS AMERICA CORP		0		NA												NO	CPOGGENPOHL@FUJIFILM.COM			YES	 	
64116SRCLN20WES	1311209125107	000872504	N-METHYL-2-PYRROLIDONE	TRI	Pounds																		2011	NO	FUJIFILM NORTH AMERICA CORP	20 W 14TH AVE	NORTH KANSAS CITY	CLAY	MO	64116	YES	NO	NO	NO								325910						39.13424	-94.58178	188559769								FUJIFILM HOLDINGS AMERICA CORP		0		NA												NO	CPOGGENPOHL@FUJIFILM.COM			NO	 	
63146PRMNC11444	1311209112465	000872504	N-METHYL-2-PYRROLIDONE	TRI	Pounds																		2011	NO	AIR PRODUCTS	11444 LACKLAND RD	SAINT LOUIS	ST LOUIS (CITY)	MO	63146	YES	NO	NO	NO								326199						38.69845	-90.42258	150930006								AIR PRODUCTS & CHEMICALS INC	003001070	149758	C 	METROPOLITAN SEWER DISTRICT ST LOUIS	10 EAST GRAND AVE	ST LOUIS	MO	ST LOUIS	631472913							NO	LAUCKL@AIRPRODUCTS.COM			NO	 	
65712SCHRB108WE	1311209141581	007697372	NITRIC ACID	TRI	Pounds																		2011	NO	SCHREIBER FOODS INC	108 W N ST	MOUNT VERNON	LAWRENCE	MO	65712	YES	NO	NO	NO								311513						37.105194	-93.821444	870009082								SCHREIBER FOODS INC	002812865	0	M1	MOUNT VERNON TREATMENT PLANT	300 NORTH SPRING PARK	MOUNT VERNON	MO	LAWRENCE	65712							NO	ROB.BRYNE@SCHREIBERFOODS.COM			NO	 	
65084GTSRB1001P	1311209139916	007439921	LEAD	TRI	Pounds																		2011	NO	GATES CORP	1001 PETTY DR	VERSAILLES	MORGAN	MO	650841707	YES	NO	NO	NO								332912						38.42728	-92.86181	099676405								GATES CORP	055433197	0	M2	CITY OF VERSAILLES WASTE WATER TREATMENT PLANT	1000 GUNN ROAD	VERSAILLES	MO	MORGAN	65084							NO	MP7537@GATES.COM			YES	 	
65084GTSRB1001P	1311209139928	007439965	MANGANESE	TRI	Pounds																		2011	NO	GATES CORP	1001 PETTY DR	VERSAILLES	MORGAN	MO	650841707	YES	NO	NO	NO								332912						38.42728	-92.86181	099676405								GATES CORP	055433197	0	M2	CITY OF VERSAILLES WASTE WATER TREATMENT PLANT	1000 GUNN ROAD	VERSAILLES	MO	MORGAN	65084							NO	MP7537@GATES.COM			YES	 	
65084GTSRB1001P	1311209139930	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	GATES CORP	1001 PETTY DR	VERSAILLES	MORGAN	MO	650841707	YES	NO	NO	NO								332912						38.42728	-92.86181	099676405								GATES CORP	055433197	9.4	C 	CITY OF VERSAILLES WASTE WATER TREATMENT PLANT	1000 GUNN ROAD	VERSAILLES	MO	MORGAN	65084							NO	MP7537@GATES.COM			YES	 	
65712MDMRC800WT	1311209113190	007664417	AMMONIA	TRI	Pounds																		2011	NO	DAIRY FARMERS OF AMERICA INC SPRINGFIELD	800 W TAMPA ST	SPRINGFIELD	GREENE	MO	65802	YES	NO	NO	NO								311422						37.21426	-93.301361	079673273								DAIRY FARMERS OF AMERICA INC	029855640	21681	O 	SPRINGFIELD SOUTHWEST TREATMENT PLANT	3301 SOUTH STATE HIGHWAY FF	SPRINGFIELD	MO	GREENE	658075490							NO				NO	 	
