TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
83873SLVRVLAKEG	1312210066332	N420	LEAD COMPOUNDS	PBT	2012	US SILVER - IDAHO INC	1041 LAKE GULCH RD	WALLACE	SHOSHONE	ID	83873	YES	NO	NO	NO								212222	212231	212234				47.486733	-115.956995											|PRAI:Increased production and grade	NO	CMILLARD@US-SILVER.COM			YES	 	
83873SLVRVLAKEG	1312210066395	N982	ZINC COMPOUNDS	TRI	2012	US SILVER - IDAHO INC	1041 LAKE GULCH RD	WALLACE	SHOSHONE	ID	83873	YES	NO	NO	NO								212222	212231	212234				47.486733	-115.956995											|PRAI:Increased production and grade	NO	CMILLARD@US-SILVER.COM			YES	 	
83873SLVRVLAKEG	1312210066369	N740	SILVER COMPOUNDS	TRI	2012	US SILVER - IDAHO INC	1041 LAKE GULCH RD	WALLACE	SHOSHONE	ID	83873	YES	NO	NO	NO								212222	212231	212234				47.486733	-115.956995											|PRAI:Increased production and grade	NO	CMILLARD@US-SILVER.COM			YES	 	
83873SLVRVLAKEG	1312210066318	N100	COPPER COMPOUNDS	TRI	2012	US SILVER - IDAHO INC	1041 LAKE GULCH RD	WALLACE	SHOSHONE	ID	83873	YES	NO	NO	NO								212222	212231	212234				47.486733	-115.956995											|PRAI:Increased production and grade	NO	CMILLARD@US-SILVER.COM			YES	 	
83873SLVRVLAKEG	1312210066344	N450	MANGANESE COMPOUNDS	TRI	2012	US SILVER - IDAHO INC	1041 LAKE GULCH RD	WALLACE	SHOSHONE	ID	83873	YES	NO	NO	NO								212222	212231	212234				47.486733	-115.956995											|PRAI:Increased production.	NO	CMILLARD@US-SILVER.COM			YES	 	
83639GSTFSBRUNE	1312210644769	000082688	QUINTOZENE	TRI	2012	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	YES	NO	NO	NO								325320						43.52558	-116.848875									AMERICAN VANGUARD CORP	952588080	Note that the 10,842 lbs non process disposal was from a periodic (returned for the field) out of date and currently not authorized blendable products. The goal is to have the R&D personnel to set a level and process to reblend into new production. Reduction of production related waste achieved by employee efforts during manufacturing and reducing number of campaign/cleanouts.	NO	DENNISA@AMVAC-CHEMICAL.COM			NO	 	
83845MCRCYW4000	1312210561039	N100	COPPER COMPOUNDS	TRI	2012	ALERIS RECYCLING INC	16168 W PRAIRIE AVE	POST FALLS	KOOTENAI	ID	83854	YES	NO	NO	NO								331314						47.743603	-117.003288	963904144								ALERIS RECYCLING INC	057896847	Staffing changes	NO	JEFF.BOHANNON@ALERIS.COM			YES	 	
83227THMPSSQUAW	1312210858445	N420	LEAD COMPOUNDS	PBT	2012	THOMPSON CREEK MINING CO	SQUAW CREEK RD OFF HWY 75	CLAYTON	CUSTER	ID	83227	YES	NO	NO	NO								212299						44.30944	-114.55332									THOMPSON CREEK METALS CO	809399165	We had less Type II waste rock material for 2012, because we were mostly mining ore, therefore less lead reported for 2012.	NO	BDOUGHTY@TCREEK.COM			YES	 	
83221BSCMR419CO	1312210388373	007782505	CHLORINE	TRI	2012	BASIC AMERICAN FOODS BLACKFOOT FACILITY	415 W COLLINS RD	BLACKFOOT	BINGHAM	ID	83221	YES	NO	NO	NO								311423						43.201667	-112.382222	009149477								BASIC AMERICAN FOODS		These is large change due to the fact that previous usage rate calculations did not account for the onsite treatment or the interaction of the chemical with the in plant water streams.  Thus, the entire onsite use was assumed to be sent to the land application fields which was an incorrect assumption.|PRAI:previous usage rate calculation did not account for the onsite treatment or the interaction of the chemical with the in plant water streams.	NO	JBARNECUT@BAF.COM			NO	 	
83221BSCMR419CO	1312210388361	007664417	AMMONIA	TRI	2012	BASIC AMERICAN FOODS BLACKFOOT FACILITY	415 W COLLINS RD	BLACKFOOT	BINGHAM	ID	83221	YES	NO	NO	NO								311423						43.201667	-112.382222	009149477								BASIC AMERICAN FOODS		|PRAI:Facility production change is the main cause for the increase.	NO	JBARNECUT@BAF.COM			NO	 	
