TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
99752RDDGP90MIL	1312210109789	N100	COPPER COMPOUNDS	TRI	Pounds																		2012	NO	RED DOG OPERATIONS	90 MILES N OF KOTZEBUE	KOTZEBUE	NORTHWEST ARCTIC	AK	99752	YES	NO	NO	NO								212231						68.064136	-162.848883	189621642								TECK AMERICAN INC	009062316	0		NA												NO	WAYNE.HALL@TECK.COM			YES	 	
99752RDDGP90MIL	1312210109854	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	RED DOG OPERATIONS	90 MILES N OF KOTZEBUE	KOTZEBUE	NORTHWEST ARCTIC	AK	99752	YES	NO	NO	NO								212231						68.064136	-162.848883	189621642								TECK AMERICAN INC	009062316	0		NA												NO	WAYNE.HALL@TECK.COM			YES	 	
99752RDDGP90MIL	1312210109967	N495	NICKEL COMPOUNDS	TRI	Pounds																		2012	NO	RED DOG OPERATIONS	90 MILES N OF KOTZEBUE	KOTZEBUE	NORTHWEST ARCTIC	AK	99752	YES	NO	NO	NO								212231						68.064136	-162.848883	189621642								TECK AMERICAN INC	009062316	0		NA												NO	WAYNE.HALL@TECK.COM			YES	 	
99752RDDGP90MIL	1312210109930	000067561	METHANOL	TRI	Pounds																		2012	NO	RED DOG OPERATIONS	90 MILES N OF KOTZEBUE	KOTZEBUE	NORTHWEST ARCTIC	AK	99752	YES	NO	NO	NO								212231						68.064136	-162.848883	189621642								TECK AMERICAN INC	009062316	0		NA												NO	WAYNE.HALL@TECK.COM			NO	 	
99752RDDGP90MIL	1312210109981	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2012	NO	RED DOG OPERATIONS	90 MILES N OF KOTZEBUE	KOTZEBUE	NORTHWEST ARCTIC	AK	99752	YES	NO	NO	NO								212231						68.064136	-162.848883	189621642								TECK AMERICAN INC	009062316	0		NA												NO	WAYNE.HALL@TECK.COM			NO	 	
99752RDDGP90MIL	1312210109904	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2012	NO	RED DOG OPERATIONS	90 MILES N OF KOTZEBUE	KOTZEBUE	NORTHWEST ARCTIC	AK	99752	YES	NO	NO	NO								212231						68.064136	-162.848883	189621642								TECK AMERICAN INC	009062316	0		NA												NO	WAYNE.HALL@TECK.COM			YES	 	
99752RDDGP90MIL	1312210109601	N078	CADMIUM COMPOUNDS	TRI	Pounds																		2012	NO	RED DOG OPERATIONS	90 MILES N OF KOTZEBUE	KOTZEBUE	NORTHWEST ARCTIC	AK	99752	YES	NO	NO	NO								212231						68.064136	-162.848883	189621642								TECK AMERICAN INC	009062316	0		NA												NO	WAYNE.HALL@TECK.COM			YES	 	
99752RDDGP90MIL	1312210109942	000091203	NAPHTHALENE	TRI	Pounds																		2012	NO	RED DOG OPERATIONS	90 MILES N OF KOTZEBUE	KOTZEBUE	NORTHWEST ARCTIC	AK	99752	YES	NO	NO	NO								212231						68.064136	-162.848883	189621642								TECK AMERICAN INC	009062316	0		NA												NO	WAYNE.HALL@TECK.COM			NO	 	
99752RDDGP90MIL	1312210109702	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2012	NO	RED DOG OPERATIONS	90 MILES N OF KOTZEBUE	KOTZEBUE	NORTHWEST ARCTIC	AK	99752	YES	NO	NO	NO								212231						68.064136	-162.848883	189621642								TECK AMERICAN INC	009062316	0		NA												NO	WAYNE.HALL@TECK.COM			YES	 	
99752RDDGP90MIL	1312210109916	N458	MERCURY COMPOUNDS	PBT	Pounds																		2012	NO	RED DOG OPERATIONS	90 MILES N OF KOTZEBUE	KOTZEBUE	NORTHWEST ARCTIC	AK	99752	YES	NO	NO	NO								212231						68.064136	-162.848883	189621642								TECK AMERICAN INC	009062316	0		NA												NO	WAYNE.HALL@TECK.COM			YES	 	
