TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
03055HTCHNOLDWI	1312210734760	007664417	AMMONIA	TRI	2012	HITCHINER MANUFACTURING CO INC	594 ELM ST	MILFORD	HILLSBOROUGH	NH	030552001	YES	NO	NO	NO								331512						42.840872	-71.699485	001078682								HITCHINER MANUFACTURING CO INC	001078682	|W58:W58 - Moving to a water based shell building method which would eliminate the need for ammonia in the process.  Have installed necessary equipment and currently testing materials.	NO	TIM_SULLIVAN@HITCHINER.COM			NO	 	
03820CMBRD2912L	1312210134197	007440508	COPPER	TRI	2012	PACE INDUSTRIES - CAMBRIDGE NORTH DIV	29 1/2 LITTLEWORTH RD	DOVER	STRAFFORD	NH	03820	YES	NO	NO	NO								331521						43.19	-70.896	051964583								PACE INDUSTRIES LLC	051964583	As much as possible is recycled.  The decrease in copper is due to the decrease in production.	NO	BILL.DONOVAN@PACEIND.COM			YES	 	
03856THKNGROUTE	1312210215289	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	HUTCHINSON SEALING SYSTEMS INC	171 RT 85	NEWFIELDS	ROCKINGHAM	NH	03856	YES	NO	NO	NO								326291						43.024695	-70.939397	101082738								HUTCHINSON SEALING SYSTEMS INC	112482547	Monitor chemical application.	NO	PAUL.MACDONALD@HUTCHINSONNA.COM			NO	 	
03054JNSCHRAILR	1312209979083	007782505	CHLORINE	TRI	2012	JCI JONES CHEMICALS INC	RAILROAD AVE	MERRIMACK	HILLSBOROUGH	NH	03054	YES	NO	NO	NO								424690						42.857637	-71.488362	002216091								JCI JONES CHEMICALS INC		Chlorine from the bleach machine is vented to the bleach blow vats during the manufacturing process.	NO	KBALLANTINE@JCICHEM.COM			NO	 	
03304PTCFR509RT	1312210131734	007440020	NICKEL	TRI	2012	PITCO FRIALATOR INC	509 RT 3A	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								333319						43.173	-71.529	001085299								THE MIDDELBY CORP	088932108	SRNA:Concern on loss of product quality and no acceptable market alternatives currently exist.	NO	RAMITRANO@PITCO.COM			YES	 	
03304PTCFR509RT	1312210131722	007439965	MANGANESE	TRI	2012	PITCO FRIALATOR INC	509 RT 3A	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								333319						43.173	-71.529	001085299								THE MIDDELBY CORP	088932108	SRNA:Concern on loss of product quality and no acceptable market alternatives currently exist.	NO	RAMITRANO@PITCO.COM			YES	 	
03304PTCFR509RT	1312210131710	007440473	CHROMIUM	TRI	2012	PITCO FRIALATOR INC	509 RT 3A	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								333319						43.173	-71.529	001085299								THE MIDDELBY CORP	088932108	SRNA:Concerns on product quality and no market acceptable replacement currently exist.	NO	RAMITRANO@PITCO.COM			YES	 	
03060PCDHS3EAST	1312210114070	000068122	N,N-DIMETHYLFORMAMIDE	TRI	2012	WORTHEN INDUSTRIES INC UPACO DIV	3 E SPITBROOK RD	NASHUA	HILLSBOROUGH	NH	030605783	YES	NO	NO	NO								325520						42.709173	-71.438284	001056795								WORTHEN INDUSTRIES INC	001056795	|T10:Reuse totes for N,N-Dimethylformamide of incoming raw material to reduce and/or remove residual waste from container packaging.	NO	JGAGNON@WORTHENIND.COM			NO	 	
03038LLNBR3MANC	1312210379640	007439921	LEAD	TRI	2012	FIREYE INC	3 MANCHESTER RD	DERRY	ROCKINGHAM	NH	03038	YES	NO	NO	NO								334513						42.895	-71.326	835467002								UNITED TECHNOLOGIES CORP	001344142	Plan to utilize lead free solder in wave solder machine in order to reduce amount of lead site generates|W42:Purchased and installed a new wave solder machine designed to use lead-free solder	NO	CANDY.SNYDER@FIREYE.COM			YES	 	
03054NSHCR57DAN	1312210356832	000108883	TOLUENE	TRI	2012	NASHUA - A CENVEO CO	59 DANIEL WEBSTER HWY	MERRIMACK	HILLSBOROUGH	NH	03054	YES	NO	NO	NO								322222						42.803333	-71.473333									CENVEO	878642560	SRNA:Process using toluene is to be removed from the site in mid-2013	NO	PBEAIRD@NASHUA.COM			NO	 	
