TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
15056CLRWTINDUS	1307205458159	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2007	NO	CLEARWATER INTERNATIONAL LLC	100 INDUSTRIAL DR (BLDG 180, 150, & 76)	LEETSDALE	ALLEGHENY	PA	15056	YES	NO	NO	NO														40.562778	-80.215	100748941								WEATHERFORD INTERNATIONAL LTD	875659641	4	O 													NO	TERRI.HARRISON@WEATHERFORD.COM			NO	
15056CLRWTINDUS	1307205458161	000106898	EPICHLOROHYDRIN	TRI	Pounds																		2007	NO	CLEARWATER INTERNATIONAL LLC	100 INDUSTRIAL DR (BLDG 180, 150, & 76)	LEETSDALE	ALLEGHENY	PA	15056	YES	NO	NO	NO														40.562778	-80.215	100748941								WEATHERFORD INTERNATIONAL LTD	875659641	.32	O 													NO	TERRI.HARRISON@WEATHERFORD.COM			NO	
15056CLRWTINDUS	1307205458173	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2007	NO	CLEARWATER INTERNATIONAL LLC	100 INDUSTRIAL DR (BLDG 180, 150, & 76)	LEETSDALE	ALLEGHENY	PA	15056	YES	NO	NO	NO														40.562778	-80.215	100748941								WEATHERFORD INTERNATIONAL LTD	875659641	1726	O 													NO	TERRI.HARRISON@WEATHERFORD.COM			NO	
15056CLRWTINDUS	1307205458185	000064186	FORMIC ACID	TRI	Pounds																		2007	NO	CLEARWATER INTERNATIONAL LLC	100 INDUSTRIAL DR (BLDG 180, 150, & 76)	LEETSDALE	ALLEGHENY	PA	15056	YES	NO	NO	NO														40.562778	-80.215	100748941								WEATHERFORD INTERNATIONAL LTD	875659641	0	O 													NO	TERRI.HARRISON@WEATHERFORD.COM			NO	
15056CLRWTINDUS	1307205458197	000067561	METHANOL	TRI	Pounds																		2007	NO	CLEARWATER INTERNATIONAL LLC	100 INDUSTRIAL DR (BLDG 180, 150, & 76)	LEETSDALE	ALLEGHENY	PA	15056	YES	NO	NO	NO														40.562778	-80.215	100748941								WEATHERFORD INTERNATIONAL LTD	875659641	372	O 													NO	TERRI.HARRISON@WEATHERFORD.COM			NO	
15056CLRWTINDUS	1307205458209	000068122	N,N-DIMETHYLFORMAMIDE	TRI	Pounds																		2007	NO	CLEARWATER INTERNATIONAL LLC	100 INDUSTRIAL DR (BLDG 180, 150, & 76)	LEETSDALE	ALLEGHENY	PA	15056	YES	NO	NO	NO														40.562778	-80.215	100748941								WEATHERFORD INTERNATIONAL LTD	875659641	100	O 													NO	TERRI.HARRISON@WEATHERFORD.COM			NO	
15056CLRWTINDUS	1307205458211	000108883	TOLUENE	TRI	Pounds																		2007	NO	CLEARWATER INTERNATIONAL LLC	100 INDUSTRIAL DR (BLDG 180, 150, & 76)	LEETSDALE	ALLEGHENY	PA	15056	YES	NO	NO	NO														40.562778	-80.215	100748941								WEATHERFORD INTERNATIONAL LTD	875659641	355	O 													NO	TERRI.HARRISON@WEATHERFORD.COM			NO	
15056CLRWTINDUS	1307205458223	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2007	NO	CLEARWATER INTERNATIONAL LLC	100 INDUSTRIAL DR (BLDG 180, 150, & 76)	LEETSDALE	ALLEGHENY	PA	15056	YES	NO	NO	NO														40.562778	-80.215	100748941								WEATHERFORD INTERNATIONAL LTD	875659641	355	O 													NO	TERRI.HARRISON@WEATHERFORD.COM			NO	
15061NFMNT1729P	1307205517737	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2007	NO	NF&M INTERNATIONAL INC.	1729 PENNSYLVANIA AVE	MONACA	BEAVER	PA	15061	YES	NO	NO	NO														40.687385	-80.271552									VSMPO-TIRUS, US	006964600	0														NO	DMUSI@NFM-TITANIUM.COM			NO	
15061NFMNT1729P	1307205517749	007697372	NITRIC ACID	TRI	Pounds																		2007	NO	NF&M INTERNATIONAL INC.	1729 PENNSYLVANIA AVE	MONACA	BEAVER	PA	15061	YES	NO	NO	NO														40.687385	-80.271552									VSMPO-TIRUS, US	006964600	0														NO	DMUSI@NFM-TITANIUM.COM			NO	
15061RMMTL27PEN	1307206137251	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2007	NO	ROME METALS INC MONACA	2070 PENNSYLVANIA AVE	MONACA	BEAVER	PA	15061	YES	NO	NO	NO														40.685065	-80.267676	170757251								ALLEGHENY LUDLUM CORP	004335154	0														NO	DGREENFIELD@ALLEGHENYTECHNOLOGIES.COM			YES	
15061RMMTL27PEN	1307206137275	N495	NICKEL COMPOUNDS	TRI	Pounds																		2007	NO	ROME METALS INC MONACA	2070 PENNSYLVANIA AVE	MONACA	BEAVER	PA	15061	YES	NO	NO	NO														40.685065	-80.267676	170757251								ALLEGHENY LUDLUM CORP	004335154	0														NO	DGREENFIELD@ALLEGHENYTECHNOLOGIES.COM			YES	
15065HCKTTFEDER	1307205993847	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2007	NO	HARSCO CO MULTISERVE PLANT 21	FEDERAL ST GATE 10 C/O ALLEGHENY LUDLUM STEEL	NATRONA HEIGHTS	ALLEGHENY	PA	15065	YES	NO	NO	NO														40.616783	-79.722421	003952009								HARSCO CORP	003952009	0														NO	GHUNDERTMARK@MULTISERV.COM			YES	
15065HCKTTFEDER	1307205993886	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	HARSCO CO MULTISERVE PLANT 21	FEDERAL ST GATE 10 C/O ALLEGHENY LUDLUM STEEL	NATRONA HEIGHTS	ALLEGHENY	PA	15065	YES	NO	NO	NO														40.616783	-79.722421	003952009								HARSCO CORP	003952009	0														NO	GHUNDERTMARK@MULTISERV.COM			YES	
15065HCKTTFEDER	1307205993900	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2007	NO	HARSCO CO MULTISERVE PLANT 21	FEDERAL ST GATE 10 C/O ALLEGHENY LUDLUM STEEL	NATRONA HEIGHTS	ALLEGHENY	PA	15065	YES	NO	NO	NO														40.616783	-79.722421	003952009								HARSCO CORP	003952009	0														NO	GHUNDERTMARK@MULTISERV.COM			YES	
15065HCKTTFEDER	1307205993924	N495	NICKEL COMPOUNDS	TRI	Pounds																		2007	NO	HARSCO CO MULTISERVE PLANT 21	FEDERAL ST GATE 10 C/O ALLEGHENY LUDLUM STEEL	NATRONA HEIGHTS	ALLEGHENY	PA	15065	YES	NO	NO	NO														40.616783	-79.722421	003952009								HARSCO CORP	003952009	0														NO	GHUNDERTMARK@MULTISERV.COM			YES	
15074THVLS372CL	1307206005504	000050000	FORMALDEHYDE	TRI	Pounds																		2007	NO	ENGINEERED POLYMER SOLUTIONS INC. D/B/A VALSPAR COATINGS	372 CLEVELAND ST	ROCHESTER	BEAVER	PA	15074	YES	NO	NO	NO														40.71217	-80.28615	113429062								THE VALSPAR CORP	050736453	0														NO	MJUAIRE@VALSPAR.COM			NO	
15074THVLS372CL	1307206005530	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2007	NO	ENGINEERED POLYMER SOLUTIONS INC. D/B/A VALSPAR COATINGS	372 CLEVELAND ST	ROCHESTER	BEAVER	PA	15074	YES	NO	NO	NO														40.71217	-80.28615	113429062								THE VALSPAR CORP	050736453	0														NO	MJUAIRE@VALSPAR.COM			NO	
