TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
19034MCNLCCAMPH	1307205605823	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2007	MCNEIL CONSUMER HEALTHCARE	7050 CAMPHILL RD	FORT WASHINGTON	MONTGOMERY	PA	19034	YES	NO	NO	NO								325412						40.125256	-75.209023	002347102								JOHNSON & JOHNSON	001307081	Chemical is an impurity in fuel oil	NO	JHANIFF@MCCUS.JNJ.COM			NO	
19454SYNFN1400W	1307205379643	000079016	TRICHLOROETHYLENE	TRI	2007	SYNFIN INDUSTRIES	1400 WELSH RD	NORTH WALES	MONTGOMERY	PA	19454	YES	NO	NO	NO								313320						40.211079	-75.22879	002265262								TSG INC.	002265262	We experimented with going to an aqueous based spraying system and eventually switched over to a Non-VOC, non-HAP solvent	NO	EMIL@TSGFINISHING.COM			NO	
19460CRMBYTOWNA	1307205659168	N040	BARIUM COMPOUNDS	TRI	2007	EXELON CORP CROMBY GENERATING STATION	100 CROMBY RD	PHOENIXVILLE	CHESTER	PA	194601841	YES	NO	NO	NO								221112						40.152977	-75.528931	196748938								EXELON CORP	001807150	NA	NO	WILLIAM.SWAHL@EXELONCORP.COM			YES	
19460CRMBYTOWNA	1307205659170	000191242	BENZO(G,H,I)PERYLENE	PBT	2007	EXELON CORP CROMBY GENERATING STATION	100 CROMBY RD	PHOENIXVILLE	CHESTER	PA	194601841	YES	NO	NO	NO								221112						40.152977	-75.528931	196748938								EXELON CORP	001807150	NA	NO	WILLIAM.SWAHL@EXELONCORP.COM			NO	
19460CRMBYTOWNA	1307205659182	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2007	EXELON CORP CROMBY GENERATING STATION	100 CROMBY RD	PHOENIXVILLE	CHESTER	PA	194601841	YES	NO	NO	NO								221112						40.152977	-75.528931	196748938								EXELON CORP	001807150	NA	NO	WILLIAM.SWAHL@EXELONCORP.COM			NO	
19460CRMBYTOWNA	1307205659194	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2007	EXELON CORP CROMBY GENERATING STATION	100 CROMBY RD	PHOENIXVILLE	CHESTER	PA	194601841	YES	NO	NO	NO								221112						40.152977	-75.528931	196748938								EXELON CORP	001807150	NA	NO	WILLIAM.SWAHL@EXELONCORP.COM			NO	
19460CRMBYTOWNA	1307205659206	007664393	HYDROGEN FLUORIDE	TRI	2007	EXELON CORP CROMBY GENERATING STATION	100 CROMBY RD	PHOENIXVILLE	CHESTER	PA	194601841	YES	NO	NO	NO								221112						40.152977	-75.528931	196748938								EXELON CORP	001807150	NA	NO	WILLIAM.SWAHL@EXELONCORP.COM			NO	
19460CRMBYTOWNA	1307205659218	N420	LEAD COMPOUNDS	PBT	2007	EXELON CORP CROMBY GENERATING STATION	100 CROMBY RD	PHOENIXVILLE	CHESTER	PA	194601841	YES	NO	NO	NO								221112						40.152977	-75.528931	196748938								EXELON CORP	001807150	NA	NO	WILLIAM.SWAHL@EXELONCORP.COM			YES	
19460CRMBYTOWNA	1307205659220	N458	MERCURY COMPOUNDS	PBT	2007	EXELON CORP CROMBY GENERATING STATION	100 CROMBY RD	PHOENIXVILLE	CHESTER	PA	194601841	YES	NO	NO	NO								221112						40.152977	-75.528931	196748938								EXELON CORP	001807150	NA	NO	WILLIAM.SWAHL@EXELONCORP.COM			YES	
19460CRMBYTOWNA	1307205659232	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2007	EXELON CORP CROMBY GENERATING STATION	100 CROMBY RD	PHOENIXVILLE	CHESTER	PA	194601841	YES	NO	NO	NO								221112						40.152977	-75.528931	196748938								EXELON CORP	001807150	NA	NO	WILLIAM.SWAHL@EXELONCORP.COM			NO	
19460CRMBYTOWNA	1307205659244	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2007	EXELON CORP CROMBY GENERATING STATION	100 CROMBY RD	PHOENIXVILLE	CHESTER	PA	194601841	YES	NO	NO	NO								221112						40.152977	-75.528931	196748938								EXELON CORP	001807150	NA	NO	WILLIAM.SWAHL@EXELONCORP.COM			NO	
19468MCRCX206JO	1307206003067	007440508	COPPER	TRI	2007	MICRO-COAX INC	206 JONES BLVD	POTTSTOWN	MONTGOMERY	PA	19464	YES	NO	NO	NO								334290	334419					40.232666	-75.551434	087002205										PART II, SECTION 6.2:  VALIDATION STATES POSSIBLE ERROR DUE TO THE ABSENCE OF AN EPA RCRA ID NUMBER.  GOLDSTAN TRADING IS A METALS RECYCLER AND DOES NOT HAVE AN EPA RCRA ID NUMBER.	NO	MRBROWN@MICRO-COAX.COM			YES	
19468MCRCX206JO	1307206003081	007439921	LEAD	PBT	2007	MICRO-COAX INC	206 JONES BLVD	POTTSTOWN	MONTGOMERY	PA	19464	YES	NO	NO	NO								334290	334419					40.232666	-75.551434	087002205										PART II, SECTION 6.2:  VALIDATION STATES POSSIBLE ERROR DUE TO THE ABSENCE OF AN EPA RCRA ID NUMBER.  JANEL, INC. IS A METALS RECYCLER AND DOES NOT HAVE AN EPA RCRA ID NUMBER.	NO	MRBROWN@MICRO-COAX.COM			YES	
19539TLSMNFARMI	1307205742099	000191242	BENZO(G,H,I)PERYLENE	PBT	2007	ATLAS MINERALS & CHEMICALS INC	1227 VALLEY RD	MERTZTOWN	BERKS	PA	19539	YES	NO	NO	NO								324122	325211	325510	325520			40.511745	-75.666273	005995295										THE COMPANY HAS REPLACE SOME OF THE N0.6 OIL POINT SOURCES WITH NATURAL GAS (SPRING 2008).  THIS WILL REDUCE THE EMISSION OF THIS MATERIAL.	NO				NO	
19539TLSMNFARMI	1307205742101	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2007	ATLAS MINERALS & CHEMICALS INC	1227 VALLEY RD	MERTZTOWN	BERKS	PA	19539	YES	NO	NO	NO								324122	325211	325510	325520			40.511745	-75.666273	005995295										FACILITY HAS BROUGHT IN NATURAL GAS (SPRING 2008) TO REPLACE NO. 6 OIL AT SOME SOURCES.  THIS SHOULD REDUCTION OUR EMISSIONS OF THIS MATERIAL.	NO				NO	
