TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
63115CHMLN5151N	1312209973849	N120	DIISOCYANATES	TRI	Pounds																		2012	NO	CHEMLINE INC	5151 NATURAL BRIDGE	SAINT LOUIS	ST LOUIS (CITY)	MO	63115	YES	NO	NO	NO								325211						38.6779	-90.2554											0		NA												NO	KMCCULLOUGH@CHEMLINE.NET			NO	 	
63115CHMLN5151N	1312209973852	007439921	LEAD	TRI	Pounds																		2012	NO	CHEMLINE INC	5151 NATURAL BRIDGE	SAINT LOUIS	ST LOUIS (CITY)	MO	63115	YES	NO	NO	NO								325211						38.6779	-90.2554											0		NA												NO	KMCCULLOUGH@CHEMLINE.NET			YES	 	
63115CHMLN5151N	1312209973864	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2012	NO	CHEMLINE INC	5151 NATURAL BRIDGE	SAINT LOUIS	ST LOUIS (CITY)	MO	63115	YES	NO	NO	NO								325211						38.6779	-90.2554											0		NA												NO	KMCCULLOUGH@CHEMLINE.NET			NO	 	
63042HRTLN6040N	1312209980150	007664417	AMMONIA	TRI	Pounds																		2012	NO	PRAIRIE FARMS HAZELWOOD	6040 N LINDBERGH BLVD	HAZELWOOD	ST LOUIS	MO	63042	YES	NO	NO	NO								311511						38.768889	-90.366083									PRAIRIE FARMS DAIRY INC		0		NA												NO	MMCCLELLAND@PRAIRIEFARMS.COM			NO	 	
63042HRTLN6040N	1312209980162	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	PRAIRIE FARMS HAZELWOOD	6040 N LINDBERGH BLVD	HAZELWOOD	ST LOUIS	MO	63042	YES	NO	NO	NO								311511						38.768889	-90.366083									PRAIRIE FARMS DAIRY INC		19576	O 	METROPOLITAN SEWER DISTRICT	2350 MARKET STREET	ST. LOUIS	MO	ST LOUIS (CITY)	63103							NO	MMCCLELLAND@PRAIRIEFARMS.COM			NO	 	
63830TRNTYCOUNT	1312209980919	000100425	STYRENE	TRI	Pounds																		2012	NO	TRINITY MARINE PRODUCTS INC PLT 73	COUNTY LINE RD 337	CARUTHERSVILLE	PEMISCOT	MO	63830	YES	NO	NO	NO								326130						36.228451	-89.701149	007324254								TRINITY INDUSTRIES INC	007324254	0		NA												NO	THEIS.RICE@TRIN.NET			NO	 	
6415WGTRNS177NR	1312209984564	007440508	COPPER	TRI	Pounds																		2012	NO	GE TRANSPORTATION REMANUFACTURING SERVICES KANSAS CITY	10707 N POMONA AVE	KANSAS CITY	PLATTE	MO	64153	YES	NO	NO	NO								336510						39.288225	-94.67107									GENERAL ELECTRIC CO (GE CO)	001367960	0		NA												NO	JOSEPH.TURNER@GE.COM			YES	 	
6415WGTRNS177NR	1312209984576	007439965	MANGANESE	TRI	Pounds																		2012	NO	GE TRANSPORTATION REMANUFACTURING SERVICES KANSAS CITY	10707 N POMONA AVE	KANSAS CITY	PLATTE	MO	64153	YES	NO	NO	NO								336510						39.288225	-94.67107									GENERAL ELECTRIC CO (GE CO)	001367960	0		NA												NO	JOSEPH.TURNER@GE.COM			YES	 	
63069NTGRM1000I	1312209985670	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2012	NO	PLAZE INC	1000 INTEGRAM DR	PACIFIC	FRANKLIN	MO	63069	YES	NO	NO	NO								325998						38.479742	-90.784939	006324669								PLAZE INC	006324669	0		NA												NO	GMYERS@PLAZE.COM			NO	 	
63069NTGRM1000I	1312209985682	000075092	DICHLOROMETHANE	TRI	Pounds																		2012	NO	PLAZE INC	1000 INTEGRAM DR	PACIFIC	FRANKLIN	MO	63069	YES	NO	NO	NO								325998						38.479742	-90.784939	006324669								PLAZE INC	006324669	0		NA												NO	GMYERS@PLAZE.COM			NO	 	
