TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
65789HGHPR4225O	1312209962125	N982	ZINC COMPOUNDS	TRI	2012	HIGH PERFORMANCE HOSE FACILITY	4225 ODC RD 1020	POMONA	HOWELL	MO	65789	YES	NO	NO	NO								326220						36.888028	-91.914028									CATERPILLAR INC	005070479	SRNA:Zinc Oxide and Zinc Sterate are critical ingredients in the manufacturing of rubber, which is used in the hose manufacturing process. Elimination of these ingredients would result in a decline of product quality.	NO	DUGAN_JIM@CAT.COM			YES	 	
64601HDSNV501MI	1312210545442	N982	ZINC COMPOUNDS	TRI	2012	WEST AGRO INC D/B/A DELAVAL MANUFACTURING	501 MITCHELL RD	CHILLICOTHE	LIVINGSTON	MO	64601	YES	NO	NO	NO								326291	326299					39.783333	-93.541667									DELAVAL INC	173704867	We have found additional outlets for cured waste in  2013 and expect to see our landfill transfers decrease in 2013.|SRNA:For our product, rubber, Zinc is a necessary curative, without which we cannot cure our product.At this time we know of no material that we can use to replace Zinc. We always attempt to run the lowest possible scrap level and recycle as much material as we can find outlets for.In 2012, the recycling business was depressed, some of the materials that we would otherwise recycle was sent to landfill because there was no one needing the material in the recycling market at the time.	NO	SHAWN.ESRY@DELAVAL.COM			YES	 	
64093GTSNR617NO	1312210448318	000080626	METHYL METHACRYLATE	TRI	2012	ENERSYS ENERGY PRODUCTS INC ( FORMERLY HAWKER ENERGY)	617 N RIDGEVIEW DR	WARRENSBURG	JOHNSON	MO	640939301	YES	NO	NO	NO								335911						38.771648	-93.709618	836993402								ENERSYS	052412533	The Facility is certified in both the ISO14001-2004 and 9001-208 Standards.	NO	MALCOLM.GAVANT@ENERSYS.COM			NO	 	
64093GTSNR617NO	1312210448306	N420	LEAD COMPOUNDS	PBT	2012	ENERSYS ENERGY PRODUCTS INC ( FORMERLY HAWKER ENERGY)	617 N RIDGEVIEW DR	WARRENSBURG	JOHNSON	MO	640939301	YES	NO	NO	NO								335911						38.771648	-93.709618	836993402								ENERSYS	052412533	The Fcility is ISO 14001-2004 Standard certified The Facility is ISO 9001-2008 Standard certifies.	NO	MALCOLM.GAVANT@ENERSYS.COM			YES	 	
65536DTRTT100CA	1312210619363	007439965	MANGANESE	TRI	2012	DETROIT TOOL METAL PRODUCTS	949 BETHEL RD	LEBANON	LACLEDE	MO	65536	YES	NO	NO	NO								332116						37.671108	-92.671112	006263925										14,924,377 pounds of metal were recycled as scrap metal during RY2012.  Manganese is a constituent of the steel processed at the facility and approximately 156,801 pounds of manganese was recycled as a part of the scrap metal recycling process.	NO	MSTIFFLER@DTMP.COM			YES	 	
65536DTRTT100CA	1312210619375	007440020	NICKEL	TRI	2012	DETROIT TOOL METAL PRODUCTS	949 BETHEL RD	LEBANON	LACLEDE	MO	65536	YES	NO	NO	NO								332116						37.671108	-92.671112	006263925										14,924,377 pounds of metal were recycled as scrap metal during RY2012.  Nickel is a constituent of the steel processed at the facility and approximately 101891 pounds of Nickel was recycled as a part of the scrap metal recycling process.	NO	MSTIFFLER@DTMP.COM			YES	 	
65536DTRTT100CA	1312210619351	007440473	CHROMIUM	TRI	2012	DETROIT TOOL METAL PRODUCTS	949 BETHEL RD	LEBANON	LACLEDE	MO	65536	YES	NO	NO	NO								332116						37.671108	-92.671112	006263925										14,924,377 pounds of metal were recycled as scrap metal during RY2012.  Chromium is a constituent of the steel processed at the facility and approximately 104,660 pounds of chromium was recycled as a part of the scrap metal recycling process.	NO	MSTIFFLER@DTMP.COM			YES	 	
64772MNVDPHIGHW	1312210114411	N420	LEAD COMPOUNDS	PBT	2012	3M CO - NEVADA	2120 E AUSTIN BLVD	NEVADA	VERNON	MO	647720327	YES	NO	NO	NO								326113						37.83442	-94.330397	057894321								3M CO	006173082	|W42:3M Nevada has been working diligently over the years to reduce and remove lead from product formulation.	NO	EPCRA@MMM.COM			YES	 	
65804GMTRB2401E	1312210103420	007440020	NICKEL	TRI	2012	REGAL BELOIT AMERICA INC	2401 E SUNSHINE ST	SPRINGFIELD	GREENE	MO	65804	YES	NO	NO	NO								335312						37.18158	-93.246246	006111751								REGAL BELOIT CORP	005415765	Our facility saw over a 50% reduction in the products that we had manufactured in the past that contribute to this release component, therefore, resulting in a significant reduction in release numbers from 2011.	NO	THOMAS.KAUFFMAN@REGALBELOIT.COM			YES	 	
65804GMTRB2401E	1312210103382	007440473	CHROMIUM	TRI	2012	REGAL BELOIT AMERICA INC	2401 E SUNSHINE ST	SPRINGFIELD	GREENE	MO	65804	YES	NO	NO	NO								335312						37.18158	-93.246246	006111751								REGAL BELOIT CORP	005415765	Our facility is no longer producing a Stainless Steel part that has contributed to the release of Chromium in the past.	NO	THOMAS.KAUFFMAN@REGALBELOIT.COM			YES	 	
