REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
2013	NO	55987WTLWW1241B	WATLOW	1241 BUNDY BLVD	WINONA	WINONA	MN	55987			YES	NO	NO	NO								334513						44.026765	-91.61006	080020860		MND980996341						WATLOW ELECTRIC MANUFACTURING CO	006275481	1313211103041	N420	LEAD COMPOUNDS	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4703	2738	2500	2000	0	0	0	0	0	0	0	0		1.12	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JMILLANES@WATLOW.COM			YES	 	
2013	NO	55021JRMFD1116N	JENNIE-O TURKEY STORE  INC	1116 NW 4TH AVE NW	FARIBAULT	RICE	MN	55021			YES	NO	NO	NO								311615						44.302722	-93.274472	616076600		000660360001		MN0002500				HORMEL FOODS CORP	616076600	1313211608916	000079210	PERACETIC ACID	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JHCRAVEN@HORMEL.COM			NO	 	
2013	NO	56118THNLLHWY60	ETHANOL 2000 LLP (DBA POET BIOREFINING-BINGHAM LAKE)	40212 510TH AVE	BINGHAM LAKE	COTTONWOOD	MN	56118			YES	NO	NO	NO								325193						43.897083	-95.045278	943877902										1313211383690	000050000	FORMALDEHYDE	TRI	Pounds																		1273	1220	1250	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.96	NA	NA																															0	0	0	0	1273	1220	1250	1250	0	0	0	0	0	0	0	0	NO	SHAWN.MACINNIS@POET.COM			NO	 	
2013	NO	56118THNLLHWY60	ETHANOL 2000 LLP (DBA POET BIOREFINING-BINGHAM LAKE)	40212 510TH AVE	BINGHAM LAKE	COTTONWOOD	MN	56118			YES	NO	NO	NO								325193						43.897083	-95.045278	943877902										1313211383714	000110543	N-HEXANE	TRI	Pounds																		2640	2480.4	2500	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.94	NA	NA																															0	0	0	0	2640	2480.4	2500	2500	0	0	0	0	0	0	0	0	NO	SHAWN.MACINNIS@POET.COM			NO	 	
2013	NO	56118THNLLHWY60	ETHANOL 2000 LLP (DBA POET BIOREFINING-BINGHAM LAKE)	40212 510TH AVE	BINGHAM LAKE	COTTONWOOD	MN	56118			YES	NO	NO	NO								325193						43.897083	-95.045278	943877902										1313211383702	000067561	METHANOL	TRI	Pounds																		1641.2	1575	1600	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.96	NA	NA																															0	0	0	0	1641.2	1575	1600	1600	0	0	0	0	0	0	0	0	NO	SHAWN.MACINNIS@POET.COM			NO	 	
2013	NO	56118THNLLHWY60	ETHANOL 2000 LLP (DBA POET BIOREFINING-BINGHAM LAKE)	40212 510TH AVE	BINGHAM LAKE	COTTONWOOD	MN	56118			YES	NO	NO	NO								325193						43.897083	-95.045278	943877902										1313211383688	000110827	CYCLOHEXANE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SHAWN.MACINNIS@POET.COM			NO	 	
2013	NO	56118THNLLHWY60	ETHANOL 2000 LLP (DBA POET BIOREFINING-BINGHAM LAKE)	40212 510TH AVE	BINGHAM LAKE	COTTONWOOD	MN	56118			YES	NO	NO	NO								325193						43.897083	-95.045278	943877902										1313211383652	000075070	ACETALDEHYDE	TRI	Pounds																		8830	8948	9000	9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.01	NA	NA																															0	0	0	0	8830	8948	9000	9000	0	0	0	0	0	0	0	0	NO	SHAWN.MACINNIS@POET.COM			NO	 	
2013	NO	56118THNLLHWY60	ETHANOL 2000 LLP (DBA POET BIOREFINING-BINGHAM LAKE)	40212 510TH AVE	BINGHAM LAKE	COTTONWOOD	MN	56118			YES	NO	NO	NO								325193						43.897083	-95.045278	943877902										1313211383676	007664417	AMMONIA	TRI	Pounds																		8026	5115	5000	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.64	NA	NA																															0	0	0	0	8026	5115	5000	5000	0	0	0	0	0	0	0	0	NO	SHAWN.MACINNIS@POET.COM			NO	 	
2013	NO	55314MNNST777BO	BUFFALO LAKE ADVANCED BIOFUELS	777 BORDEN AVE W	BUFFALO LAKE	RENVILLE	MN	55314			YES	NO	NO	NO								325193						44.735829	-94.626708	834694754								MINNESOTA ENERGY		1313211757632	000075070	ACETALDEHYDE	TRI	Pounds																		4686	9928	36727	37094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30191	25379	93885	94824	0	0	0	0		1.01	NA	NA																															0	0	0	0	4686	9928	36727	37094	0	0	0	0	0	0	0	0	NO	PAMW@BLABLLC.COM			NO	 	
2013	NO	55314MNNST777BO	BUFFALO LAKE ADVANCED BIOFUELS	777 BORDEN AVE W	BUFFALO LAKE	RENVILLE	MN	55314			YES	NO	NO	NO								325193						44.735829	-94.626708	834694754								MINNESOTA ENERGY		1313211757657	000110543	N-HEXANE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	PAMW@BLABLLC.COM			NO	 	
