TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
56118THNLLHWY60	1313211383676	007664417	AMMONIA	TRI	2013	ETHANOL 2000 LLP (DBA POET BIOREFINING-BINGHAM LAKE)	40212 510TH AVE	BINGHAM LAKE	COTTONWOOD	MN	56118			YES	NO	NO	NO								325193						43.897083	-95.045278	943877902										|TPRL:Anhydrous Ammonia addition to process for pH control was eliminated for the last quarter of 2013.|TOTRL:Anhydrous Ammonia addition to process for pH control was eliminated for the last quarter of 2013.|TARL:Anhydrous Ammonia addition to process for pH control was eliminated for the last quarter of 2013.	NO	SHAWN.MACINNIS@POET.COM			NO	 	
55314MNNST777BO	1313211757632	000075070	ACETALDEHYDE	TRI	2013	BUFFALO LAKE ADVANCED BIOFUELS	777 BORDEN AVE W	BUFFALO LAKE	RENVILLE	MN	55314			YES	NO	NO	NO								325193						44.735829	-94.626708	834694754								MINNESOTA ENERGY		|TOTRL:The facility operated a different number of months for RY2012 and RY2013.  This lead to the large difference in emissions.|TARL:The facility operated a different number of months for RY2012 and RY2013.  This lead to the large difference in emissions.	NO	PAMW@BLABLLC.COM			NO	 	
55355FRSTD216WC	1313210932428	007697372	NITRIC ACID	TRI	2013	FIRST DISTRICT ASSOC	101 S SWIFT AVE	LITCHFIELD	MEEKER	MN	55355			YES	NO	NO	NO								311513						45.12531	-94.53051											|PRAI:We increase production and manufactured additional dairy products by approximately 25%.	NO	DGRABOW@FIRSTDISTRICT.COM			NO	 	
55355FRSTD216WC	1313210932416	N511	NITRATE COMPOUNDS	TRI	2013	FIRST DISTRICT ASSOC	101 S SWIFT AVE	LITCHFIELD	MEEKER	MN	55355			YES	NO	NO	NO								311513						45.12531	-94.53051											|PRAI:Increased production of dairy products by 25%	NO	DGRABOW@FIRSTDISTRICT.COM			NO	 	
55337CMSTN23WCL	1313211824014	N511	NITRATE COMPOUNDS	TRI	2013	CEMSTONE - BURNSVILLE	2300 W CLIFF RD	BURNSVILLE	DAKOTA	MN	55337			YES	NO	NO	NO								327320						44.77962	-93.31061									CEMSTONE PRODUCTS CO		|PRAI:Concrete Admixture	NO	PBERGIN@CEMSTONE.COM	RR5		NO	 	
55987CCMPS501W3	1313211352861	000067561	METHANOL	TRI	2013	CYTEC ENGINEERED MATERIALS INC	501 W 3RD	WINONA	WINONA	MN	55987			YES	NO	NO	NO								325211						44.05601	-91.64975									CYTEC INDUSTRIES INC	809749948	More small runs of methanol based resins|PRAI:Use of other solvents in the product mix.|TOTRL:More fugitive releases due to increased product changes (Smaller runs)|TARL:More fugitive releases due to increased product changes (Smaller runs)	NO	JIM.WRIGHT@CYTEC.COM			NO	 	
55987CCMPS501W3	1313211352859	000050000	FORMALDEHYDE	TRI	2013	CYTEC ENGINEERED MATERIALS INC	501 W 3RD	WINONA	WINONA	MN	55987			YES	NO	NO	NO								325211						44.05601	-91.64975									CYTEC INDUSTRIES INC	809749948	Product mix equated to more waste being generated compared to previous year.  More small runs equates to more changeover of products.|PRAI: The variable used to calculate production ratio is: Phenolic/formaldehyde resin usage.	NO	JIM.WRIGHT@CYTEC.COM			NO	 	
55987CCMPS501W3	1313211352873	000108952	PHENOL	TRI	2013	CYTEC ENGINEERED MATERIALS INC	501 W 3RD	WINONA	WINONA	MN	55987			YES	NO	NO	NO								325211						44.05601	-91.64975									CYTEC INDUSTRIES INC	809749948	Smaller runs of phenolic resins with more changeovers attributed to higher waste and other release volumes	NO	JIM.WRIGHT@CYTEC.COM			NO	 	
55987CCMPS501W3	1313211352885	000108883	TOLUENE	TRI	2013	CYTEC ENGINEERED MATERIALS INC	501 W 3RD	WINONA	WINONA	MN	55987			YES	NO	NO	NO								325211						44.05601	-91.64975									CYTEC INDUSTRIES INC	809749948	Fewer order with the toluene containing resin BSM 200|TPRL:Fewer orders of products that used the resin containing Toluene.	NO	JIM.WRIGHT@CYTEC.COM			NO	 	
55411CMSTN6526T	1313211823998	N511	NITRATE COMPOUNDS	TRI	2013	CEMSTONE - MINNEAPOLIS	65 26TH AVE N	MINNEAPOLIS	HENNEPIN	MN	55411			YES	NO	NO	NO								327320						45.0059	-93.27799	006454730								CEMSTONE PRODUCTS CO		|PRAI:The variable used is admixture used in the production of concrete	NO	PBERGIN@CEMSTONE.COM	RR5		NO	 	
