TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
83276NWSTN3010C	1307205190426	007664417	AMMONIA	TRI	2007	NU-WEST INDUSTRIES INC	3010 CONDA RD	SODA SPRINGS	CARIBOU	ID	83276	YES	NO	NO	NO								325312						42.673531	-111.54113	160888582								AGRIUM U.S. INC.	808957229	AMMONIA FUGITIVES CALCULATED USING "EPA PROTOCOL FOR LEAK ESTIMATES", EPA-453/R-95-017.  POINT SOURCE (STACK) EMISSIONS WERE PREVIOUSLY CALCULATED BASED ON AP-42 SEC. 8.5.3. BEGINNING IN 2007, EMPIRICAL STACK TEST DATA WAS USED AS BASIS OF POINT SOURCE CALCULATIONS. POINT SOURCE REPORTING DECLINED FROM 50K TO 15K POUNDS RELEASED.	NO	EVETTERG@AGRIUM.COM			NO	
83276NWSTN3010C	1307205190438	007664393	HYDROGEN FLUORIDE	TRI	2007	NU-WEST INDUSTRIES INC	3010 CONDA RD	SODA SPRINGS	CARIBOU	ID	83276	YES	NO	NO	NO								325312						42.673531	-111.54113	160888582								AGRIUM U.S. INC.	808957229	AREA SOURCES: HYDROGEN FLUORIDE EMISSIONS BASED ON IDAHO DEPT OF ENVIRONMENTAL QUALITY FACTOR OF 1.6 LBS F/ACRE/DAY OF PHOSPHOGYPSUM STACK POND SURFACE.   50 ACRES OF POND SURFACE X 1.6 LBS/ACRE/DAY  X 365 DAYS/YEAR X 1.25% OF TOTAL F IS HF=  365 LBS HF/YEAR. THERE ARE TWO PONDS, THEREFORE TOTAL IS 365 + 365 = 730 LBS HF FUGITVES FROM POND SURFACE.  POINT SOURCES: BASED ON ANNUAL COMPLIANCE STACK TESTING RESULTS. EPA METHOD 13B (TOTAL FLUORIDES) STACK TEST METHODS EMPLOYED. TOTAL HF CALCULATED AS A FRACTION OF TOTAL FLUORIDES FROM MULTIPLE STACKS = 140 LBS HF/YEAR.   NOTE: THE PHOSPHOGYPSUM PONDS ARE NOT CONSIDERED "DISPOSAL SITES". THE POND WATER IS CONTINUOUSLY RECYCLED BACK INTO THE PLANT AS PART OF THE PROCESS. THEREFORE, ONLY FUGITIVES FROM THE POND SURFACE AND STACK POINT SOURCE EMISSIONS ARE REPORTED IN TRI.	NO	EVETTERG@AGRIUM.COM			NO	
83276NWSTN3010C	1307205190440	007439921	LEAD	PBT	2007	NU-WEST INDUSTRIES INC	3010 CONDA RD	SODA SPRINGS	CARIBOU	ID	83276	YES	NO	NO	NO								325312						42.673531	-111.54113	160888582								AGRIUM U.S. INC.	808957229	BASIS OF LEAD CALCULATION IS TOTAL PLANT FLOW THROUGH OF ORE FROM AGRIUM'S MINE. WASH PLANT FEED WAS ANALYZED TWICE ANNUALLY FOR LEAD CONTENT USING EPA METHOD 6010 B. ANALYSIS PERFORMED BY INDEPENDENT THIRD-PARTY LABORATORY.	NO	EVETTERG@AGRIUM.COM			YES	
83276NWSTN3010C	1307205190453	007439976	MERCURY	PBT	2007	NU-WEST INDUSTRIES INC	3010 CONDA RD	SODA SPRINGS	CARIBOU	ID	83276	YES	NO	NO	NO								325312						42.673531	-111.54113	160888582								AGRIUM U.S. INC.	808957229	BASIS OF MERCURY CALCULATION IS TOTAL PLANT FLOW THROUGH OF ORE FROM THE AGRIUM MINE. WASH PLANT FEED WAS SAMPLED TWICE ANNUALLYFOR MERCURY CONTENT AND ANALYZED USING EPA METHOD 7471A. ANALYIS PERFORMED BY THIRD-PARTY INDEPENDENT LABORATORY.	NO	EVETTERG@AGRIUM.COM			YES	
83276NWSTN3010C	1307205190477	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2007	NU-WEST INDUSTRIES INC	3010 CONDA RD	SODA SPRINGS	CARIBOU	ID	83276	YES	NO	NO	NO								325312						42.673531	-111.54113	160888582								AGRIUM U.S. INC.	808957229	SULFURIC ACID MIST 0.15 LBS/TON OF H2SO4 PRODUCT IS BASED ON TITLE V PERMIT LIMIT IN 40 CFR 60.83.  EMISSION FACTOR OF 0.15 LBS/TON X ANNUAL H2SO4 PRODUCTION = ACID MIST FOR 2006. BEGINNING IN 2007, SHIFTED TO 0.033 LB/TON OF PRODUCT BASED ON DEC. 2007 EMPIRICAL STACK TEST.	NO	EVETTERG@AGRIUM.COM			NO	
83653SMPLT4912E	1307205830983	N511	NITRATE COMPOUNDS	TRI	2007	SORRENTO LACTALIS INC.	4912 FRANKLIN RD	NAMPA	CANYON	ID	83687	YES	NO	NO	NO								311513	311514					43.605833	-116.49222	131687790								LACTALIS AMERICAN CO INC.	009073503	Part of the wastestream used to be land applied in Murphy, Idaho under a contractor's land reuse permit.  In late November 2007 and from that point on, this part of the wastestream is now treated at our Wastewater Treatment plant.  The treatment plant uses biological processes to consume most of the Nitrate compounds prior to release under an NPDES permit into the Purdham drain.	NO	GFERRARI@SORRENTOLACTALIS.COM			NO	
83501PTLTC805MI	1307206124671	000067561	METHANOL	TRI	2007	POTLATCH CORP LEWISTON IDAHO	803 MILL RD PO BOX 1126	LEWISTON	NEZ PERCE	ID	83501	NO	YES	NO	NO								322110	322222	322130	321999			46.423056	-116.976111	009061375								POTLATCH CORP	009448200	INSTALLED METHANOL SCRUBBER ON OXYGEN BLOW TANK EXHAUST.	NO	MATT.VANVLEET@POTLATCHCORP.COM	RR2	RR4	NO	
83201MRCNM2300B	1307205739865	007664417	AMMONIA	TRI	2007	SEMICONDUCTOR	2300 BUCKSKIN RD	POCATELLO	BANNOCK	ID	83201	YES	NO	NO	NO								334413						42.867127	-112.420119	046491577										We continue to refine Waste Water treatment to maximize Ammonia consumption.	NO	TAMERA_DRAKE@AMIS.COM			NO	
83606TTNSL518KI	1307205391182	000108883	TOLUENE	TRI	2007	TETON SALES CO	518 KIT AVE	CALDWELL	CANYON	ID	83606	YES	NO	NO	NO								321911	321918					43.665812	-116.703437	089318505										IN 2006 TETON SALES BEGAN TO REPLACE THEIR TRADITIONAL COATINGS WITH LOW-HAP AND LOW-VOC EQUIVALENT COATINGS.  BY 2007 TETON SALES NO LONGER USED SOLVENTS CONTAINING TOLUENE AS WELL AS SWITCHING MANY OF THIER PAINTS TO NO LONGER CONTAIN TOLUENE.	NO	DIANEPURI@TETONSALESCOMPANY.COM			NO	
83651MLGMTPOBOX	1307205824168	007439976	MERCURY	PBT	2007	AMALGAMATED SUGAR CO LLC NAMPA	138 W KARCHER RD	NAMPA	CANYON	ID	83687	YES	NO	NO	NO								311313						43.605037	-116.574646	009076738								SNAKE RIVER SUGAR CO	172022162	Increase in reported Mercury recycled off-site for 2007 resulted from a one time disposition of elemental mercury used for obsolete instrumentaion.	NO	DDELOREY@AMALSUGAR.COM			YES	
