TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
56001MCRCR1651P	1311209112440	007439921	LEAD	TRI	Pounds																		2011	NO	EI MICROCIRCUITS	1651 POHL RD	MANKATO	BLUE EARTH	MN	56001	YES	NO	NO	NO								334418						44.143	-93.97486									DURO TEXTILES LLC		0		NA												NO	TODDK@EIMICRO.COM			YES	 	
56215CHPPW27020	1311209141973	000110543	N-HEXANE	TRI	Pounds																		2011	NO	CHIPPEWA VALLEY ETHANOL CO	270 20TH ST NW	BENSON	SWIFT	MN	56215	YES	NO	NO	NO								325193						45.32562	-95.63862	879168839								CHIPPEWA VALLEY AGRAFUELS COOPERATIVE	879168839	0		NA												NO	VCOPA@CVEC.COM			NO	 	
56215CHPPW27020	1311209141934	000075070	ACETALDEHYDE	TRI	Pounds																		2011	NO	CHIPPEWA VALLEY ETHANOL CO	270 20TH ST NW	BENSON	SWIFT	MN	56215	YES	NO	NO	NO								325193						45.32562	-95.63862	879168839								CHIPPEWA VALLEY AGRAFUELS COOPERATIVE	879168839	0		NA												NO	VCOPA@CVEC.COM			NO	 	
55720SGNTR35ARC	1311209135300	007439921	LEAD	TRI	Pounds																		2011	NO	USG INTERIORS LLC	35 ARCH ST	CLOQUET	CARLTON	MN	55720	YES	NO	NO	NO								327999						46.724414	-92.463294	006158281								USG INTERIORS INC	148310014	9	C 	WLSSD	2626 COURTLAND ST	DULUTH	MN	ST LOUIS	55806							NO	BSCHMITT@USG.COM			YES	 	
55720SGNTR35ARC	1311209135312	007439976	MERCURY	PBT	Pounds																		2011	NO	USG INTERIORS LLC	35 ARCH ST	CLOQUET	CARLTON	MN	55720	YES	NO	NO	NO								327999						46.724414	-92.463294	006158281								USG INTERIORS INC	148310014	0	C 	WLSSD	2626 COURTLAND ST	DULUTH	MN	ST LOUIS	55806							NO	BSCHMITT@USG.COM			YES	 	
55110TRN  4833W	1311209136504	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	TRANE US INC	4833 WHITE BEAR PKWY	SAINT PAUL	RAMSEY	MN	55110	YES	NO	NO	NO								334512						45.086308	-93.048479	005211326								INGERSOLL-RAND CO	001368026	0		NA												NO	KBOLLOM@TRANE.COM			YES	 	
56470NVRSKHWY71	1311209104102	007664417	AMMONIA	TRI	Pounds																		2011	NO	LAMB-WESTON/RDO FROZEN	3704 PARK AVE S	PARK RAPIDS	HUBBARD	MN	564700552	YES	NO	NO	NO								311411						46.88556	-95.063543	021404884										0		NA												NO	BRIAN.FLYNN@CONAGRAFOODS.COM			NO	 	
55336TLXCM172E1	1311208955664	007439921	LEAD	TRI	Pounds																		2011	NO	BOSCH SECURITY SYSTEMS INC	1720 E 14TH ST	GLENCOE	MCLEOD	MN	55336	YES	NO	NO	NO								332999	326199					44.773174	-94.139453	066534611								ROBERT BOSCH NA	066534611	.066	M2	CITY OF GLENCOE	509 8TH ST E.	GLENCOE	MN	MCLEOD	55336							NO	CRAIG.TROMBORG@US.BOSCH.COM			YES	 	
55427VRSDC3943Q	1311208972315	007439921	LEAD	TRI	Pounds																		2011	NO	ELECTRONIC TECHNOLOGIES LLC D/B/A VERSA ELECTRONICS	3943 QUEBEC AVE N	NEW HOPE	HENNEPIN	MN	554271207	YES	NO	NO	NO								334418						45.028117	-93.379136	063597108										0		NA												NO	MBLAKESLEE@VERSAE.COM			YES	 	
55401WTHRR616N5	1311208982963	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	WEATHER-RITE INC	616 N 5TH ST	MINNEAPOLIS	HENNEPIN	MN	554011276	YES	NO	NO	NO								333412						44.984621	-93.279613	002106466		MND980682751		A00001997						0		NA												NO	DKLICK@WEATHER-RITE.COM			NO	 	
