TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
56031WGHTR1000A	1311209366893	007439921	LEAD	TRI	2011	AVERY WEIGH-TRONIX LLC	1000 ARMSTRONG DR	FAIRMONT	MARTIN	MN	560311439	YES	NO	NO	NO								333997						43.660897	-94.505095									ILLINOIS TOOL WORKS INC		NO ADDITIONAL INFORMATION-W42:REPLACED LEAD CONTAINING SOLDER WITH LEAD FREE SOLDER AS POSSIBLE BASED ON PERFORMANCE, DESIGN SPECIFICATION, AND CLIENT REQUIREMENTS.;T11:CONTINUOUSLY EVALUATE REPLACING LEAD CONTAINING SOLDER WITH LEAD FREE SOLDER WERE POSSIBLE BASED ON PERFORMANCE, DESIGN SPECIFICATION, AND CLIENT REQUIREMENTS.	NO	DEHLERS@AWTXGLOBAL.COM			YES	 	
55808MBYSY110SP	1311209279557	000108316	MALEIC ANHYDRIDE	TRI	2011	TATE & LYLE	110 SPRING ST	DULUTH	ST LOUIS	MN	55808	YES	NO	NO	NO								325199						46.70749	-92.20517	135450117								TATE & LYLE		MONITORING OF ION EXCHANGE RESIN TO REDUCE THE AMOUNT OF MALEIC ANHYDRIDE USED.-W58:SEE ABOVE;T01:SEE ABOVE	NO	MICHAEL.AUSMUS@TATEANDLYLE.COM			NO	 	
55413NTRPL2015N	1311209148790	000080626	METHYL METHACRYLATE	TRI	2011	INTERPLASTIC CORP	2015 NE BROADWAY ST	MINNEAPOLIS	HENNEPIN	MN	554131775	YES	NO	NO	NO								325211						44.9987	-93.231575									INTERPLASTIC CORP	006151336	HIGHER USE IN 2011 BASED ON MORE CUSTOMER ORDERS OF MMA BASED RESINS.	NO	ILEVY@INTERPLASTIC.COM			NO	 	
55125NRRSC1930W	1311209174857	007697372	NITRIC ACID	TRI	2011	DEAN FOODS NORTH CENTRAL LLC	1930 WOODDALE DR	WOODBURY	WASHINGTON	MN	55125	YES	NO	NO	NO								311511						44.92082	-92.97099	005104815								DEAN FOODS CO	929182210	DO TO REDUCED PRODUCTION VOLUME, WE HAVE RE-SCHEDULED SHIFTS TO ELIMINATE ONE WASH EACH WEEK.	NO	MIKE_HANISCH@DEANFOODS.COM			NO	 	
56215CHPPW27020	1311209141973	000110543	N-HEXANE	TRI	2011	CHIPPEWA VALLEY ETHANOL CO	270 20TH ST NW	BENSON	SWIFT	MN	56215	YES	NO	NO	NO								325193						45.32562	-95.63862	879168839								CHIPPEWA VALLEY AGRAFUELS COOPERATIVE	879168839	THIS CHEMICAL IS A COMPONENT OF NATURAL GASOLINE, WHICH IS ADDED TO ETHANOL RENDERING IT UNFIT TO DRINK AND NOT SUBJECT TO TAXES, BUT MEETS REQULATIONS FOR FUEL USAGE.  IT IS STORED IN STORAGE TANKS AND ADDED DIRECTLY TO ETHANOL PRIOR TO SHIPPING.  STANDARD AND BREATHING TANK EMISSIONS ARE THE ONLY RELEASE SOURCE.	NO	VCOPA@CVEC.COM			NO	 	
55616LSNPCINDUS	1311209146606	000050000	FORMALDEHYDE	TRI	2011	LOUISIANA-PACIFIC TWO HARBORS SIDING	711 25TH AVE INDUSTRIAL PARK N HWY 2	TWO HARBORS	LAKE	MN	55616	YES	NO	NO	NO								321219						47.046164	-91.675306	013229369								LOUISIANA PACIFIC CORP	061500534	-W89:INCREASED TARGET MOISTURE CONTENT.  LESS DRYING OF WOOD FURNISH ALSO SAVES ON WOOD FUEL, THIS COMBINATION RESULTS IN LESS FORMALDEHYDE GENERATION.	NO	STEVE.TWINING@LPCORP.COM			NO	 	
55306RBCSS14255	1311209020039	000100425	STYRENE	TRI	2011	PRINCESS MARBLE CO	14255 SOUTHCROSS DR W	BURNSVILLE	DAKOTA	MN	55306	YES	NO	NO	NO								326191						44.74468	-93.31704	011095754										THE PRINCESS MARBLE COMPANY CONTINUES TO WORK WITH ITS TRADE ASSOCIATION, THE INTERNATIONAL CAST POLYMER ASSOCIATION, IN TESTING THE LATEST IN VOC REDUCTION TECHNOLOGY.  OUR GOAL IS TO CONTINUOUSLY TEST NEW GEL-COAT AND RESIN MATERIALS, AS THEY BECOME AVAILABLE.  WE HAVE PRIMARILY FOCUSED ON LOW-VOC INPUT MATERIALS AS A METHOD TO REDUCE EMISSIONS.  IN RECENT YEARS WE HAVE MOVED TO LOW-HAPS GEL COATS. WE ANTICIPATE THE FUTURE WILL SEE LOWER HAPS IN ALL PRODUCTS WE USE.   WE CONTINUE TO MINIMIZE WASTE DUE TO OVER-MIXING OF RESIN BATCHES OR DEFECTIVE FINAL PRODUCTS.  THE AMOUNT OF RESIN AND FILLER NEEDED FOR EACH SERIES OF MOLDS IS WELL ESTABLISHED AND IS CONVEYED EFFECTIVELY TO OUR EMPLOYEES.  THIS RESULTS IN VERY LITTLE EXCESS PREPARATION OF THE RESIN/FILLER MIXTURE.  LIKEWISE, OUR CONTINUED ATTENTION TO QUALITY HAS RESULTED IN A VERY SMALL NUMBER OF DEFECTIVE FINAL PRODUCTS.  THE IMPORTANCE OF REDUCING THESE SOURCES OF PRODUCT WASTE IS WELL UNDERSTOOD BY PRODUCTION SUPERVISORS AND EMPLOYEES, AND IS FULLY INTEGRATED INTO OUR TOTAL QUALITY MANAGEMENT SYSTEM.  WE WILL ALSO CONTINUE TO SEARCH FOR A METHOD OF APPLYING THE GEL COAT THAT WILL EFFECTIVELY COAT THE MOLD WHILE REDUCING THE AMOUNT OF OVERSPRAY.  AFTER CAREFUL CONSIDERATION, WE HAVE DETERMINED THAT AUTOMATING THIS SPRAY COATING OPERATION WOULD NOT RESULT IN LESS OVERSPRAY THAN APPLICATION BY A WELL-TRAINED EMPLOYEE.	NO	JOHNN@PRINCESSMARBLE.COM			NO	 	
55422HNYWL1985D	1311209083664	007439921	LEAD	TRI	2011	HONEYWELL INTERNATIONAL INC AUTOMATION & CONTROL SOLUTIONS	1985 DOUGLAS DR N	GOLDEN VALLEY	HENNEPIN	MN	554223992	YES	NO	NO	NO								334512						45.000923	-93.360175	039115787								HONEYWELL INTERNATIONAL INC	139691877	NEW PRODUCT DEVELOPMENT CONTINUES TO FOCUS ON NO-LEAD SOLDERS (I.E. HIGH TIN SOLDERS), RESULTING IN LESS SOLDER USAGE BY OUR NEW DEVELOPMENT DEPARTMENT.  WEE AND OTHER TOXIC CHEMICAL INITIATIVES DRIVE THE EFFORT TO REDUCE/ELIMINATE LEAD FROM OUR ELECTRONIC PRODUCTS.	NO	MARK.HAMEL@HONEYWELL.COM			YES	 	
55449PLSTD3920P	1311209178060	000110543	N-HEXANE	TRI	2011	PLASTI DIP INTERNATIONAL	3920 PHEASANT RIDGE DR	BLAINE	ANOKA	MN	55449	YES	NO	NO	NO								325510						45.161727	-93.171053	058326653										AS FOR THE PROCESS MODIFICATION (W55) TO UTILIZE REUSABLE IBC TOTE TANKS RECENTLY MADE WE ESTIMATE THAT THIS WILL SAVE US FROM DISCARDING ABOUT 1000 ¿EMPTY¿ DRUMS OF COATING PRODUCT SENT TO OUR PACKAGER ANNUALLY.  WHEN THEY PUMP-FILTER-TRANSFER THE DRUMS DURING THE FILLING OF OUR PACKAGES THEY ARE REALLY NOT EMPTY.  THIS REDUCES WASTE THAT IS INEVITABLE OF ESTIMATED ¾ GALLON TO 1-GALLON OF PRODUCT LOST-WASTED DUE TO TRANSFER LOSS DURING PUMPING-FILTERING.  SO ROUGHLY THIS REDUCES WASTE OF ABOUT 5,000 TO 6,000 LBS ANNUALLY.-W55:CHANGED FROM METAL DRUMS TO REUSABLE TOTES WHEN TRANSFERRING MATERIAL TO AEROSOL SUPPLIER.  THIS ELIMINATED METAL DRUM RECYCLING AND THE WASTE RESIDUE LEFT IN EACH DRUM.;W32:WE ARE IN THE PROCESS OF UPDATING PROCEDURES FOR HANDLING OF BULK RAW MATERIALS TO FURTHER ENHANCE SPILL PREVENTION.	NO	MARK.KENOW@PLASTIDIP.COM			NO	 	
55449PLSTD3920P	1311209178072	000108883	TOLUENE	TRI	2011	PLASTI DIP INTERNATIONAL	3920 PHEASANT RIDGE DR	BLAINE	ANOKA	MN	55449	YES	NO	NO	NO								325510						45.161727	-93.171053	058326653										AS FOR THE PROCESS MODIFICATION (W55) TO UTILIZE REUSABLE IBC TOTE TANKS RECENTLY MADE WE ESTIMATE THAT THIS WILL SAVE US FROM DISCARDING ABOUT 1000 ¿EMPTY¿ DRUMS OF COATING PRODUCT SENT TO OUR PACKAGER ANNUALLY.  WHEN THEY PUMP-FILTER-TRANSFER THE DRUMS DURING THE FILLING OF OUR PACKAGES THEY ARE REALLY NOT EMPTY.  THIS REDUCES WASTE THAT IS INEVITABLE OF ESTIMATED ¾ GALLON TO 1-GALLON OF PRODUCT LOST-WASTED DUE TO TRANSFER LOSS DURING PUMPING-FILTERING.  SO ROUGHLY THIS REDUCES WASTE OF ABOUT 5,000 TO 6,000 LBS ANNUALLY.-W55:CHANGED FROM METAL DRUMS TO REUSABLE TOTES WHEN TRANSFERRING MATERIAL TO AEROSOL SUPPLIER.  THIS ELIMINATED METAL DRUM RECYCLING AND THE WASTE RESIDUE LEFT IN EACH DRUM.;W32:WE ARE IN THE PROCESS OF UPDATING PROCEDURES FOR HANDLING OF BULK RAW MATERIALS TO FURTHER ENHANCE SPILL PREVENTION.	NO	MARK.KENOW@PLASTIDIP.COM			NO	 	
