REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
2007	NO	13204TRDTC15SPE	TRIAD TECHNOLOGIES INC	105 SPENCER ST	SYRACUSE	ONONDAGA	NY	13204	YES	NO	NO	NO								326199						43.060647	-76.157667	013721899										1307205623236	000100425	STYRENE	TRI	Pounds																		6700	6399	6500	6400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.95	W72	MODIFIED SPRAY SYSTEMS OR EQUIPMENT	T09	TRADE ASSOCIATION/INDUSTRY TECHNICAL ASSISTANCE PROGRAM	T10	VENDOR ASSISTANCE			W82	MODIFIED DESIGN OR COMPOSITION OF PRODUCT	T09	TRADE ASSOCIATION/INDUSTRY TECHNICAL ASSISTANCE PROGRAM	T10	VENDOR ASSISTANCE			W89	OTHER PRODUCT MODIFICATIONS	T05	EMPLOYEE RECOMMENDATION (INDEPENDENT OF A FORMAL COMPANY PROGRAM)													0	0	0	0	6700	6399	6500	6400	0	0	0	0	0	0	0	0	NO				NO	
2007	NO	13206SYRCS5985T	SYRACUSE GAUGE CO.	5985 TARBELL RD	SYRACUSE	ONONDAGA	NY	13206	YES	NO	NO	NO								332999						43.090077	-76.10501	014386945								TOMKINS CORP	184101194	1307205207564	007440508	COPPER	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2800	2820	2750	2700	0	0	0	0	0	0	0	0		0	W49	OTHER RAW MATERIAL MODIFICATIONS	T11	OTHER					NA	NA																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO				YES	
2007	NO	13206SYRCS5985T	SYRACUSE GAUGE CO.	5985 TARBELL RD	SYRACUSE	ONONDAGA	NY	13206	YES	NO	NO	NO								332999						43.090077	-76.10501	014386945								TOMKINS CORP	184101194	1307205207576	N420	LEAD COMPOUNDS	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	30	29	28	0	0	0	0	0	0	0	0		0	W49	OTHER RAW MATERIAL MODIFICATIONS	T11	OTHER					NA	NA																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO				YES	
2007	NO	14086NTDSL4471W	UNITED SILICONE INC	4471 WALDEN AVE	LANCASTER	ERIE	NY	14086	YES	NO	NO	NO								333319						42.927705	-78.598199	030231153								ILLINOIS TOOL WORKS		1307205397870	007439921	LEAD	PBT	Pounds																		4.14	3.145	3.145	3.145	0	0	0	0	0	0	0	0	0	0	0	0	70	102	102	102	0	0	0	0	0	0	0	0		1.21	NA	NA																															0	0	0	0	.04	.04	.04	.04	3.9	3.1	3.1	3.1	.2	.005	.005	.005	NO	JHEHNEN@UNITEDSILICONE.COM			YES	
2007	NO	14086NTDSL4471W	UNITED SILICONE INC	4471 WALDEN AVE	LANCASTER	ERIE	NY	14086	YES	NO	NO	NO								333319						42.927705	-78.598199	030231153								ILLINOIS TOOL WORKS		1307205397882	007697372	NITRIC ACID	TRI	Pounds																		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9216	15897	15897	15897	0	0	0	0		1.21	NA	NA																															0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NO	JHEHNEN@UNITEDSILICONE.COM			NO	
2007	NO	14094CNDLL24MIC	CANDLELIGHT CABINETRY	24 MICHIGAN ST	LOCKPORT	NIAGARA	NY	14094	YES	NO	NO	NO								337110						43.167316	-78.711835	611803289										1307205219809	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		10000	10000	10000	10000	0	0	0	0	0	0	0	0	4700	3400	3400	3400	0	0	0	0	0	0	0	0	0	0	0	0		1.1	NA	NA																															0	0	0	0	10000	10000	10000	10000	0	0	0	0	0	0	0	0	NO	TDIAZ@CANDLELIGHTCAB.COM			NO	
2007	NO	14605FNGRL418ST	FINGER LAKES CHEMICAL INC	418-424 ST. PAUL ST	ROCHESTER	MONROE	NY	14605	YES	NO	NO	NO								325998						43.164511	-77.613821	041293671										1307206012852	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		204	204	102	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	102	102	102		1.15	W19	OTHER CHANGES IN OPERATING PRACTICES	T03	MATERIALS BALANCE AUDITS					W42	SUBSTITUTED RAW MATERIALS	T03	MATERIALS BALANCE AUDITS					NA	NA															0	0	0	0	102	102	0	0	0	0	0	0	102	102	102	102	NO	HANS@CASTLEPACKSPOWER.COM			NO	
2007	NO	14605FNGRL418ST	FINGER LAKES CHEMICAL INC	418-424 ST. PAUL ST	ROCHESTER	MONROE	NY	14605	YES	NO	NO	NO								325998						43.164511	-77.613821	041293671										1307206012864	000067561	METHANOL	TRI	Pounds																		40	20	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	20	20		1.12	NA	NA																															20	0	0	0	20	20	20	20	0	0	0	0	0	0	0	0	NO	HANS@CASTLEPACKSPOWER.COM			NO	
2007	NO	13126NGRMH261WA	OSWEGO HARBOR POWER	261 WASHINGTON BLVD	OSWEGO	OSWEGO	NY	13126	YES	NO	NO	NO								221112						43.458583	-76.531639	111407530								NRG ENERGY INC.	793422213	1307205767484	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		.17	.14	.14	.14	0	0	0	0	1.15	1.7	1.7	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.94	NA	NA																															0	0	0	0	.02	.04	.04	.04	.15	.1	.1	.1	0	0	0	0	NO	MEREDITH.MOORE@NRGENERGY.COM			NO	
2007	NO	13126NGRMH261WA	OSWEGO HARBOR POWER	261 WASHINGTON BLVD	OSWEGO	OSWEGO	NY	13126	YES	NO	NO	NO								221112						43.458583	-76.531639	111407530								NRG ENERGY INC.	793422213	1307205767496	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams	12.16	1.78	.95	48.28	2.6	2.73	2.99	1.27	2.86	.46	1.02	2.41	1.52	12.07	.92	1.27	4.71	0	.19	.19	.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.94	NA	NA																															0	0	0	0	0	.19	.19	.19	0	0	0	0	0	0	0	0	NO	MEREDITH.MOORE@NRGENERGY.COM			NO	
2007	NO	13126NGRMH261WA	OSWEGO HARBOR POWER	261 WASHINGTON BLVD	OSWEGO	OSWEGO	NY	13126	YES	NO	NO	NO								221112						43.458583	-76.531639	111407530								NRG ENERGY INC.	793422213	1307205767508	N420	LEAD COMPOUNDS	PBT	Pounds																		126.07	227.11	227.11	227.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.94	NA	NA																															0	0	0	0	11	18	18	18	115	209.01	209.01	209.01	.07	.1	.1	.1	NO	MEREDITH.MOORE@NRGENERGY.COM			YES	
