TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
83815DVNCD600WW	1313211395912	007439921	LEAD	TRI	2013	ADVANCED INPUT DEVICES	600 W WILBUR AVE	COEUR D'ALENE	KOOTENAI	ID	83815			YES	NO	NO	NO								334119						47.736279	-116.795328	097819635								ESTERLINE TECHNOLOGIES	043190826	Note:After consulting with Daniel of the CDX helpdesk it was determined that information at the end of the Chemical Form Summary is not correct due to a program error. Apparently the Total Quantity Released calculation is not picking up all values in the above categories leaving the prior year short on total pounds released. Daniel indicated that all would be OK that the fault was in the program on that page and only for certain chemicals. Furthermore that the final report would not be affected.	NO	DENNIS.STAVER@ESTERLINE.COM			YES	 	
83854PTLTC41NPT	1313211838228	N120	DIISOCYANATES	TRI	2013	PLUMMER FOREST PRODUCTS PARTICLEBOARD PLANT	401 N POTLATCH RD	POST FALLS	KOOTENAI	ID	83854			YES	NO	NO	NO								321219						47.708266	-116.911411									PLUMMER FOREST PRODUCTS INC	006634039	Operations increased to a 24/7 schedule yet diisocyanate usage declined slightly.	NO	TBRINKMEYER@PLUMMERFOREST.COM			NO	 	
83854PTLTC41NPT	1313211838230	007439921	LEAD	TRI	2013	PLUMMER FOREST PRODUCTS PARTICLEBOARD PLANT	401 N POTLATCH RD	POST FALLS	KOOTENAI	ID	83854			YES	NO	NO	NO								321219						47.708266	-116.911411									PLUMMER FOREST PRODUCTS INC	006634039	Plant production operations increased from 17 shifts per week to 21 shifts, which is a 24/7 operation due to an improved economy.	NO	TBRINKMEYER@PLUMMERFOREST.COM			YES	 	
83648SRFRC11LIB	1313211235902	N511	NITRATE COMPOUNDS	TRI	2013	US DOD USAF MOUNTAIN HOME AFB	1100 LIBERATOR ST BUILDING 1297	MOUNTAIN HOME AFB	ELMORE	ID	83648			YES	NO	YES	NO								928110						43.04805	-115.8647									US DEPARTMENT OF DEFENSE		|NPYF:We are in the process of determining if we need to submit a Form R for nitrates for previous years.	YES	366WGPA@MOUNTAINHOME.AF.MIL			NO	 	
83846LCKYFI90EX	1313211476852	N450	MANGANESE COMPOUNDS	TRI	2013	HECLA LTD LUCKY FRIDAY MINE UNIT	397 FRIDAY AVE	MULLAN	SHOSHONE	ID	838460031			YES	NO	NO	NO								212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	This facility was not in operation during RY2012.  Due to this, the production ratio for RY2013 vs RY2012 was checked as Non-Applicable.  The facility is currently in production and expects to be through RY2014.|NPYF:This facility was not in production in RY2012 and therefore did not cross the reporting threshold for any TRI materials.	NO	BKUCERA@HECLA-MINING.COM			YES	 	
83846LCKYFI90EX	1313211476611	N020	ARSENIC COMPOUNDS	TRI	2013	HECLA LTD LUCKY FRIDAY MINE UNIT	397 FRIDAY AVE	MULLAN	SHOSHONE	ID	838460031			YES	NO	NO	NO								212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	This facility was not in operation during RY2012.  Due to this, the production ratio for RY2013 vs RY2012 was checked as Non-Applicable.  The facility is currently in production and expects to be through RY2014.|NPYF:This facility was not in production in RY2012 and therefore did not cross the reporting threshold for any TRI materials.	NO	BKUCERA@HECLA-MINING.COM			YES	 	
83846LCKYFI90EX	1313211476763	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2013	HECLA LTD LUCKY FRIDAY MINE UNIT	397 FRIDAY AVE	MULLAN	SHOSHONE	ID	838460031			YES	NO	NO	NO								212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	This facility was not in operation during RY2012.  Due to this, the production ratio for RY2013 vs RY2012 was checked as Non-Applicable.  The facility is currently in production and expects to be through RY2014.|NPYF:This facility was not in production in RY2012 and therefore did not cross the reporting threshold for any TRI materials.	NO	BKUCERA@HECLA-MINING.COM			YES	 	
83846LCKYFI90EX	1313211476876	N458	MERCURY COMPOUNDS	PBT	2013	HECLA LTD LUCKY FRIDAY MINE UNIT	397 FRIDAY AVE	MULLAN	SHOSHONE	ID	838460031			YES	NO	NO	NO								212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	This facility was not in operation during RY2012.  Due to this, the production ratio for RY2013 vs RY2012 was checked as Non-Applicable.  The facility is currently in production and expects to be through RY2014.|NPYF:This facility was not in production in RY2012 and therefore did not cross the reporting threshold for any TRI materials.	NO	BKUCERA@HECLA-MINING.COM			YES	 	
83846LCKYFI90EX	1313211476799	N100	COPPER COMPOUNDS	TRI	2013	HECLA LTD LUCKY FRIDAY MINE UNIT	397 FRIDAY AVE	MULLAN	SHOSHONE	ID	838460031			YES	NO	NO	NO								212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	This facility was not in operation during RY2012.  Due to this, the production ratio for RY2013 vs RY2012 was checked as Non-Applicable.  The facility is currently in production and expects to be through RY2014.|NPYF:This facility was not in production in RY2012 and therefore did not cross the reporting threshold for any TRI materials.	NO	BKUCERA@HECLA-MINING.COM			YES	 	
83846LCKYFI90EX	1313211476890	N982	ZINC COMPOUNDS	TRI	2013	HECLA LTD LUCKY FRIDAY MINE UNIT	397 FRIDAY AVE	MULLAN	SHOSHONE	ID	838460031			YES	NO	NO	NO								212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	This facility was not in operation during RY2012.  Due to this, the production ratio for RY2013 vs RY2012 was checked as Non-Applicable.  The facility is currently in production and expects to be through RY2014.|NPYF:This facility was not in production in RY2012 and therefore did not cross the reporting threshold for any TRI materials.	NO	BKUCERA@HECLA-MINING.COM			YES	 	
83846LCKYFI90EX	1313211476825	N420	LEAD COMPOUNDS	PBT	2013	HECLA LTD LUCKY FRIDAY MINE UNIT	397 FRIDAY AVE	MULLAN	SHOSHONE	ID	838460031			YES	NO	NO	NO								212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	This facility was not in operation during RY2012.  Due to this, the production ratio for RY2013 vs RY2012 was checked as Non-Applicable.  The facility is currently in production and expects to be through RY2014.|NPYF:This facility was not in production in RY2012 and therefore did not cross the reporting threshold for any TRI materials.	NO	BKUCERA@HECLA-MINING.COM			YES	 	
83846LCKYFI90EX	1313211476724	N078	CADMIUM COMPOUNDS	TRI	2013	HECLA LTD LUCKY FRIDAY MINE UNIT	397 FRIDAY AVE	MULLAN	SHOSHONE	ID	838460031			YES	NO	NO	NO								212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	This facility was not in operation during RY2012.  Due to this, the production ratio for RY2013 vs RY2012 was checked as Non-Applicable.  The facility is currently in production and expects to be through RY2014.	NO	BKUCERA@HECLA-MINING.COM			YES	 	
83846LCKYFI90EX	1313211476674	N040	BARIUM COMPOUNDS	TRI	2013	HECLA LTD LUCKY FRIDAY MINE UNIT	397 FRIDAY AVE	MULLAN	SHOSHONE	ID	838460031			YES	NO	NO	NO								212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	This facility was not in operation during RY2012.  Due to this, the production ratio for RY2013 vs RY2012 was checked as Non-Applicable.  The facility is currently in production and expects to be through RY2014.|NPYF:This facility was not in production in RY2012 and therefore did not cross the reporting threshold for any TRI materials.	NO	BKUCERA@HECLA-MINING.COM			YES	 	
83221BSCMR419CO	1313211120314	N511	NITRATE COMPOUNDS	TRI	2013	BASIC AMERICAN FOODS BLACKFOOT FACILITY	415 W COLLINS RD	BLACKFOOT	BINGHAM	ID	83221			YES	NO	NO	NO								311423						43.202025	-112.383942	009149477								BASIC AMERICAN FOODS		The nitrate compunds are created due to a biological treatment process and due to a production increse the aciticity index increased.|PRAI:The nitrate compunds are created due to a biological treatment process and due to a production increse the aciticity index increased.	NO	JBARNECUT@BAF.COM			NO	 	
83221BSCMR419CO	1313211120288	007782505	CHLORINE	TRI	2013	BASIC AMERICAN FOODS BLACKFOOT FACILITY	415 W COLLINS RD	BLACKFOOT	BINGHAM	ID	83221			YES	NO	NO	NO								311423						43.202025	-112.383942	009149477								BASIC AMERICAN FOODS		Utilized less chlorine for processing aide due to limited production.|PRAI:Utilized less chlorine for processing aide due to limited production.	NO	JBARNECUT@BAF.COM			NO	 	
83221BSCMR419CO	1313211120124	007664417	AMMONIA	TRI	2013	BASIC AMERICAN FOODS BLACKFOOT FACILITY	415 W COLLINS RD	BLACKFOOT	BINGHAM	ID	83221			YES	NO	NO	NO								311423						43.202025	-112.383942	009149477								BASIC AMERICAN FOODS		The ammonia is created due to a biological treatment process and due to a production increse the aciticity index increased.|PRAI:The ammonia is created due to a biological treatment process and due to a production increse the aciticity index increased.|TOTRL:The ammonia is created due to a biological treatment process and due to a production increse the aciticity index increased.	NO	JBARNECUT@BAF.COM			NO	 	
83653SMPLT4912E	1313211583758	N511	NITRATE COMPOUNDS	TRI	2013	SORRENTO LACTALIS INC	4912 E FRANKLIN RD	NAMPA	CANYON	ID	83687			YES	NO	NO	NO								311513	311514					43.606826	-116.491937	131687790								LACTALIS AMERICAN CO INC	009073503	New facility was built and brought on line. |PRAI:Total # milk processed|TWRL: The unnamed body of water to which this chemical was discharged is the Purdam Drain, an irrigation drainage.|TOTRL:The change in release is due to all of the off-site release is re-used as cattle feed or composted.  Most of the release for the prior year was not.	NO	NICOLAS.DEPUYDT@LACTALIS.US			NO	 	
83653SMPLT4912E	1313211583760	007697372	NITRIC ACID	TRI	2013	SORRENTO LACTALIS INC	4912 E FRANKLIN RD	NAMPA	CANYON	ID	83687			YES	NO	NO	NO								311513	311514					43.606826	-116.491937	131687790								LACTALIS AMERICAN CO INC	009073503	Changes:  New facility built and commissioned|PRAI:# Milk received	NO	NICOLAS.DEPUYDT@LACTALIS.US			NO	 	
83318RDFDSHIGHW	1313210924092	007664417	AMMONIA	TRI	2013	MCCAIN FOODS USA INC	218 W HWY 30	BURLEY	CASSIA	ID	83318			YES	NO	NO	NO								311411						42.53491	-113.845853	001104736								MCCAIN FOODS USA INC	001104736	|TOTRL:The amount on 8.1b column B is incorrect.  The correct amount on my copy of the Form R for 2012 is 2,040 lbs. not 197 lbs.  The 197 lbs. is the amont of aqueous ammonia that was discharged into the Snake River from the Wastewater Treatment Plant at our facility.	NO	JEFF.MCCRAY@MCCAIN.COM			NO	 	
83318RDFDSHIGHW	1313210924104	007440473	CHROMIUM	TRI	2013	MCCAIN FOODS USA INC	218 W HWY 30	BURLEY	CASSIA	ID	83318			YES	NO	NO	NO								311411						42.53491	-113.845853	001104736								MCCAIN FOODS USA INC	001104736	|TPRL:We replaced old equipment with new equipment.	NO	JEFF.MCCRAY@MCCAIN.COM			YES	 	
83318RDFDSHIGHW	1313210924130	007440020	NICKEL	TRI	2013	MCCAIN FOODS USA INC	218 W HWY 30	BURLEY	CASSIA	ID	83318			YES	NO	NO	NO								311411						42.53491	-113.845853	001104736								MCCAIN FOODS USA INC	001104736	|TPRL:WE replaced old equipment with new equipment.	NO	JEFF.MCCRAY@MCCAIN.COM			YES	 	
8370WRCHRD4715S	1313211194081	007439921	LEAD	TRI	2013	ARMY NATIONAL GUARD ORCHARD COMBAT TRAINING CENTER RANGES	4715 S BYRD ST	BOISE	ADA	ID	83705			YES	NO	YES	NO								928110						43.559077	-116.22806									US DEPARTMENT OF DEFENSE		All calculations for report were done utilizing the DOD Toxic Release Inventory Data Delivery System (TRI-DDS) web application that is maintained by the Naval Ordnance Safety and Security Activity (NOSSA) Website.|PRAI:Lead Otherwise Use	YES	JAMES.P.ANDERSON3.MIL@MAIL.MIL			YES	 	
8370WRCHRD4715S	1313211194079	007440508	COPPER	TRI	2013	ARMY NATIONAL GUARD ORCHARD COMBAT TRAINING CENTER RANGES	4715 S BYRD ST	BOISE	ADA	ID	83705			YES	NO	YES	NO								928110						43.559077	-116.22806									US DEPARTMENT OF DEFENSE		All calculations for report were done utilizing the DOD Toxic Release Inventory Data Delivery System (TRI-DDS) web application that is maintained by the Naval Ordnance Safety and Security Activity (NOSSA) Website.|PRAI:Otherwise use Copper	YES	JAMES.P.ANDERSON3.MIL@MAIL.MIL			YES	 	
8370WRCHRD4715S	1313211194093	N420	LEAD COMPOUNDS	PBT	2013	ARMY NATIONAL GUARD ORCHARD COMBAT TRAINING CENTER RANGES	4715 S BYRD ST	BOISE	ADA	ID	83705			YES	NO	YES	NO								928110						43.559077	-116.22806									US DEPARTMENT OF DEFENSE		All calculations for report were done utilizing the DOD Toxic Release Inventory Data Delivery System (TRI-DDS) web application that is maintained by the Naval Ordnance Safety and Security Activity (NOSSA) Website.|PRAI:Otherwise use, manufacture, and air release (Lead Compounds)	YES	JAMES.P.ANDERSON3.MIL@MAIL.MIL			YES	 	
8370WRCHRD4715S	1313211194105	000055630	NITROGLYCERIN	TRI	2013	ARMY NATIONAL GUARD ORCHARD COMBAT TRAINING CENTER RANGES	4715 S BYRD ST	BOISE	ADA	ID	83705			YES	NO	YES	NO								928110						43.559077	-116.22806									US DEPARTMENT OF DEFENSE		All calculations for report were done utilizing the DOD Toxic Release Inventory Data Delivery System (TRI-DDS) web application that is maintained by the Naval Ordnance Safety and Security Activity (NOSSA) Website.|PRAI:Otherwise use Nitroglycerin	YES	JAMES.P.ANDERSON3.MIL@MAIL.MIL			NO	 	
83201MRCNM2300B	1313211099700	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2013	ON SEMICONDUCTOR INC	2300 BUCKSKIN RD	POCATELLO	BANNOCK	ID	83201			YES	NO	NO	NO								334413						42.870386	-112.263981	076216865										|PRAI:The variable used to calculate production ratio is: "Photo Moves."	NO	BETH.JOHNSTON@ONSEMI.COM			NO	 	
83201MRCNM2300B	1313211099686	007664417	AMMONIA	TRI	2013	ON SEMICONDUCTOR INC	2300 BUCKSKIN RD	POCATELLO	BANNOCK	ID	83201			YES	NO	NO	NO								334413						42.870386	-112.263981	076216865										|PRAI:The variable used to calculate production ratio is: "Photo Moves."	NO	BETH.JOHNSTON@ONSEMI.COM			NO	 	
83201MRCNM2300B	1313211099698	007664393	HYDROGEN FLUORIDE	TRI	2013	ON SEMICONDUCTOR INC	2300 BUCKSKIN RD	POCATELLO	BANNOCK	ID	83201			YES	NO	NO	NO								334413						42.870386	-112.263981	076216865										|PRAI:The variable used to calculate production ratio is: "Photo Moves."	NO	BETH.JOHNSTON@ONSEMI.COM			NO	 	
