TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
96915GMPWR322CA	1313211338696	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	GUAM POWER AUTHORITY	322 CABRAS HWY RT 11	PITI	GUAM	GU	96915			YES	NO	NO	NO								221112						13.3949	144.7071											0		NA												NO	SIPANAG@GPAGWA.COM			NO	 	
96912TNGSSPARCE	1313211402565	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	TANGUISSON POWER PLANT	PARCEL 1, ESTATE 103	DEDEDO	GUAM	GU	96929			YES	NO	NO	NO								221112						13.541741	144.807727	135778103										0		NA												NO	M_CRUZ90@HOTMAIL.COM			NO	 	
96913HWNRC1402R	1313211294689	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	HAWAIIAN ROCK PRODUCTS - GUAM	1402 RT 15	MANGILAO	GUAM	GU	96913			YES	NO	NO	NO								327320						13.5175	144.8894	778901017								MCC DEVELOPMENT CORP	838030492	0		NA												NO	FATOIGUE@HAWAIIANROCK.COM			YES	 	
96915GMPWR322CA	1313211338658	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	GUAM POWER AUTHORITY	322 CABRAS HWY RT 11	PITI	GUAM	GU	96915			YES	NO	NO	NO								221112						13.3949	144.7071											0		NA												NO	SIPANAG@GPAGWA.COM			YES	 	
9691WTNJVSLT19T	1313211338621	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	TENJO VISTA POWER PLANT	LOT 19 TRACT 2411, OFF RT 2A, TENJO VISTA	PITI	GUAM	GU	96915			YES	NO	NO	NO								221112						13.416907	144.687034											0		NA												NO	SIPANAG@GPAGWA.COM			NO	 	
96925MBLLC1189C	1313211337771	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	MOBIL OIL GUAM INC (CABRAS ISLAND TERMINAL)	1189 CABRAS HWY	PITI	GUAM	GU	96925			YES	NO	NO	NO								424710						13.464108	144.663331	001294834								EXXON MOBIL CORP	001213214	0		NA												NO	GARET.OLIVARES@EXXONMOBIL.COM			NO	 	
96915PHLDNCABRA	1313211070329	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	IP&E HOLDINGS LLC F-3 DOCK	CABRAS ISLAND	PITI	GUAM	GU	96915			YES	NO	NO	NO								424710						13.462168	144.671059	980087247										0		NA												NO	PHILMUNA@HSSEP.COM			NO	 	
96913STHPC816NM	1313210944613	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	SOUTH PACIFIC PETROLEUM CORP	1118 CABRAS HWY	PITI	GUAM	GU	969250000			YES	NO	NO	NO								424710						13.464108	144.663331	855022534								SOUTH PACIFIC PETROLEUM CORP	855022534	0		NA												NO	GMESA@SPPCORP.COM			NO	 	
9691WFRMST49NRT	1313210973893	000122394	DIPHENYLAMINE	TRI	Pounds																		2013	NO	FOREMOST FOODS INC	490 N MARINE CORPS DR	TAMUNING	GUAM	GU	96913			YES	NO	NO	NO								311511						13.501887	144.80179											780	M1	FOREMOST FOODS	490 N. MARINE  DRIVE	TAMUNING	GU	GUAM	96913							NO	QA@COKE-FOREMOST.COM			NO	 	
96925MBLLC1189C	1313211337860	000071432	BENZENE	TRI	Pounds																		2013	NO	MOBIL OIL GUAM INC (CABRAS ISLAND TERMINAL)	1189 CABRAS HWY	PITI	GUAM	GU	96925			YES	NO	NO	NO								424710						13.464108	144.663331	001294834								EXXON MOBIL CORP	001213214	0		NA												NO	GARET.OLIVARES@EXXONMOBIL.COM			NO	 	
