TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
5101WGCCCH1853H	1313211079393	007439921	LEAD	TRI	2013	GCC- CHEROKEE N	1853 HWY 3	CHEROKEE	CHEROKEE	IA	51012			YES	NO	NO	NO								327320						42.753805	-95.517138	809895894								GCC OF AMERICA	809895894	Lead is a trace impurity in the natural minerals that go into making cement and is bound up in the concrete.  Concrete is not a hazardous waste.Concrete waste is reused onsite in various plant projects, not "landfilled".|PRAI:The variable used to calculate production ratio is: concrete produced.|NPYF:This facility did not qualify for TRI reporting during the 2012 report year (employee threshold not met).	NO	FKIBRIA@GCC.COM			YES	 	
5125WSXCNT114NM	1313211079494	007439921	LEAD	TRI	2013	GCC-SIOUX CENTER	1140 N MAIN AVE	SIOUX CENTER	SIOUX	IA	51250			YES	NO	NO	NO								327320						43.088704	-96.175476	809895894								GCC OF AMERICA	809895894	Lead is a trace impurity in the natural minerals that go into making cement and is bound up in the concrete set for offsite transfer.  Concrete is not a hazardous waste.|PRAI:The variable used to calculate production ratio is: concrete produced.	NO	FKIBRIA@GCC.COM			YES	 	
52361KNZMNI80AT	1313211807971	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2013	KINZE MANUFACTURING INC	2172 M AVE	WILLIAMSBURG	IOWA	IA	52361			YES	NO	NO	NO								333111						41.69043	-92.065537	080311384		IAD080311384		IA0076881						|PRAI:Gallons of paint used	NO	BFRIEBUS@UIOWA.EDU			NO	 	
52361KNZMNI80AT	1313211808199	007439965	MANGANESE	TRI	2013	KINZE MANUFACTURING INC	2172 M AVE	WILLIAMSBURG	IOWA	IA	52361			YES	NO	NO	NO								333111						41.69043	-92.065537	080311384		IAD080311384		IA0076881						|TOTRL:Accounting for ACT Dust Collectors that have been installed recently|TARL:Accounting for ACT Dust Collectors that have been installed recently	NO	BFRIEBUS@UIOWA.EDU			YES	 	
52361KNZMNI80AT	1313211808252	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	KINZE MANUFACTURING INC	2172 M AVE	WILLIAMSBURG	IOWA	IA	52361			YES	NO	NO	NO								333111						41.69043	-92.065537	080311384		IAD080311384		IA0076881						|PRAI:Gallons of paint used|TARL:Taking into consideration the waste collected and sent out for proper disposal as a result of liquid paint waste and taking credit for existing air filters in the liquid paint booths. The paint booths only operate in a manner such that the only release of air emissions is through the air filters.|TOTRL:Taking into consideration the waste collected and sent out for proper disposal as a result of liquid paint waste and taking credit for existing air filters in the liquid paint booths. The paint booths only operate in a manner such that the only release of air emissions is through the air filters.	NO	BFRIEBUS@UIOWA.EDU			NO	 	
52361KNZMNI80AT	1313211808237	007723140	PHOSPHORUS (YELLOW OR WHITE)	TRI	2013	KINZE MANUFACTURING INC	2172 M AVE	WILLIAMSBURG	IOWA	IA	52361			YES	NO	NO	NO								333111						41.69043	-92.065537	080311384		IAD080311384		IA0076881						|NPYF:Decided we should report phosphorus	NO	BFRIEBUS@UIOWA.EDU			NO	 	
50542CRNLP133HW	1313211291505	007439921	LEAD	TRI	2013	CORN LP	1303 HWY 3 E	GOLDFIELD	WRIGHT	IA	50542			YES	NO	NO	NO								325193						42.7324	-93.9114	152856022										We expect a reduction in lead emissions in the coming years because in 2013 our facility began firing our boiler on natural gas rather than coal.	NO	BDAVIS@GOLDEAGLECOOP.COM			YES	 	
50542CRNLP133HW	1313211291529	000110543	N-HEXANE	TRI	2013	CORN LP	1303 HWY 3 E	GOLDFIELD	WRIGHT	IA	50542			YES	NO	NO	NO								325193						42.7324	-93.9114	152856022										|TOTRL:Total release quantity of n-hexane increased in 2013 because the facility began utilizing natural gas as a fuel source.|TARL:Air releases of n-hexane increased in 2013 because the facility began utilizing natural gas as a fuel source.	NO	BDAVIS@GOLDEAGLECOOP.COM			NO	 	
50542CRNLP133HW	1313211291467	007664417	AMMONIA	TRI	2013	CORN LP	1303 HWY 3 E	GOLDFIELD	WRIGHT	IA	50542			YES	NO	NO	NO								325193						42.7324	-93.9114	152856022										|TPRL:Production related waste of ammonia was less during 2013 because the facility stopped using ammonia for NOx reduction when we switched from firing our boiler on coal to firing on natural gas.|TOTRL:Total release quantity of ammonia was less during 2013 because the facility stopped using ammonia for NOx reduction when we switched from firing our boiler on coal to firing on natural gas.|TARL:Air releases of ammonia were less during 2013 because the facility stopped using ammonia for NOx reduction when we switched from firing our boiler on coal to firing on natural gas.	NO	BDAVIS@GOLDEAGLECOOP.COM			NO	 	
51031WLLSD11911	1313211249331	N511	NITRATE COMPOUNDS	TRI	2013	WELLS ENTERPRISES INC SOUTH ICE CREAM PLANT	1191 18TH ST SW	LE MARS	PLYMOUTH	IA	51031			YES	NO	NO	NO								311520						42.771896	-96.183563	044103372								WELLS ENTERPRISES INC.		|PRAI:The variable used to calculate production ratio is: pounds of finished goods produced.	NO	ALKONOPASE@BLUEBUNNY.COM			NO	 	
