TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
5101WGCCCH1853H	1313211079393	007439921	LEAD	TRI	Pounds																		2013	NO	GCC- CHEROKEE N	1853 HWY 3	CHEROKEE	CHEROKEE	IA	51012			YES	NO	NO	NO								327320						42.753805	-95.517138	809895894								GCC OF AMERICA	809895894	0		NA												NO	FKIBRIA@GCC.COM			YES	 	
5240WCLPPR461BW	1313211174317	007440020	NICKEL	TRI	Pounds																		2013	NO	CLIPPER WINDPOWER LLC	4601 BOWLING ST SW	CEDAR RAPIDS	LINN	IA	52404			YES	NO	NO	NO								423830						41.935799	-91.656064	034502158								PLATINUM EQUITY LLC	034502158	.15	C 	WATER POLLUTION CONTROL FACILITIES	7525 BERTRAM RD SOUTHEAST	CEDAR RAPIDS	IA	LINN	52403							NO				YES	 	
5240WCLPPR461BW	1313211174305	007439965	MANGANESE	TRI	Pounds																		2013	NO	CLIPPER WINDPOWER LLC	4601 BOWLING ST SW	CEDAR RAPIDS	LINN	IA	52404			YES	NO	NO	NO								423830						41.935799	-91.656064	034502158								PLATINUM EQUITY LLC	034502158	6.25	C 	WATER POLLUTION CONTROL FACILITIES	7525 BERTRAM RD SOUTHEAST	CEDAR RAPIDS	IA	LINN	52403							NO				YES	 	
5240WCLPPR461BW	1313211174293	007440473	CHROMIUM	TRI	Pounds																		2013	NO	CLIPPER WINDPOWER LLC	4601 BOWLING ST SW	CEDAR RAPIDS	LINN	IA	52404			YES	NO	NO	NO								423830						41.935799	-91.656064	034502158								PLATINUM EQUITY LLC	034502158	.05	M1	WATER POLLUTION CONTROL FACILITIES	7525 BERTRAM RD SOUTHEAST	CEDAR RAPIDS	IA	LINN	52403							NO				YES	 	
50801GRNVLRR1	1313210989810	007664417	AMMONIA	TRI	Pounds																		2013	NO	GREEN VALLEY CHEMICAL CORP	1284 N CHERRY ST RD	CRESTON	UNION	IA	50801			YES	NO	NO	NO								325311						41.116582	-94.356756	005312616								GREEN VALLEY CHEMICAL CORP	005312616	0		NA												NO	BILLC@GREENVALLEYCHEMICAL.COM			NO	 	
5125WSXCNT114NM	1313211079494	007439921	LEAD	TRI	Pounds																		2013	NO	GCC-SIOUX CENTER	1140 N MAIN AVE	SIOUX CENTER	SIOUX	IA	51250			YES	NO	NO	NO								327320						43.088704	-96.175476	809895894								GCC OF AMERICA	809895894	0		NA												NO	FKIBRIA@GCC.COM			YES	 	
52361KNZMNI80AT	1313211807971	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	KINZE MANUFACTURING INC	2172 M AVE	WILLIAMSBURG	IOWA	IA	52361			YES	NO	NO	NO								333111						41.69043	-92.065537	080311384		IAD080311384		IA0076881						0		NA												NO	BFRIEBUS@UIOWA.EDU			NO	 	
52361KNZMNI80AT	1313211808213	007440020	NICKEL	TRI	Pounds																		2013	NO	KINZE MANUFACTURING INC	2172 M AVE	WILLIAMSBURG	IOWA	IA	52361			YES	NO	NO	NO								333111						41.69043	-92.065537	080311384		IAD080311384		IA0076881						0		NA												NO	BFRIEBUS@UIOWA.EDU			YES	 	
52361KNZMNI80AT	1313211808199	007439965	MANGANESE	TRI	Pounds																		2013	NO	KINZE MANUFACTURING INC	2172 M AVE	WILLIAMSBURG	IOWA	IA	52361			YES	NO	NO	NO								333111						41.69043	-92.065537	080311384		IAD080311384		IA0076881						0		NA												NO	BFRIEBUS@UIOWA.EDU			YES	 	
52361KNZMNI80AT	1313211808163	007439921	LEAD	TRI	Pounds																		2013	NO	KINZE MANUFACTURING INC	2172 M AVE	WILLIAMSBURG	IOWA	IA	52361			YES	NO	NO	NO								333111						41.69043	-92.065537	080311384		IAD080311384		IA0076881						0		NA												NO	BFRIEBUS@UIOWA.EDU			YES	 	
52361KNZMNI80AT	1313211808124	007440508	COPPER	TRI	Pounds																		2013	NO	KINZE MANUFACTURING INC	2172 M AVE	WILLIAMSBURG	IOWA	IA	52361			YES	NO	NO	NO								333111						41.69043	-92.065537	080311384		IAD080311384		IA0076881						0		NA												NO	BFRIEBUS@UIOWA.EDU			YES	 	
52361KNZMNI80AT	1313211808252	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	KINZE MANUFACTURING INC	2172 M AVE	WILLIAMSBURG	IOWA	IA	52361			YES	NO	NO	NO								333111						41.69043	-92.065537	080311384		IAD080311384		IA0076881						0		NA												NO	BFRIEBUS@UIOWA.EDU			NO	 	
