TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
32905FRRSR2210W	1307206081349	007726956	BROMINE	TRI	Pounds																		2007	NO	FAR RESEARCH INC.	2210 WILHELMINA CT., NE	PALM BAY	BREVARD	FL	32905	YES	NO	NO	NO														28.0559	-80.5933	108940198										0														NO	ANUTTALL@FAR-CHEMICAL.COM			NO	
32905FRRSR2210W	1307206081352	000075092	DICHLOROMETHANE	TRI	Pounds																		2007	NO	FAR RESEARCH INC.	2210 WILHELMINA CT., NE	PALM BAY	BREVARD	FL	32905	YES	NO	NO	NO														28.0559	-80.5933	108940198										0														NO	ANUTTALL@FAR-CHEMICAL.COM			NO	
32905FRRSR2210W	1307206081364	000067561	METHANOL	TRI	Pounds																		2007	NO	FAR RESEARCH INC.	2210 WILHELMINA CT., NE	PALM BAY	BREVARD	FL	32905	YES	NO	NO	NO														28.0559	-80.5933	108940198										0														NO	ANUTTALL@FAR-CHEMICAL.COM			NO	
32905FRRSR2210W	1307206081388	000108101	METHYL ISOBUTYL KETONE	TRI	Pounds																		2007	NO	FAR RESEARCH INC.	2210 WILHELMINA CT., NE	PALM BAY	BREVARD	FL	32905	YES	NO	NO	NO														28.0559	-80.5933	108940198										0														NO	ANUTTALL@FAR-CHEMICAL.COM			NO	
32905FRRSR2210W	1307206081402	001634044	METHYL TERT-BUTYL ETHER	TRI	Pounds																		2007	NO	FAR RESEARCH INC.	2210 WILHELMINA CT., NE	PALM BAY	BREVARD	FL	32905	YES	NO	NO	NO														28.0559	-80.5933	108940198										0														NO	ANUTTALL@FAR-CHEMICAL.COM			NO	
32905FRRSR2210W	1307206081414	000110543	N-HEXANE	TRI	Pounds																		2007	NO	FAR RESEARCH INC.	2210 WILHELMINA CT., NE	PALM BAY	BREVARD	FL	32905	YES	NO	NO	NO														28.0559	-80.5933	108940198										0														NO	ANUTTALL@FAR-CHEMICAL.COM			NO	
32905FRRSR2210W	1307206081426	000108883	TOLUENE	TRI	Pounds																		2007	NO	FAR RESEARCH INC.	2210 WILHELMINA CT., NE	PALM BAY	BREVARD	FL	32905	YES	NO	NO	NO														28.0559	-80.5933	108940198										0														NO	ANUTTALL@FAR-CHEMICAL.COM			NO	
32905FRRSR2210W	1307206081438	000121448	TRIETHYLAMINE	TRI	Pounds																		2007	NO	FAR RESEARCH INC.	2210 WILHELMINA CT., NE	PALM BAY	BREVARD	FL	32905	YES	NO	NO	NO														28.0559	-80.5933	108940198										0														NO	ANUTTALL@FAR-CHEMICAL.COM			NO	
32910PCMLB621NU	1307205919463	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2007	NO	APAC MELBOURNE PLANT	6210 N US 1	MELBOURNE	BREVARD	FL	32910	YES	NO	NO	NO														28.21234	-80.665451	112758800								APAC HOLDINGS INC.		0														NO	TMPFEIFFER@APAC.COM			NO	
32934MNMNC3900D	1307205322112	007439921	LEAD	PBT	Pounds																		2007	NO	MNEMONICS, INC	3900 DOW RD	MELBOURNE	BREVARD	FL	32934	YES	NO	NO	NO														28.107611	-80.690049	096656368										0														NO	HAP.THOMPSON@MNEMONICS-EMS.COM			YES	
