TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
12553MBLLN1281R	1311209429327	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	GLOBAL COS LLC NEWBURGH TERMINAL	1281 RIVER RD	NEW WINDSOR	ORANGE	NY	12553	YES	NO	NO	NO								424710						41.486249	-74.010068	019177757								GLOBAL COS LLC	019177757	ABOVEGROUND STORAGE TANKS ARE INSPECTED AND CLEANED AS NEEDED-W13:SEE BELOW;T01:ABOVE GROUND TANKS ARE INSPECTED AND CLEANED AS NEEDEDSTORMWATER COLLECTION SYSTEM IS INSPECTED AND CATCH BASINS CLEANED AS NEEDEDFACILITY MANAGES AN ACTIVE GW/SOIL REM SYSTEM;T04:REVIEW MEETINGS W. KEY STAFF MEMBERS;T11:NA	NO	RKENNY@GLOBALP.COM			NO	 	
12553MBLLN1281R	1311209429253	000098828	CUMENE	TRI	2011	GLOBAL COS LLC NEWBURGH TERMINAL	1281 RIVER RD	NEW WINDSOR	ORANGE	NY	12553	YES	NO	NO	NO								424710						41.486249	-74.010068	019177757								GLOBAL COS LLC	019177757	FUEL ADDITIVE - OTHERWISE USED - NEW EXXON ADDITIVE	NO	RKENNY@GLOBALP.COM			NO	 	
12553MBLLN1281R	1311209429303	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2011	GLOBAL COS LLC NEWBURGH TERMINAL	1281 RIVER RD	NEW WINDSOR	ORANGE	NY	12553	YES	NO	NO	NO								424710						41.486249	-74.010068	019177757								GLOBAL COS LLC	019177757	PACS ARE FUEL IMPURITIES	NO	RKENNY@GLOBALP.COM			NO	 	
12553MBLLN1281R	1311209429238	000071432	BENZENE	TRI	2011	GLOBAL COS LLC NEWBURGH TERMINAL	1281 RIVER RD	NEW WINDSOR	ORANGE	NY	12553	YES	NO	NO	NO								424710						41.486249	-74.010068	019177757								GLOBAL COS LLC	019177757	ABOVE GROUND TANKS WERE INSPECTED AND CLEANED IF NEEDED-W13:SEE BELOW;T01:ABOVEGROUND TANKS WERE INSPECTED AND CLEANED IF NEEDEDSTORMWATER COLLECTION SYSTEM WAS INSPECTED AND CATCH BASINS CLEANED IF NEEDEDTHE FACILITY RUNS AND ACTIVE GW/SOIL REM SYSTEM;T04:INVENTORIES ARE EXAMINED DAILY TO DETERMINE PRODUCT LOSS IF ANY;T11:REVIEW MEETINGS W. KEY STAFF MEMBERS	NO	RKENNY@GLOBALP.COM			NO	 	
12553MBLLN1281R	1311209429226	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2011	GLOBAL COS LLC NEWBURGH TERMINAL	1281 RIVER RD	NEW WINDSOR	ORANGE	NY	12553	YES	NO	NO	NO								424710						41.486249	-74.010068	019177757								GLOBAL COS LLC	019177757	ABOVE GROUND STORAGE TANKS WERE INSPECTED AND CLEANED IF NEEDED-W13:SEE BELOW;T01:ABOVE GROUND TANKS WERE INSPECTED AND CLEANED IF NEEDEDSTORMWATER COLLECTION SYSTEM WAS INSPECTED AND CATCHBASIN CLEANEDFACILITY RUNS AND ACTIVE SOIL/GW REM SYSTEM;T03:PRODUCT INVENTORIES ARE BALANECED DAILY TO DETERMINE ANY LOSSES;T04:REVIEW MEEITINGS W. KEY STAFF MEMBERS	NO	RKENNY@GLOBALP.COM			NO	 	
12553MBLLN1281R	1311209429265	000100414	ETHYLBENZENE	TRI	2011	GLOBAL COS LLC NEWBURGH TERMINAL	1281 RIVER RD	NEW WINDSOR	ORANGE	NY	12553	YES	NO	NO	NO								424710						41.486249	-74.010068	019177757								GLOBAL COS LLC	019177757	ABOVE GROUND TANKS ARE INSPECTED AND CLEANED-W13:SEE BELOW;T01:ABOVE GROUND STORAGE TANKS ARE INSPECTED AND CLEANED AS NEEDEDSTORMWATER COLLECTION SYSTEM IS INSPECTED AND CATCH BASIN CLEANEDTHE FACILITY RUNS AN ACTIVE GW/SOIL REM SYSTEM;T04:REVIEW MEETINGS W KEY STAFF MEMBERS;T11:NONE	NO	RKENNY@GLOBALP.COM			NO	 	
12553MBLLN1281R	1311209429315	000108883	TOLUENE	TRI	2011	GLOBAL COS LLC NEWBURGH TERMINAL	1281 RIVER RD	NEW WINDSOR	ORANGE	NY	12553	YES	NO	NO	NO								424710						41.486249	-74.010068	019177757								GLOBAL COS LLC	019177757	ABOVE GROUND STORAGE TANKS ARE INSPECTED AND CLEANED AS NEEDED-W13:SEE BELOW;T01:ABOVEGROUND TANKS ARE INSPECTED AND CLEANED AS NEEDEDSTORMWATER COLLECTION SYSTEM IS INSPECTED AND CATCH BASINS ARE CLEANED AS NEEDEDFACILITY RUNS AN ACTIVE GW/SOIL REM SYSTEM;T03:INVENTORIES ARE BALANCED DAILY TO DETERMINE LOSSES;T04:REIVEW MEETINGS W. KEY STAFF	NO	RKENNY@GLOBALP.COM			NO	 	
12553MBLLN1281R	1311209429291	000091203	NAPHTHALENE	TRI	2011	GLOBAL COS LLC NEWBURGH TERMINAL	1281 RIVER RD	NEW WINDSOR	ORANGE	NY	12553	YES	NO	NO	NO								424710						41.486249	-74.010068	019177757								GLOBAL COS LLC	019177757	ABOVE GROUND TANKS ARE INSPECTED AND CLEANED AS NEEDED-W13:SEE BELOW;T01:ABOVE GROUND TANKS ARE INSPECTED AND CLEANDED AS NEEDEDSTORMWATER COLLECTION SYSTEM IS INSPECTED AND CATCH BASINS CLEANED AS NEEDEDTHE FACILITY RUNS AN ACTIVE GW/SOIL REM SYSTEM;T02:INVENTORIES ARE CHECKED DAILY FOR LOSSES;T03:REVIEW MEETINGS W KEY STAFF	NO	RKENNY@GLOBALP.COM			NO	 	
12553MBLLN1281R	1311209429289	000110543	N-HEXANE	TRI	2011	GLOBAL COS LLC NEWBURGH TERMINAL	1281 RIVER RD	NEW WINDSOR	ORANGE	NY	12553	YES	NO	NO	NO								424710						41.486249	-74.010068	019177757								GLOBAL COS LLC	019177757	ABOVE GROUND TANKS ARE INSPECTED AND CLEANED IF NEEDED-W13:SEE BELOW;T01:ABOVE GROUND TANKS ARE INSPECTED AND CLEANED IF NEEDEDSTORMWATER COLLECTION SYSTEM IS INSPECTED ANC CATCH BASINS CLEANED IF NEEDEDFACILITY HAS AN ACTIVE GW/SOIL REM SYSTEM;T04:INVENTORIIES ARE CHECKED DAILY;T11:REVIEW MEETING W. KEY STAFF	NO	RKENNY@GLOBALP.COM			NO	 	
11696MBLLN464DO	1311209429063	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2011	GLOBAL COS LLC INWOOD TERMINAL	464 DOUGHTY BLVD	INWOOD	NASSAU	NY	11096	YES	NO	NO	NO								424710						40.625818	-73.746619	019177757								GLOBAL COS LLC	019177757	ABOVE GROUND STORAGE TANKS WERE INSPECTED, REPAIRED AND CLEANED-W13:SEE ABOVE;T01:PRODCUT INVENTORIES ARE EXAMINED DAILY FOR ANY LOSS, IF ANY;T04:REVIEW MEETINGS W. KEY STAFF MEMBERS;T11:INSPECTION OF STORM WATER COLLECTION SYSTEM	NO	RKENNY@GLOBALP.COM			NO	 	
