TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
21226NTDST5500Q	1311209528088	007439976	MERCURY	PBT	2011	US GYPSUM CO	5500 QUARANTINE RD	BALTIMORE	BALTIMORE (CITY)	MD	21226	YES	NO	NO	NO								327420						39.20336	-76.56045	003091964								USG CORP	003091964	-W58:PROCESS IMPROVEMENT;T04:PROCESS IMPROVEMENT PROJECTS WERE SUCCESSFUL IN IMPROVING WASTED GENERATED FROM PRODUCT CHANGEOVERS, START-UPS AND SHUTDOWNS.BOARD IMPROVEMENT PLAN WAS IMPLEMENTED TO IMPROVE PRODUCTION EFFICIENCIES REDUCING PRODUCT WASTE.	NO	SSEIDEL@USG.COM			YES	 	
21226NTDST5500Q	1311209528076	007439921	LEAD	TRI	2011	US GYPSUM CO	5500 QUARANTINE RD	BALTIMORE	BALTIMORE (CITY)	MD	21226	YES	NO	NO	NO								327420						39.20336	-76.56045	003091964								USG CORP	003091964	-W58:PROCESS IMPROVEMENT;T04:PROCESS IMPROVEMENT PROJECTS WERE SUCCESSFUL IN IMPROVING WASTED GENERATED FROM PRODUCT CHANGEOVERS, START-UPS AND SHUTDOWNS.BOARD IMPROVEMENT PLAN WAS IMPLEMENTED TO IMPROVE PRODUCTION EFFICIENCIES REDUCING PRODUCT WASTE.	NO	SSEIDEL@USG.COM			YES	 	
21226CHMTL711PI	1311209482126	N511	NITRATE COMPOUNDS	TRI	2011	ERACHEM COMILOG INC - BALTIM ORE PLANT	610 PITTMAN RD	BALTIMORE	ANNE ARUNDEL	MD	21226	YES	NO	NO	NO								325188						39.194842	-76.565117	091808246								COMILOG US INC	787491307	CURRENTLY WE ARE UNDERGOING A PILOT TRIAL IN OUR WASTE WATER TREATMENT PLANT TO REMOVE OVER 90% OF THE NITROGEN IN OUR EFFLUENT.  IF SUCCESSFUL WE EXPECT THE PROCESS TO BE FULLY OPERATIONAL IN THE FIRST QUARTER OF 2014.	NO	PETER.SOMICH@ERAMETGROUP.COM			NO	 	
20695WLDRF6309T	1311209541566	000100425	STYRENE	TRI	2011	WALDORF MARBLE INC	4317 CHARLES CROSSING DR	WHITE PLAINS	CHARLES	MD	20695	YES	NO	NO	NO								326191	326122					38.59121	-76.94637	083987057								WALDORF MARBLE INC	083987057	WE ARE STILL USING LOWHAP GELCOAT AND HAVE SENT THIS PRODUCT INFO ON OUR CHEMICAL LIST LAST REPORTED.	NO	PAULWALDORFMARBLE@GMAIL.COM			NO	 	
21921TRMMD950EL	1311209637255	N120	DIISOCYANATES	TRI	2011	TERUMO MEDICAL CORP	950 ELKTON BLVD	ELKTON	CECIL	MD	21921	YES	NO	NO	NO								339112						39.610573	-75.840872	131489882								TERUMO MEDICAL CORP		NONE.	NO	ELWOOD.BANNON@TERUMOMEDICAL.COM			NO	 	
21921TRMMD950EL	1311209637267	000067561	METHANOL	TRI	2011	TERUMO MEDICAL CORP	950 ELKTON BLVD	ELKTON	CECIL	MD	21921	YES	NO	NO	NO								339112						39.610573	-75.840872	131489882								TERUMO MEDICAL CORP		NONE.	NO	ELWOOD.BANNON@TERUMOMEDICAL.COM			NO	 	
21921TRMMD950EL	1311209637242	000110827	CYCLOHEXANE	TRI	2011	TERUMO MEDICAL CORP	950 ELKTON BLVD	ELKTON	CECIL	MD	21921	YES	NO	NO	NO								339112						39.610573	-75.840872	131489882								TERUMO MEDICAL CORP		NONE.	NO	ELWOOD.BANNON@TERUMOMEDICAL.COM			NO	 	
21226WRGRC5500C	1311209394295	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2011	GRACE DAVISON -CURTIS BAY WORKS	5500 CHEMICAL RD	BALTIMORE	BALTIMORE (CITY)	MD	212261698	YES	NO	NO	NO								325188						39.216111	-76.57	003093606								W R GRACE & CO	001367846	RECYCLED TWO ADDITIONAL PRODUCTS	NO	ROBERT.F.ERRERA@GRACE.COM			YES	 	
20774NWDWN16001	1311209802572	N230	CERTAIN GLYCOL ETHERS	TRI	2011	NEW DAWN MANUFACTURING CO	16001 TRADE ZONE AVE	UPPER MARLBORO	PRINCE GEORGES	MD	20774	YES	NO	NO	NO								325611	325612					38.880487	-76.728789	049575215								P4 CORP	024230302	PRODUCT REFORMULATION, PARTICULARLY FOR LOWERING VOC'S IN GLASS CLEANERS.	NO	CHRISTOPHER.SWENSEN@DAYCON.COM			NO	 	
20774NWDWN16001	1311209802584	000067561	METHANOL	TRI	2011	NEW DAWN MANUFACTURING CO	16001 TRADE ZONE AVE	UPPER MARLBORO	PRINCE GEORGES	MD	20774	YES	NO	NO	NO								325611	325612					38.880487	-76.728789	049575215								P4 CORP	024230302	-W42:LOWERED THE AMOUNT OF VOC'S USED IN THE MANUFACTURE OF GLASS CLEANERS.	NO	CHRISTOPHER.SWENSEN@DAYCON.COM			NO	 	
