TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
24543WDFBRMASON	1312210018329	007439921	LEAD	TRI	2012	BLUE RIDGE FIBERBOARD	250 CELOTEX DR	DANVILLE	PITTSYLVANIA	VA	24541	YES	NO	NO	NO								321219						36.545972	-79.347521	005212782		24543WDFBRMA						WR MEADOWS INC	005212782	|W51:Reduced amount of water discharged by 17% through the use of improved filtering and recirculation of process water.	NO	MCUSTER@BLUERIDGEFIBERBOARD.COM			YES	 	
24501WSTVR2801F	1312210406839	007697372	NITRIC ACID	TRI	2012	WESTOVER DAIRY	2801 FORT AVE	LYNCHBURG	LYNCHBURG (CITY)	VA	24501	YES	NO	NO	NO								311511						37.397778	-79.165	006999528								THE KROGER CO	006999528	Westover has started using a cleaning chemical on our HTST systems with a reduced nitric acid content.	NO	MIKE.DOOLEY@KROGER.COM			NO	 	
24501WSTVR2801F	1312210406827	N511	NITRATE COMPOUNDS	TRI	2012	WESTOVER DAIRY	2801 FORT AVE	LYNCHBURG	LYNCHBURG (CITY)	VA	24501	YES	NO	NO	NO								311511						37.397778	-79.165	006999528								THE KROGER CO	006999528	Westover has started using a cleaning chemical on our HTST units with reduced nitric acid content	NO	MIKE.DOOLEY@KROGER.COM			NO	 	
23607NWPRT4101W	1312210715191	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2012	HUNTINGTON INGALLS INC	4101 WASHINGTON AVE	NEWPORT NEWS	NEWPORT NEWS (CITY)	VA	236072770	YES	NO	NO	NO								336611						36.990641	-76.432803	001307495										Due to the boiler mact regulations, the NNS powerhouse that operates on No. 6 fuel oil will be converted to natural gas.	NO	JENNIFER.DUNN@HII-NNS.COM			NO	 	
23607NWPRT4101W	1312210871657	000091203	NAPHTHALENE	TRI	2012	HUNTINGTON INGALLS INC	4101 WASHINGTON AVE	NEWPORT NEWS	NEWPORT NEWS (CITY)	VA	236072770	YES	NO	NO	NO								336611						36.990641	-76.432803	001307495										|W42:Due to the Boiler MACT regulations, the NNS is switching from No. 6 Fuel Oil to natural gas.|T04:NNS cross-departmental team studying the effects of the Boiler MACT regulations and the determination that No. 6 fuel oil must be phased out.	NO	JENNIFER.DUNN@HII-NNS.COM	RR4		NO	 	
23607NWPRT4101W	1312210871669	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	HUNTINGTON INGALLS INC	4101 WASHINGTON AVE	NEWPORT NEWS	NEWPORT NEWS (CITY)	VA	236072770	YES	NO	NO	NO								336611						36.990641	-76.432803	001307495										|W42:Due to the Boiler MACT regulations, NNS is converting from No. 6 Fuel Oil to natural gas.|T04:A cross-departmental team review the use of No. 6 Fuel Oil and determined the fuel must be phased out due to the boiler MACT regulations.	NO	JENNIFER.DUNN@HII-NNS.COM	RR4		NO	 	
23607NWPRT4101W	1312210715090	007440473	CHROMIUM	TRI	2012	HUNTINGTON INGALLS INC	4101 WASHINGTON AVE	NEWPORT NEWS	NEWPORT NEWS (CITY)	VA	236072770	YES	NO	NO	NO								336611						36.990641	-76.432803	001307495										|W52:NNS is shutting down its electroplating operations.|T11:NNS is shutting down its electroplating operations.	NO	JENNIFER.DUNN@HII-NNS.COM			YES	 	
24013CHMSL1140I	1312210047686	000108883	TOLUENE	TRI	2012	CHEMSOLV INC	1140 INDUSTRY AVE SE	ROANOKE	ROANOKE (CITY)	VA	24013	YES	NO	NO	NO								424690						37.264167	-79.919167	098448251		VAD980721088						CHEMSOLV INC		For Risk mitigation purpose, a Nitrogen Blanket is currently being installed on the flammable bulk tanks to reduce the potential for internal ignition, which would lead to catastrophic tank failure.  An indirect positive effect of the nitrogen blanket is the reduction in point source emissions because the barrier between the atmospheric vent and the volatile vapor.  Furthermore, the cooling effect from the nitrogen will reduce liquid volatilization.	NO	JAUSTIN@CHEMSOLV.COM			NO	 	
24013CHMSL1140I	1312210047635	000067561	METHANOL	TRI	2012	CHEMSOLV INC	1140 INDUSTRY AVE SE	ROANOKE	ROANOKE (CITY)	VA	24013	YES	NO	NO	NO								424690						37.264167	-79.919167	098448251		VAD980721088						CHEMSOLV INC		For Risk mitigation purpose, a Nitrogen Blanket is currently being installed on the flammable bulk tanks to reduce the potential for internal ignition, which would lead to catastrophic tank failure.  An indirect positive effect of the nitrogen blanket is the reduction in point source emissions because the barrier between the atmospheric vent and the volatile vapor.  Furthermore, the cooling effect from the nitrogen will reduce liquid volatilization.	NO	JAUSTIN@CHEMSOLV.COM			NO	 	
24526NKSPCHIGHW	1312210550291	N040	BARIUM COMPOUNDS	TRI	2012	GEORGIA-PACIFIC BIG ISLAND MILL	9363 LEE-JACKSON HWY	BIG ISLAND	BEDFORD	VA	24526	YES	NO	NO	NO								322121						37.532832	-79.355595	003113602								KOCH INDUSTRIES INC	006944334	A new power boiler was installed to generate steam from natural gas rather than coal.|T11:Engineering study to identify lowest cost option to reduce emissions	NO	THPIERCE@GAPAC.COM			YES	 	
