TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
22202GDNVTRONAL	1312209974296	000071432	BENZENE	TRI	Pounds																		2012	NO	ALLIED AVIATION FUELING CO INC	RONALD REAGAN NATIONAL AIRPORT	ARLINGTON	ARLINGTON	VA	22202	YES	NO	NO	NO								424710						38.84861	-77.04222									ALLIED AVIATION HOLDING CO		0		NA												NO	JIM.BUCHANAN@ALLIEDAVIATION.COM			NO	 	
22202GDNVTRONAL	1312209974385	000110827	CYCLOHEXANE	TRI	Pounds																		2012	NO	ALLIED AVIATION FUELING CO INC	RONALD REAGAN NATIONAL AIRPORT	ARLINGTON	ARLINGTON	VA	22202	YES	NO	NO	NO								424710						38.84861	-77.04222									ALLIED AVIATION HOLDING CO		0		NA												NO	JIM.BUCHANAN@ALLIEDAVIATION.COM			NO	 	
22202GDNVTRONAL	1312209974447	000100414	ETHYLBENZENE	TRI	Pounds																		2012	NO	ALLIED AVIATION FUELING CO INC	RONALD REAGAN NATIONAL AIRPORT	ARLINGTON	ARLINGTON	VA	22202	YES	NO	NO	NO								424710						38.84861	-77.04222									ALLIED AVIATION HOLDING CO		0		NA												NO	JIM.BUCHANAN@ALLIEDAVIATION.COM			NO	 	
22202GDNVTRONAL	1312209974474	001634044	METHYL TERT-BUTYL ETHER	TRI	Pounds																		2012	NO	ALLIED AVIATION FUELING CO INC	RONALD REAGAN NATIONAL AIRPORT	ARLINGTON	ARLINGTON	VA	22202	YES	NO	NO	NO								424710						38.84861	-77.04222									ALLIED AVIATION HOLDING CO		0		NA												NO	JIM.BUCHANAN@ALLIEDAVIATION.COM			NO	 	
22202GDNVTRONAL	1312209974500	000110543	N-HEXANE	TRI	Pounds																		2012	NO	ALLIED AVIATION FUELING CO INC	RONALD REAGAN NATIONAL AIRPORT	ARLINGTON	ARLINGTON	VA	22202	YES	NO	NO	NO								424710						38.84861	-77.04222									ALLIED AVIATION HOLDING CO		0		NA												NO	JIM.BUCHANAN@ALLIEDAVIATION.COM			NO	 	
22202GDNVTRONAL	1312209974524	000091203	NAPHTHALENE	TRI	Pounds																		2012	NO	ALLIED AVIATION FUELING CO INC	RONALD REAGAN NATIONAL AIRPORT	ARLINGTON	ARLINGTON	VA	22202	YES	NO	NO	NO								424710						38.84861	-77.04222									ALLIED AVIATION HOLDING CO		0		NA												NO	JIM.BUCHANAN@ALLIEDAVIATION.COM			NO	 	
22202GDNVTRONAL	1312209974551	000108883	TOLUENE	TRI	Pounds																		2012	NO	ALLIED AVIATION FUELING CO INC	RONALD REAGAN NATIONAL AIRPORT	ARLINGTON	ARLINGTON	VA	22202	YES	NO	NO	NO								424710						38.84861	-77.04222									ALLIED AVIATION HOLDING CO		0		NA												NO	JIM.BUCHANAN@ALLIEDAVIATION.COM			NO	 	
22202GDNVTRONAL	1312209974575	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2012	NO	ALLIED AVIATION FUELING CO INC	RONALD REAGAN NATIONAL AIRPORT	ARLINGTON	ARLINGTON	VA	22202	YES	NO	NO	NO								424710						38.84861	-77.04222									ALLIED AVIATION HOLDING CO		0		NA												NO	JIM.BUCHANAN@ALLIEDAVIATION.COM			NO	 	
24592PHLPSPOBOX	1312209975212	000100425	STYRENE	TRI	Pounds																		2012	NO	AQUATIC CO	1100 INDUSTRIAL PARK RD HALIFAX INDUSTRIAL PARK	SOUTH BOSTON	HALIFAX	VA	24592	YES	NO	NO	NO								326191						36.66833	-78.93122	139297881										0		NA												NO	RBLACKSTOCK@AQUATICBATH.COM			NO	 	
24225MRCNLJUNCT	1312209975440	007664417	AMMONIA	TRI	Pounds																		2012	NO	AMERICAN ELECTRIC POWER CLINCH RIVER PLANT	JUNCTION OF ST RTS 664 & 665	CLEVELAND	RUSSELL	VA	24225	YES	NO	NO	NO								221112						36.9333	-82.1997	045581949								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	PAMOYE@AEP.COM			NO	 	
24225MRCNLJUNCT	1312209975453	N040	BARIUM COMPOUNDS	TRI	Pounds																		2012	NO	AMERICAN ELECTRIC POWER CLINCH RIVER PLANT	JUNCTION OF ST RTS 664 & 665	CLEVELAND	RUSSELL	VA	24225	YES	NO	NO	NO								221112						36.9333	-82.1997	045581949								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	PAMOYE@AEP.COM			YES	 	
24225MRCNLJUNCT	1312209975465	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2012	NO	AMERICAN ELECTRIC POWER CLINCH RIVER PLANT	JUNCTION OF ST RTS 664 & 665	CLEVELAND	RUSSELL	VA	24225	YES	NO	NO	NO								221112						36.9333	-82.1997	045581949								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	PAMOYE@AEP.COM			NO	 	
24225MRCNLJUNCT	1312209975491	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2012	NO	AMERICAN ELECTRIC POWER CLINCH RIVER PLANT	JUNCTION OF ST RTS 664 & 665	CLEVELAND	RUSSELL	VA	24225	YES	NO	NO	NO								221112						36.9333	-82.1997	045581949								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	PAMOYE@AEP.COM			NO	 	
24225MRCNLJUNCT	1312209975541	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2012	NO	AMERICAN ELECTRIC POWER CLINCH RIVER PLANT	JUNCTION OF ST RTS 664 & 665	CLEVELAND	RUSSELL	VA	24225	YES	NO	NO	NO								221112						36.9333	-82.1997	045581949								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	PAMOYE@AEP.COM			NO	 	
24225MRCNLJUNCT	1312209975592	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2012	NO	AMERICAN ELECTRIC POWER CLINCH RIVER PLANT	JUNCTION OF ST RTS 664 & 665	CLEVELAND	RUSSELL	VA	24225	YES	NO	NO	NO								221112						36.9333	-82.1997	045581949								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	PAMOYE@AEP.COM			NO	 	
24225MRCNLJUNCT	1312209975628	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	AMERICAN ELECTRIC POWER CLINCH RIVER PLANT	JUNCTION OF ST RTS 664 & 665	CLEVELAND	RUSSELL	VA	24225	YES	NO	NO	NO								221112						36.9333	-82.1997	045581949								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	PAMOYE@AEP.COM			YES	 	
24225MRCNLJUNCT	1312209975681	N458	MERCURY COMPOUNDS	PBT	Pounds																		2012	NO	AMERICAN ELECTRIC POWER CLINCH RIVER PLANT	JUNCTION OF ST RTS 664 & 665	CLEVELAND	RUSSELL	VA	24225	YES	NO	NO	NO								221112						36.9333	-82.1997	045581949								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	PAMOYE@AEP.COM			YES	 	
24225MRCNLJUNCT	1312209975731	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2012	NO	AMERICAN ELECTRIC POWER CLINCH RIVER PLANT	JUNCTION OF ST RTS 664 & 665	CLEVELAND	RUSSELL	VA	24225	YES	NO	NO	NO								221112						36.9333	-82.1997	045581949								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	PAMOYE@AEP.COM			NO	 	
24225MRCNLJUNCT	1312209975768	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2012	NO	AMERICAN ELECTRIC POWER CLINCH RIVER PLANT	JUNCTION OF ST RTS 664 & 665	CLEVELAND	RUSSELL	VA	24225	YES	NO	NO	NO								221112						36.9333	-82.1997	045581949								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	PAMOYE@AEP.COM			NO	 	
24225MRCNLJUNCT	1312209975806	N770	VANADIUM COMPOUNDS	TRI	Pounds																		2012	NO	AMERICAN ELECTRIC POWER CLINCH RIVER PLANT	JUNCTION OF ST RTS 664 & 665	CLEVELAND	RUSSELL	VA	24225	YES	NO	NO	NO								221112						36.9333	-82.1997	045581949								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	PAMOYE@AEP.COM			YES	 	
24093GLNLYRTE46	1312209975921	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2012	NO	AMERICAN ELECTRIC POWER GLEN LYN PLANT	RT 460	GLEN LYN	GILES	VA	24093	YES	NO	NO	NO								221112						37.37038	-80.8616	001894542								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	TFBURNS@AEP.COM			NO	 	
24093GLNLYRTE46	1312209975960	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2012	NO	AMERICAN ELECTRIC POWER GLEN LYN PLANT	RT 460	GLEN LYN	GILES	VA	24093	YES	NO	NO	NO								221112						37.37038	-80.8616	001894542								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	TFBURNS@AEP.COM			NO	 	
24093GLNLYRTE46	1312209976024	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	AMERICAN ELECTRIC POWER GLEN LYN PLANT	RT 460	GLEN LYN	GILES	VA	24093	YES	NO	NO	NO								221112						37.37038	-80.8616	001894542								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	TFBURNS@AEP.COM			YES	 	
24093GLNLYRTE46	1312209976063	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2012	NO	AMERICAN ELECTRIC POWER GLEN LYN PLANT	RT 460	GLEN LYN	GILES	VA	24093	YES	NO	NO	NO								221112						37.37038	-80.8616	001894542								AMERICAN ELECTRIC POWER	006979868	0		NA												NO	TFBURNS@AEP.COM			NO	 	
22514JNSCHRT640	1312209978954	007782505	CHLORINE	TRI	Pounds																		2012	NO	JCI JONES CHEMICALS INC	16248 INDUSTRIAL DR	MILFORD	CAROLINE	VA	22514	YES	NO	NO	NO								424690						38.011633	-77.370822	002216091								JCI JONES CHEMICALS INC		0		NA												NO	MWASHINGTON@JCICHEM.COM			NO	 	
22151SHNND5325P	1312209979968	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	SHENANDOAH'S PRIDE	5325 PORT ROYAL RD	SPRINGFIELD	FAIRFAX	VA	22151	YES	NO	NO	NO								311511						38.8072	-77.2158	023963259								DEAN FOODS CO	004027046	34000	O 	NOMAN M COLE JR POLLUTION CONTROL PLANT	9399 RICHMOND HIGHWAY	LORTON	VA	FAIRFAX	220791899							NO	CHRIS_BRESSI@DEANFOODS.COM			NO	 	
22151SHNND5325P	1312209979982	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	SHENANDOAH'S PRIDE	5325 PORT ROYAL RD	SPRINGFIELD	FAIRFAX	VA	22151	YES	NO	NO	NO								311511						38.8072	-77.2158	023963259								DEAN FOODS CO	004027046	0	C 	NOMAN M COLE JR POLLUTION CONTROL PLANT	9399 RICHMOND HIGHWAY	LORTON	VA	FAIRFAX	220791899							NO	CHRIS_BRESSI@DEANFOODS.COM			NO	 	
23836KTNGR833LI	1312209980123	007440508	COPPER	TRI	Pounds																		2012	NO	TRIDENT AMERICAS	833 LIBERTY WAY	CHESTER	CHESTERFIELD	VA	23836	YES	NO	NO	NO								332813						37.350168	-77.338064	003354230								SONOCO PRODUCTS CO	003354230	0		NA												NO	JEFF.BIDDIX@SONOCO-TRIDENT.COM			YES	 	
23607KCHPT801TE	1312209987256	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2012	NO	BKEP MATERIALS LLC -- NEWPORT NEWS VA	801 TERMINAL AVE	NEWPORT NEWS	NEWPORT NEWS (CITY)	VA	23607	YES	NO	NO	NO								324121						36.964167	-76.411944									BLUEKNIGHT ENERGY PARTNERS LP		0		NA												NO	MSATTLER@BKEP.COM			NO	 	
23607KCHPT801TE	1312209987332	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2012	NO	BKEP MATERIALS LLC -- NEWPORT NEWS VA	801 TERMINAL AVE	NEWPORT NEWS	NEWPORT NEWS (CITY)	VA	23607	YES	NO	NO	NO								324121						36.964167	-76.411944									BLUEKNIGHT ENERGY PARTNERS LP		0		NA												NO	MSATTLER@BKEP.COM			NO	 	
23868BRCKTHWY58	1312209896481	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2012	NO	REDLAND BRICK INC- LAWRENCEVILLE PLANT	16024 GOVERNOR HARRISON PKWY	LAWRENCEVILLE	BRUNSWICK	VA	23868	YES	NO	NO	NO								327121						36.78005	-77.7825	003062403								THE BELDEN BRICK CO	004468690	0		NA												NO	LEON.WILLIAMS@REDLANDBRICK.COM			NO	 	
24501SLCMC1409B	1312209905468	000110827	CYCLOHEXANE	TRI	Pounds																		2012	NO	SLOCUM ADHESIVES CORP	1409 BUCHANAN ST	LYNCHBURG	LYNCHBURG (CITY)	VA	24501	YES	NO	NO	NO								325520						37.402867	-79.152143	003109394										0		NA												NO	MBROWN@SLOCUMADHESIVES.COM			NO	 	
24501SLCMC1409B	1312209905470	000075092	DICHLOROMETHANE	TRI	Pounds																		2012	NO	SLOCUM ADHESIVES CORP	1409 BUCHANAN ST	LYNCHBURG	LYNCHBURG (CITY)	VA	24501	YES	NO	NO	NO								325520						37.402867	-79.152143	003109394										0		NA												NO	MBROWN@SLOCUMADHESIVES.COM			NO	 	
