TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
40475MRCNT2000E	1311209060021	000108883	TOLUENE	TRI	2011	INTERTAPE POLYMER GROUP	2000 ENTERPRISE DR	RICHMOND	MADISON	KY	40475	YES	NO	NO	NO								322222						37.703573	-84.27078	103512893								INTERTAPE POLYMER GROUP		EXPLANATION FOR REDUCTION IN RY2011 FROM RY2010 RELEASE QUANTITIES:   VOLUME OF PRODUCTION IN 2011 WAS LESS THAN ONE HALF OF 2010 PRODUCTION IN OUR FACILITY.	NO	KTOLMAN@ITAPE.COM			NO	 	
77562STHWS18310	1311209701667	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	SOUTHWEST SHIPYARD LP	18310 MARKET ST	CHANNELVIEW	HARRIS	TX	77530	YES	NO	NO	NO								336611	488390					29.7929	-95.065161	002784957								SOUTHWEST SHIPYARD LP	002784957	USED RANGE CODES WHEN AVIALABLE	NO				NO	 	
77562STHWS18310	1311209701642	000108054	VINYL ACETATE	TRI	2011	SOUTHWEST SHIPYARD LP	18310 MARKET ST	CHANNELVIEW	HARRIS	TX	77530	YES	NO	NO	NO								336611	488390					29.7929	-95.065161	002784957								SOUTHWEST SHIPYARD LP	002784957	USED RANGE CODES WHEN AVIALABLE	NO				NO	 	
77562STHWS18310	1311209701628	000108883	TOLUENE	TRI	2011	SOUTHWEST SHIPYARD LP	18310 MARKET ST	CHANNELVIEW	HARRIS	TX	77530	YES	NO	NO	NO								336611	488390					29.7929	-95.065161	002784957								SOUTHWEST SHIPYARD LP	002784957	USED RANGE CODES WHEN AVAILABLE	NO				NO	 	
77562STHWS18310	1311209701580	000127184	TETRACHLOROETHYLENE	TRI	2011	SOUTHWEST SHIPYARD LP	18310 MARKET ST	CHANNELVIEW	HARRIS	TX	77530	YES	NO	NO	NO								336611	488390					29.7929	-95.065161	002784957								SOUTHWEST SHIPYARD LP	002784957	USED RANGE CODES WHEN AVAILABLE	NO				NO	 	
77562STHWS18310	1311209701578	000110543	N-HEXANE	TRI	2011	SOUTHWEST SHIPYARD LP	18310 MARKET ST	CHANNELVIEW	HARRIS	TX	77530	YES	NO	NO	NO								336611	488390					29.7929	-95.065161	002784957								SOUTHWEST SHIPYARD LP	002784957	USED RANGE CODES WHEN AVAILABLE	NO				NO	 	
77562STHWS18310	1311209701554	000071363	N-BUTYL ALCOHOL	TRI	2011	SOUTHWEST SHIPYARD LP	18310 MARKET ST	CHANNELVIEW	HARRIS	TX	77530	YES	NO	NO	NO								336611	488390					29.7929	-95.065161	002784957								SOUTHWEST SHIPYARD LP	002784957	USED RANGE CODES WHEN AVAILABLE	NO				NO	 	
77562STHWS18310	1311209701539	007439965	MANGANESE	TRI	2011	SOUTHWEST SHIPYARD LP	18310 MARKET ST	CHANNELVIEW	HARRIS	TX	77530	YES	NO	NO	NO								336611	488390					29.7929	-95.065161	002784957								SOUTHWEST SHIPYARD LP	002784957	STARTED USING RANGE CODES WHEN AVAILABLE	NO				YES	 	
77562STHWS18310	1311209701515	000107211	ETHYLENE GLYCOL	TRI	2011	SOUTHWEST SHIPYARD LP	18310 MARKET ST	CHANNELVIEW	HARRIS	TX	77530	YES	NO	NO	NO								336611	488390					29.7929	-95.065161	002784957								SOUTHWEST SHIPYARD LP	002784957	USED RANGE CODES WHEN AVAILABLE	NO				NO	 	
77562STHWS18310	1311209701489	000071432	BENZENE	TRI	2011	SOUTHWEST SHIPYARD LP	18310 MARKET ST	CHANNELVIEW	HARRIS	TX	77530	YES	NO	NO	NO								336611	488390					29.7929	-95.065161	002784957								SOUTHWEST SHIPYARD LP	002784957	USED RANGE CODES WHEN AVAILABLE	NO				NO	 	
77562STHWS18310	1311209701477	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2011	SOUTHWEST SHIPYARD LP	18310 MARKET ST	CHANNELVIEW	HARRIS	TX	77530	YES	NO	NO	NO								336611	488390					29.7929	-95.065161	002784957								SOUTHWEST SHIPYARD LP	002784957	USED RANGE CODES WHEN AVAILABLE	NO				NO	 	
29153CTRPL1355N	1311209264706	N040	BARIUM COMPOUNDS	TRI	2011	CATERPILLAR PRECISION PIN PRODUCTS GROUP	1355 N WISE DR	SUMTER	SUMTER	SC	29153	YES	NO	NO	NO								332721						33.97402	-80.36152	008754637								CATERPILLAR INC	005070479	RECYCLING OPTION NO LONGER AVAILABLE FOR THIS MATERIAL.	NO	DUGAN_JIM@CAT.COM			YES	 	
78223HWLLH7811S	1311209533215	000098828	CUMENE	TRI	2011	SAN ANTONIO REFINERY	7811 S PRESA ST	SAN ANTONIO	BEXAR	TX	78223	YES	NO	NO	NO								324110						29.34758	-98.45906	787398759								NUSTAR ENERGY LP		CUMENE MEETS THE DE MINIMIS EXEMPTION FOR REPORTING YEAR 2011.	NO	PAULE.KIEL@NUSTARENERGY.COM			NO	 	
53051ZNTHSW156N	1311209268059	007664417	AMMONIA	TRI	2011	GKN SINTER METALS	W156 N9305 TIPP ST	MENOMONEE FALLS	WAUKESHA	WI	53051	YES	NO	NO	NO								332117						43.186111	-88.103889	006423594								GKN NA INC	006423594	ELIMINATED AMMON IA FOR ON-SITE PRODUCTION OF HYDROGEN/NITROGEN. NOW IMPORT THE H2 N2	NO	TERRY.KROENING@GKLNSINTERMETALS.COM			NO	 	
39401BFGDR1301W	1311208974737	000108883	TOLUENE	TRI	2011	ZEON CHEMICALS LP MISSISSIPPI PLANT	1301 W 7TH ST	HATTIESBURG	FORREST	MS	394012800	YES	NO	NO	NO								325212						31.338639	-89.314861	605475011								ZEON CHEMICALS LP	605443340	FACILITY FUGITIVE OR NON-POINT EMISSION RATES FOR 2011 ARE BASED ON ACTUAL LDAR SAMPLING AND LEAKS INSTEAD OF POSTED CALCULATIONS BASED ON NUMBER OF CONNECTORS.	NO	GRAHAM@ZEONCHEMICALS.COM			NO	 	
39401BFGDR1301W	1311208974725	000075218	ETHYLENE OXIDE	TRI	2011	ZEON CHEMICALS LP MISSISSIPPI PLANT	1301 W 7TH ST	HATTIESBURG	FORREST	MS	394012800	YES	NO	NO	NO								325212						31.338639	-89.314861	605475011								ZEON CHEMICALS LP	605443340	FACILITY FUGITIVE OR NON-POINT EMISSION RATES FOR 2011 ARE BASED ON ACTUAL LDAR SAMPLING AND LEAKS INSTEAD OF POSTED CALCULATIONS BASED ON NUMBER OF CONNECTORS.	NO	GRAHAM@ZEONCHEMICALS.COM			NO	 	
39401BFGDR1301W	1311208974713	000106898	EPICHLOROHYDRIN	TRI	2011	ZEON CHEMICALS LP MISSISSIPPI PLANT	1301 W 7TH ST	HATTIESBURG	FORREST	MS	394012800	YES	NO	NO	NO								325212						31.338639	-89.314861	605475011								ZEON CHEMICALS LP	605443340	FACILITY FUGITIVE OR NON-POINT EMISSION RATES FOR 2011 ARE BASED ON ACTUAL LDAR SAMPLING AND LEAKS INSTEAD OF POSTED CALCULATIONS BASED ON NUMBER OF CONNECTORS.	NO	GRAHAM@ZEONCHEMICALS.COM			NO	 	
26134PLSNTNO1PO	1311209110081	N982	ZINC COMPOUNDS	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			YES	 	
26134PLSNTNO1PO	1311209110067	N770	VANADIUM COMPOUNDS	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			YES	 	
26134PLSNTNO1PO	1311209110055	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			NO	 	
26134PLSNTNO1PO	1311209110042	N725	SELENIUM COMPOUNDS	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			YES	 	
26134PLSNTNO1PO	1311209110030	N495	NICKEL COMPOUNDS	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			YES	 	
26134PLSNTNO1PO	1311209110028	N458	MERCURY COMPOUNDS	PBT	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			YES	 	
26134PLSNTNO1PO	1311209110016	N450	MANGANESE COMPOUNDS	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			YES	 	
26134PLSNTNO1PO	1311209110004	N420	LEAD COMPOUNDS	PBT	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			YES	 	
26134PLSNTNO1PO	1311209109990	007664393	HYDROGEN FLUORIDE	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			NO	 	
26134PLSNTNO1PO	1311209109988	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			NO	 	
26134PLSNTNO1PO	1311209109976	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			NO	 	
26134PLSNTNO1PO	1311209109964	N100	COPPER COMPOUNDS	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			YES	 	
26134PLSNTNO1PO	1311209109952	N096	COBALT COMPOUNDS	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			YES	 	
26134PLSNTNO1PO	1311209109937	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			YES	 	
26134PLSNTNO1PO	1311209109913	N040	BARIUM COMPOUNDS	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			YES	 	
26134PLSNTNO1PO	1311209109899	N020	ARSENIC COMPOUNDS	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			YES	 	
26134PLSNTNO1PO	1311209109875	007664417	AMMONIA	TRI	2011	PLEASANTS WILLOW ISLAND POWER STATIONS	1 POWER STATION BLVD RT 2	WILLOW ISLAND	PLEASANTS	WV	26134	YES	NO	NO	NO								221112						39.36584	-81.29534	007944812								ALLEGHENY ENERGY INC	006979660	NA	NO	DURBINM@FIRSTENERGYCORP.COM			NO	 	
97503MCMPN8124P	1311209484563	000108883	TOLUENE	TRI	2011	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	JACKSON	OR	97503	YES	NO	NO	NO								325992						42.43486	-122.88337	793169512								ONEX CORP		TOLUENE USAGE IN 2010 WAS PART OF HIGH R&D VOLUME.  2011 R&D TOLUENE USE WAS SIGNIFICANTLY REDUCED.	NO				NO	 	
97503MCMPN8124P	1311209484524	000067561	METHANOL	TRI	2011	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	JACKSON	OR	97503	YES	NO	NO	NO								325992						42.43486	-122.88337	793169512								ONEX CORP		A MAJORITY OF THIS TRI CHEMICAL USE COMES FROM THE MAIN PRODUCT MANUFACTURED BY THE SITE.  HOWEVER, BECAUSE THE SITE PROVIDES COATING SERVICES TO CUSTOMERS THE CHEMICAL USE CAN CHANGE DRAMATICALLY BASED ON CUSTOMER NEEDS.	NO				NO	 	
29801HBBLL2200R	1311209100217	N982	ZINC COMPOUNDS	TRI	2011	HUBBELL POWER SYSTEMS INC	1850 RICHLAND AVE E	AIKEN	AIKEN	SC	29801	YES	NO	NO	NO								335999	334413					33.564907	-81.744683	054202080								HUBBELL INC	001181858	CHANGE IN RELEASE QUANTITIES DUE TO THE CALCULATION OF THE TOTAL AMOUNT OF THE PARENT METAL RELEASED/DISPOSED OF INSTEAD OF THE WHOLE METAL CATEGORY COMPOUND.	NO	JMULVIHI@HUBBELL.COM			YES	 	
29801HBBLL2200R	1311209100193	N420	LEAD COMPOUNDS	PBT	2011	HUBBELL POWER SYSTEMS INC	1850 RICHLAND AVE E	AIKEN	AIKEN	SC	29801	YES	NO	NO	NO								335999	334413					33.564907	-81.744683	054202080								HUBBELL INC	001181858	CHANGE IN RELEASE QUANTITIES DUE TO THE CALCULATION OF THE TOTAL AMOUNT OF LEAD RELEASED/DISPOSED OF INSTEAD OF THE TOTAL AMOUNT OF LEAD COMPOUNDS.	NO	JMULVIHI@HUBBELL.COM			YES	 	
28166NGNRD250OL	1311209487964	007440508	COPPER	TRI	2011	ENGINEERED SINTERED COMPONENTS	250 OLD MURDOCK RD	TROUTMAN	IREDELL	NC	28166	YES	NO	NO	NO								332117	332721					35.71235	-80.89136	555452085										WE HAVE NOTED A CALCULATION ERROR IN OUR COPPER THAT WAS RECYCLED IN 2010.. ONE OF THE ACCOUNTING FORMULAS WAS INCORRECT.  WE WILL AMEND 2010 TO REFLECT CORRECT DATA.  SJ.	NO	SJENKINS@ENGSIN.COM			YES	 	
07544KRKRC1EAST	1311209082181	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	KIRKER ENTERPRISES INC	1 E 11TH ST	PATERSON	PASSAIC	NJ	07524	YES	NO	NO	NO								325510						40.936287	-74.156929											THIS MATERIAL HAS BEEN ELIMINATED	NO	JNOLFI@KIRKERENT.COM			NO	 	
