TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
84104HSHDT3540W	1312210454070	000111422	DIETHANOLAMINE	TRI	2012	SUN PRODUCTS CORP	3540 W 1987 S	SALT LAKE CITY	SALT LAKE	UT	84104	YES	NO	NO	NO								325611						40.727503	-111.97471	070931480								SUN PRODUCTS CORP		As forumulations change, we look for substitutions with less TRI chemicals in their makeup.  THis year we disposed of a lot of obsoliete finished product that increased our disposal but not the production of the chemical.	NO	DAVID.PIERCE@SUNPRODUCTSCORP.COM			NO	 	
84401KLTRN1675W	1312210046470	N982	ZINC COMPOUNDS	TRI	2012	KELATRON CORP	1675 W 2750 S	OGDEN	WEBER	UT	844013200	YES	NO	NO	NO								325199						41.1875	-112.016666	148452873								INNOPHOS HOLDINGS INC	155532257	SRNA:We make products that contain Zinc, therefore there is no way to reduce our usage of zinc.  Our customers rely on the amount of zinc we certify is in the specific product they purchase from us.	NO	ANDREW.PEEDLE@INNOPHOS.COM			YES	 	
84070DSRTM9450S	1312210210201	000075218	ETHYLENE OXIDE	TRI	2012	BD MEDICAL	9450 S STATE	SANDY	SALT LAKE	UT	84070	YES	NO	NO	NO								339112						40.579595	-111.891797	153974258								BECTON DICKINSON & CO	001292192	The catalytic oxidation unit catalyst was replaced during the reporting year, restoring the efficiency of the catalytic destruction of Ethylene Oxide.	NO	COREY_THAYN@BD.COM			NO	 	
84070DSRTM9450S	1312210210199	N120	DIISOCYANATES	TRI	2012	BD MEDICAL	9450 S STATE	SANDY	SALT LAKE	UT	84070	YES	NO	NO	NO								339112						40.579595	-111.891797	153974258								BECTON DICKINSON & CO	001292192	SRNA:We are continuing to modify our processes to reduce scrap, and thereby reduce the amount of this chemical that is used.	NO	COREY_THAYN@BD.COM			NO	 	
84409JTWYN3100S	1312210586398	007439965	MANGANESE	TRI	2012	JBT AEROTECH JETWAY SYSTEMS	3100 S PENNSYLVANIA AVE	OGDEN	WEBER	UT	84401	YES	NO	NO	NO								332311						41.209388	-112.006279	006177146		UTD049779325						JOHN BEAN TECHNOLOGIES CORP	827055869	We recycle, and  will continue to recycle our scrap metal.|SRNA:product quality may decline as a result of source reduction.	NO	KURT.SCHULL@JBTC.COM			YES	 	
84401LBNLB2332B	1312210025286	N450	MANGANESE COMPOUNDS	TRI	2012	OGDEN LIQUID PRODUCTS	2332 B AVE	OGDEN	WEBER	UT	84401	YES	NO	NO	NO								339999						41.208277	-111.984108									ALBION GROUP	624857249	There was increased production on this compound in 2012.  Also, 2011 form shows range code "B" selected in section 6.1 releases to POTW, but this information did not carry over to section 8.  I added it manually this year.	NO	JANDERSON@ALBIONMINERALS.COM			YES	 	
84401LBNLB2332B	1312210025300	N982	ZINC COMPOUNDS	TRI	2012	OGDEN LIQUID PRODUCTS	2332 B AVE	OGDEN	WEBER	UT	84401	YES	NO	NO	NO								339999						41.208277	-111.984108									ALBION GROUP	624857249	There was significant increase in production for products containing this compound in 2012.	NO	JANDERSON@ALBIONMINERALS.COM			YES	 	
84120JHNSN4601W	1312210349926	007782505	CHLORINE	TRI	2012	JOHNSON MATTHEY GOLD & SILVER REFINING INC	4601 W 2100 S	WEST VALLEY CITY	SALT LAKE	UT	84120	YES	NO	NO	NO								331419						40.725779	-112.003273	099079063								JOHNSON MATTHEY GOLD & SILVER REFINING HOLDINGS LTD	078774439	|W39:Changed type of flow valve to reduce potential chlorine release.	NO	DERIC.RUST@JMUSA.COM			NO	 	
84087CRYSN2355S	1312210597530	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	SILVER EAGLE REFINING WOODS CROSS	2355 S 1100 W	WOODS CROSS	DAVIS	UT	84087	YES	NO	NO	NO								324110						40.866389	-111.911389	932826027								THE INTERNATIONAL GROUP INC.	002358455	SRNA:PACs are inherent components of crude oil and petroleum products.	NO	BZWAHLEN@SILVEREAGLEREFINING.COM			NO	 	
84087CRYSN2355S	1312210597492	000110543	N-HEXANE	TRI	2012	SILVER EAGLE REFINING WOODS CROSS	2355 S 1100 W	WOODS CROSS	DAVIS	UT	84087	YES	NO	NO	NO								324110						40.866389	-111.911389	932826027								THE INTERNATIONAL GROUP INC.	002358455	SRNA:Hexane is inherent in crude oil and petroleum products	NO	BZWAHLEN@SILVEREAGLEREFINING.COM			NO	 	
