TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
84116SRXMD5725W	1312210015463	000075218	ETHYLENE OXIDE	TRI	2012	STERIGENICS - SALT LAKE CITY FACILITY	5725 W HAROLD GATTY DR	SALT LAKE CITY	SALT LAKE	UT	84116	YES	NO	NO	NO								561910						40.777778	-112.025	028295157								STERIGENICS INTERNATIONAL LLC	098499569	|PRAI:Production ratio is based on annual ethylene oxide use for product sterilization.	NO	KHOFFMAN@STERIGENICS.COM			NO	 	
84116SRXMD5725W	1312210015448	000107211	ETHYLENE GLYCOL	TRI	2012	STERIGENICS - SALT LAKE CITY FACILITY	5725 W HAROLD GATTY DR	SALT LAKE CITY	SALT LAKE	UT	84116	YES	NO	NO	NO								561910						40.777778	-112.025	028295157								STERIGENICS INTERNATIONAL LLC	098499569	|PRAI:Production ratio is based on a comparison of annual ethylene oxide useage for product sterilization.	NO	KHOFFMAN@STERIGENICS.COM			NO	 	
84087CRYSN2355S	1312210597555	000108883	TOLUENE	TRI	2012	SILVER EAGLE REFINING WOODS CROSS	2355 S 1100 W	WOODS CROSS	DAVIS	UT	84087	YES	NO	NO	NO								324110						40.866389	-111.911389	932826027								THE INTERNATIONAL GROUP INC.	002358455	Increased toluene emissions are attributable to increased wax crude throughput. Silver Eagle plans to install floating roofs in the yellow-wax crude tanks to reduce VOC and toluene emissions.	NO	BZWAHLEN@SILVEREAGLEREFINING.COM			NO	 	
84087CRYSN2355S	1312210597579	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	SILVER EAGLE REFINING WOODS CROSS	2355 S 1100 W	WOODS CROSS	DAVIS	UT	84087	YES	NO	NO	NO								324110						40.866389	-111.911389	932826027								THE INTERNATIONAL GROUP INC.	002358455	Increased xylene emissions are attributable to increased wax crude throughput. Silver Eagle plans to install floating roofs in the yellow-wax crude tanks to reduce VOC and xylene emissions.	NO	BZWAHLEN@SILVEREAGLEREFINING.COM			NO	 	
84087CRYSN2355S	1312210597377	000071432	BENZENE	TRI	2012	SILVER EAGLE REFINING WOODS CROSS	2355 S 1100 W	WOODS CROSS	DAVIS	UT	84087	YES	NO	NO	NO								324110						40.866389	-111.911389	932826027								THE INTERNATIONAL GROUP INC.	002358455	Increased benzene emissions are attributable to increased wax crude throughput. Silver Eagle plans to install floating roofs in the yellow-wax crude tanks to reduce VOC and benzene emissions.	NO	BZWAHLEN@SILVEREAGLEREFINING.COM			NO	 	
84087CRYSN2355S	1312210597439	000100414	ETHYLBENZENE	TRI	2012	SILVER EAGLE REFINING WOODS CROSS	2355 S 1100 W	WOODS CROSS	DAVIS	UT	84087	YES	NO	NO	NO								324110						40.866389	-111.911389	932826027								THE INTERNATIONAL GROUP INC.	002358455	Increased ethylbenzene emissions are attributable to increased wax crude throughput. Silver Eagle plans to install floating roofs in the yellow-wax crude tanks to reduce VOC and ethylbenzene emissions.	NO	BZWAHLEN@SILVEREAGLEREFINING.COM			NO	 	
84087CRYSN2355S	1312210597492	000110543	N-HEXANE	TRI	2012	SILVER EAGLE REFINING WOODS CROSS	2355 S 1100 W	WOODS CROSS	DAVIS	UT	84087	YES	NO	NO	NO								324110						40.866389	-111.911389	932826027								THE INTERNATIONAL GROUP INC.	002358455	Increased hexane emissions are attributable to increased wax crude throughput. Yellow-Wax crude contains hexane. The majority of hexane emissions are from storage tanks. SER plans to install floating roofs to reduce the amount of VOC and hexane emissions.	NO	BZWAHLEN@SILVEREAGLEREFINING.COM			NO	 	
84087CRYSN2355S	1312210597504	000091203	NAPHTHALENE	TRI	2012	SILVER EAGLE REFINING WOODS CROSS	2355 S 1100 W	WOODS CROSS	DAVIS	UT	84087	YES	NO	NO	NO								324110						40.866389	-111.911389	932826027								THE INTERNATIONAL GROUP INC.	002358455	Naphta product has increased with no reformer unit operating to process this stream on site.	NO	BZWAHLEN@SILVEREAGLEREFINING.COM			NO	 	
84087CRYSN2355S	1312210597466	001313275	MOLYBDENUM TRIOXIDE	TRI	2012	SILVER EAGLE REFINING WOODS CROSS	2355 S 1100 W	WOODS CROSS	DAVIS	UT	84087	YES	NO	NO	NO								324110						40.866389	-111.911389	932826027								THE INTERNATIONAL GROUP INC.	002358455	Molybdenum Trioxide is part the catalyst that reduces sulfur in fuels. Occasionaly the catalyst must be sent of for metals recovery and the remaining catalyst is disposed of. It is predicted that this will occur about every two years.	NO	BZWAHLEN@SILVEREAGLEREFINING.COM			YES	 	
84539SNNYSONEPO	1312209986672	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2012	SUNNYSIDE COGENERATION ASSOCIATES	ONE POWER PLANT RD	SUNNYSIDE	CARBON	UT	84539	YES	NO	NO	NO								221112						39.540244	-110.396543	861469864										Burned more fuel in 2012	NO	RCARTER@SSCOGEN.COM			NO	 	
