REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
2007	NO	59101CNCBL401SO	CONOCOPHILLIPS CO BILLINGS REFINERY	401 S 23RD ST	BILLINGS	YELLOWSTONE	MT	59107	YES	NO	NO	NO								324110						45.781111	-108.48833	001368265								CONOCOPHILLIPS CO	118819478	1307205620774	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		920	1600	1600	1600	0	0	0	0	69	26	26	26	0	0	0	0	0	0	0	0	140	180	180	180	0	460	460	460		.92	NA	NA																															0	0	0	0	920	1600	1600	1600	0	0	0	0	0	0	0	0	NO	NA			NO	
2007	NO	59101CNCBL401SO	CONOCOPHILLIPS CO BILLINGS REFINERY	401 S 23RD ST	BILLINGS	YELLOWSTONE	MT	59107	YES	NO	NO	NO								324110						45.781111	-108.48833	001368265								CONOCOPHILLIPS CO	118819478	1307205620786	000106990	1,3-BUTADIENE	TRI	Pounds																		48	240	240	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.92	NA	NA																															0	0	0	0	48	240	240	240	0	0	0	0	0	0	0	0	NO	NA			NO	
2007	NO	59101CNCBL401SO	CONOCOPHILLIPS CO BILLINGS REFINERY	401 S 23RD ST	BILLINGS	YELLOWSTONE	MT	59107	YES	NO	NO	NO								324110						45.781111	-108.48833	001368265								CONOCOPHILLIPS CO	118819478	1307205620798	007664417	AMMONIA	TRI	Pounds																		4600	5100	5100	5100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	1500	1500	1500	0	0	0	0		1.03	NA	NA																															0	0	0	0	4600	5100	5100	5100	0	0	0	0	0	0	0	0	NO	NA			NO	
2007	NO	59101CNCBL401SO	CONOCOPHILLIPS CO BILLINGS REFINERY	401 S 23RD ST	BILLINGS	YELLOWSTONE	MT	59107	YES	NO	NO	NO								324110						45.781111	-108.48833	001368265								CONOCOPHILLIPS CO	118819478	1307205620800	000071432	BENZENE	TRI	Pounds																		10001.64	11001.1	11001.1	11001.1	0	0	0	0	6.2	4.5	4.5	4.5	0	0	0	0	0	.2	.2	.2	6300	8000	8000	8000	12	80	80	80		.92	NA	NA																															0	0	0	0	10000	11000	11000	11000	.34	.5	.5	.5	1.3	.6	.6	.6	NO	NA			NO	
2007	NO	59101CNCBL401SO	CONOCOPHILLIPS CO BILLINGS REFINERY	401 S 23RD ST	BILLINGS	YELLOWSTONE	MT	59107	YES	NO	NO	NO								324110						45.781111	-108.48833	001368265								CONOCOPHILLIPS CO	118819478	1307205620812	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		.1	4.7	4.7	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.92	NA	NA																															0	0	0	0	.1	4.7	4.7	4.7	0	0	0	0	0	0	0	0	NO	NA			NO	
2007	NO	59101CNCBL401SO	CONOCOPHILLIPS CO BILLINGS REFINERY	401 S 23RD ST	BILLINGS	YELLOWSTONE	MT	59107	YES	NO	NO	NO								324110						45.781111	-108.48833	001368265								CONOCOPHILLIPS CO	118819478	1307205620824	000092524	BIPHENYL	TRI	Pounds																		.4	420	420	420	0	0	0	0	0	2.6	2.6	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	47	47	47		.92	NA	NA																															0	0	0	0	.4	420	420	420	0	0	0	0	0	0	0	0	NO	NA			NO	
2007	NO	59101CNCBL401SO	CONOCOPHILLIPS CO BILLINGS REFINERY	401 S 23RD ST	BILLINGS	YELLOWSTONE	MT	59107	YES	NO	NO	NO								324110						45.781111	-108.48833	001368265								CONOCOPHILLIPS CO	118819478	1307205620836	N096	COBALT COMPOUNDS	TRI	Pounds																		0	13	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	52000	52000	52000	0	0	0	0	0	0	0	0		.92	NA	NA																															0	0	0	0	0	13	13	13	0	0	0	0	0	0	0	0	NO	NA			YES	
2007	NO	59101CNCBL401SO	CONOCOPHILLIPS CO BILLINGS REFINERY	401 S 23RD ST	BILLINGS	YELLOWSTONE	MT	59107	YES	NO	NO	NO								324110						45.781111	-108.48833	001368265								CONOCOPHILLIPS CO	118819478	1307205620848	000098828	CUMENE	TRI	Pounds																		150	560	560	560	0	0	0	0	0	4.1	4.1	4.1	0	0	0	0	0	0	0	0	25	18	18	18	0	63	63	63		.92	NA	NA																															0	0	0	0	150	560	560	560	0	0	0	0	0	0	0	0	NO	NA			NO	
2007	NO	59101CNCBL401SO	CONOCOPHILLIPS CO BILLINGS REFINERY	401 S 23RD ST	BILLINGS	YELLOWSTONE	MT	59107	YES	NO	NO	NO								324110						45.781111	-108.48833	001368265								CONOCOPHILLIPS CO	118819478	1307205620851	000100414	ETHYLBENZENE	TRI	Pounds																		790	4000	4000	4000	0	0	0	0	0	950	950	950	0	0	0	0	0	0	0	0	270	260	260	260	0	230	230	230		.92	NA	NA																															0	0	0	0	790	4000	4000	4000	0	0	0	0	0	0	0	0	NO	NA			NO	
2007	NO	59101CNCBL401SO	CONOCOPHILLIPS CO BILLINGS REFINERY	401 S 23RD ST	BILLINGS	YELLOWSTONE	MT	59107	YES	NO	NO	NO								324110						45.781111	-108.48833	001368265								CONOCOPHILLIPS CO	118819478	1307205620863	000074851	ETHYLENE	TRI	Pounds																		2300	1600	1600	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130000	150000	150000	150000	0	0	0	0		.92	NA	NA																															0	0	0	0	2300	1600	1600	1600	0	0	0	0	0	0	0	0	NO	NA			NO	
2007	NO	59101CNCBL401SO	CONOCOPHILLIPS CO BILLINGS REFINERY	401 S 23RD ST	BILLINGS	YELLOWSTONE	MT	59107	YES	NO	NO	NO								324110						45.781111	-108.48833	001368265								CONOCOPHILLIPS CO	118819478	1307205620875	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		5	29	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.66	NA	NA																															0	0	0	0	5	29	29	29	0	0	0	0	0	0	0	0	NO	NA			NO	
