TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
39401BFGDR1301W	1311208974713	000106898	EPICHLOROHYDRIN	TRI	2011	ZEON CHEMICALS LP MISSISSIPPI PLANT	1301 W 7TH ST	HATTIESBURG	FORREST	MS	394012800	YES	NO	NO	NO								325212						31.338639	-89.314861	605475011								ZEON CHEMICALS LP	605443340	FACILITY FUGITIVE OR NON-POINT EMISSION RATES FOR 2011 ARE BASED ON ACTUAL LDAR SAMPLING AND LEAKS INSTEAD OF POSTED CALCULATIONS BASED ON NUMBER OF CONNECTORS.	NO	GRAHAM@ZEONCHEMICALS.COM			NO	 	
39401BFGDR1301W	1311208974725	000075218	ETHYLENE OXIDE	TRI	2011	ZEON CHEMICALS LP MISSISSIPPI PLANT	1301 W 7TH ST	HATTIESBURG	FORREST	MS	394012800	YES	NO	NO	NO								325212						31.338639	-89.314861	605475011								ZEON CHEMICALS LP	605443340	FACILITY FUGITIVE OR NON-POINT EMISSION RATES FOR 2011 ARE BASED ON ACTUAL LDAR SAMPLING AND LEAKS INSTEAD OF POSTED CALCULATIONS BASED ON NUMBER OF CONNECTORS.	NO	GRAHAM@ZEONCHEMICALS.COM			NO	 	
39401BFGDR1301W	1311208974737	000108883	TOLUENE	TRI	2011	ZEON CHEMICALS LP MISSISSIPPI PLANT	1301 W 7TH ST	HATTIESBURG	FORREST	MS	394012800	YES	NO	NO	NO								325212						31.338639	-89.314861	605475011								ZEON CHEMICALS LP	605443340	FACILITY FUGITIVE OR NON-POINT EMISSION RATES FOR 2011 ARE BASED ON ACTUAL LDAR SAMPLING AND LEAKS INSTEAD OF POSTED CALCULATIONS BASED ON NUMBER OF CONNECTORS.	NO	GRAHAM@ZEONCHEMICALS.COM			NO	 	
39180NTRGY770KE	1311209232798	000191242	BENZO(G,H,I)PERYLENE	PBT	2011	ENTERGY BAXTER WILSON PLANT	770 KEMP BOTTOM RD	VICKSBURG	WARREN	MS	39180	YES	NO	NO	NO								221112						32.2895	-90.926861	006964381								ENTERGY CORP	006947717	NA	NO	JSMIT43@ENTERGY.COM			NO	 	
39180NTRGY770KE	1311209232800	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2011	ENTERGY BAXTER WILSON PLANT	770 KEMP BOTTOM RD	VICKSBURG	WARREN	MS	39180	YES	NO	NO	NO								221112						32.2895	-90.926861	006964381								ENTERGY CORP	006947717	NA	NO	JSMIT43@ENTERGY.COM			NO	 	
39552MSSSSHWY63	1311209369115	N420	LEAD COMPOUNDS	PBT	2011	MISSISSIPPI POWER CO - PLANT DANIEL	13201 HWY 63 N	MOSS POINT	JACKSON	MS	39562	YES	NO	NO	NO								221112						30.534167	-88.557222	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			YES	 	
39552MSSSSHWY63	1311209369178	N982	ZINC COMPOUNDS	TRI	2011	MISSISSIPPI POWER CO - PLANT DANIEL	13201 HWY 63 N	MOSS POINT	JACKSON	MS	39562	YES	NO	NO	NO								221112						30.534167	-88.557222	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			YES	 	
39552MSSSSHWY63	1311209369040	007664417	AMMONIA	TRI	2011	MISSISSIPPI POWER CO - PLANT DANIEL	13201 HWY 63 N	MOSS POINT	JACKSON	MS	39562	YES	NO	NO	NO								221112						30.534167	-88.557222	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			NO	 	
39552MSSSSHWY63	1311209369127	N450	MANGANESE COMPOUNDS	TRI	2011	MISSISSIPPI POWER CO - PLANT DANIEL	13201 HWY 63 N	MOSS POINT	JACKSON	MS	39562	YES	NO	NO	NO								221112						30.534167	-88.557222	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			YES	 	
39552MSSSSHWY63	1311209369154	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	MISSISSIPPI POWER CO - PLANT DANIEL	13201 HWY 63 N	MOSS POINT	JACKSON	MS	39562	YES	NO	NO	NO								221112						30.534167	-88.557222	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			NO	 	
39552MSSSSHWY63	1311209369053	N040	BARIUM COMPOUNDS	TRI	2011	MISSISSIPPI POWER CO - PLANT DANIEL	13201 HWY 63 N	MOSS POINT	JACKSON	MS	39562	YES	NO	NO	NO								221112						30.534167	-88.557222	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			YES	 	
39552MSSSSHWY63	1311209369103	007664393	HYDROGEN FLUORIDE	TRI	2011	MISSISSIPPI POWER CO - PLANT DANIEL	13201 HWY 63 N	MOSS POINT	JACKSON	MS	39562	YES	NO	NO	NO								221112						30.534167	-88.557222	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			NO	 	
39552MSSSSHWY63	1311209369139	N458	MERCURY COMPOUNDS	PBT	2011	MISSISSIPPI POWER CO - PLANT DANIEL	13201 HWY 63 N	MOSS POINT	JACKSON	MS	39562	YES	NO	NO	NO								221112						30.534167	-88.557222	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			YES	 	
39552MSSSSHWY63	1311209369077	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2011	MISSISSIPPI POWER CO - PLANT DANIEL	13201 HWY 63 N	MOSS POINT	JACKSON	MS	39562	YES	NO	NO	NO								221112						30.534167	-88.557222	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			NO	 	
39552MSSSSHWY63	1311209369166	N770	VANADIUM COMPOUNDS	TRI	2011	MISSISSIPPI POWER CO - PLANT DANIEL	13201 HWY 63 N	MOSS POINT	JACKSON	MS	39562	YES	NO	NO	NO								221112						30.534167	-88.557222	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			YES	 	
39552MSSSSHWY63	1311209369091	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	MISSISSIPPI POWER CO - PLANT DANIEL	13201 HWY 63 N	MOSS POINT	JACKSON	MS	39562	YES	NO	NO	NO								221112						30.534167	-88.557222	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			NO	 	
39339TYLRMHWY15	1311209355332	007440020	NICKEL	TRI	2011	TAYLOR MACHINE WORKS INC	650 N CHURCH AVE	LOUISVILLE	WINSTON	MS	39339	YES	NO	NO	NO								333924						33.13159	-89.05552	003398294								THE TAYLOR GROUP INC		EQUIPMENT BUILT IN REPORT YEAR 2011 INCREASED 100% OVER REPORT YEAR 2010.	NO	BALLARD@TAYLORBIGRED.COM			YES	 	
39339TYLRMHWY15	1311209355320	007439965	MANGANESE	TRI	2011	TAYLOR MACHINE WORKS INC	650 N CHURCH AVE	LOUISVILLE	WINSTON	MS	39339	YES	NO	NO	NO								333924						33.13159	-89.05552	003398294								THE TAYLOR GROUP INC		EQUIPMENT BUILT IN REPORT YEAR 2011 INCREASED 100% OVER REPORT YEAR 2010.	NO	BALLARD@TAYLORBIGRED.COM			YES	 	
39339TYLRMHWY15	1311209355294	007440473	CHROMIUM	TRI	2011	TAYLOR MACHINE WORKS INC	650 N CHURCH AVE	LOUISVILLE	WINSTON	MS	39339	YES	NO	NO	NO								333924						33.13159	-89.05552	003398294								THE TAYLOR GROUP INC		NUMBER OF PIECES OF EQUIPMENT BUILT IN REPORT YEAR 2011 INCREASED BY 100% OVER REPORT YEAR 2010.	NO	BALLARD@TAYLORBIGRED.COM			YES	 	
39339TYLRMHWY15	1311209355306	007440508	COPPER	TRI	2011	TAYLOR MACHINE WORKS INC	650 N CHURCH AVE	LOUISVILLE	WINSTON	MS	39339	YES	NO	NO	NO								333924						33.13159	-89.05552	003398294								THE TAYLOR GROUP INC		EQUIPMENT BUILT IN REPORT YEAR 2011 INCREASED 100% OVER REPORT YEAR 2010.	NO	BALLARD@TAYLORBIGRED.COM			YES	 	
39502MSSSSINTER	1311209369204	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2011	MISSISSIPPI POWER CO - PLANT WATSON	INTERSTATE 10 & LORRAINE RD	GULFPORT	HARRISON	MS	39502	YES	NO	NO	NO								221112						30.423889	-89.008889	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			NO	 	
39502MSSSSINTER	1311209369180	N040	BARIUM COMPOUNDS	TRI	2011	MISSISSIPPI POWER CO - PLANT WATSON	INTERSTATE 10 & LORRAINE RD	GULFPORT	HARRISON	MS	39502	YES	NO	NO	NO								221112						30.423889	-89.008889	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			YES	 	
39502MSSSSINTER	1311209369216	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	MISSISSIPPI POWER CO - PLANT WATSON	INTERSTATE 10 & LORRAINE RD	GULFPORT	HARRISON	MS	39502	YES	NO	NO	NO								221112						30.423889	-89.008889	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			NO	 	
39502MSSSSINTER	1311209369228	007664393	HYDROGEN FLUORIDE	TRI	2011	MISSISSIPPI POWER CO - PLANT WATSON	INTERSTATE 10 & LORRAINE RD	GULFPORT	HARRISON	MS	39502	YES	NO	NO	NO								221112						30.423889	-89.008889	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			NO	 	
39502MSSSSINTER	1311209369242	N450	MANGANESE COMPOUNDS	TRI	2011	MISSISSIPPI POWER CO - PLANT WATSON	INTERSTATE 10 & LORRAINE RD	GULFPORT	HARRISON	MS	39502	YES	NO	NO	NO								221112						30.423889	-89.008889	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			YES	 	
39502MSSSSINTER	1311209369230	N420	LEAD COMPOUNDS	PBT	2011	MISSISSIPPI POWER CO - PLANT WATSON	INTERSTATE 10 & LORRAINE RD	GULFPORT	HARRISON	MS	39502	YES	NO	NO	NO								221112						30.423889	-89.008889	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			YES	 	
39502MSSSSINTER	1311209369281	N770	VANADIUM COMPOUNDS	TRI	2011	MISSISSIPPI POWER CO - PLANT WATSON	INTERSTATE 10 & LORRAINE RD	GULFPORT	HARRISON	MS	39502	YES	NO	NO	NO								221112						30.423889	-89.008889	006964118								SOUTHERN CO	006925341	NA	NO	VHAWKINS@SOUTHERNCO.COM			YES	 	
