TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
38930SCTTP412MI	1311209403068	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	SCOTT PETROLEUM CORP	412 MISSISSIPPI HWY 7	GREENWOOD	LEFLORE	MS	38930	YES	NO	NO	NO								424710						33.522778	-90.151389	033336025								SCOTT PETROLEUM CORP	033336025	GREATER THROUGHPUT IN UNDERGROUND TANKS THE ABOVEGROUND TANKS IN 2011.	NO	JOEY@SCOTTPETROLEUMINC.COM			NO	 	
38930SCTTP412MI	1311209403056	000108883	TOLUENE	TRI	2011	SCOTT PETROLEUM CORP	412 MISSISSIPPI HWY 7	GREENWOOD	LEFLORE	MS	38930	YES	NO	NO	NO								424710						33.522778	-90.151389	033336025								SCOTT PETROLEUM CORP	033336025	GREATER THROUGHPUT IN UNDERGROUND TANKS THE ABOVEGROUND TANKS IN 2011.	NO	JOEY@SCOTTPETROLEUMINC.COM			NO	 	
38930SCTTP412MI	1311209403029	001634044	METHYL TERT-BUTYL ETHER	TRI	2011	SCOTT PETROLEUM CORP	412 MISSISSIPPI HWY 7	GREENWOOD	LEFLORE	MS	38930	YES	NO	NO	NO								424710						33.522778	-90.151389	033336025								SCOTT PETROLEUM CORP	033336025	GREATER THROUGHPUT IN UNDERGROUND TANKS THE ABOVEGROUND TANKS IN 2011.	NO	JOEY@SCOTTPETROLEUMINC.COM			NO	 	
39567BRDJH3719I	1311209657170	007440473	CHROMIUM	TRI	2011	ROLLS-ROYCE NAVAL MARINE INC	3719 INDUSTRIAL RD	PASCAGOULA	JACKSON	MS	39581	YES	NO	NO	NO								331525	332710	331513				30.374889	-88.501694	001006311								ROLLS-ROYCE PLC	001006311	THE CHROMIUM EXISTS AS A COMPONEN TOF STAINLESS STEEL. WE RECEIVE THE STEEL AS BILLETS & MELT & POUR IT INTO USEFUL FORMS. OUR RELEASE IS DURING THE MELTING. ALL SCRAP MATERIAL IS INVENTORIED & EVENTUALLY SENT IN COLD SOLID FORM TO BE REMELTED INTO BILLETS AND REUSED.	NO	BILLY.SIBLEY@ROLLS-ROYCE.COM			YES	 	
39520WLLMN3303P	1311209620362	000123911	1,4-DIOXANE	TRI	2011	WELLMAN OF MISSISSIPPI INC	3303 PORT & HARBOR DR PORT BIENVILLE INDUSTRIAL PARK	BAY SAINT LOUIS	HANCOCK	MS	39520	YES	NO	NO	NO								325211						30.233028	-89.561667	018807565								DAK AMERICAS LLC	069819972	RECIRCULATION OF A CRITICAL COMPONENT W/ENTRAINED IMPURITIES ALLOWED THE SHUTDOWN OF A RECOVERY SYSTEM THAT YIELDED A WASTE FOR RECYCLING. THE IMPURITIES RECYCLED W/IN THE PROCESS ARE EVENTUALLY DESTROYED WITHIN THE VAPOR DESTRUCTION SYSTEM (ENERGY RECOVERY).	NO	JOLADELE@DAKAMERICAS.COM			NO	 	
39520WLLMN3303P	1311209620400	000107211	ETHYLENE GLYCOL	TRI	2011	WELLMAN OF MISSISSIPPI INC	3303 PORT & HARBOR DR PORT BIENVILLE INDUSTRIAL PARK	BAY SAINT LOUIS	HANCOCK	MS	39520	YES	NO	NO	NO								325211						30.233028	-89.561667	018807565								DAK AMERICAS LLC	069819972	RECIRCULATION OF A CRITICAL COMPONENT W/ENTRAINED IMPURITIES ALLOWED THE SHUTDOWN OF A RECOVERY SYSTEM THAT YIELDED A WASTE FOR RECYCLING. THE IMPURITIES RECYCLED W/IN THE PROCESS ARE EVENTUALLY DESTROYED WITHIN THE VAPOR DESTRUCTION SYSTEM (ENERGY RECOVERY).	NO	JOLADELE@DAKAMERICAS.COM			NO	 	
39520WLLMN3303P	1311209620374	000075070	ACETALDEHYDE	TRI	2011	WELLMAN OF MISSISSIPPI INC	3303 PORT & HARBOR DR PORT BIENVILLE INDUSTRIAL PARK	BAY SAINT LOUIS	HANCOCK	MS	39520	YES	NO	NO	NO								325211						30.233028	-89.561667	018807565								DAK AMERICAS LLC	069819972	RECIRCULATION OF A CRITICAL COMPONENT W/ENTRAINED IMPURITIES ALLOWED THE SHUTDOWN OF A RECOVERY SYSTEM THAT YIELDED A WASTE FOR RECYCLING. THE IMPURITIES RECYCLED W/IN THE PROCESS ARE EVENTUALLY DESTROYED WITHIN THE VAPOR DESTRUCTION SYSTEM (ENERGY RECOVERY).	NO	JOLADELE@DAKAMERICAS.COM			NO	 	
39042BCGSS159AN	1311209680065	007664417	AMMONIA	TRI	2011	LINDE LLC	159 ANDREW CHAPEL RD	BRANDON	RANKIN	MS	39042	YES	NO	NO	NO								325120						32.288722	-89.914056	001368141								LINDE NA INC	106248008	-W19:UPDATED INVENTORY CONTROL CALCULATIONS;T04:DAILY LOCAL TEAM INSPECTION OF PROCESS	NO	BRIAN.THIESSE@LINDE.COM			NO	 	
39567CHVRNPOBOX	1311209550375	007782505	CHLORINE	TRI	2011	CHEVRON PRODUCTS CO PASCAGOULA REFINERY	250 INDUSTRIAL RD	PASCAGOULA	JACKSON	MS	395813201	YES	NO	NO	NO								324110	325110					30.325	-88.479167	054179403								CHEVRON CORP	001382555	ENDED USE OF CHLORINE AS A BIOCIDE FOR OUR COOLING TOWERS IN MAY 2011. EXPECT TO END REPORTING OF CHLORINE IN 2012.	NO	ALANSUDDUTH@CHEVRON.COM			NO	 	
39567CHVRNPOBOX	1311209550502	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2011	CHEVRON PRODUCTS CO PASCAGOULA REFINERY	250 INDUSTRIAL RD	PASCAGOULA	JACKSON	MS	395813201	YES	NO	NO	NO								324110	325110					30.325	-88.479167	054179403								CHEVRON CORP	001382555	OLDER PROCESS PLANTS REPLACED WITH NEW PLANT WITH NEW TECHNOLOGY THUS REDUCING DIOXIN EMISSIONS.	NO	ALANSUDDUTH@CHEVRON.COM			NO	 	
39567CHVRNPOBOX	1311209550781	000127184	TETRACHLOROETHYLENE	TRI	2011	CHEVRON PRODUCTS CO PASCAGOULA REFINERY	250 INDUSTRIAL RD	PASCAGOULA	JACKSON	MS	395813201	YES	NO	NO	NO								324110	325110					30.325	-88.479167	054179403								CHEVRON CORP	001382555	PIPING COMPONENTS WERE REDUCED.	NO	ALANSUDDUTH@CHEVRON.COM			NO	 	
39059KHLMN101KU	1311209159615	007440508	COPPER	TRI	2011	ABB KUHLMAN	101 KUHLMAN DR	CRYSTAL SPRINGS	COPIAH	MS	39059	YES	NO	NO	NO								335311						31.98865	-90.35621	808229041		MSD008188724						ABB INC	808229041	WHEN ORDERING COPPER WIRE AND DESIGNING UNITS, WE HAD PREVIOUSLY ORDERED AND CUT 10% LONGER PIECES THAN NECESSARY TO ALLOW FOR ERROR.  REDUCING THE EXTRA AMOUNT FROM 10% TO 7% WILL SAVE A BIT ON EXCESS MATERIAL.	NO	PHILLIP.K.JAMES@US.ABB.COM			YES	 	
39759FLXST500IN	1311208986190	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	FLEXSTEEL INDUSTRIES INC	212 INDUSTRIAL PARK RD	STARKVILLE	OKTIBBEHA	MS	39759	YES	NO	NO	NO								337121	337127					33.433272	-88.836698	005146048										CONVERSION TO WATER BASE FINISHING	NO	JPAYNE@FLEXSTEEL.COM			NO	 	
