REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
2007	NO	05101WHTNYINDUS	WHITNEY BLAKE CO	20 INDUSTRIAL DR	ROCKINGHAM	WINDHAM	VT	05101	YES	NO	NO	NO								335931						43.168084	-72.454069	144261773										1307205283827	N420	LEAD COMPOUNDS	PBT	Pounds																		.1	.13	.12	.12	0	0	0	0	0	0	0	0	0	0	0	0	422	476	475	475	0	0	0	0	0	0	0	0	0	.94	W42	SUBSTITUTED RAW MATERIALS	T11	OTHER					NA	NA																							0	0	0	0	.1	.13	.12	.12	0	0	0	0	0	0	0	0	NO	NA			YES	
2007	NO	05201TNSTRWESTR	TANSITOR ELECTRONICS INC	2813 W RD	BENNINGTON	BENNINGTON	VT	05201	YES	NO	NO	NO								334414						42.87778	-73.26666	086953015								VISHAY INTERTECHNOLOGY		1307205896626	N420	LEAD COMPOUNDS	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	225	0	0	0	0	0	0	0	0	0		1.1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO				YES	
2007	NO	05201VRDYB401GA	ENERGIZER BATTERY MANUFACTURING INC	401 GAGE ST	BENNINGTON	BENNINGTON	VT	05201	YES	NO	NO	NO								335912						42.881498	-73.190335	151179769								ENERGIZER HOLDINGS	133184171	1307205447636	007439976	MERCURY	PBT	Pounds																		0	10.62	5	5	0	0	0	0	0	0	0	0	0	0	0	0	5224.5	4329	4500	4500	0	0	0	0	0	0	0	0		1.09	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	10.62	5	5	NO	JOHNL.HALL@ENERGIZER.COM			YES	
2007	NO	05201VRDYB401GA	ENERGIZER BATTERY MANUFACTURING INC	401 GAGE ST	BENNINGTON	BENNINGTON	VT	05201	YES	NO	NO	NO								335912						42.881498	-73.190335	151179769								ENERGIZER HOLDINGS	133184171	1307205447648	N740	SILVER COMPOUNDS	TRI	Pounds																		1729.03	9.98	501	501	0	0	0	0	0	0	0	0	0	0	0	0	10251	6053	8000	8000	0	0	0	0	0	0	0	0		1.09	NA	NA																															0	0	0	0	1.03	.98	1	1	0	2	0	0	1728	7	500	500	NO	JOHNL.HALL@ENERGIZER.COM			YES	
2007	NO	05201VRDYB401GA	ENERGIZER BATTERY MANUFACTURING INC	401 GAGE ST	BENNINGTON	BENNINGTON	VT	05201	YES	NO	NO	NO								335912						42.881498	-73.190335	151179769								ENERGIZER HOLDINGS	133184171	1307205447651	000079016	TRICHLOROETHYLENE	TRI	Pounds																		1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	51718	48526.09	40000	40000	0	0	0	0	1000	0	0	0		1.09	NA	NA																															0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	NO	JOHNL.HALL@ENERGIZER.COM			NO	
2007	NO	05301WNTRPRR5PO	WINTER PANEL CORP	74 GLEN ORNE DR	BRATTLEBORO	WINDHAM	VT	05301	YES	NO	NO	NO								326150						42.891123	-72.544119	061229977								WINTER MANUFACTURING INC.	061229977	1307206107207	N120	DIISOCYANATES	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	DAVE@WINTERPANEL.COM			NO	
2007	NO	05403CPRCN6GREE	COOPER CONTROLS PCI LIGHTING	6 GREEN TREE DR	SOUTH BURLINGTON	CHITTENDEN	VT	05403	YES	NO	NO	NO								335314						44.457118	-73.139358	113631225								COOPER US INC	602755428	1307205409131	N420	LEAD COMPOUNDS	PBT	Pounds																		0	320.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	316	316	0	0	0	0	0	0	0	0	0		NA	NA																															0	0	0	0	0	320.4	0	0	0	0	0	0	0	0	0	0	NO	DARREN.SHEQUEN@COOPERINDUSTRIES.COM			YES	
2007	NO	05446HZLTT217LA	HAZELETT STRIP CASTING CORP	135 W LAKESHORE DR	COLCHESTER	CHITTENDEN	VT	05446	YES	NO	NO	NO								333298						44.545616	-73.218353	019141092										1307205783083	007440508	COPPER	TRI	Pounds																		200	136	183	183	0	0	0	0	0	0	0	0	0	0	0	0	47402	28507	40000	40000	0	0	0	0	0	0	0	0		.87	NA	NA																															0	0	0	0	2	5	2	2	20	24	21	21	178	107	160	160	NO	PETERRO@HAZELETT.COM			YES	
2007	NO	05461NTRNTPOBOX	SAPUTO CHEESE  USA INC	10516 RT 116	HINESBURG	CHITTENDEN	VT	05461	YES	NO	NO	NO								311513						44.337222	-73.088333									SAPUTO ACQUISITIONS  INC	796426286	1307205674967	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		.0013	.0007	.0007	.0007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	.0013	.0007	.0007	.0007	0	0	0	0	0	0	0	0	NO	THOMAS.HERBICK@SAPUTO.COM			NO	
2007	NO	05461NTRNTPOBOX	SAPUTO CHEESE  USA INC	10516 RT 116	HINESBURG	CHITTENDEN	VT	05461	YES	NO	NO	NO								311513						44.337222	-73.088333									SAPUTO ACQUISITIONS  INC	796426286	1307205674979	N511	NITRATE COMPOUNDS	TRI	Pounds																		3330	5745	5000	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74138	69323	70000	70000	5368	5185	5200	5200		.83	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	3330	5745	5000	5000	NO	THOMAS.HERBICK@SAPUTO.COM			NO	
