TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
05101WHTNYINDUS	1307205283827	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	WHITNEY BLAKE CO	20 INDUSTRIAL DR	ROCKINGHAM	WINDHAM	VT	05101	YES	NO	NO	NO														43.168084	-72.454069	144261773										0														NO	NA			YES	
05201TNSTRWESTR	1307205896626	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	TANSITOR ELECTRONICS INC	2813 W RD	BENNINGTON	BENNINGTON	VT	05201	YES	NO	NO	NO														42.87778	-73.26666	086953015								VISHAY INTERTECHNOLOGY		0														NO				YES	
05201VRDYB401GA	1307205447636	007439976	MERCURY	PBT	Pounds																		2007	NO	ENERGIZER BATTERY MANUFACTURING INC	401 GAGE ST	BENNINGTON	BENNINGTON	VT	05201	YES	NO	NO	NO														42.881498	-73.190335	151179769								ENERGIZER HOLDINGS	133184171	0	M2													NO	JOHNL.HALL@ENERGIZER.COM			YES	
05201VRDYB401GA	1307205447648	N740	SILVER COMPOUNDS	TRI	Pounds																		2007	NO	ENERGIZER BATTERY MANUFACTURING INC	401 GAGE ST	BENNINGTON	BENNINGTON	VT	05201	YES	NO	NO	NO														42.881498	-73.190335	151179769								ENERGIZER HOLDINGS	133184171	5	M2													NO	JOHNL.HALL@ENERGIZER.COM			YES	
05201VRDYB401GA	1307205447651	000079016	TRICHLOROETHYLENE	TRI	Pounds																		2007	NO	ENERGIZER BATTERY MANUFACTURING INC	401 GAGE ST	BENNINGTON	BENNINGTON	VT	05201	YES	NO	NO	NO														42.881498	-73.190335	151179769								ENERGIZER HOLDINGS	133184171	0	M2													NO	JOHNL.HALL@ENERGIZER.COM			NO	
05403CPRCN6GREE	1307205409131	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	COOPER CONTROLS PCI LIGHTING	6 GREEN TREE DR	SOUTH BURLINGTON	CHITTENDEN	VT	05403	YES	NO	NO	NO														44.457118	-73.139358	113631225								COOPER US INC	602755428	0														NO	DARREN.SHEQUEN@COOPERINDUSTRIES.COM			YES	
05446HZLTT217LA	1307205783083	007440508	COPPER	TRI	Pounds																		2007	NO	HAZELETT STRIP CASTING CORP	135 W LAKESHORE DR	COLCHESTER	CHITTENDEN	VT	05446	YES	NO	NO	NO														44.545616	-73.218353	019141092										0														NO	PETERRO@HAZELETT.COM			YES	
05461NTRNTPOBOX	1307205674967	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2007	NO	SAPUTO CHEESE  USA INC	10516 RT 116	HINESBURG	CHITTENDEN	VT	05461	YES	NO	NO	NO														44.337222	-73.088333									SAPUTO ACQUISITIONS  INC	796426286	0														NO	THOMAS.HERBICK@SAPUTO.COM			NO	
05461NTRNTPOBOX	1307205674979	N511	NITRATE COMPOUNDS	TRI	Pounds																		2007	NO	SAPUTO CHEESE  USA INC	10516 RT 116	HINESBURG	CHITTENDEN	VT	05461	YES	NO	NO	NO														44.337222	-73.088333									SAPUTO ACQUISITIONS  INC	796426286	5185	M2													NO	THOMAS.HERBICK@SAPUTO.COM			NO	
05461NTRNTPOBOX	1307205674981	007697372	NITRIC ACID	TRI	Pounds																		2007	NO	SAPUTO CHEESE  USA INC	10516 RT 116	HINESBURG	CHITTENDEN	VT	05461	YES	NO	NO	NO														44.337222	-73.088333									SAPUTO ACQUISITIONS  INC	796426286	0	C 													NO	THOMAS.HERBICK@SAPUTO.COM			NO	
